RL2022-2023,Jugador2022-2023,País2022-2023,Posc2022-2023,Equipo2022-2023,Comp2022-2023,Edad2022-2023,Nacimiento2022-2023,PJ2022-2023,Titular2022-2023,Mín2022-2023,90 s2022-2023,Gls.2022-2023,Ass2022-2023,G+A2022-2023,G-TP2022-2023,TP2022-2023,TPint2022-2023,TA2022-2023,TR2022-2023,xG2022-2023,npxG2022-2023,xAG2022-2023,npxG+xAG2022-2023,PrgC2022-2023,PrgP2022-2023,PrgR2022-2023,Gls..12022-2023,Ast2022-2023,G+A.12022-2023,G-TP.12022-2023,G+A-TP2022-2023,xG.12022-2023,xAG.12022-2023,xG+xAG2022-2023,npxG.12022-2023,npxG+xAG.12022-2023
409.0,Sergio Busquets,es ESP,CC,Barcelona,es La Liga,34,1988,30.0,28.0,2339.0,26.0,0.0,4.0,4.0,0.0,0.0,0.0,8.0,1.0,0.4,0.4,2.8,3.3,26.0,254.0,32.0,0.0,0.15,0.15,0.0,0.15,0.02,0.11,0.13,0.02,0.13
410.0,Aurélio Buta,pt POR,DF,Eint Frankfurt,de Bundesliga,25,1997,18.0,15.0,1318.0,14.6,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,0.6,0.6,3.3,3.9,45.0,47.0,118.0,0.2,0.14,0.34,0.2,0.34,0.04,0.22,0.26,0.04,0.26
411.0,Leonardo Buta,pt POR,DF,Udinese,it Serie A,20,2002,2.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412.0,Marcin Bułka,pl POL,PO,Nice,fr Ligue 1,22,1999,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413.0,Jamie Bynoe-Gittens,eng ENG,"DL,CC",Dortmund,de Bundesliga,17,2004,15.0,4.0,533.0,5.9,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,2.4,2.4,0.7,3.1,24.0,9.0,38.0,0.51,0.17,0.68,0.51,0.68,0.41,0.12,0.53,0.41,0.53
414.0,Juan Cabal,co COL,DF,Hellas Verona,it Serie A,21,2001,11.0,3.0,444.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.3,4.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06
415.0,Rémy Cabella,fr FRA,"CC,DL",Lille,fr Ligue 1,32,1990,32.0,28.0,2525.0,28.1,7.0,10.0,17.0,7.0,0.0,0.0,3.0,0.0,8.3,8.3,10.7,19.0,113.0,230.0,242.0,0.25,0.36,0.61,0.25,0.61,0.3,0.38,0.68,0.3,0.68
416.0,Jimmy Cabot,fr FRA,"DF,CC",Lens,fr Ligue 1,28,1994,11.0,5.0,511.0,5.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,2.1,2.4,26.0,29.0,65.0,0.0,0.18,0.18,0.0,0.18,0.05,0.37,0.43,0.05,0.43
417.0,Leandro Cabrera,uy URU,DF,Espanyol,es La Liga,31,1991,32.0,31.0,2669.0,29.7,0.0,1.0,1.0,0.0,0.0,0.0,10.0,2.0,2.3,2.3,1.5,3.7,13.0,95.0,8.0,0.0,0.03,0.03,0.0,0.03,0.08,0.05,0.13,0.08,0.13
418.0,Liberato Cacace,nz NZL,DF,Empoli,it Serie A,21,2000,12.0,5.0,587.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.6,1.2,21.0,41.0,31.0,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.19,0.09,0.19
419.0,Anthony Caci,fr FRA,DF,Mainz 05,de Bundesliga,25,1997,31.0,23.0,2033.0,22.6,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.6,0.6,2.6,3.2,20.0,90.0,41.0,0.09,0.04,0.13,0.09,0.13,0.03,0.11,0.14,0.03,0.14
420.0,Cafú,pt POR,CC,Nott'ham Forest,eng Premier League,29,1993,1.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421.0,Moisés Caicedo,ec ECU,CC,Brighton,eng Premier League,20,2001,37.0,34.0,3139.0,34.9,1.0,1.0,2.0,1.0,0.0,0.0,10.0,0.0,1.7,1.7,2.7,4.3,38.0,219.0,61.0,0.03,0.03,0.06,0.03,0.06,0.05,0.08,0.12,0.05,0.12
422.0,Tom Cairney,sct SCO,CC,Fulham,eng Premier League,31,1991,33.0,6.0,988.0,11.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.5,1.5,1.4,2.9,34.0,92.0,57.0,0.18,0.0,0.18,0.18,0.18,0.13,0.13,0.26,0.13,0.26
423.0,Jens Cajuste,se SWE,CC,Reims,fr Ligue 1,22,1999,31.0,14.0,1530.0,17.0,3.0,1.0,4.0,3.0,0.0,0.0,8.0,1.0,1.5,1.5,1.2,2.8,46.0,109.0,40.0,0.18,0.06,0.24,0.18,0.24,0.09,0.07,0.16,0.09,0.16
424.0,Cala,es ESP,DF,Cádiz,es La Liga,32,1989,3.0,1.0,137.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
425.0,Davide Calabria,it ITA,DF,Milan,it Serie A,25,1996,25.0,21.0,1690.0,18.8,1.0,4.0,5.0,1.0,0.0,0.0,6.0,0.0,1.2,1.2,1.7,2.9,26.0,108.0,80.0,0.05,0.21,0.27,0.05,0.27,0.06,0.09,0.15,0.06,0.15
426.0,Mattia Caldara,it ITA,DF,Spezia,it Serie A,28,1994,20.0,13.0,1253.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.8,0.8,0.0,0.8,5.0,35.0,4.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
427.0,Luca Caldirola,it ITA,DF,Monza,it Serie A,31,1991,31.0,27.0,2353.0,26.1,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,1.1,1.1,0.5,1.6,12.0,63.0,13.0,0.08,0.0,0.08,0.08,0.08,0.04,0.02,0.06,0.04,0.06
428.0,Fernando Calero,es ESP,"DF,CC",Espanyol,es La Liga,26,1995,27.0,20.0,1611.0,17.9,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.7,0.7,0.6,1.3,9.0,64.0,4.0,0.0,0.06,0.06,0.0,0.06,0.04,0.03,0.07,0.04,0.07
859.0,Duje Ćaleta-Car,hr CRO,DF,Southampton,eng Premier League,25,1996,14.0,9.0,954.0,10.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.0,0.8,5.0,33.0,0.0,0.1,0.0,0.1,0.1,0.1,0.08,0.0,0.08,0.08,0.08
431.0,Hakan Çalhanoğlu,tr TUR,CC,Inter,it Serie A,28,1994,33.0,28.0,2363.0,26.3,3.0,6.0,9.0,2.0,1.0,1.0,3.0,0.0,3.1,2.3,5.0,7.3,46.0,172.0,68.0,0.11,0.23,0.34,0.08,0.3,0.12,0.19,0.31,0.09,0.28
432.0,Kerim Calhanoglu,de GER,DF,Schalke 04,de Bundesliga,19,2002,3.0,0.0,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.23,0.27,0.04,0.27
433.0,Daniel Caligiuri,it ITA,"DF,CC",Augsburg,de Bundesliga,34,1988,13.0,2.0,290.0,3.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.4,0.8,7.0,16.0,8.0,0.31,0.0,0.31,0.31,0.31,0.12,0.12,0.24,0.12,0.24
434.0,Alexander Callens,pe PER,DF,Girona,es La Liga,30,1992,6.0,0.0,120.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435.0,Dominic Calvert-Lewin,eng ENG,DL,Everton,eng Premier League,25,1997,17.0,15.0,1165.0,12.9,2.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,5.8,5.0,0.8,5.9,18.0,15.0,56.0,0.15,0.08,0.23,0.08,0.15,0.45,0.06,0.51,0.39,0.45
436.0,Mahdi Camara,fr FRA,CC,Brest,fr Ligue 1,24,1998,31.0,20.0,1820.0,20.2,2.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,2.5,2.5,0.4,3.0,32.0,80.0,44.0,0.1,0.0,0.1,0.1,0.1,0.12,0.02,0.15,0.12,0.15
875.0,Mohamed Camara,gn GUI,CC,Roma,it Serie A,25,1997,44.0,33.0,2890.0,32.1,0.0,3.0,3.0,0.0,0.0,0.0,9.0,1.0,1.6,1.6,2.6,4.2,41.0,165.0,33.0,0.0,0.12,0.12,0.0,0.12,0.12,0.14,0.26,0.12,0.26
879.0,Ousmane Camara,gn GUI,"DL,CC",Auxerre,fr Ligue 1,20,2001,12.0,6.0,545.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.30000000000000004,0.30000000000000004,0.2,0.5,5.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22,0.83,1.04,0.22,1.04
441.0,Eduardo Camavinga,fr FRA,"CC,DF",Real Madrid,es La Liga,19,2002,37.0,21.0,2010.0,22.3,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.8,0.8,1.5,2.3,69.0,165.0,99.0,0.0,0.04,0.04,0.0,0.04,0.04,0.07,0.1,0.04,0.1
442.0,Nicolò Cambiaghi,it ITA,"DL,CC",Empoli,it Serie A,21,2000,28.0,12.0,1285.0,14.3,6.0,1.0,7.0,6.0,0.0,0.0,5.0,1.0,3.4,3.4,1.1,4.5,73.0,42.0,99.0,0.42,0.07,0.49,0.42,0.49,0.23,0.08,0.31,0.23,0.31
443.0,Andrea Cambiaso,it ITA,DF,Bologna,it Serie A,22,2000,32.0,25.0,2170.0,24.1,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.9,0.9,2.4,3.3,64.0,83.0,105.0,0.0,0.12,0.12,0.0,0.12,0.04,0.1,0.14,0.04,0.14
444.0,Axel Camblan,fr FRA,"DL,CC",Brest,fr Ligue 1,18,2003,7.0,0.0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.22,0.17,0.39,0.22,0.39
445.0,Sergio Camello,es ESP,DL,Rayo Vallecano,es La Liga,21,2001,38.0,27.0,2401.0,26.7,6.0,5.0,11.0,6.0,0.0,0.0,1.0,0.0,7.3,7.3,2.4,9.6,40.0,42.0,122.0,0.22,0.19,0.41,0.22,0.41,0.27,0.09,0.36,0.27,0.36
446.0,Chem Campbell,wls WAL,"DL,CC",Wolves,eng Premier League,19,2002,5.0,0.0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12
447.0,Emre Can,de GER,CC,Dortmund,de Bundesliga,28,1994,27.0,20.0,1900.0,21.1,2.0,1.0,3.0,1.0,1.0,1.0,8.0,0.0,1.6,0.8,1.3,2.1,34.0,99.0,12.0,0.09,0.05,0.14,0.05,0.09,0.08,0.06,0.14,0.04,0.1
448.0,Sergio Canales,es ESP,"DL,CC",Betis,es La Liga,31,1991,31.0,28.0,2402.0,26.7,4.0,3.0,7.0,3.0,1.0,1.0,4.0,2.0,4.4,3.6,5.9,9.5,82.0,143.0,150.0,0.15,0.11,0.26,0.11,0.22,0.16,0.22,0.39,0.13,0.36
449.0,Matteo Cancellieri,it ITA,DL,Lazio,it Serie A,20,2002,20.0,1.0,256.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.4,0.8,15.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.28,0.14,0.28
901.0,João Cancelo,pt POR,DF,Manchester City,eng Premier League,28,1994,32.0,27.0,2286.0,25.4,3.0,5.0,8.0,3.0,0.0,0.0,6.0,1.0,1.5,1.5,3.1999999999999997,4.7,123.0,167.0,215.0,0.23,0.43,0.65,0.23,0.65,0.12,0.27,0.38,0.12,0.38
452.0,Antonio Candreva,it ITA,"CC,DF",Salernitana,it Serie A,35,1987,35.0,32.0,2726.0,30.3,7.0,4.0,11.0,7.0,0.0,0.0,3.0,1.0,3.7,3.7,4.7,8.3,71.0,135.0,171.0,0.23,0.13,0.36,0.23,0.36,0.12,0.15,0.27,0.12,0.27
453.0,Thomas Cannon,ie IRL,DL,Everton,eng Premier League,19,2002,2.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.6,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.32,1.95,2.27,0.32,2.27
454.0,Sergi Canós,es ESP,"DL,DF",Brentford,eng Premier League,25,1997,5.0,0.0,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.11,0.09,0.11
455.0,Ander Capa,es ESP,DF,Athletic Club,es La Liga,30,1992,7.0,1.0,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
456.0,Pierrick Capelle,fr FRA,"CC,DF",Angers,fr Ligue 1,35,1987,26.0,15.0,1428.0,15.9,0.0,3.0,3.0,0.0,0.0,0.0,8.0,0.0,1.5,1.5,1.2,2.7,16.0,66.0,40.0,0.0,0.19,0.19,0.0,0.19,0.1,0.07,0.17,0.1,0.17
457.0,Étienne Capoue,fr FRA,CC,Villarreal,es La Liga,34,1988,28.0,22.0,1955.0,21.7,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,2.6,2.6,1.1,3.7,45.0,98.0,72.0,0.14,0.0,0.14,0.14,0.14,0.12,0.05,0.17,0.12,0.17
458.0,Gianluca Caprari,it ITA,"CC,DL",Monza,it Serie A,29,1993,37.0,32.0,2441.0,27.1,5.0,2.0,7.0,4.0,1.0,1.0,7.0,0.0,5.0,4.2,2.5,6.7,100.0,92.0,188.0,0.18,0.07,0.26,0.15,0.22,0.18,0.09,0.28,0.15,0.25
919.0,Francesco Caputo,it ITA,DL,Sampdoria,it Serie A,34,1987,36.0,33.0,2802.0,31.2,6.0,4.0,10.0,4.0,2.0,2.0,1.0,0.0,9.4,7.800000000000001,2.7,10.5,22.0,32.0,204.0,0.34,0.21,0.5499999999999999,0.24,0.45,0.54,0.16,0.7,0.45999999999999996,0.62
461.0,Maxence Caqueret,fr FRA,CC,Lyon,fr Ligue 1,22,2000,36.0,32.0,2767.0,30.7,4.0,7.0,11.0,4.0,0.0,0.0,2.0,0.0,2.6,2.6,5.1,7.7,46.0,183.0,114.0,0.13,0.23,0.36,0.13,0.36,0.09,0.16,0.25,0.09,0.25
462.0,Andrea Carboni,it ITA,DF,Monza,it Serie A,21,2001,4.0,1.0,167.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,4.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1
463.0,Franco Carboni,it ITA,"DF,DL",Monza,it Serie A,19,2003,3.0,0.0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,7.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.11,0.06,0.17,0.11,0.17
464.0,Valentin Carboni,ar ARG,"CC,DF",Inter,it Serie A,17,2005,5.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09
465.0,Isaac Carcelen,es ESP,DF,Cádiz,es La Liga,29,1993,27.0,25.0,2199.0,24.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,0.2,0.2,1.3,1.6,33.0,85.0,62.0,0.0,0.04,0.04,0.0,0.04,0.01,0.05,0.06,0.01,0.06
933.0,Irvin Cardona,fr FRA,"DL,CC",Brest,fr Ligue 1,24,1997,20.0,1.0,551.0,6.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.1,2.1,0.4,2.4,12.0,7.0,31.0,0.28,0.0,0.28,0.28,0.28,0.6,0.15,0.75,0.6,0.75
468.0,Igor Carioca,br BRA,DF,Lorient,fr Ligue 1,25,1996,7.0,5.0,456.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.2,0.2,0.5,0.7,8.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.14,0.04,0.14
469.0,Carlos,br BRA,DF,Monza,it Serie A,23,1999,35.0,35.0,3083.0,34.3,6.0,5.0,11.0,6.0,0.0,0.0,4.0,0.0,4.4,4.4,3.7,8.1,87.0,101.0,151.0,0.18,0.15,0.32,0.18,0.32,0.13,0.11,0.24,0.13,0.24
470.0,Diego Carlos,br BRA,DF,Aston Villa,eng Premier League,29,1993,3.0,2.0,205.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.02,0.18,0.16,0.18
471.0,Juan Carlos,es ESP,PO,Girona,es La Liga,34,1988,10.0,10.0,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945.0,José Carlos Lazo,es ESP,"CC,DL",Almería,es La Liga,26,1996,11.0,0.0,179.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.30000000000000004,0.2,0.6,2.0,4.0,13.0,0.57,0.57,1.13,0.57,1.13,0.4,0.13,0.53,0.4,0.53
949.0,Carmona,es ESP,"CC,DF",Elche,es La Liga,20,2002,19.0,13.0,1116.0,12.4,3.0,1.0,4.0,3.0,0.0,0.0,11.0,2.0,1.2000000000000002,1.2000000000000002,0.5,1.7,17.0,21.0,35.0,0.49,0.17,0.66,0.49,0.66,0.2,0.08,0.28,0.2,0.28
476.0,Marco Carnesecchi,it ITA,PO,Cremonese,it Serie A,22,2000,27.0,27.0,2430.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.0,0.01,0.01,0.0,0.01
477.0,Yannick Carrasco,be BEL,"DF,CC",Atlético Madrid,es La Liga,28,1993,35.0,26.0,2317.0,25.7,7.0,3.0,10.0,6.0,1.0,1.0,2.0,0.0,8.0,7.2,4.1,11.3,146.0,84.0,264.0,0.27,0.12,0.39,0.23,0.35,0.31,0.16,0.47,0.28,0.44
478.0,Dani Carvajal,es ESP,DF,Real Madrid,es La Liga,30,1992,27.0,20.0,1784.0,19.8,0.0,2.0,2.0,0.0,0.0,0.0,8.0,1.0,0.8,0.8,2.0,2.8,22.0,58.0,147.0,0.0,0.1,0.1,0.0,0.1,0.04,0.1,0.14,0.04,0.14
479.0,Fabio Carvalho,pt POR,"CC,DL",Liverpool,eng Premier League,19,2002,13.0,4.0,347.0,3.9,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.1,1.1,0.1,1.2,9.0,12.0,26.0,0.52,0.0,0.52,0.52,0.52,0.29,0.03,0.31,0.29,0.31
480.0,Matis Carvalho,pt POR,PO,Montpellier,fr Ligue 1,23,1999,2.0,1.0,136.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.0,William Carvalho,pt POR,CC,Betis,es La Liga,30,1992,33.0,31.0,2438.0,27.1,3.0,1.0,4.0,3.0,0.0,0.0,6.0,1.0,3.1,3.1,1.6,4.7,46.0,203.0,52.0,0.11,0.04,0.15,0.11,0.15,0.11,0.06,0.17,0.11,0.17
482.0,Nicolò Casale,it ITA,DF,Lazio,it Serie A,24,1998,29.0,27.0,2437.0,27.1,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.6,0.6,0.3,0.9,11.0,70.0,3.0,0.04,0.04,0.07,0.04,0.07,0.02,0.01,0.03,0.02,0.03
967.0,Casemiro,br BRA,CC,Manchester Utd,eng Premier League,30,1992,29.0,24.0,2132.0,23.700000000000003,4.0,3.0,7.0,4.0,0.0,0.0,7.0,2.0,3.4,3.4,3.1,6.5,14.0,152.0,34.0,0.17,0.13,0.3,0.17,0.3,0.14,0.13,0.28,0.14,0.28
485.0,Matty Cash,pl POL,DF,Aston Villa,eng Premier League,24,1997,26.0,20.0,1820.0,20.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.7,0.9,42.0,75.0,57.0,0.0,0.05,0.05,0.0,0.05,0.01,0.04,0.05,0.01,0.05
486.0,Tommaso Cassandro,it ITA,DF,Lecce,it Serie A,22,2000,1.0,0.0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487.0,Timothy Castagne,be BEL,DF,Leicester City,eng Premier League,26,1995,37.0,36.0,3254.0,36.2,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,2.2,2.2,2.6,4.8,39.0,106.0,149.0,0.06,0.08,0.14,0.06,0.14,0.06,0.07,0.13,0.06,0.13
488.0,Michele Castagnetti,it ITA,CC,Cremonese,it Serie A,32,1989,27.0,14.0,1412.0,15.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,1.8,2.5,14.0,120.0,10.0,0.0,0.06,0.06,0.0,0.06,0.04,0.12,0.16,0.04,0.16
489.0,Koen Casteels,be BEL,PO,Wolfsburg,de Bundesliga,30,1992,34.0,34.0,3060.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.7,0.0,2.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.02,0.02,0.0,0.02
490.0,Valentín Castellanos,ar ARG,DL,Girona,es La Liga,23,1998,35.0,33.0,2597.0,28.9,13.0,0.0,13.0,12.0,1.0,1.0,11.0,0.0,11.0,10.2,1.7,11.9,30.0,34.0,128.0,0.45,0.0,0.45,0.42,0.42,0.38,0.06,0.44,0.35,0.41
491.0,Jean-Charles Castelletto,cm CMR,DF,Nantes,fr Ligue 1,27,1995,32.0,30.0,2568.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,0.4,1.2,19.0,120.0,20.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
492.0,Samu Castillejo,es ESP,"DL,CC",Valencia,es La Liga,27,1995,25.0,17.0,1362.0,15.1,4.0,0.0,4.0,4.0,0.0,0.0,7.0,0.0,2.9,2.9,3.0,5.9,54.0,76.0,115.0,0.26,0.0,0.26,0.26,0.26,0.19,0.2,0.39,0.19,0.39
493.0,Jonny Castro,es ESP,DF,Wolves,eng Premier League,28,1994,18.0,14.0,1261.0,14.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.3,0.3,1.0,1.3,24.0,70.0,46.0,0.07,0.0,0.07,0.07,0.07,0.02,0.07,0.1,0.02,0.1
494.0,Gaetano Castrovilli,it ITA,CC,Fiorentina,it Serie A,25,1997,15.0,7.0,718.0,8.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.2,1.2,1.1,2.3,12.0,14.0,16.0,0.25,0.13,0.38,0.25,0.38,0.15,0.14,0.29,0.15,0.29
495.0,Danilo Cataldi,it ITA,CC,Lazio,it Serie A,27,1994,29.0,26.0,1921.0,21.3,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,1.1,1.4,8.0,83.0,14.0,0.0,0.05,0.05,0.0,0.05,0.01,0.05,0.06,0.01,0.06
496.0,Catena,es ESP,DF,Rayo Vallecano,es La Liga,27,1994,35.0,35.0,3103.0,34.5,1.0,1.0,2.0,1.0,0.0,0.0,14.0,1.0,1.4,1.4,1.4,2.8,8.0,119.0,2.0,0.03,0.03,0.06,0.03,0.06,0.04,0.04,0.08,0.04,0.08
497.0,Yoann Cathline,fr FRA,"DL,CC",Lorient,fr Ligue 1,20,2002,23.0,11.0,1090.0,12.1,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,0.7,2.2,46.0,29.0,106.0,0.08,0.08,0.17,0.08,0.17,0.12,0.05,0.18,0.12,0.18
498.0,Maximiliano Caufriez,be BEL,DF,Clermont Foot,fr Ligue 1,25,1997,26.0,25.0,2222.0,24.7,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.9,0.9,0.0,0.9,33.0,92.0,13.0,0.04,0.0,0.04,0.04,0.04,0.04,0.0,0.04,0.04,0.04
499.0,Edinson Cavani,uy URU,DL,Valencia,es La Liga,35,1987,25.0,20.0,1449.0,16.1,5.0,2.0,7.0,3.0,2.0,3.0,6.0,0.0,6.0,3.6,1.7,5.3,8.0,20.0,53.0,0.31,0.12,0.43,0.19,0.31,0.37,0.11,0.48,0.22,0.33
500.0,Dani Ceballos,es ESP,CC,Real Madrid,es La Liga,25,1996,30.0,19.0,1564.0,17.4,0.0,4.0,4.0,0.0,0.0,0.0,8.0,0.0,0.9,0.9,2.1,3.0,60.0,204.0,60.0,0.0,0.23,0.23,0.0,0.23,0.05,0.12,0.17,0.05,0.17
501.0,Pietro Ceccaroni,it ITA,DF,Lecce,it Serie A,26,1995,2.0,0.0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24,0.33,0.58,0.24,0.58
502.0,Federico Ceccherini,it ITA,DF,Hellas Verona,it Serie A,30,1992,22.0,18.0,1417.0,15.7,2.0,0.0,2.0,2.0,0.0,0.0,9.0,1.0,0.8,0.8,0.2,1.0,25.0,53.0,20.0,0.13,0.0,0.13,0.13,0.13,0.05,0.01,0.06,0.05,0.06
503.0,Assan Ceesay,gm GAM,DL,Lecce,it Serie A,28,1994,34.0,20.0,1812.0,20.1,6.0,0.0,6.0,5.0,1.0,1.0,2.0,0.0,5.1,4.3,0.8,5.1,21.0,16.0,111.0,0.3,0.0,0.3,0.25,0.25,0.25,0.04,0.29,0.21,0.25
