Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Saques de esquina,Saques de esquina,Saques de esquina,Resultados,Resultados,Resultados,Unnamed: 24_level_0
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
576,Hélder Costa,ao ANG,"CC,DL",Valencia,es La Liga,27,1994,12.4,302,285,14,2,1,1,46,3,9,4,0,0,191,3,12,Partidos
577,Jaume Costa,es ESP,DF,Mallorca,es La Liga,33,1988,20.3,1010,796,212,11,2,5,75,201,0,0,0,0,724,2,24,Partidos
578,Benoît Costil,fr FRA,PO,Bordeaux,fr Ligue 1,34,1987,25.0,905,589,315,96,1,7,0,1,0,0,0,0,632,1,0,Partidos
579,Vladimír Coufal,cz CZE,DF,West Ham,eng Premier League,28,1992,24.5,1439,1135,294,17,0,1,107,276,1,1,0,0,990,10,44,Partidos
580,Kalifa Coulibaly,ml MLI,DL,Nantes,fr Ligue 1,29,1991,9.4,191,178,11,0,0,0,3,1,0,0,0,0,111,2,4,Partidos
581,Lassana Coulibaly,ml MLI,CC,Salernitana,it Serie A,25,1996,25.9,834,809,22,15,0,3,13,5,0,0,0,0,677,3,19,Partidos
582,Mamadou Coulibaly,sn SEN,CC,Salernitana,it Serie A,22,1999,9.0,331,327,3,2,0,1,8,1,0,0,0,0,250,1,15,Partidos
583,Tanguy Coulibaly,fr FRA,"DL,CC",Stuttgart,de Bundesliga,20,2001,12.0,326,282,43,1,2,1,14,38,0,0,0,0,239,1,10,Partidos
584,Thibaut Courtois,be BEL,PO,Real Madrid,es La Liga,29,1992,36.0,1137,897,238,39,0,3,0,0,0,0,0,0,936,2,0,Partidos
585,Philippe Coutinho,br BRA,"CC,DL",Aston Villa,eng Premier League,29,1992,14.8,655,615,35,7,3,2,18,3,6,3,3,0,531,5,9,Partidos
586,Philippe Coutinho,br BRA,"CC,DL",Barcelona,es La Liga,29,1992,5.6,325,305,19,7,2,0,19,3,9,2,5,0,268,1,3,Partidos
587,Nicolas Cozza,fr FRA,DF,Montpellier,fr Ligue 1,22,1999,30.8,1377,1247,129,22,0,5,24,106,0,0,0,0,1115,1,14,Partidos
588,Alessio Cragno,it ITA,PO,Cagliari,it Serie A,27,1994,35.0,1216,752,454,138,0,2,0,0,0,0,0,0,775,10,0,Partidos
589,Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,31,1989,30.3,2096,1736,350,67,0,6,145,232,51,11,40,0,1656,10,44,Partidos
590,Charlie Cresswell,eng ENG,DF,Leeds United,eng Premier League,18,2002,1.6,106,104,1,1,0,2,1,0,0,0,0,0,75,1,1,Partidos
591,Domenico Criscito,it ITA,DF,Genoa,it Serie A,34,1986,18.0,1008,836,161,52,2,6,50,92,7,3,4,0,774,11,13,Partidos
592,Bryan Cristante,it ITA,CC,Roma,it Serie A,26,1995,29.8,1818,1734,79,71,3,18,14,8,0,0,0,0,1484,5,18,Partidos
593,Cristo,es ESP,DF,Real Sociedad,es La Liga,21,2000,0.2,11,9,2,0,0,0,2,2,0,0,0,0,10,0,0,Partidos
594,Enzo Crivelli,fr FRA,"DL,CC",Saint-Étienne,fr Ligue 1,26,1995,1.1,21,17,4,0,0,0,0,0,0,0,0,0,13,0,1,Partidos
595,Domen Črnigoj,si SVN,CC,Venezia,it Serie A,25,1995,20.9,677,650,25,4,0,3,30,21,0,0,0,0,494,2,31,Partidos
596,Giovanni Crociata,it ITA,DL,Empoli,it Serie A,23,1997,0.2,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0,Partidos
597,Juan Cruz Armada,es ESP,DF,Osasuna,es La Liga,29,1992,21.5,949,863,84,24,1,5,8,60,0,0,0,0,770,2,9,Partidos
598,Juan Cuadrado,co COL,"DF,CC",Juventus,it Serie A,33,1988,27.6,1877,1648,224,57,1,31,134,112,55,26,22,1,1585,5,16,Partidos
599,Cucho,co COL,"DL,CC",Watford,eng Premier League,22,1999,12.7,394,359,35,7,1,5,52,5,16,6,8,0,239,0,18,Partidos
600,Marc Cucurella,es ESP,DF,Brighton,eng Premier League,23,1998,34.3,2356,1994,356,17,5,12,115,334,5,3,0,0,1890,6,76,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
601,Marc Cucurella,es ESP,"CC,DF",Getafe,es La Liga,23,1998,0.3,21,18,3,1,0,0,2,0,2,1,1,0,15,0,1,Partidos
602,Jorge Cuenca,es ESP,DF,Getafe,es La Liga,21,1999,29.8,1108,1047,53,32,0,23,5,21,0,0,0,0,742,8,13,Partidos
603,Mickaël Cuisance,fr FRA,CC,Venezia,it Serie A,21,1999,10.2,370,340,30,11,3,4,18,4,11,5,5,0,285,0,4,Partidos
604,Mickaël Cuisance,fr FRA,CC,Bayern Munich,de Bundesliga,21,1999,0.1,11,11,0,0,1,0,0,0,0,0,0,0,10,0,0,Partidos
605,Luke Cundle,eng ENG,CC,Wolves,eng Premier League,19,2002,2.0,105,103,2,0,2,1,2,0,2,2,0,0,96,0,0,Partidos
606,Matheus Cunha,br BRA,DL,Atlético Madrid,es La Liga,22,1999,11.8,216,203,12,0,5,1,7,2,0,0,0,0,151,1,7,Partidos
607,Matheus Cunha,br BRA,DL,Hertha BSC,de Bundesliga,22,1999,0.7,13,9,4,0,0,0,0,0,0,0,0,0,11,0,1,Partidos
608,Patrick Cutrone,it ITA,DL,Empoli,it Serie A,23,1998,15.6,248,226,20,1,0,2,21,2,0,0,0,0,161,2,9,Partidos
609,Wylan Cyprien,fr FRA,CC,Nantes,fr Ligue 1,26,1995,16.6,933,835,96,39,3,10,70,3,52,16,31,0,750,2,15,Partidos
610,Rafael Czichos,de GER,DF,Köln,de Bundesliga,31,1990,15.6,1080,1030,48,46,2,7,3,1,0,0,0,0,879,2,15,Partidos
611,Lennart-Marten Czyborra,de GER,DF,Arminia,de Bundesliga,22,1999,1.5,54,34,20,2,0,0,5,18,0,0,0,0,26,0,1,Partidos
612,Danilo D'Ambrosio,it ITA,DF,Inter,it Serie A,32,1988,11.1,736,711,25,18,1,5,7,7,0,0,0,0,642,0,10,Partidos
613,Lucas Da Cunha,fr FRA,CC,Nice,fr Ligue 1,20,2001,4.4,162,142,19,2,0,1,23,3,14,9,2,0,114,1,6,Partidos
614,Lucas Da Cunha,fr FRA,"DL,CC",Clermont Foot,fr Ligue 1,20,2001,9.3,330,307,23,5,1,9,20,4,14,5,4,0,267,0,4,Partidos
615,Damien Da Silva,fr FRA,DF,Lyon,fr Ligue 1,33,1988,12.5,896,880,13,12,1,3,1,1,0,0,0,0,786,3,3,Partidos
616,Moanes Dabbur,il ISR,"DL,CC",Hoffenheim,de Bundesliga,29,1992,14.6,497,460,37,0,8,2,4,3,0,0,0,0,365,0,23,Partidos
617,Colin Dagba,fr FRA,DF,Paris S-G,fr Ligue 1,22,1998,1.8,139,126,13,1,0,0,8,12,0,0,0,0,125,0,2,Partidos
618,Finn Dahmen,de GER,PO,Mainz 05,de Bundesliga,23,1998,2.0,79,55,24,4,0,0,0,0,0,0,0,0,66,0,0,Partidos
619,Mahmoud Dahoud,de GER,CC,Dortmund,de Bundesliga,25,1996,18.4,1063,1031,28,13,15,12,29,2,13,5,5,0,833,4,24,Partidos
620,Patson Daka,zm ZAM,DL,Leicester City,eng Premier League,22,1998,12.9,223,204,19,0,1,0,1,2,0,0,0,0,165,0,9,Partidos
621,Stuart Dallas,nir NIR,"DF,CC",Leeds United,eng Premier League,30,1991,32.4,1685,1355,322,45,7,9,101,224,53,35,11,1,1306,8,44,Partidos
622,Diogo Dalot,pt POR,DF,Manchester Utd,eng Premier League,22,1999,20.0,1193,1001,189,16,2,9,58,171,2,0,2,0,934,3,19,Partidos
623,Mikkel Damsgaard,dk DEN,"CC,DL",Sampdoria,it Serie A,21,2000,6.4,264,251,6,1,1,2,5,4,1,0,0,0,196,7,7,Partidos
624,Flavius Daniliuc,at AUT,DF,Nice,fr Ligue 1,20,2001,14.4,877,781,96,16,0,7,7,80,0,0,0,0,771,0,5,Partidos
625,Danilo,br BRA,"DF,CC",Juventus,it Serie A,30,1991,21.0,1480,1288,184,41,2,5,13,142,0,0,0,0,1270,8,15,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
626,Arnaut Danjuma,nl NED,DL,Villarreal,es La Liga,24,1997,16.4,380,352,26,0,1,4,27,3,13,5,2,0,278,2,11,Partidos
627,Kevin Danso,at AUT,DF,Lens,fr Ligue 1,22,1998,31.0,1875,1814,57,51,0,7,1,5,0,0,0,0,1615,4,10,Partidos
628,Dante,br BRA,DF,Nice,fr Ligue 1,37,1983,31.9,2406,2352,53,49,0,17,3,4,0,0,0,0,2175,1,10,Partidos
629,Ebrima Darboe,gm GAM,CC,Roma,it Serie A,20,2001,0.7,40,38,2,2,0,1,0,0,0,0,0,0,38,0,0,Partidos
630,Márton Dárdai,de GER,DF,Hertha BSC,de Bundesliga,19,2002,8.4,375,338,34,21,0,4,8,6,7,3,4,0,265,3,2,Partidos
631,Sergi Darder,es ESP,CC,Espanyol,es La Liga,27,1993,34.7,1733,1627,98,47,8,33,70,5,30,12,14,0,1427,8,25,Partidos
632,Vladimír Darida,cz CZE,CC,Hertha BSC,de Bundesliga,30,1990,19.8,946,847,94,37,2,9,64,14,29,9,18,0,680,5,35,Partidos
633,Karl Darlow,eng ENG,PO,Newcastle Utd,eng Premier League,30,1990,8.0,250,151,98,36,0,4,0,0,0,0,0,0,155,1,0,Partidos
634,Matteo Darmian,it ITA,DF,Inter,it Serie A,31,1989,16.7,671,545,123,3,2,1,37,120,0,0,0,0,534,3,22,Partidos
635,Josh Dasilva,eng ENG,"CC,DL",Brentford,eng Premier League,22,1998,2.9,93,88,5,2,0,0,4,2,0,0,0,0,75,0,2,Partidos
636,Jonathan David,ca CAN,DL,Lille,fr Ligue 1,21,2000,31.2,658,618,28,1,2,1,6,7,0,0,0,0,504,12,17,Partidos
637,Alphonso Davies,ca CAN,DF,Bayern Munich,de Bundesliga,20,2000,19.3,1322,1147,175,24,4,7,41,151,0,0,0,0,1106,0,24,Partidos
638,Ben Davies,wls WAL,DF,Tottenham,eng Premier League,28,1993,28.2,1648,1567,80,34,1,19,19,46,0,0,0,0,1391,1,28,Partidos
639,Tom Davies,eng ENG,CC,Everton,eng Premier League,23,1998,2.6,82,81,0,0,1,0,0,0,0,0,0,0,60,1,8,Partidos
640,Keinan Davis,eng ENG,DL,Aston Villa,eng Premier League,23,1998,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Partidos
641,Paweł Dawidowicz,pl POL,DF,Hellas Verona,it Serie A,26,1995,13.3,600,578,19,12,0,1,6,7,0,0,0,0,511,3,8,Partidos
642,Craig Dawson,eng ENG,DF,West Ham,eng Premier League,31,1990,30.6,1285,1254,26,21,0,13,1,3,0,0,0,0,1035,5,8,Partidos
643,Kevin De Bruyne,be BEL,CC,Manchester City,eng Premier League,30,1991,24.5,1568,1389,169,49,20,19,180,20,96,44,15,3,1170,10,29,Partidos
644,Konrad De La Fuente,us USA,"DL,CC",Marseille,fr Ligue 1,20,2001,8.7,230,224,5,0,2,2,19,5,0,0,0,0,180,1,6,Partidos
645,Sebastien De Maio,fr FRA,DF,Udinese,it Serie A,34,1987,2.0,74,72,2,2,0,0,0,0,0,0,0,0,55,0,0,Partidos
646,Tommaso De Nipoti,it ITA,DL,Atalanta,it Serie A,18,2003,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Partidos
647,Rodrigo De Paul,ar ARG,CC,Atlético Madrid,es La Liga,27,1994,23.9,1407,1265,134,68,21,31,92,17,46,9,32,0,1106,8,24,Partidos
648,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,28,1992,13.0,681,562,115,13,1,8,52,93,9,7,2,0,541,4,16,Partidos
649,Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,33,1988,25.5,1353,1111,235,19,0,3,57,216,0,0,0,0,990,7,32,Partidos
650,Saulo Decarli,ch SUI,DF,Bochum,de Bundesliga,29,1992,0.1,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
651,Troy Deeney,eng ENG,DL,Watford,eng Premier League,33,1988,0.3,7,7,0,0,0,0,0,0,0,0,0,0,3,0,0,Partidos
652,Grégoire Defrel,mq MTQ,DL,Sassuolo,it Serie A,30,1991,15.1,386,355,31,1,6,1,1,2,3,1,0,0,330,0,6,Partidos
653,Alessandro Deiola,it ITA,CC,Cagliari,it Serie A,25,1995,23.7,774,753,16,14,0,11,12,0,1,1,0,0,590,5,21,Partidos
654,Romain Del Castillo,fr FRA,"CC,DL",Rennes,fr Ligue 1,25,1996,0.3,16,13,3,3,0,0,0,0,0,0,0,0,12,0,1,Partidos
655,Romain Del Castillo,fr FRA,"CC,DL",Brest,fr Ligue 1,25,1996,10.8,434,401,32,15,3,3,45,4,13,10,3,0,312,1,15,Partidos
656,Thomas Delaine,fr FRA,DF,Metz,fr Ligue 1,29,1992,25.7,1156,910,243,11,3,3,111,231,1,0,0,0,849,3,35,Partidos
657,Thomas Delaney,dk DEN,CC,Sevilla,es La Liga,29,1991,17.2,810,789,15,12,2,7,14,3,0,0,0,0,619,6,15,Partidos
658,Thomas Delaney,dk DEN,CC,Dortmund,de Bundesliga,29,1991,0.2,11,11,0,0,0,0,0,0,0,0,0,0,8,0,0,Partidos
659,Liam Delap,eng ENG,DL,Manchester City,eng Premier League,18,2003,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Partidos
660,Sacha Delaye,fr FRA,"CC,DL",Montpellier,fr Ligue 1,19,2002,2.9,85,82,3,1,1,2,3,1,0,0,0,0,62,0,3,Partidos
661,Filippo Delli Carri,it ITA,DF,Salernitana,it Serie A,22,1999,3.7,123,102,20,3,0,0,3,17,0,0,0,0,86,1,4,Partidos
662,Andy Delort,dz ALG,DL,Nice,fr Ligue 1,29,1991,27.2,694,644,47,1,6,7,51,5,0,0,0,0,402,3,18,Partidos
663,Andy Delort,dz ALG,DL,Montpellier,fr Ligue 1,29,1991,3.0,96,86,10,0,0,1,14,0,2,1,1,0,54,0,5,Partidos
664,Fabian Delph,eng ENG,CC,Everton,eng Premier League,31,1989,7.4,309,304,4,3,2,0,1,1,0,0,0,0,259,1,5,Partidos
665,Moussa Dembélé,fr FRA,DL,Lyon,fr Ligue 1,25,1996,24.5,442,402,37,4,5,2,2,6,0,0,0,0,291,3,19,Partidos
666,Ousmane Dembélé,fr FRA,DL,Barcelona,es La Liga,24,1997,15.7,824,754,67,9,11,10,144,11,47,16,24,0,601,3,25,Partidos
667,Yusuf Demir,at AUT,DL,Barcelona,es La Liga,18,2003,2.1,80,71,9,1,0,0,2,3,5,0,0,0,71,0,1,Partidos
668,Merih Demiral,tr TUR,DF,Atalanta,it Serie A,23,1998,21.3,801,760,41,39,0,8,0,2,0,0,0,0,683,0,4,Partidos
669,Kerem Demirbay,de GER,CC,Leverkusen,de Bundesliga,28,1993,22.8,1413,1207,201,71,6,21,152,10,116,56,45,1,1070,5,21,Partidos
670,Ermedin Demirović,ba BIH,DL,Freiburg,de Bundesliga,23,1998,9.7,171,164,5,0,0,0,6,2,0,0,0,0,104,2,12,Partidos
671,Diego Demme,de GER,CC,Napoli,it Serie A,29,1991,7.7,596,589,7,6,1,3,7,1,0,0,0,0,539,0,3,Partidos
672,Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,26,1995,11.1,738,711,26,22,0,3,1,3,0,0,0,0,690,1,3,Partidos
673,Leander Dendoncker,be BEL,CC,Wolves,eng Premier League,26,1995,21.7,822,805,16,12,0,1,5,4,0,0,0,0,709,1,11,Partidos
674,Emmanuel Dennis,ng NGA,"DL,CC",Watford,eng Premier League,23,1997,28.7,628,593,31,1,6,0,39,10,6,0,3,0,411,4,35,Partidos
675,Fabio Depaoli,it ITA,DF,Hellas Verona,it Serie A,24,1997,7.8,283,217,64,1,2,2,32,63,0,0,0,0,174,2,13,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
676,Fabio Depaoli,it ITA,"CC,DF",Sampdoria,it Serie A,24,1997,1.2,36,33,3,0,0,1,3,3,0,0,0,0,22,0,3,Partidos
677,Mike van der Hoorn,nl NED,DF,Arminia,de Bundesliga,28,1992,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Partidos
678,Arthur Desmas,fr FRA,PO,Clermont Foot,fr Ligue 1,27,1994,14.5,414,268,146,34,0,0,0,0,0,0,0,0,299,0,0,Partidos
679,Sergiño Dest,us USA,"DF,DL",Barcelona,es La Liga,20,2000,16.8,999,863,134,12,1,3,59,122,0,0,0,0,876,2,15,Partidos
680,Mattia Destro,it ITA,DL,Genoa,it Serie A,30,1991,19.4,340,295,44,0,1,2,2,3,0,0,0,0,196,1,12,Partidos
681,Gerard Deulofeu,es ESP,"DL,CC",Udinese,it Serie A,27,1994,29.1,1089,870,212,62,7,2,166,11,123,36,55,1,756,7,47,Partidos
682,Kiernan Dewsbury-Hall,eng ENG,CC,Leicester City,eng Premier League,22,1998,23.4,1250,1193,51,12,5,8,86,10,26,21,0,0,950,6,31,Partidos
683,Jacopo Dezi,it ITA,CC,Venezia,it Serie A,29,1992,0.2,26,23,2,0,0,1,3,0,2,1,1,0,22,1,0,Partidos
684,Samuel Di Carmine,it ITA,DL,Hellas Verona,it Serie A,32,1988,0.4,5,4,1,0,0,0,0,0,0,0,0,0,5,0,0,Partidos
685,Federico Di Francesco,it ITA,"DL,CC",Empoli,it Serie A,27,1994,15.2,386,366,15,2,3,5,38,1,8,3,3,0,249,5,12,Partidos
686,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,27,1993,31.9,2290,1949,338,54,3,20,49,283,1,0,0,0,2008,3,41,Partidos
687,Ángel Di María,ar ARG,DL,Paris S-G,fr Ligue 1,33,1988,18.3,1182,1088,86,15,10,14,122,21,49,22,18,0,881,8,22,Partidos
688,Francesco Di Mariano,it ITA,DL,Venezia,it Serie A,25,1996,0.7,14,14,0,0,0,0,1,0,0,0,0,0,11,0,0,Partidos
689,Francesco Di Tacchio,it ITA,CC,Salernitana,it Serie A,31,1990,13.9,535,482,50,44,2,5,7,1,0,0,0,0,426,3,11,Partidos
690,Boulaye Dia,sn SEN,DL,Villarreal,es La Liga,24,1996,14.1,253,237,15,0,1,1,1,0,0,0,0,0,189,1,6,Partidos
691,Moussa Diaby,fr FRA,"DL,CC",Leverkusen,de Bundesliga,22,1999,30.7,1015,966,42,4,12,7,82,24,14,9,2,0,738,7,32,Partidos
692,Yadaly Diaby,gn GUI,"DL,CC",Clermont Foot,fr Ligue 1,20,2000,0.7,18,17,1,0,0,0,0,0,0,0,0,0,12,0,1,Partidos
693,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,24,1996,21.6,726,688,38,31,0,10,5,1,0,0,0,0,540,0,5,Partidos
694,Ibrahim Diakité,gn GUI,CC,Reims,fr Ligue 1,17,2003,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Partidos
695,Abdou Diallo,sn SEN,DF,Paris S-G,fr Ligue 1,25,1996,9.7,704,635,68,16,0,1,18,52,0,0,0,0,623,1,10,Partidos
696,Habib Diallo,sn SEN,DL,Strasbourg,fr Ligue 1,26,1995,17.1,360,346,13,1,3,2,9,2,0,0,0,0,249,1,15,Partidos
697,Ibrahima Diallo,fr FRA,CC,Southampton,eng Premier League,22,1999,11.4,453,446,5,5,0,1,7,0,0,0,0,0,361,2,11,Partidos
698,Mouhamadou Diarra,fr FRA,CC,Strasbourg,fr Ligue 1,17,2004,1.2,61,61,0,0,0,2,0,0,0,0,0,0,52,0,1,Partidos
699,Stéphane Diarra,fr FRA,"CC,DL",Lorient,fr Ligue 1,22,1998,5.8,204,180,23,0,3,0,22,9,10,8,1,0,148,1,11,Partidos
700,Rúben Dias,pt POR,DF,Manchester City,eng Premier League,24,1997,26.7,2287,2233,52,36,1,6,3,15,0,0,0,0,2133,2,8,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
701,Krépin Diatta,sn SEN,"CC,DF",Monaco,fr Ligue 1,22,1999,3.2,106,106,0,0,0,0,3,0,0,0,0,0,79,0,6,Partidos
702,Amadou Diawara,gn GUI,CC,Roma,it Serie A,24,1997,1.9,71,68,3,2,0,0,0,1,0,0,0,0,56,0,1,Partidos
703,Brahim Díaz,es ESP,CC,Milan,it Serie A,21,1999,20.6,721,674,37,5,5,2,11,1,3,0,0,0,605,10,11,Partidos
704,Javier Díaz,es ESP,PO,Sevilla,es La Liga,24,1997,1.0,34,27,7,4,0,0,0,0,0,0,0,0,28,0,0,Partidos
705,Luis Díaz,co COL,DL,Liverpool,eng Premier League,24,1997,10.6,455,453,2,0,0,2,14,2,0,0,0,0,392,0,11,Partidos
706,Víctor Díaz,es ESP,DF,Granada,es La Liga,33,1988,16.7,694,638,50,18,0,4,13,31,0,0,0,0,508,6,3,Partidos
707,Daniel Didavi,de GER,"CC,DL",Stuttgart,de Bundesliga,31,1990,3.1,110,101,9,3,0,0,9,4,1,1,0,0,72,0,9,Partidos
708,Bamba Dieng,sn SEN,DL,Marseille,fr Ligue 1,21,2000,10.8,193,184,9,0,3,1,3,1,0,0,0,0,144,0,8,Partidos
709,Eric Dier,eng ENG,DF,Tottenham,eng Premier League,27,1994,34.1,2341,2270,62,52,5,14,1,6,0,0,0,0,2056,9,7,Partidos
710,Elhadji Dieye,sn SEN,"DL,CC",Saint-Étienne,fr Ligue 1,19,2002,0.4,9,8,1,0,0,0,1,1,0,0,0,0,3,0,0,Partidos
711,Lucas Digne,fr FRA,DF,Aston Villa,eng Premier League,28,1993,14.1,838,645,192,18,1,6,101,135,39,15,11,1,629,1,21,Partidos
712,Lucas Digne,fr FRA,DF,Everton,eng Premier League,28,1993,13.0,702,539,161,19,0,1,71,121,21,4,13,0,497,2,22,Partidos
713,Mitchell Dijks,nl NED,"DF,DL",Bologna,it Serie A,28,1993,7.7,338,263,75,1,0,0,28,74,0,0,0,0,247,0,15,Partidos
714,Javairô Dilrosun,nl NED,"CC,DL",Bordeaux,fr Ligue 1,23,1998,19.2,602,533,66,22,2,3,69,6,37,20,12,0,445,3,14,Partidos
715,Javairô Dilrosun,nl NED,DL,Hertha BSC,de Bundesliga,23,1998,1.5,33,33,0,0,0,1,1,0,0,0,0,0,26,0,2,Partidos
716,Federico Dimarco,it ITA,DF,Inter,it Serie A,23,1997,15.9,1216,1027,187,36,0,14,151,60,74,16,47,0,1000,2,20,Partidos
717,Landry Dimata,be BEL,"DL,CC",Espanyol,es La Liga,23,1997,6.0,92,85,7,0,0,1,0,0,0,0,0,0,67,0,7,Partidos
718,Stole Dimitrievski,mk MKD,PO,Rayo Vallecano,es La Liga,27,1993,30.8,947,618,323,93,0,1,0,0,0,0,0,0,545,6,0,Partidos
719,Junior Dina Ebimbe,fr FRA,CC,Paris S-G,fr Ligue 1,20,2000,3.5,215,214,1,1,0,1,2,0,0,0,0,0,192,0,4,Partidos
720,Tristan Dingomé,cm CMR,"CC,DL",Troyes,fr Ligue 1,30,1991,12.0,552,500,45,14,4,3,43,4,25,19,1,0,413,7,7,Partidos
721,Sinaly Diomande,ci CIV,DF,Lyon,fr Ligue 1,20,2001,6.4,477,471,6,5,1,6,0,1,0,0,0,0,436,0,0,Partidos
722,Issa Diop,fr FRA,DF,West Ham,eng Premier League,24,1997,10.7,478,465,13,5,2,0,0,1,0,0,0,0,407,0,0,Partidos
723,Sofiane Diop,fr FRA,"CC,DL",Monaco,fr Ligue 1,21,2000,21.6,977,871,101,30,8,19,95,15,56,27,18,0,708,5,23,Partidos
724,Andy Diouf,fr FRA,CC,Rennes,fr Ligue 1,18,2003,0.2,10,9,1,1,0,0,0,0,0,0,0,0,7,0,0,Partidos
725,Assane Dioussé,sn SEN,CC,Saint-Étienne,fr Ligue 1,23,1997,0.3,35,33,2,2,0,0,1,0,0,0,0,0,33,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
726,Axel Disasi,fr FRA,DF,Monaco,fr Ligue 1,23,1998,30.2,1773,1733,35,32,2,13,1,3,0,0,0,0,1542,5,11,Partidos
727,Filippo Distefano,it ITA,DL,Fiorentina,it Serie A,17,2003,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Partidos
728,Matías Dituro,ar ARG,PO,Celta Vigo,es La Liga,34,1987,38.0,1465,1061,398,115,0,4,0,0,0,0,0,0,926,6,3,Partidos
729,Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,21,2000,25.9,1519,1344,174,23,2,6,11,151,0,0,0,0,1312,1,24,Partidos
730,Djené,tg TOG,DF,Getafe,es La Liga,29,1991,34.6,1348,1309,38,33,1,6,22,5,0,0,0,0,1031,1,26,Partidos
731,Moussa Djenepo,ml MLI,CC,Southampton,eng Premier League,23,1998,5.1,147,145,2,1,1,0,6,1,0,0,0,0,109,0,6,Partidos
732,Koffi Djidji,ci CIV,DF,Torino,it Serie A,28,1992,19.3,836,783,51,36,0,4,17,15,0,0,0,0,690,2,6,Partidos
733,Alexander Djiku,gh GHA,DF,Strasbourg,fr Ligue 1,26,1994,29.9,1650,1562,81,56,1,36,15,5,0,0,0,0,1357,7,9,Partidos
734,Bryan Djile Nokoué,cm CMR,"DF,CC",Saint-Étienne,fr Ligue 1,19,2002,0.6,29,20,9,1,0,0,1,8,0,0,0,0,21,0,0,Partidos
735,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,28,1993,25.1,1435,1348,84,40,0,14,11,44,0,0,0,0,1192,3,16,Partidos
736,Ouparine Djoco,gw GNB,PO,Clermont Foot,fr Ligue 1,23,1998,23.5,738,513,225,71,0,1,0,0,0,0,0,0,498,0,0,Partidos
737,Naïs Djouahra,fr FRA,"DL,CC",Real Sociedad,es La Liga,21,1999,2.4,95,92,3,0,0,0,15,1,2,0,1,0,63,0,3,Partidos
738,Marko Dmitrović,rs SRB,PO,Sevilla,es La Liga,29,1992,6.0,224,181,43,10,0,0,0,0,0,0,0,0,186,0,0,Partidos
739,Lewis Dobbin,eng ENG,"DL,CC",Everton,eng Premier League,18,2003,0.4,8,7,1,0,0,0,0,0,0,0,0,0,5,0,0,Partidos
