Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Duelos aéreos,Duelos aéreos,Duelos aéreos,Unnamed: 25_level_0
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
575,Andrea Conti,it ITA,DF,Sampdoria,it Serie A,28,1994,0.3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
576,Lewis Cook,eng ENG,CC,Bournemouth,eng Premier League,25,1997,19.1,4,0,0,15,10,0,45,23,22,0,0,0,129,7,10,41.2,Partidos
577,Steve Cook,eng ENG,DF,Nott'ham Forest,eng Premier League,31,1991,10.6,4,0,0,5,2,0,1,12,4,0,1,0,35,27,10,73.0,Partidos
578,Liam Cooper,sct SCO,DF,Leeds United,eng Premier League,30,1991,15.8,5,0,0,12,10,0,1,34,23,0,0,0,107,56,32,63.6,Partidos
579,Copete,es ESP,DF,Mallorca,es La Liga,22,1999,24.5,7,1,0,47,24,2,9,44,28,0,1,0,113,39,16,70.9,Partidos
580,Diego Coppola,it ITA,DF,Hellas Verona,it Serie A,18,2003,13.1,5,0,0,10,0,0,3,14,17,0,1,0,70,47,34,58.0,Partidos
581,Francis Coquelin,fr FRA,CC,Villarreal,es La Liga,31,1991,8.3,2,0,0,11,7,0,5,9,13,0,0,0,36,6,4,60.0,Partidos
582,Sébastien Corchia,fr FRA,DF,Nantes,fr Ligue 1,31,1990,8.7,3,0,0,16,18,1,43,14,6,0,0,0,52,12,10,54.5,Partidos
583,Alex Cordaz,it ITA,PO,Inter,it Serie A,39,1983,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Partidos
584,Maxwel Cornet,ci CIV,DL,West Ham,eng Premier League,25,1996,2.7,0,0,0,2,2,9,6,2,3,0,0,0,15,6,11,35.3,Partidos
585,Jesús Corona,mx MEX,DL,Sevilla,es La Liga,29,1993,1.2,0,0,0,2,5,1,3,1,0,0,0,0,5,0,2,0.0,Partidos
586,Ángel Correa,ar ARG,"DL,CC",Atlético Madrid,es La Liga,27,1995,16.2,3,1,0,19,20,14,22,10,6,0,0,0,63,5,16,23.8,Partidos
587,Joaquín Correa,ar ARG,DL,Inter,it Serie A,27,1994,10.6,1,0,0,12,18,2,2,3,7,0,0,0,41,4,12,25.0,Partidos
588,Thierry Correia,pt POR,DF,Valencia,es La Liga,23,1999,22.3,5,0,0,39,44,1,87,24,52,2,0,0,149,24,20,54.5,Partidos
589,Alessandro Cortinovis,it ITA,CC,Hellas Verona,it Serie A,21,2001,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,Partidos
590,Danny da Costa,de GER,DF,Mainz 05,de Bundesliga,29,1993,13.7,0,0,0,8,3,4,52,9,16,0,0,0,81,18,11,62.1,Partidos
591,David Pereira da Costa,pt POR,"CC,DL",Lens,fr Ligue 1,21,2001,15.6,2,0,0,14,14,0,52,11,7,1,0,0,67,3,11,21.4,Partidos
592,Diego Costa,es ESP,DL,Wolves,eng Premier League,33,1988,13.8,5,1,0,29,10,16,6,2,1,0,0,0,25,30,59,33.7,Partidos
593,Jaume Costa,es ESP,DF,Mallorca,es La Liga,34,1988,28.9,10,0,0,44,32,7,75,22,34,0,0,0,122,30,26,53.6,Partidos
594,Logan Costa,cv CPV,DF,Toulouse,fr Ligue 1,21,2001,4.6,0,0,0,2,4,0,0,4,4,0,0,1,24,5,3,62.5,Partidos
595,Nuno da Costa,cv CPV,"DL,CC",Auxerre,fr Ligue 1,31,1991,22.3,5,1,1,37,57,5,15,20,23,0,0,0,67,45,68,39.8,Partidos
596,Samu Costa,pt POR,CC,Almería,es La Liga,21,2000,22.1,5,0,0,51,44,4,8,37,31,0,0,0,143,48,24,66.7,Partidos
597,Benoît Costil,fr FRA,PO,Auxerre,fr Ligue 1,35,1987,19.0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,100.0,Partidos
598,Vladimír Coufal,cz CZE,DF,West Ham,eng Premier League,29,1992,23.7,5,0,0,30,21,1,113,38,31,0,0,0,150,40,22,64.5,Partidos
599,Lassana Coulibaly,ml MLI,CC,Salernitana,it Serie A,26,1996,32.1,12,0,0,53,50,1,10,25,50,0,0,0,222,29,38,43.3,Partidos
600,Soumaïla Coulibaly,fr FRA,DF,Dortmund,de Bundesliga,18,2003,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,100.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
601,Tanguy Coulibaly,fr FRA,"DL,DF",Stuttgart,de Bundesliga,21,2001,3.6,3,0,0,8,5,3,10,3,9,0,0,0,26,0,5,0.0,Partidos
602,Thibaut Courtois,be BEL,PO,Real Madrid,es La Liga,30,1992,31.0,0,0,0,0,3,0,0,3,0,0,0,0,59,9,0,100.0,Partidos
603,Mathieu Coutadeur,fr FRA,CC,Ajaccio,fr Ligue 1,36,1986,21.6,2,0,0,6,13,0,5,19,13,0,0,0,150,9,13,40.9,Partidos
604,Philippe Coutinho,br BRA,"CC,DL",Aston Villa,eng Premier League,30,1992,8.8,3,0,0,16,14,2,19,4,14,0,0,0,41,3,13,18.8,Partidos
605,Yan Couto,br BRA,"DF,CC",Girona,es La Liga,20,2002,12.9,3,0,0,12,15,2,63,5,18,0,0,0,78,1,7,12.5,Partidos
606,Conor Coventry,ie IRL,"CC,DL",West Ham,eng Premier League,22,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Partidos
607,Nicolas Cozza,fr FRA,DF,Montpellier,fr Ligue 1,23,1999,14.2,3,0,0,8,19,3,14,21,21,0,0,0,62,21,23,47.7,Partidos
608,Nicolas Cozza,fr FRA,DF,Wolfsburg,de Bundesliga,23,1999,1.1,0,0,0,0,1,0,0,0,3,0,0,0,6,1,0,100.0,Partidos
609,Alessio Cragno,it ITA,PO,Monza,it Serie A,28,1994,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Partidos
610,Matthew Craig,sct SCO,CC,Tottenham,eng Premier League,19,2003,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Partidos
611,Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,32,1989,24.8,3,0,0,9,9,2,133,27,11,0,0,0,120,28,27,50.9,Partidos
612,Bryan Cristante,it ITA,"CC,DF",Roma,it Serie A,27,1995,32.6,8,1,0,52,19,2,11,18,62,0,0,0,209,75,41,64.7,Partidos
613,Domen Črnigoj,si SVN,CC,Salernitana,it Serie A,26,1995,3.3,1,0,0,6,2,0,0,9,3,0,0,0,21,5,7,41.7,Partidos
614,Juan Cruz Armada,es ESP,DF,Osasuna,es La Liga,30,1992,22.9,7,0,0,17,9,1,35,13,14,0,0,0,94,18,22,45.0,Partidos
615,Juan Cruz,es ESP,DL,Betis,es La Liga,22,2000,2.0,1,0,0,4,2,1,6,0,0,0,0,0,8,1,2,33.3,Partidos
616,Juan Cuadrado,co COL,"DF,DL",Juventus,it Serie A,34,1988,23.1,6,1,0,33,44,2,83,24,34,1,0,0,115,11,13,45.8,Partidos
617,Marc Cucurella,es ESP,DF,Chelsea,eng Premier League,24,1998,18.6,4,0,0,16,21,1,44,16,33,0,0,0,120,16,13,55.2,Partidos
618,Jorge Cuenca,es ESP,DF,Villarreal,es La Liga,22,1999,5.6,1,0,0,4,1,0,1,6,7,0,1,0,28,15,7,68.2,Partidos
619,Braian Cufré,ar ARG,DF,Mallorca,es La Liga,25,1996,2.4,0,0,0,5,3,2,1,2,2,0,0,0,13,0,1,0.0,Partidos
620,Mickaël Cuisance,fr FRA,CC,Sampdoria,it Serie A,22,1999,6.9,1,0,0,8,5,1,20,5,10,0,0,0,40,5,12,29.4,Partidos
621,Matheus Cunha,br BRA,DL,Wolves,eng Premier League,23,1999,10.7,1,0,0,20,21,3,8,9,4,0,0,0,50,7,37,15.9,Partidos
622,Matheus Cunha,br BRA,"DL,CC",Atlético Madrid,es La Liga,23,1999,4.2,2,0,0,7,6,1,3,2,1,0,0,0,16,3,14,17.6,Partidos
623,Curro,es ESP,CC,Almería,es La Liga,26,1996,0.5,1,0,0,1,0,0,1,0,0,0,0,0,3,0,2,0.0,Partidos
624,Marco D'Alessandro,it ITA,"DF,DL",Monza,it Serie A,31,1991,3.2,2,0,0,6,9,1,13,1,4,0,0,0,19,2,2,50.0,Partidos
625,Danilo D'Ambrosio,it ITA,DF,Inter,it Serie A,33,1988,8.1,3,1,0,16,11,0,9,10,17,1,0,0,39,8,9,47.1,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
626,Luca D'Andrea,it ITA,DL,Sassuolo,it Serie A,17,2004,3.5,0,0,0,4,9,1,7,1,0,0,0,0,13,2,3,40.0,Partidos
627,Damien Da Silva,fr FRA,DF,Lyon,fr Ligue 1,34,1988,3.8,2,0,0,8,2,0,2,5,7,0,0,0,13,12,7,63.2,Partidos
628,Moanes Dabbur,il ISR,DL,Hoffenheim,de Bundesliga,30,1992,10.4,3,1,0,12,17,10,6,5,8,0,0,0,44,7,22,24.1,Partidos
629,Andréa Dacourt,fr FRA,CC,Nice,fr Ligue 1,17,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Partidos
630,Colin Dagba,fr FRA,"DF,CC",Strasbourg,fr Ligue 1,23,1998,10.6,3,0,0,14,6,1,35,17,20,0,0,0,51,3,5,37.5,Partidos
631,Finn Dahmen,de GER,PO,Mainz 05,de Bundesliga,24,1998,8.0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,1,87.5,Partidos
632,Mahmoud Dahoud,de GER,CC,Dortmund,de Bundesliga,26,1996,3.7,1,0,0,3,2,0,3,7,9,0,0,0,24,1,3,25.0,Partidos
633,Patson Daka,zm ZAM,DL,Leicester City,eng Premier League,23,1998,13.2,2,0,0,23,15,7,8,7,8,1,0,0,36,26,45,36.6,Partidos
634,Thijs Dallinga,nl NED,DL,Toulouse,fr Ligue 1,21,2000,26.1,4,0,0,35,19,22,18,3,6,0,0,0,41,56,68,45.2,Partidos
635,Diogo Dalot,pt POR,DF,Manchester Utd,eng Premier League,23,1999,23.9,6,0,0,21,3,0,44,37,41,0,0,0,152,39,18,68.4,Partidos
636,Muhammed Damar,de GER,CC,Hoffenheim,de Bundesliga,18,2004,1.8,0,0,0,6,1,0,2,0,3,0,0,0,12,2,2,50.0,Partidos
637,Mikkel Damsgaard,dk DEN,"CC,DL",Brentford,eng Premier League,22,2000,11.0,4,0,0,13,11,0,29,10,21,0,0,0,70,10,9,52.6,Partidos
638,Flavius Daniliuc,at AUT,DF,Salernitana,it Serie A,21,2001,24.4,9,0,0,33,4,0,0,29,29,0,0,0,132,39,28,58.2,Partidos
639,Flavius Daniliuc,at AUT,DF,Nice,fr Ligue 1,21,2001,1.0,0,0,0,2,0,0,2,0,0,0,0,0,5,1,0,100.0,Partidos
640,Danilo,br BRA,CC,Nott'ham Forest,eng Premier League,21,2001,10.8,1,0,0,4,3,2,3,9,7,0,0,0,60,4,14,22.2,Partidos
641,Danilo,br BRA,DF,Juventus,it Serie A,31,1991,35.4,5,0,0,33,17,0,18,47,62,0,2,0,196,53,38,58.2,Partidos
642,Arnaut Danjuma,nl NED,"DL,CC",Tottenham,eng Premier League,25,1997,1.9,0,0,0,0,1,1,2,0,0,0,0,0,1,1,2,33.3,Partidos
643,Arnaut Danjuma,nl NED,DL,Villarreal,es La Liga,25,1997,5.3,0,0,0,2,7,3,6,0,3,0,0,0,10,0,3,0.0,Partidos
644,Kévin Danois,fr FRA,CC,Auxerre,fr Ligue 1,18,2004,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,Partidos
645,Kevin Danso,at AUT,DF,Lens,fr Ligue 1,23,1998,35.9,7,1,0,39,57,2,0,33,19,1,2,0,224,82,32,71.9,Partidos
646,Dante,br BRA,DF,Nice,fr Ligue 1,38,1983,36.7,6,0,0,38,18,0,2,47,40,0,1,0,261,74,28,72.5,Partidos
647,Márton Dárdai,de GER,"DF,CC",Hertha BSC,de Bundesliga,20,2002,10.5,2,0,0,11,9,0,1,11,8,0,0,0,52,17,17,50.0,Partidos
648,Sergi Darder,es ESP,CC,Espanyol,es La Liga,28,1993,36.9,4,0,0,31,78,2,181,24,38,0,0,0,205,12,13,48.0,Partidos
649,Achraf Dari,ma MAR,DF,Brest,fr Ligue 1,23,1999,14.6,1,0,0,13,13,2,1,19,14,1,1,0,78,35,24,59.3,Partidos
650,Vladimír Darida,cz CZE,CC,Hertha BSC,de Bundesliga,31,1990,0.3,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
651,Matteo Darmian,it ITA,DF,Inter,it Serie A,32,1989,22.5,3,0,0,21,20,3,28,21,30,0,0,0,121,15,23,39.5,Partidos
652,Josh Dasilva,eng ENG,CC,Brentford,eng Premier League,23,1998,15.4,1,0,0,14,23,0,33,5,9,0,0,0,66,6,8,42.9,Partidos
653,David Datro Fofana,ci CIV,DL,Chelsea,eng Premier League,19,2002,0.8,0,0,0,3,3,1,1,0,1,0,0,0,6,0,0,,Partidos
654,Jonathan David,ca CAN,DL,Lille,fr Ligue 1,22,2000,35.2,6,0,0,41,59,23,7,8,17,0,0,0,89,16,64,20.0,Partidos
655,Alphonso Davies,ca CAN,DF,Bayern Munich,de Bundesliga,21,2000,22.7,0,0,0,9,26,3,25,24,28,0,0,0,199,6,6,50.0,Partidos
656,Ben Davies,wls WAL,DF,Tottenham,eng Premier League,29,1993,25.4,4,0,0,30,17,1,35,18,11,0,0,0,84,70,53,56.9,Partidos
657,Tom Davies,eng ENG,CC,Everton,eng Premier League,24,1998,6.0,3,0,0,10,6,1,2,4,9,0,0,0,28,7,13,35.0,Partidos
658,Paweł Dawidowicz,pl POL,DF,Hellas Verona,it Serie A,27,1995,18.1,6,1,0,37,13,1,13,23,31,0,0,0,120,43,27,61.4,Partidos
659,Craig Dawson,eng ENG,DF,West Ham,eng Premier League,32,1990,8.0,2,0,0,6,3,0,2,6,6,1,1,0,45,14,7,66.7,Partidos
660,Craig Dawson,eng ENG,DF,Wolves,eng Premier League,32,1990,15.7,4,0,0,11,10,0,0,12,6,0,0,0,75,34,36,48.6,Partidos
661,Kevin De Bruyne,be BEL,CC,Manchester City,eng Premier League,31,1991,26.9,1,0,0,20,29,5,226,9,12,2,0,0,97,13,13,50.0,Partidos
662,Charles De Ketelaere,be BEL,"CC,DL",Milan,it Serie A,21,2001,12.4,2,0,0,19,15,2,10,4,12,0,0,0,56,19,30,38.8,Partidos
663,Manuel De Luca,it ITA,"DL,CC",Sampdoria,it Serie A,24,1998,0.5,0,0,0,3,2,0,0,0,0,0,0,0,1,0,3,0.0,Partidos
664,Tommaso De Nipoti,it ITA,CC,Atalanta,it Serie A,19,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Partidos
665,Rodrigo De Paul,ar ARG,CC,Atlético Madrid,es La Liga,28,1994,21.4,5,0,0,33,49,0,47,8,21,0,0,0,127,6,8,42.9,Partidos
666,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,29,1992,11.6,0,0,0,4,11,0,26,4,7,0,0,0,40,10,11,47.6,Partidos
667,Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,34,1988,7.5,1,0,0,6,6,2,7,3,2,0,0,1,39,14,12,53.8,Partidos
668,Thibault De Smet,be BEL,DF,Reims,fr Ligue 1,24,1998,19.5,2,0,0,25,9,3,48,20,17,0,0,0,104,31,7,81.6,Partidos
669,Koni De Winter,be BEL,DF,Empoli,it Serie A,20,2002,11.4,3,0,0,13,2,0,0,6,9,0,0,0,58,16,11,59.3,Partidos
670,Grégoire Defrel,mq MTQ,DL,Sassuolo,it Serie A,31,1991,13.0,3,0,0,14,14,6,1,2,7,0,0,0,29,6,24,20.0,Partidos
671,Duccio Degl'Innocenti,it ITA,CC,Empoli,it Serie A,19,2003,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,Partidos
672,Brecht Dejaegere,be BEL,CC,Toulouse,fr Ligue 1,31,1991,20.1,5,0,0,40,37,1,19,14,23,0,1,0,86,8,16,33.3,Partidos
673,Romain Del Castillo,fr FRA,"CC,DL",Brest,fr Ligue 1,26,1996,15.8,2,0,0,19,24,1,101,11,24,1,0,0,86,18,24,42.9,Partidos
674,Alberto Del Moral,es ESP,CC,Villarreal,es La Liga,22,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Partidos
675,Thomas Delaine,fr FRA,"DF,CC",Strasbourg,fr Ligue 1,30,1992,11.9,3,0,0,15,12,0,66,16,14,0,2,0,53,11,11,50.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
676,Thomas Delaney,dk DEN,CC,Sevilla,es La Liga,30,1991,3.4,3,0,0,4,5,1,4,4,2,0,0,0,8,9,2,81.8,Partidos
677,Thomas Delaney,dk DEN,CC,Hoffenheim,de Bundesliga,30,1991,3.3,0,0,0,3,6,0,3,1,3,0,0,0,25,11,4,73.3,Partidos
678,Sacha Delaye,fr FRA,"DL,CC",Montpellier,fr Ligue 1,20,2002,0.2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,50.0,Partidos
679,Fran Delgado,es ESP,DF,Betis,es La Liga,21,2001,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Partidos
680,Andy Delort,dz ALG,DL,Nice,fr Ligue 1,30,1991,8.7,0,0,0,8,9,7,15,1,0,0,0,0,12,28,25,52.8,Partidos
681,Andy Delort,dz ALG,DL,Nantes,fr Ligue 1,30,1991,5.2,0,0,0,9,4,4,17,0,4,0,0,0,9,12,21,36.4,Partidos
682,Karamoko Dembele,sct SCO,"DL,CC",Brest,fr Ligue 1,19,2003,2.0,0,0,0,5,9,0,14,1,0,0,0,0,13,0,4,0.0,Partidos
683,Moussa Dembélé,fr FRA,"DL,CC",Lyon,fr Ligue 1,26,1996,9.7,1,0,0,17,3,8,2,2,4,0,0,0,22,29,22,56.9,Partidos
684,Ousmane Dembélé,fr FRA,DL,Barcelona,es La Liga,25,1997,15.7,4,0,0,16,19,5,106,0,12,0,0,0,60,4,12,25.0,Partidos
685,Siriki Dembélé,ci CIV,"DL,CC",Bournemouth,eng Premier League,25,1996,1.2,0,0,0,1,2,0,3,1,1,0,0,0,9,0,4,0.0,Partidos
686,Siriki Dembélé,ci CIV,"CC,DL",Auxerre,fr Ligue 1,25,1996,4.1,1,0,0,8,9,0,6,1,6,0,0,0,24,2,8,20.0,Partidos
687,Merih Demiral,tr TUR,DF,Atalanta,it Serie A,24,1998,17.1,5,0,0,13,13,1,2,24,29,0,0,0,123,52,29,64.2,Partidos
688,Kerem Demirbay,de GER,CC,Leverkusen,de Bundesliga,29,1993,17.2,5,0,0,31,22,0,90,16,18,0,0,0,100,9,11,45.0,Partidos
689,Ermedin Demirović,ba BIH,"DL,CC",Augsburg,de Bundesliga,24,1998,26.3,7,1,0,49,31,11,19,14,14,1,0,0,83,66,106,38.4,Partidos
690,Diego Demme,de GER,CC,Napoli,it Serie A,30,1991,1.6,0,0,0,2,3,0,0,0,0,0,0,0,5,2,1,66.7,Partidos
691,Sepp van den Berg,nl NED,DF,Schalke 04,de Bundesliga,20,2001,7.7,2,0,0,4,0,0,0,13,4,0,0,0,45,14,15,48.3,Partidos
692,Branco van den Boomen,nl NED,CC,Toulouse,fr Ligue 1,27,1995,32.1,6,0,0,33,19,2,282,10,36,0,0,0,182,6,12,33.3,Partidos
693,Leander Dendoncker,be BEL,CC,Aston Villa,eng Premier League,27,1995,7.7,0,0,0,1,1,0,2,10,9,0,0,0,36,10,8,55.6,Partidos
694,Leander Dendoncker,be BEL,CC,Wolves,eng Premier League,27,1995,2.4,0,0,0,0,0,0,1,9,2,0,0,0,16,2,5,28.6,Partidos
695,Emmanuel Dennis,ng NGA,"DL,CC",Nott'ham Forest,eng Premier League,24,1997,8.0,3,0,0,15,29,4,11,2,11,0,0,0,38,13,16,44.8,Partidos
696,Fabio Depaoli,it ITA,DF,Hellas Verona,it Serie A,25,1997,24.1,7,0,0,43,31,4,60,18,28,0,0,0,113,24,39,38.1,Partidos
697,Fabio Depaoli,it ITA,"DF,CC",Sampdoria,it Serie A,25,1997,1.5,1,0,0,1,7,0,8,1,3,0,0,0,6,0,2,0.0,Partidos
698,Kastriot Dermaku,al ALB,DF,Lecce,it Serie A,30,1992,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Partidos
699,Halil Dervişoğlu,tr TUR,CC,Brentford,eng Premier League,22,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Partidos
700,Rémy Descamps,fr FRA,PO,Nantes,fr Ligue 1,26,1996,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
701,Mikkel Desler,dk DEN,DF,Toulouse,fr Ligue 1,27,1995,25.1,5,1,1,28,32,6,42,36,38,0,0,0,165,23,9,71.9,Partidos
702,Cyriel Dessers,ng NGA,DL,Cremonese,it Serie A,27,1994,17.6,3,0,0,34,14,24,8,3,4,0,0,0,30,16,48,25.0,Partidos
703,Sergiño Dest,us USA,DF,Milan,it Serie A,21,2000,3.7,0,0,0,6,4,0,4,4,6,0,1,0,29,3,1,75.0,Partidos
704,Mattia Destro,it ITA,"DL,CC",Empoli,it Serie A,31,1991,6.4,3,0,0,12,5,7,2,1,1,0,1,0,9,8,20,28.6,Partidos
705,Gerard Deulofeu,es ESP,DL,Udinese,it Serie A,28,1994,13.5,1,0,0,8,11,8,59,2,5,0,0,0,44,1,4,20.0,Partidos
706,Kiernan Dewsbury-Hall,eng ENG,CC,Leicester City,eng Premier League,23,1998,25.6,5,1,1,37,35,1,46,28,29,0,0,0,149,15,13,53.6,Partidos
707,Samuel Di Carmine,it ITA,"DL,CC",Cremonese,it Serie A,33,1988,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,Partidos
708,Federico Di Francesco,it ITA,"DL,CC",Lecce,it Serie A,28,1994,22.6,5,0,0,43,32,13,45,8,16,1,0,0,86,7,21,25.0,Partidos
709,Michele Di Gregorio,it ITA,PO,Monza,it Serie A,25,1997,37.0,0,0,0,0,3,0,0,4,0,0,0,0,31,4,1,80.0,Partidos
710,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,28,1993,36.2,2,0,0,31,36,4,88,30,29,0,0,0,171,41,34,54.7,Partidos
711,Ángel Di María,ar ARG,"DL,CC",Juventus,it Serie A,34,1988,15.1,1,1,0,6,24,4,97,7,5,0,0,0,52,1,6,14.3,Partidos
712,Boulaye Dia,sn SEN,"DL,CC",Salernitana,it Serie A,25,1996,28.0,4,0,0,28,43,13,6,7,5,0,0,0,97,20,58,25.6,Partidos
713,Moussa Diaby,fr FRA,"DL,CC",Leverkusen,de Bundesliga,23,1999,30.0,4,0,0,18,24,10,95,5,8,1,0,0,87,2,20,9.1,Partidos
714,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,25,1996,27.2,7,1,1,23,13,4,1,20,16,0,0,0,149,48,40,54.5,Partidos
715,Mamadou Diakhon,fr FRA,DL,Reims,fr Ligue 1,16,2005,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,Partidos
716,Bafodé Diakité,fr FRA,DF,Lille,fr Ligue 1,21,2001,29.5,6,0,0,45,13,0,19,17,35,0,0,1,159,41,41,50.0,Partidos
717,Ibrahim Diakité,gn GUI,DF,Reims,fr Ligue 1,18,2003,1.5,1,0,0,3,2,0,7,5,3,0,0,0,10,1,2,33.3,Partidos
718,Abdou Diallo,sn SEN,"DF,CC",RB Leipzig,de Bundesliga,26,1996,5.3,2,0,0,3,2,1,1,8,5,0,1,0,40,12,11,52.2,Partidos
719,Baila Diallo,fr FRA,"DF,CC",Clermont Foot,fr Ligue 1,21,2001,1.0,0,0,0,3,1,0,5,0,0,0,0,0,3,4,4,50.0,Partidos
720,Habib Diallo,sn SEN,DL,Strasbourg,fr Ligue 1,27,1995,32.0,4,1,1,37,64,19,7,12,10,1,0,0,76,135,158,46.1,Partidos
721,Ibrahima Diallo,fr FRA,CC,Southampton,eng Premier League,23,1999,9.1,4,0,0,18,7,0,4,6,15,0,0,0,82,15,9,62.5,Partidos
722,Ismael Diallo,ci CIV,DF,Ajaccio,fr Ligue 1,25,1997,24.2,9,1,0,41,33,1,35,30,33,0,2,0,166,26,24,52.0,Partidos
723,Mamady Diarra,ml MLI,"CC,DF",Cádiz,es La Liga,22,2000,0.7,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,,Partidos
724,Mouhamadou Diarra,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,18,2004,18.1,4,0,0,23,22,0,48,11,16,1,0,0,99,12,25,32.4,Partidos
725,Moussa Diarra,ml MLI,DF,Toulouse,fr Ligue 1,21,2000,13.6,0,0,0,19,17,1,13,19,9,0,1,0,69,16,13,55.2,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
726,Stéphane Diarra,fr FRA,"DL,CC",Lorient,fr Ligue 1,23,1998,11.8,1,0,0,7,21,4,15,22,17,0,0,0,94,5,8,38.5,Partidos
727,Youba Diarra,ml MLI,CC,Cádiz,es La Liga,24,1998,1.1,2,0,0,3,0,0,0,2,0,0,0,0,12,0,2,0.0,Partidos
728,Rúben Dias,pt POR,DF,Manchester City,eng Premier League,25,1997,22.2,3,0,0,19,7,0,1,18,13,0,0,0,99,44,28,61.1,Partidos
729,Krépin Diatta,sn SEN,"CC,DL",Monaco,fr Ligue 1,23,1999,23.0,3,0,0,20,26,10,54,17,21,2,0,0,94,41,40,50.6,Partidos
730,Mory Diaw,sn SEN,PO,Clermont Foot,fr Ligue 1,29,1993,37.0,0,0,0,0,6,0,0,2,0,0,0,0,31,5,0,100.0,Partidos
