Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Duelos aéreos,Duelos aéreos,Duelos aéreos,Unnamed: 25_level_0
531,Hélder Costa,ao ANG,"DL,CC",Wolves,eng Premier League,24,1994,14.9,3,0,0,20,23,6,50,9,14,0,0,0,76,10,35,22.2,Partidos
532,Jaume Costa,es ESP,DF,Villarreal,es La Liga,30,1988,16.6,6,0,0,20,23,0,44,21,21,0,0,1,82,25,23,52.1,Partidos
533,Nuno da Costa,cv CPV,DL,Strasbourg,fr Ligue 1,27,1991,22.8,3,0,0,40,42,9,15,14,27,1,0,0,56,52,67,43.7,Partidos
534,David Costas,es ESP,DF,Celta Vigo,es La Liga,23,1995,13.0,4,0,0,16,7,1,1,18,13,0,0,0,63,28,10,73.7,Partidos
535,Benoît Costil,fr FRA,PO,Bordeaux,fr Ligue 1,31,1987,37.0,0,0,0,0,2,0,0,0,0,0,0,0,33,5,3,62.5,Partidos
536,Kalifa Coulibaly,ml MLI,DL,Nantes,fr Ligue 1,26,1991,19.5,6,1,1,54,21,21,14,4,7,1,0,0,41,141,102,58.0,Partidos
537,Senou Coulibaly,ml MLI,DF,Dijon,fr Ligue 1,23,1994,4.6,1,1,0,10,1,0,1,11,7,0,0,0,15,10,10,50.0,Partidos
538,Thibaut Courtois,be BEL,PO,Real Madrid,es La Liga,26,1992,27.0,2,0,0,0,5,0,0,2,0,0,0,0,22,7,0,100.0,Partidos
539,Philippe Coutinho,br BRA,"DL,CC",Barcelona,es La Liga,26,1992,22.4,2,0,0,19,45,8,49,12,11,1,0,0,81,6,19,24.0,Partidos
540,Nicolas Cozza,fr FRA,DF,Montpellier,fr Ligue 1,19,1999,10.9,0,0,0,11,10,0,2,23,15,0,1,0,61,14,19,42.4,Partidos
541,Alessio Cragno,it ITA,PO,Cagliari,it Serie A,24,1994,38.0,1,0,0,0,7,0,0,2,0,0,0,0,39,13,1,92.9,Partidos
542,Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,28,1989,17.7,1,0,0,2,12,1,75,23,16,0,0,0,85,25,18,58.1,Partidos
543,Domenico Criscito,it ITA,DF,Genoa,it Serie A,31,1986,34.1,12,1,0,47,49,2,162,70,75,0,1,0,221,44,38,53.7,Partidos
544,Lorenzo Crisetig,it ITA,CC,Frosinone,it Serie A,25,1993,5.6,3,0,0,15,11,0,1,12,11,0,0,0,25,7,4,63.6,Partidos
545,Bryan Cristante,it ITA,CC,Roma,it Serie A,23,1995,26.9,10,0,0,64,15,0,26,29,34,0,0,0,175,65,43,60.2,Partidos
546,Sebastián Cristóforo,uy URU,CC,Getafe,es La Liga,24,1993,5.0,3,0,0,13,17,0,6,8,8,1,0,0,27,7,17,29.2,Partidos
547,Enzo Crivelli,fr FRA,DL,Caen,fr Ligue 1,23,1995,25.1,7,0,0,45,46,5,5,4,14,0,0,0,59,111,130,46.1,Partidos
548,Peter Crouch,eng ENG,DL,Burnley,eng Premier League,37,1981,1.0,1,0,0,3,0,0,0,0,1,0,0,0,3,18,9,66.7,Partidos
549,Alessio da Cruz,,"DL,CC",Parma,it Serie A,21,1997,1.6,0,0,0,3,4,0,1,0,1,0,0,0,9,2,4,33.3,Partidos
550,Juan Cuadrado,co COL,"CC,DF",Juventus,it Serie A,30,1988,13.6,4,0,0,15,39,1,52,18,15,0,0,0,76,8,9,47.1,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
551,Cucho,co COL,DL,Huesca,es La Liga,19,1999,23.9,6,0,0,33,40,14,50,9,13,1,0,0,86,58,107,35.2,Partidos
552,Marc Cucurella,es ESP,"CC,DL",Eibar,es La Liga,20,1998,26.2,6,0,0,42,16,8,72,20,37,0,0,0,146,40,66,37.7,Partidos
553,Iván Cuéllar,es ESP,PO,Leganés,es La Liga,34,1984,33.9,5,0,0,0,7,0,0,2,0,0,0,0,36,10,0,100.0,Partidos
554,Mickaël Cuisance,fr FRA,CC,M'Gladbach,de Bundesliga,18,1999,3.1,3,0,0,8,2,0,4,5,6,0,0,0,9,1,4,20.0,Partidos
555,Matheus Cunha,br BRA,"DL,CC",RB Leipzig,de Bundesliga,19,1999,9.5,1,0,0,34,15,5,10,4,6,1,0,0,41,14,28,33.3,Partidos
556,Greg Cunningham,ie IRL,DF,Cardiff City,eng Premier League,27,1991,7.0,3,0,0,8,13,0,7,17,7,0,0,0,29,4,8,33.3,Partidos
557,Patrick Cutrone,it ITA,DL,Milan,it Serie A,20,1998,16.2,2,0,0,27,21,12,17,7,5,0,0,0,52,17,62,21.5,Partidos
558,Wylan Cyprien,fr FRA,CC,Nice,fr Ligue 1,23,1995,26.2,2,1,1,22,48,1,131,11,20,0,0,0,157,10,10,50.0,Partidos
559,Marco D'Alessandro,it ITA,DF,Udinese,it Serie A,27,1991,16.6,3,0,0,21,28,3,56,9,34,0,0,0,90,5,16,23.8,Partidos
560,Danilo D'Ambrosio,it ITA,DF,Inter,it Serie A,29,1988,28.7,6,0,0,48,37,9,60,27,40,0,1,0,138,28,47,37.3,Partidos
561,Damien Da Silva,fr FRA,DF,Rennes,fr Ligue 1,30,1988,31.9,4,0,0,25,24,0,2,39,25,0,2,0,152,76,42,64.4,Partidos
562,Kouadio-Yves Dabila,ci CIV,DF,Lille,fr Ligue 1,21,1997,8.7,2,0,0,6,3,0,0,6,6,0,1,0,56,8,12,40.0,Partidos
563,Abdoulaye Dabo,fr FRA,DL,Nantes,fr Ligue 1,17,2001,1.3,0,0,0,2,2,0,1,0,1,0,0,0,3,0,4,0.0,Partidos
564,Bryan Dabo,bf BFA,"CC,DF",Fiorentina,it Serie A,26,1992,9.2,4,0,0,13,19,1,14,10,6,0,0,0,68,28,13,68.3,Partidos
565,Christoph Daferner,de GER,DL,Freiburg,de Bundesliga,20,1998,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,Partidos
566,Colin Dagba,fr FRA,"DF,CC",Paris S-G,fr Ligue 1,19,1998,10.2,2,0,0,19,6,1,17,9,12,0,0,0,48,2,11,15.4,Partidos
567,Mahmoud Dahoud,de GER,CC,Dortmund,de Bundesliga,22,1996,7.7,2,0,0,12,7,0,1,17,10,0,0,0,63,6,8,42.9,Partidos
568,Leon Dajaku,de GER,"DF,CC",Stuttgart,de Bundesliga,17,2001,0.3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,Partidos
569,Felipe dal Belo,br BRA,DF,SPAL,it Serie A,34,1984,26.2,13,0,0,34,13,0,10,17,25,1,1,0,95,50,31,61.7,Partidos
570,Nicola Dalmonte,it ITA,"DL,CC",Genoa,it Serie A,20,1997,0.5,0,0,0,1,1,0,4,0,2,0,0,0,4,0,0,,Partidos
571,Diogo Dalot,pt POR,"DF,DL",Manchester Utd,eng Premier League,19,1999,11.3,3,0,0,12,2,2,50,10,12,0,1,0,53,22,5,81.5,Partidos
572,Matty Daly,eng ENG,CC,Huddersfield,eng Premier League,17,2001,0.8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,Partidos
573,Vitalie Damașcan,md MDA,CC,Torino,it Serie A,19,1999,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Partidos
574,Loïc Damour,fr FRA,CC,Cardiff City,eng Premier League,27,1991,0.3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,100.0,Partidos
575,Charlie Daniels,eng ENG,DF,Bournemouth,eng Premier League,31,1986,17.6,4,0,0,7,7,0,27,20,15,0,0,0,108,29,25,53.7,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
576,Danilo,br BRA,DF,Manchester City,eng Premier League,27,1991,9.0,1,0,0,10,8,0,12,15,16,0,0,0,64,18,14,56.3,Partidos
577,Scott Dann,eng ENG,DF,Crystal Palace,eng Premier League,31,1987,7.4,1,0,0,4,0,0,0,5,2,0,0,0,29,26,16,61.9,Partidos
578,Kevin Danso,at AUT,DF,Augsburg,de Bundesliga,19,1998,13.9,3,0,0,16,15,0,1,19,14,0,0,1,50,45,31,59.2,Partidos
579,Dante,br BRA,DF,Nice,fr Ligue 1,34,1983,35.8,11,0,0,44,16,1,4,38,40,0,1,0,217,75,41,64.7,Partidos
580,Palkó Dárdai,hu HUN,"DL,CC",Hertha BSC,de Bundesliga,19,1999,1.3,0,0,0,3,1,0,4,0,1,0,0,0,3,1,4,20.0,Partidos
581,Sergi Darder,es ESP,CC,Espanyol,es La Liga,24,1993,30.1,8,1,1,31,30,1,56,22,35,0,0,0,143,17,24,41.5,Partidos
582,Vladimír Darida,cz CZE,CC,Hertha BSC,de Bundesliga,27,1990,4.2,1,0,0,14,6,0,5,8,5,0,0,0,30,2,8,20.0,Partidos
583,Matteo Darmian,it ITA,DF,Manchester Utd,eng Premier League,28,1989,4.9,0,0,0,3,4,1,3,7,8,0,0,0,24,3,3,50.0,Partidos
584,Alphonso Davies,ca CAN,"CC,DL",Bayern Munich,de Bundesliga,17,2000,0.9,1,0,0,1,0,0,1,2,1,0,1,0,8,1,3,25.0,Partidos
585,Ben Davies,wls WAL,DF,Tottenham,eng Premier League,25,1993,20.5,2,0,0,18,14,0,43,23,30,0,0,0,92,44,36,55.0,Partidos
586,Tom Davies,eng ENG,CC,Everton,eng Premier League,20,1998,10.9,3,0,0,20,17,1,6,16,17,0,0,0,67,8,17,32.0,Partidos
587,Steven Davis,nir NIR,CC,Southampton,eng Premier League,33,1985,1.1,0,0,0,2,0,0,1,1,2,0,0,0,8,1,0,100.0,Partidos
588,Kevin De Bruyne,be BEL,CC,Manchester City,eng Premier League,27,1991,10.8,2,0,0,10,15,1,91,3,15,0,0,0,61,6,11,35.3,Partidos
589,Sebastien De Maio,fr FRA,DF,Udinese,it Serie A,31,1987,13.0,1,1,1,10,5,1,3,12,7,0,0,0,51,35,19,64.8,Partidos
590,Sebastien De Maio,fr FRA,DF,Bologna,it Serie A,31,1987,5.5,3,0,0,6,0,0,3,1,4,0,0,0,20,9,6,60.0,Partidos
591,Rodrigo De Paul,ar ARG,"CC,DL",Udinese,it Serie A,24,1994,35.4,7,0,0,30,94,0,205,32,33,0,1,0,248,3,21,12.5,Partidos
592,Daniele De Rossi,it ITA,CC,Roma,it Serie A,35,1983,14.1,3,0,0,12,9,1,4,26,10,0,0,0,82,9,8,52.9,Partidos
593,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,25,1992,19.4,2,0,0,16,14,2,42,26,28,0,0,0,98,29,16,64.4,Partidos
594,Lorenzo De Silvestri,it ITA,DF,Torino,it Serie A,30,1988,26.8,3,0,0,31,20,7,113,22,11,0,0,0,102,73,56,56.6,Partidos
595,Lucas Deaux,fr FRA,CC,Guingamp,fr Ligue 1,29,1988,13.2,4,0,0,32,12,2,24,11,28,0,0,0,84,30,38,44.1,Partidos
596,Mathieu Debuchy,fr FRA,DF,Saint-Étienne,fr Ligue 1,33,1985,21.6,5,1,1,35,19,7,97,47,26,0,2,0,107,92,50,64.8,Partidos
597,Troy Deeney,eng ENG,DL,Watford,eng Premier League,30,1988,28.3,4,1,0,42,36,13,16,7,14,0,0,0,91,202,225,47.3,Partidos
598,Jermain Defoe,eng ENG,DL,Bournemouth,eng Premier League,35,1982,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Partidos
599,Steven Defour,be BEL,CC,Burnley,eng Premier League,30,1988,5.0,0,0,0,1,2,0,4,8,4,0,0,0,31,0,5,0.0,Partidos
600,Grégoire Defrel,mq MTQ,"DL,CC",Sampdoria,it Serie A,27,1991,26.0,2,0,0,38,33,8,18,3,29,2,0,0,98,21,29,42.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
601,Alessandro Deiola,it ITA,CC,Cagliari,it Serie A,22,1995,5.0,2,0,0,5,2,0,6,6,3,0,0,0,23,5,5,50.0,Partidos
602,Alessandro Deiola,it ITA,"CC,DL",Parma,it Serie A,22,1995,6.1,3,0,0,9,5,0,4,11,8,0,0,0,39,6,10,37.5,Partidos
603,Romain Del Castillo,fr FRA,"CC,DL",Rennes,fr Ligue 1,22,1996,14.9,1,0,0,31,21,3,62,20,20,0,0,0,80,20,24,45.5,Partidos
604,Thomas Delaney,dk DEN,CC,Dortmund,de Bundesliga,26,1991,25.4,7,0,0,45,25,2,9,58,54,0,0,0,141,55,44,55.6,Partidos
605,Moisés Delgado,es ESP,DF,Valladolid,es La Liga,24,1994,3.0,1,0,0,4,3,0,10,3,6,0,0,0,12,3,4,42.9,Partidos
606,Cristian Dell'Orco,it ITA,DF,Empoli,it Serie A,24,1994,11.5,1,0,0,10,8,0,1,17,11,0,0,0,49,12,24,33.3,Partidos
607,Cristian Dell'Orco,it ITA,DF,Sassuolo,it Serie A,24,1994,1.2,0,0,0,2,3,0,6,1,1,0,0,0,4,3,1,75.0,Partidos
608,Andy Delort,dz ALG,DL,Montpellier,fr Ligue 1,26,1991,34.6,4,0,0,93,53,25,138,4,20,0,0,0,94,127,159,44.4,Partidos
609,Fabian Delph,eng ENG,DF,Manchester City,eng Premier League,28,1989,8.1,1,1,0,6,7,0,8,13,14,0,0,0,54,9,14,39.1,Partidos
610,Mousa Dembélé,be BEL,CC,Tottenham,eng Premier League,31,1987,5.7,1,0,0,12,3,0,0,7,9,0,0,0,44,6,7,46.2,Partidos
611,Moussa Dembélé,fr FRA,DL,Lyon,fr Ligue 1,22,1996,22.4,1,0,0,35,13,17,8,2,4,3,0,0,36,50,51,49.5,Partidos
612,Ousmane Dembélé,fr FRA,"DL,CC",Barcelona,es La Liga,21,1997,18.5,1,0,0,22,22,9,82,5,15,0,0,0,64,8,9,47.1,Partidos
613,Jessy Deminguet,fr FRA,CC,Caen,fr Ligue 1,20,1998,14.1,2,0,0,22,14,0,14,18,25,0,0,0,89,12,13,48.0,Partidos
614,Merih Demiral,tr TUR,DF,Sassuolo,it Serie A,20,1998,14.0,3,0,0,26,4,1,1,19,16,0,1,0,58,54,15,78.3,Partidos
615,Kerem Demirbay,de GER,CC,Hoffenheim,de Bundesliga,25,1993,22.4,6,0,0,46,34,2,130,22,35,0,0,0,191,17,21,44.7,Partidos
616,Diego Demme,de GER,CC,RB Leipzig,de Bundesliga,26,1991,22.8,4,0,0,36,51,0,48,26,47,0,0,0,164,27,25,51.9,Partidos
617,Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,23,1995,30.6,2,0,0,13,9,0,2,26,21,0,1,0,161,54,45,54.5,Partidos
618,Leander Dendoncker,be BEL,CC,Wolves,eng Premier League,23,1995,16.3,1,0,0,11,11,1,7,23,26,0,0,0,92,56,53,51.4,Partidos
619,Fabio Depaoli,it ITA,DF,Chievo,it Serie A,21,1997,27.4,12,2,2,50,23,1,102,35,43,0,0,0,127,31,40,43.7,Partidos
620,Laurent Depoitre,be BEL,DL,Huddersfield,eng Premier League,29,1988,11.9,1,0,0,19,9,7,4,2,4,0,0,0,30,80,89,47.3,Partidos
621,Clément Depres,fr FRA,DL,Nîmes,fr Ligue 1,23,1994,4.9,1,0,0,13,6,1,5,0,2,0,0,0,12,52,33,61.2,Partidos
622,Kiril Despodov,bg BUL,"DL,CC",Cagliari,it Serie A,21,1996,1.2,0,0,0,3,1,2,3,0,0,1,0,0,4,1,5,16.7,Partidos
623,Daniele Dessena,it ITA,CC,Cagliari,it Serie A,31,1987,3.9,3,0,0,6,9,0,8,3,2,0,0,0,26,8,5,61.5,Partidos
624,Mattia Destro,it ITA,DL,Bologna,it Serie A,27,1991,5.5,3,0,0,14,10,0,4,0,2,0,0,0,17,21,17,55.3,Partidos
625,Gerard Deulofeu,es ESP,"DL,CC",Watford,eng Premier League,24,1994,23.0,3,0,0,14,13,34,62,14,6,0,0,0,71,3,18,14.3,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
626,Jacopo Dezi,it ITA,CC,Parma,it Serie A,26,1992,1.0,0,0,0,2,0,0,0,3,1,0,0,0,3,1,0,100.0,Partidos
627,Federico Di Francesco,it ITA,"DL,CC",Sassuolo,it Serie A,24,1994,11.9,2,0,0,25,18,7,20,5,6,1,0,0,46,4,10,28.6,Partidos
628,Antonio Di Gaudio,it ITA,DL,Parma,it Serie A,28,1989,7.8,0,0,0,3,14,5,5,3,0,0,0,0,26,2,4,33.3,Partidos
629,Giovanni Di Lorenzo,it ITA,"DF,DL",Empoli,it Serie A,24,1993,37.0,8,0,0,46,54,2,124,36,43,0,0,0,189,37,36,50.7,Partidos
630,Ángel Di María,ar ARG,"DL,CC",Paris S-G,fr Ligue 1,30,1988,25.8,2,0,0,11,19,6,149,16,17,1,0,0,100,0,2,0.0,Partidos
631,Franco Di Santo,ar ARG,DL,Rayo Vallecano,es La Liga,29,1989,1.9,1,1,0,5,4,2,2,0,2,0,0,0,4,8,6,57.1,Partidos
632,Franco Di Santo,ar ARG,"CC,DL",Schalke 04,de Bundesliga,29,1989,2.7,0,0,0,4,7,2,8,1,1,0,0,0,9,8,11,42.1,Partidos
633,Boulaye Dia,sn SEN,DL,Reims,fr Ligue 1,21,1996,8.3,2,0,0,9,13,2,1,4,6,1,0,0,34,20,28,41.7,Partidos
634,Fousseni Diabaté,ml MLI,DL,Leicester City,eng Premier League,22,1995,0.6,0,0,0,0,1,1,2,0,0,0,0,0,2,1,2,33.3,Partidos
635,Moussa Diaby,fr FRA,"CC,DF",Paris S-G,fr Ligue 1,19,1999,12.7,1,0,0,15,6,2,30,12,8,0,0,0,69,2,9,18.2,Partidos
636,Adama Diakhaby,fr FRA,"DL,CC",Huddersfield,eng Premier League,22,1996,6.1,1,0,0,7,9,2,14,1,3,0,0,0,24,6,15,28.6,Partidos
637,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,21,1996,17.6,9,0,0,24,9,1,0,20,8,0,2,0,96,36,30,54.5,Partidos
638,Bafodé Diakité,fr FRA,DF,Toulouse,fr Ligue 1,17,2001,7.0,2,0,0,9,7,0,5,11,7,0,1,0,42,22,21,51.2,Partidos
639,Abdou Diallo,sn SEN,DF,Dortmund,de Bundesliga,22,1996,26.4,1,1,0,21,12,1,24,26,20,0,0,0,153,49,40,55.1,Partidos
640,Abdoulaye Diallo,sn SEN,PO,Rennes,fr Ligue 1,26,1992,5.5,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,100.0,Partidos
641,Mustapha Diallo,sn SEN,CC,Nîmes,fr Ligue 1,32,1986,5.1,5,0,0,19,9,0,2,10,11,0,0,0,29,28,13,68.3,Partidos
642,Mohamed Diamé,sn SEN,CC,Newcastle Utd,eng Premier League,31,1987,24.1,3,0,0,36,20,0,12,30,46,0,0,0,144,34,46,42.5,Partidos
643,Grady Diangana,,"CC,DL",West Ham,eng Premier League,20,1998,6.8,0,0,0,4,10,1,14,1,9,0,0,0,38,7,20,25.9,Partidos
644,Lassana Diarra,fr FRA,CC,Paris S-G,fr Ligue 1,33,1985,1.8,0,0,0,6,3,0,0,2,1,0,0,0,13,1,2,33.3,Partidos
645,Amadou Diawara,gn GUI,CC,Napoli,it Serie A,21,1997,7.3,4,0,0,15,2,0,0,11,4,0,0,0,56,6,4,60.0,Partidos
646,Brahim Díaz,es ESP,DL,Real Madrid,es La Liga,18,1999,4.2,0,0,0,4,14,0,4,0,7,0,0,0,13,0,5,0.0,Partidos
647,Javier Díaz,es ESP,PO,Sevilla,es La Liga,21,1997,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Partidos
648,Bakaye Dibassy,ml MLI,DF,Amiens,fr Ligue 1,28,1989,32.7,5,1,0,36,15,2,50,44,26,0,1,0,181,51,59,46.4,Partidos
649,Lorenzo Dickmann,it ITA,"DF,CC",SPAL,it Serie A,21,1996,1.9,1,0,0,3,3,0,1,1,4,0,0,0,13,3,4,42.9,Partidos
650,Daniel Didavi,de GER,"CC,DL",Stuttgart,de Bundesliga,28,1990,10.6,0,0,0,12,30,6,74,4,15,0,0,0,61,6,16,27.3,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
651,Étienne Didot,fr FRA,CC,Guingamp,fr Ligue 1,35,1983,23.4,4,0,0,42,28,3,40,37,29,0,0,0,152,23,37,38.3,Partidos
652,Adrián Diéguez,es ESP,DF,Huesca,es La Liga,22,1996,8.3,3,0,0,9,9,0,0,12,10,0,1,0,35,17,13,56.7,Partidos
653,Eric Dier,eng ENG,"CC,DF",Tottenham,eng Premier League,24,1994,16.7,4,0,0,24,9,0,6,21,16,0,0,0,79,35,31,53.0,Partidos
654,Tim Dierßen,de GER,CC,Hannover 96,de Bundesliga,22,1996,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Partidos
655,Lucas Digne,fr FRA,DF,Everton,eng Premier League,25,1993,32.9,5,1,0,39,32,2,280,60,46,0,0,1,181,87,43,66.9,Partidos
656,Mitchell Dijks,nl NED,DF,Bologna,it Serie A,25,1993,22.5,5,1,0,46,36,3,84,23,18,0,0,0,132,42,33,56.0,Partidos
657,Javairô Dilrosun,nl NED,"DL,CC",Hertha BSC,de Bundesliga,20,1998,10.0,2,0,0,8,21,0,32,7,10,0,0,0,47,3,16,15.8,Partidos
658,Federico Dimarco,it ITA,"DF,CC",Parma,it Serie A,20,1997,9.9,4,0,0,13,6,1,45,15,7,0,1,0,63,4,13,23.5,Partidos
659,Stole Dimitrievski,mk MKD,PO,Rayo Vallecano,es La Liga,24,1993,21.0,3,0,0,1,4,0,0,0,0,0,0,0,12,6,0,100.0,Partidos
660,Tristan Dingomé,cm CMR,CC,Reims,fr Ligue 1,27,1991,14.9,5,0,0,29,12,2,11,11,15,0,0,0,64,7,16,30.4,Partidos
661,Ismaël Diomandé,ci CIV,"CC,DF",Caen,fr Ligue 1,25,1992,14.4,5,1,1,27,18,1,4,10,15,0,0,0,99,14,10,58.3,Partidos
662,Federico Dionisi,it ITA,"DL,CC",Frosinone,it Serie A,31,1987,2.3,2,0,0,9,8,6,8,0,1,0,0,0,8,4,10,28.6,Partidos
663,Lois Diony,fr FRA,DL,Saint-Étienne,fr Ligue 1,25,1992,17.7,3,0,0,29,28,6,28,1,12,0,0,0,52,27,55,32.9,Partidos
664,Issa Diop,fr FRA,DF,West Ham,eng Premier League,21,1997,33.0,4,0,0,18,16,3,0,64,38,0,0,1,172,75,49,60.5,Partidos
665,Papakouli Diop,sn SEN,CC,Eibar,es La Liga,32,1986,26.1,11,0,0,68,47,1,11,37,40,0,0,0,170,98,76,56.3,Partidos
666,Sofiane Diop,fr FRA,"CC,DL",Monaco,fr Ligue 1,18,2000,8.2,1,0,0,18,11,1,16,8,7,0,0,0,48,7,11,38.9,Partidos
667,Assane Dioussé,sn SEN,CC,Chievo,it Serie A,20,1997,9.9,5,0,0,16,8,1,8,19,16,0,0,0,92,4,13,23.5,Partidos
668,Assane Dioussé,sn SEN,CC,Saint-Étienne,fr Ligue 1,20,1997,2.4,0,0,0,2,3,0,0,1,4,0,0,0,30,3,3,50.0,Partidos
669,Axel Disasi,fr FRA,DF,Reims,fr Ligue 1,20,1998,1.8,0,0,0,0,0,0,0,2,1,0,0,0,11,4,4,50.0,Partidos
670,Djené,tg TOG,DF,Getafe,es La Liga,26,1991,33.1,13,2,1,51,30,0,8,74,34,1,3,0,265,87,71,55.1,Partidos
671,Koffi Djidji,ci CIV,DF,Torino,it Serie A,25,1992,15.4,2,0,0,13,3,0,3,24,23,0,1,0,97,23,31,42.6,Partidos
672,Koffi Djidji,ci CIV,DF,Nantes,fr Ligue 1,25,1992,1.0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,,Partidos
673,Alexander Djiku,gh GHA,DF,Caen,fr Ligue 1,23,1994,30.6,9,1,0,50,43,1,3,83,37,0,2,0,175,83,53,61.0,Partidos
674,Papy Djilobodji,sn SEN,DF,Guingamp,fr Ligue 1,29,1988,1.9,1,1,0,3,0,0,1,0,1,0,0,0,7,9,4,69.2,Partidos
675,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,25,1993,20.1,3,0,0,22,20,0,1,34,22,0,0,1,126,51,40,56.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
676,Johan Djourou,ch SUI,DF,SPAL,it Serie A,31,1987,3.1,0,0,0,4,0,0,0,4,1,0,0,0,10,8,4,66.7,Partidos
677,Marko Dmitrović,rs SRB,PO,Eibar,es La Liga,26,1992,24.0,3,0,0,3,0,0,0,2,0,0,2,0,56,7,0,100.0,Partidos
678,Matt Doherty,ie IRL,"DF,CC",Wolves,eng Premier League,26,1992,34.9,5,0,0,30,21,3,62,60,42,2,0,1,166,145,101,58.9,Partidos
679,Keagan Dolly,za RSA,DL,Montpellier,fr Ligue 1,25,1993,1.0,0,0,0,2,2,0,4,0,1,0,0,0,5,0,3,0.0,Partidos
680,Jaume Doménech,es ESP,PO,Valencia,es La Liga,27,1990,4.0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,100.0,Partidos
681,Giulio Donati,it ITA,DF,Mainz 05,de Bundesliga,28,1990,6.9,2,0,0,6,6,0,26,16,7,0,0,0,38,7,10,41.2,Partidos
682,Ji Dong-won,kr KOR,"CC,DL",Augsburg,de Bundesliga,27,1991,9.9,2,0,0,15,9,1,14,8,6,0,0,0,63,27,24,52.9,Partidos
683,Anastasios Donis,gr GRE,"DL,CC",Stuttgart,de Bundesliga,21,1996,10.7,4,0,0,21,13,15,25,4,13,0,0,0,28,10,36,21.7,Partidos
684,Gianluigi Donnarumma,it ITA,PO,Milan,it Serie A,19,1999,34.3,4,0,0,0,1,0,0,1,1,0,0,0,39,12,0,100.0,Partidos
685,Godfred Donsah,gh GHA,CC,Bologna,it Serie A,22,1996,1.7,0,0,0,0,1,0,0,0,1,0,0,0,8,1,5,16.7,Partidos
686,Riccardo Doratiotto,it ITA,DL,Cagliari,it Serie A,19,1999,0.9,0,0,0,2,0,0,0,0,1,0,0,0,5,4,3,57.1,Partidos
687,Gabriel Dos Santos,br BRA,DF,Lille,fr Ligue 1,20,1997,11.8,1,0,0,14,13,0,0,19,11,0,0,0,55,41,16,71.9,Partidos
688,Mathieu Dossevi,tg TOG,"DL,CC",Toulouse,fr Ligue 1,30,1988,27.4,0,0,0,28,46,19,189,33,28,1,0,0,133,13,32,28.9,Partidos
689,Abdoulaye Doucouré,ml MLI,CC,Watford,eng Premier League,25,1993,34.0,7,0,0,36,13,2,11,34,38,0,0,1,257,40,36,52.6,Partidos
