Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Titular,Titular,Titular,Sup.,Sup.,Sup.,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Unnamed: 30_level_0
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
1577,Valentino Lazaro,at AUT,"DF,DL",Hertha BSC,de Bundesliga,22,1996,31,2741,88,89.6,30.5,31,88,29,0,,0,1.26,45,54,-9,-0.30,-0.58,46.2,57.0,-10.9,-0.36,-0.47,Partidos
1578,Darko Lazović,rs SRB,"DF,DL",Genoa,it Serie A,27,1990,33,2542,77,74.3,28.2,30,81,19,3,34,2,1.06,28,43,-15,-0.53,-0.22,33.6,41.7,-8.1,-0.29,-0.46,Partidos
1579,Manuel Lazzari,it ITA,DF,SPAL,it Serie A,24,1993,33,2835,86,82.9,31.5,33,86,26,0,,0,1.24,38,43,-5,-0.16,+0.92,37.3,41.0,-3.6,-0.11,+0.46,Partidos
1580,Mickaël Le Bihan,fr FRA,DL,Nice,fr Ligue 1,28,1990,5,204,41,6.0,2.3,2,78,0,3,16,1,1.00,3,5,-2,-0.88,-0.80,2.5,5.9,-3.4,-1.53,-1.52,Partidos
1581,Maxime Le Marchand,fr FRA,DF,Fulham,eng Premier League,28,1989,26,2250,87,65.8,25.0,25,88,23,1,45,8,0.88,27,53,-26,-1.04,+0.58,29.9,44.0,-14.1,-0.56,+0.41,Partidos
1582,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,21,1996,4,284,71,8.3,3.2,3,90,3,1,13,4,0.00,1,5,-4,-1.27,-1.35,4.5,2.9,+1.6,+0.52,+0.53,Partidos
1583,Damien Le Tallec,fr FRA,CC,Montpellier,fr Ligue 1,28,1990,36,2805,78,82.0,31.2,31,84,19,5,38,0,1.61,43,33,+10,+0.32,+0.17,43.0,31.7,+11.2,+0.36,+0.80,Partidos
1584,James Lea Siliki,cm CMR,"CC,DL",Rennes,fr Ligue 1,22,1996,24,1220,51,35.7,13.6,14,75,5,10,17,4,1.33,14,17,-3,-0.22,-0.47,19.3,16.6,+2.8,+0.20,-0.01,Partidos
1585,Rafael Leão,pt POR,DL,Lille,fr Ligue 1,19,1999,24,1287,54,37.6,14.3,16,70,0,8,21,3,1.83,20,7,+13,+0.91,-0.02,22.3,12.7,+9.6,+0.67,+0.34,Partidos
1586,Mathew Leckie,au AUS,"DL,CC",Hertha BSC,de Bundesliga,27,1991,18,941,52,30.8,10.5,10,80,4,8,17,1,1.17,13,16,-3,-0.29,-0.07,15.3,16.9,-1.6,-0.16,+0.22,Partidos
1587,Benjamin Lecomte,fr FRA,PO,Montpellier,fr Ligue 1,27,1991,37,3330,90,97.4,37.0,37,90,37,0,,0,1.57,53,42,+11,+0.30,+0.30,49.6,41.0,+8.5,+0.23,+0.52,Partidos
1588,Pierre Lees-Melou,fr FRA,CC,Nice,fr Ligue 1,25,1993,30,2394,80,70.0,26.6,26,89,24,4,21,0,1.30,20,24,-4,-0.15,-0.06,33.2,32.9,+0.3,+0.01,+0.36,Partidos
1589,Jordan Lefort,fr FRA,DF,Amiens,fr Ligue 1,24,1993,23,1802,78,52.7,20.0,21,84,18,2,23,12,1.09,19,27,-8,-0.40,+0.32,20.2,28.8,-8.7,-0.43,-0.11,Partidos
1590,Wu Lei,cn CHN,"DL,CC",Espanyol,es La Liga,26,1991,16,1061,66,31.0,11.8,12,79,4,4,28,1,1.75,19,9,+10,+0.85,+1.31,15.9,13.9,+1.9,+0.16,+0.42,Partidos
1591,Tim Leibold,de GER,DF,Nürnberg,de Bundesliga,24,1993,32,2765,86,90.4,30.7,32,86,29,0,,0,0.59,23,62,-39,-1.27,-0.35,32.1,44.9,-12.8,-0.42,+0.92,Partidos
1592,Lucas Leiva,br BRA,CC,Lazio,it Serie A,31,1987,27,1987,74,58.1,22.1,22,85,16,5,26,2,1.74,32,25,+7,+0.32,+0.13,33.1,29.2,+3.9,+0.17,-0.43,Partidos
1593,Florian Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,27,1991,12,1054,88,30.8,11.7,12,88,11,0,,1,1.42,16,13,+3,+0.26,+0.60,14.1,14.7,-0.5,-0.05,+0.48,Partidos
1594,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,25,1993,4,211,53,6.2,2.3,2,91,2,2,15,1,2.25,2,4,-2,-0.85,-0.80,2.8,3.3,-0.5,-0.23,-0.18,Partidos
1595,Nunzio Lella,it ITA,DF,Cagliari,it Serie A,18,2000,0,,,,,0,,0,0,,5,,,,,,,,,,,,Partidos
1596,Nicolas Lemaître,fr FRA,PO,Reims,fr Ligue 1,21,1997,0,,,,,0,,0,0,,13,,,,,,,,,,,,Partidos
1597,Thomas Lemar,fr FRA,CC,Atlético Madrid,es La Liga,22,1995,31,1817,59,53.1,20.2,22,70,5,9,30,1,1.97,29,11,+18,+0.89,+0.44,23.6,19.4,+4.1,+0.20,+0.13,Partidos
1598,Mario Lemina,ga GAB,CC,Southampton,eng Premier League,24,1993,21,1613,77,47.2,17.9,18,85,13,3,27,2,0.62,16,37,-21,-1.17,-1.22,21.8,27.7,-5.9,-0.33,-0.22,Partidos
1599,Mauricio Lemos,uy URU,DF,Sassuolo,it Serie A,22,1995,3,179,60,5.2,2.0,3,60,0,0,,31,1.33,5,7,-2,-1.01,-0.87,2.7,4.7,-2.0,-1.02,-0.82,Partidos
1600,Benjamin Leneis,de GER,PO,Augsburg,de Bundesliga,19,1999,0,,,,,0,,0,0,,9,,,,,,,,,,,,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
1601,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,23,1995,23,1933,84,56.5,21.5,22,87,19,1,25,12,2.43,57,19,+38,+1.77,+0.80,45.4,27.4,+18.0,+0.84,+0.08,Partidos
1602,Aaron Lennon,eng ENG,CC,Burnley,eng Premier League,31,1987,16,1215,76,35.5,13.5,14,84,10,2,19,0,0.75,12,22,-10,-0.74,-0.21,10.9,24.5,-13.6,-1.00,-0.84,Partidos
1603,Bernd Leno,de GER,PO,Arsenal,eng Premier League,26,1992,32,2836,89,82.9,31.5,31,90,31,1,45,6,1.81,61,42,+19,+0.60,+0.14,51.6,46.6,+5.1,+0.16,+0.04,Partidos
1604,Pedro León,es ESP,"CC,DL",Eibar,es La Liga,31,1986,9,425,47,12.4,4.7,5,70,1,4,18,3,1.22,5,5,0,0.00,+0.12,4.3,5.4,-1.0,-0.22,-0.52,Partidos
1605,Sergio León,es ESP,"DL,CC",Betis,es La Liga,29,1989,16,638,40,18.7,7.1,6,75,2,10,19,8,1.31,7,10,-3,-0.42,-0.26,8.8,9.2,-0.4,-0.05,+0.02,Partidos
1606,Lukas Lerager,dk DEN,CC,Genoa,it Serie A,25,1993,14,1122,80,32.8,12.5,13,84,10,1,35,2,0.86,7,14,-7,-0.56,-0.13,14.7,13.4,+1.3,+0.11,+0.41,Partidos
1607,Lukas Lerager,dk DEN,CC,Bordeaux,fr Ligue 1,25,1993,18,1298,72,38.0,14.4,15,83,10,3,17,2,1.28,17,18,-1,-0.07,+0.23,15.6,21.3,-5.7,-0.39,-0.05,Partidos
1608,Mehdi Léris,dz ALG,"CC,DF",Chievo,it Serie A,20,1998,23,1607,70,47.0,17.9,18,83,11,5,22,12,0.39,10,36,-26,-1.46,-0.26,16.3,24.8,-8.5,-0.48,+0.31,Partidos
1609,Jefferson Lerma,co COL,CC,Bournemouth,eng Premier League,23,1994,30,2506,84,73.3,27.8,29,86,23,1,21,2,1.17,42,49,-7,-0.25,+0.44,40.9,38.9,+2.1,+0.07,+0.66,Partidos
1610,Maxime Leverbe,fr FRA,DF,Sampdoria,it Serie A,21,1997,0,,,,,0,,0,0,,9,,,,,,,,,,,,Partidos
1611,Maxime Leverbe,fr FRA,DF,Cagliari,it Serie A,21,1997,0,,,,,0,,0,0,,9,,,,,,,,,,,,Partidos
1612,Robert Lewandowski,pl POL,DL,Bayern Munich,de Bundesliga,29,1988,33,2957,90,96.6,32.9,33,90,31,0,,1,2.33,87,31,+56,+1.70,+1.70,84.0,25.8,+58.2,+1.77,+1.58,Partidos
1613,Igor Lewczuk,pl POL,DF,Bordeaux,fr Ligue 1,33,1985,6,449,75,13.1,5.0,3,90,3,3,60,13,0.83,4,8,-4,-0.80,-0.68,4.0,6.4,-2.4,-0.49,-0.15,Partidos
1614,Aaron Leya Iseka,be BEL,DL,Toulouse,fr Ligue 1,20,1997,28,1444,52,42.2,16.0,15,80,9,13,19,5,1.04,15,23,-8,-0.50,+0.14,16.0,21.4,-5.4,-0.33,-0.09,Partidos
1615,Ben Lhassine Kone,ci CIV,CC,Torino,it Serie A,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
1616,Stephan Lichtsteiner,ch SUI,DF,Arsenal,eng Premier League,34,1984,14,938,67,27.4,10.4,10,73,4,4,52,13,1.57,17,18,-1,-0.10,-0.93,14.8,15.8,-1.0,-0.10,-0.35,Partidos
1617,Dimitri Liénard,fr FRA,"CC,DF",Strasbourg,fr Ligue 1,30,1988,22,1291,59,37.7,14.3,15,80,9,7,14,13,1.64,18,17,+1,+0.07,-0.31,17.0,16.6,+0.4,+0.03,+0.46,Partidos
1618,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,22,1996,14,614,44,20.1,6.8,7,78,5,7,10,9,1.64,12,10,+2,+0.29,+0.92,7.8,10.1,-2.3,-0.34,+0.32,Partidos
1619,Jonathan Ligali,fr FRA,PO,Montpellier,fr Ligue 1,27,1991,0,,,,,0,,0,0,,8,,,,,,,,,,,,Partidos
1620,Lucas Lima,br BRA,"DF,DL",Nantes,fr Ligue 1,26,1991,31,2496,81,73.0,27.7,28,89,26,3,5,5,1.10,36,40,-4,-0.14,-0.53,35.2,35.6,-0.4,-0.01,-0.25,Partidos
1621,Anthony Limbombe,be BEL,DL,Nantes,fr Ligue 1,24,1994,29,1237,43,36.2,13.7,12,81,2,17,15,3,1.45,25,14,+11,+0.80,+1.25,22.8,11.4,+11.4,+0.83,+1.21,Partidos
1622,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,24,1994,30,2601,87,76.1,28.9,29,89,27,1,32,2,1.63,46,40,+6,+0.21,-0.34,45.7,38.4,+7.3,+0.25,-0.14,Partidos
1623,Karol Linetty,pl POL,CC,Sampdoria,it Serie A,23,1995,32,2507,78,73.3,27.9,30,80,16,2,53,3,1.44,45,35,+10,+0.36,+0.46,34.8,38.9,-4.1,-0.15,-0.11,Partidos
1624,Jesse Lingard,eng ENG,"DL,CC",Manchester Utd,eng Premier League,25,1992,27,1663,62,48.6,18.5,19,80,7,8,17,2,1.78,35,26,+9,+0.49,+0.38,33.3,23.0,+10.3,+0.56,+0.53,Partidos
1625,Pol Lirola,es ESP,"DF,CC",Sassuolo,it Serie A,20,1997,35,2975,85,87.0,33.1,32,90,30,3,36,3,1.17,47,53,-6,-0.18,+0.02,42.3,49.2,-7.0,-0.21,+0.18,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
1626,Adem Ljajić,rs SRB,CC,Torino,it Serie A,26,1991,1,30,30,0.9,0.3,0,,0,1,30,1,1.00,1,0,+1,+3.00,+2.63,0.4,0.2,+0.2,+0.65,+0.68,Partidos
1627,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,24,1993,21,1752,83,51.2,19.5,20,85,17,1,45,3,1.62,28,17,+11,+0.57,+1.21,25.6,22.4,+3.3,+0.17,+0.28,Partidos
1628,Fernando Llorente,es ESP,DL,Tottenham,eng Premier League,33,1985,20,694,35,20.3,7.7,6,88,3,14,12,10,1.60,14,8,+6,+0.78,+0.05,12.4,10.7,+1.6,+0.21,+0.01,Partidos
1629,Marcos Llorente,es ESP,CC,Real Madrid,es La Liga,23,1995,7,540,77,15.8,6.0,6,88,5,1,11,10,2.14,6,5,+1,+0.17,-0.33,7.8,7.3,+0.5,+0.08,-0.52,Partidos
1630,Hugo Lloris,fr FRA,PO,Tottenham,eng Premier League,31,1986,33,2970,90,86.8,33.0,33,90,33,0,,0,1.97,61,33,+28,+0.85,+0.85,48.2,41.0,+7.2,+0.22,+0.10,Partidos
1631,Giovani Lo Celso,ar ARG,"CC,DL",Betis,es La Liga,22,1996,32,2397,75,70.1,26.6,27,85,19,5,21,1,1.25,35,39,-4,-0.15,+0.20,35.7,34.7,+1.0,+0.04,+0.33,Partidos
1632,Giovani Lo Celso,ar ARG,CC,Paris S-G,fr Ligue 1,22,1996,1,11,11,0.3,0.1,0,,0,1,11,2,3.00,2,0,+2,+16.36,+14.57,1.1,0.0,+1.1,+8.64,+7.31,Partidos
1633,Stanislav Lobotka,sk SVK,CC,Celta Vigo,es La Liga,23,1994,31,2489,80,72.8,27.7,27,88,21,4,31,2,1.06,37,41,-4,-0.14,+0.34,33.0,43.9,-11.0,-0.40,-0.06,Partidos
1634,Jürgen Locadia,nl NED,"DL,CC",Brighton,eng Premier League,24,1993,26,1236,48,36.1,13.7,12,84,7,14,17,9,0.81,11,21,-10,-0.73,-0.11,14.9,20.6,-5.6,-0.41,+0.34,Partidos
1635,Manuel Locatelli,it ITA,CC,Sassuolo,it Serie A,20,1998,29,1847,64,54.0,20.5,21,81,11,8,19,8,1.00,31,35,-4,-0.19,-0.02,27.2,30.3,-3.1,-0.15,+0.18,Partidos
1636,Ruben Loftus-Cheek,eng ENG,"CC,DL",Chelsea,eng Premier League,22,1996,24,998,42,29.2,11.1,6,85,3,18,27,2,1.83,22,9,+13,+1.17,+0.76,19.6,9.2,+10.4,+0.94,+0.51,Partidos
1637,Enzo Loiodice,fr FRA,CC,Dijon,fr Ligue 1,17,2000,12,850,71,24.9,9.4,10,83,6,2,9,9,0.92,11,16,-5,-0.53,+0.31,13.2,15.0,-1.8,-0.19,+0.39,Partidos
1638,Lorenzo Lollo,it ITA,CC,Empoli,it Serie A,27,1990,0,,,,,0,,0,0,,5,,,,,,,,,,,,Partidos
1639,Kevin Long,ie IRL,DF,Burnley,eng Premier League,27,1990,6,514,86,15.0,5.7,5,90,5,1,63,23,0.67,4,9,-5,-0.88,-0.32,4.7,9.8,-5.1,-0.89,-0.50,Partidos
1640,Shane Long,ie IRL,"DL,CC",Southampton,eng Premier League,31,1987,26,1272,49,37.2,14.1,12,76,2,14,26,2,1.12,16,24,-8,-0.57,-0.06,18.5,21.6,-3.1,-0.22,0.00,Partidos
1641,Samuele Longo,it ITA,DL,Huesca,es La Liga,26,1992,15,556,37,16.3,6.2,6,72,2,9,14,3,0.40,8,18,-10,-1.62,-1.24,8.3,11.6,-3.3,-0.53,-0.34,Partidos
1642,Sean Longstaff,eng ENG,CC,Newcastle Utd,eng Premier League,20,1997,9,687,76,20.1,7.6,8,84,6,1,17,6,1.44,11,9,+2,+0.26,+0.53,8.9,11.0,-2.1,-0.27,+0.14,Partidos
1643,Ademola Lookman,ng NGA,"DL,CC",Everton,eng Premier League,20,1997,21,618,29,18.1,6.9,3,92,2,18,19,9,1.29,13,8,+5,+0.73,+0.63,12.4,8.7,+3.7,+0.54,+0.53,Partidos
1644,Anthony Lopes,pt POR,PO,Lyon,fr Ligue 1,27,1990,34,3060,90,89.5,34.0,34,90,34,0,,0,1.85,62,42,+20,+0.59,-0.16,67.2,40.7,+26.5,+0.78,-0.06,Partidos
1645,Rony Lopes,pt POR,"DL,CC",Monaco,fr Ligue 1,22,1995,24,1849,77,54.1,20.5,22,83,12,2,16,0,1.13,24,31,-7,-0.34,+0.35,26.4,28.9,-2.5,-0.12,-0.10,Partidos
1646,Álex López,es ESP,CC,Espanyol,es La Liga,21,1997,4,112,28,3.3,1.2,1,93,1,3,6,9,0.50,2,5,-3,-2.41,-2.44,1.9,3.1,-1.2,-0.99,-0.89,Partidos
1647,Cristian López,es ESP,DL,Angers,fr Ligue 1,29,1989,19,372,20,10.9,4.1,2,42,0,17,17,7,1.26,6,10,-4,-0.97,-0.94,6.0,5.8,+0.2,+0.04,-0.03,Partidos
1648,David López,es ESP,DF,Espanyol,es La Liga,28,1989,21,1819,87,53.2,20.2,21,87,20,0,,0,1.38,24,29,-5,-0.25,-0.42,26.4,30.6,-4.2,-0.21,-0.17,Partidos
1649,Diego López,es ESP,PO,Espanyol,es La Liga,36,1981,38,3420,90,100.0,38.0,38,90,38,0,,0,1.39,48,50,-2,-0.05,,48.9,53.8,-4.9,-0.13,,Partidos
1650,Javi López,es ESP,DF,Espanyol,es La Liga,32,1986,23,1948,85,57.0,21.6,21,89,18,2,36,7,1.26,25,33,-8,-0.37,-0.74,26.3,32.8,-6.5,-0.30,-0.40,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
1651,Javito Lopez,es ESP,,Huesca,es La Liga,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,Partidos
1652,Lisandro López,ar ARG,DF,Genoa,it Serie A,28,1989,0,,,,,0,,0,0,,15,,,,,,,,,,,,Partidos
1653,Lluis López,es ESP,DF,Espanyol,es La Liga,21,1997,6,521,87,15.2,5.8,5,90,5,1,70,5,1.17,7,11,-4,-0.69,-0.75,7.1,8.3,-1.2,-0.20,-0.09,Partidos
1654,Maxime Lopez,fr FRA,CC,Marseille,fr Ligue 1,20,1997,32,2180,68,63.7,24.2,25,82,12,7,20,6,1.81,38,24,+14,+0.58,+1.01,34.3,24.2,+10.1,+0.42,+0.63,Partidos
1655,Pedro López Muñoz,es ESP,DF,Levante,es La Liga,34,1983,8,465,58,13.6,5.2,4,87,2,4,29,19,1.22,9,13,-4,-0.77,-0.68,8.0,9.5,-1.5,-0.28,+0.35,Partidos
1656,Pau López,es ESP,PO,Betis,es La Liga,23,1994,33,2970,90,86.8,33.0,33,90,33,0,,5,1.30,40,47,-7,-0.21,-0.01,39.1,43.5,-4.4,-0.13,-0.53,Partidos
1657,Roberto López,es ESP,CC,Real Sociedad,es La Liga,18,2000,1,29,29,0.8,0.3,0,,0,1,28,1,3.00,1,0,+1,+3.10,+3.16,0.9,0.9,0.0,+0.07,+0.04,Partidos
1658,Unai López,es ESP,CC,Athletic Club,es La Liga,22,1995,7,328,47,9.6,3.6,3,86,1,4,18,9,1.29,4,8,-4,-1.10,-1.10,5.7,7.8,-2.1,-0.59,-0.58,Partidos
1659,Jonas Lössl,dk DEN,PO,Huddersfield,eng Premier League,29,1989,31,2778,90,81.2,30.9,30,90,30,1,77,3,0.48,18,54,-36,-1.17,+1.36,22.0,44.1,-22.1,-0.72,+0.69,Partidos
1660,Albert Lottin,fr FRA,"CC,DL",Bordeaux,fr Ligue 1,16,2001,2,22,11,0.6,0.2,0,,0,2,11,3,1.50,0,0,0,0.00,+0.21,0.2,0.5,-0.2,-0.99,-0.64,Partidos
1661,Imran Louza,ma MAR,CC,Nantes,fr Ligue 1,19,1999,1,88,88,2.6,1.0,1,88,0,0,,6,0.00,0,1,-1,-1.02,-1.05,1.6,0.9,+0.7,+0.69,+0.66,Partidos
1662,Davor Lovren,hr CRO,CC,Düsseldorf,de Bundesliga,19,1998,2,46,23,1.5,0.5,0,,0,2,22,4,0.00,0,3,-3,-5.87,-5.48,0.3,1.3,-1.0,-1.95,-1.52,Partidos
1663,Dejan Lovren,hr CRO,DF,Liverpool,eng Premier League,29,1989,13,986,76,28.8,11.0,11,89,10,2,1,6,2.62,30,7,+23,+2.10,+0.47,21.5,8.7,+12.7,+1.16,-0.03,Partidos
1664,Chris Löwe,de GER,"DF,CC",Huddersfield,eng Premier League,29,1989,29,2057,71,60.1,22.9,23,83,17,6,23,4,0.24,13,55,-42,-1.84,-1.05,16.0,42.9,-26.9,-1.18,-0.83,Partidos
1665,Eduard Löwen,de GER,"CC,DL",Nürnberg,de Bundesliga,21,1997,22,1623,74,53.0,18.0,17,88,13,5,26,1,0.68,17,37,-20,-1.11,+0.27,19.7,28.4,-8.8,-0.49,+0.05,Partidos
1666,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,29,1989,21,1750,83,51.2,19.4,19,90,19,2,19,14,0.90,23,41,-18,-0.93,-0.66,20.6,34.1,-13.5,-0.69,-0.47,Partidos
1667,Anthony Lozano,hn HON,"DL,CC",Girona,es La Liga,25,1993,20,730,37,21.3,8.1,7,63,0,13,22,11,0.85,8,9,-1,-0.12,+0.38,12.3,13.4,-1.1,-0.13,+0.14,Partidos
1668,Derrick Luckassen,nl NED,DF,Hertha BSC,de Bundesliga,23,1995,4,250,63,8.2,2.8,2,91,2,2,34,3,1.25,5,8,-3,-1.08,-0.92,4.7,5.2,-0.5,-0.19,+0.13,Partidos
1669,Filipe Luís,br BRA,DF,Atlético Madrid,es La Liga,32,1985,27,2030,75,59.4,22.6,24,80,15,3,40,2,1.96,33,18,+15,+0.67,-0.05,23.5,24.7,-1.2,-0.06,-0.48,Partidos
1670,José Luis Gayà,es ESP,DF,Valencia,es La Liga,23,1995,35,3137,90,91.7,34.9,35,90,34,0,,0,1.63,47,30,+17,+0.49,+0.81,55.4,36.4,+18.9,+0.54,+0.91,Partidos
1671,José Luis Morales,es ESP,"DL,CC",Levante,es La Liga,31,1987,37,3195,86,93.4,35.5,35,90,32,2,29,0,1.16,53,62,-9,-0.25,-1.05,49.9,69.9,-20.0,-0.56,+0.34,Partidos
1672,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,28,1990,30,2261,75,66.1,25.1,25,85,21,5,26,3,1.90,51,29,+22,+0.88,+0.18,51.8,27.1,+24.6,+0.98,+0.48,Partidos
1673,Luisinho,pt POR,DF,Huesca,es La Liga,33,1985,7,507,72,14.8,5.6,6,85,4,1,0,2,0.57,6,17,-11,-1.95,-1.61,5.9,9.7,-3.9,-0.69,-0.52,Partidos
1674,Luismi,es ESP,"DF,CC",Valladolid,es La Liga,26,1992,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
1675,David Luiz,br BRA,DF,Chelsea,eng Premier League,31,1987,36,3238,90,94.7,36.0,36,90,35,0,,2,1.92,60,36,+24,+0.67,+0.67,55.9,34.8,+21.1,+0.59,+0.02,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
1676,Douglas Luiz,br BRA,CC,Girona,es La Liga,20,1998,23,1490,65,43.6,16.6,16,84,12,7,20,3,0.91,19,22,-3,-0.18,+0.43,21.0,24.4,-3.5,-0.21,+0.06,Partidos
1677,Everton Luiz,br BRA,CC,SPAL,it Serie A,30,1988,10,317,32,9.3,3.5,2,72,0,8,22,8,1.30,3,8,-5,-1.42,-1.22,4.6,5.9,-1.4,-0.39,-0.22,Partidos
1678,Jordan Lukaku,be BEL,"DF,CC",Lazio,it Serie A,24,1994,7,175,25,5.1,1.9,1,45,0,6,22,5,1.57,3,4,-1,-0.51,-0.82,2.7,2.3,+0.4,+0.22,-0.14,Partidos
1679,Romelu Lukaku,be BEL,DL,Manchester Utd,eng Premier League,25,1993,32,2136,67,62.5,23.7,22,88,18,10,21,1,1.66,38,38,0,0.00,-0.77,35.8,33.9,+1.9,+0.08,-0.55,Partidos
1680,Lars Lukas Mai,de GER,DF,Bayern Munich,de Bundesliga,18,2000,0,,,,,0,,0,0,,7,,,,,,,,,,,,Partidos
1681,Dodi Lukebakio,be BEL,"DL,CC",Düsseldorf,de Bundesliga,20,1997,31,1972,64,64.4,21.9,22,81,7,9,22,1,1.29,34,44,-10,-0.46,+0.04,31.5,37.8,-6.3,-0.29,+0.45,Partidos
1682,Saša Lukić,rs SRB,CC,Torino,it Serie A,21,1996,24,989,41,28.9,11.0,11,77,5,13,11,13,1.83,12,6,+6,+0.55,+0.21,12.1,14.5,-2.4,-0.22,-0.27,Partidos
1683,Senad Lulić,ba BIH,"DF,DL",Lazio,it Serie A,32,1986,35,2923,84,85.5,32.5,34,85,25,1,26,1,1.69,49,34,+15,+0.46,+1.37,53.9,39.1,+14.7,+0.45,+0.69,Partidos
1684,Antonio Luna,es ESP,"DF,DL",Levante,es La Liga,27,1991,16,1258,79,36.8,14.0,14,87,11,2,21,5,0.63,18,27,-9,-0.64,-0.73,19.7,27.5,-7.7,-0.55,+0.05,Partidos
1685,Andriy Lunin,ua UKR,PO,Leganés,es La Liga,19,1999,5,365,73,10.7,4.1,4,90,4,1,4,25,0.80,2,5,-3,-0.74,-0.65,3.1,6.0,-2.8,-0.69,-0.76,Partidos
1686,Sebastiano Luperto,it ITA,DF,Napoli,it Serie A,21,1996,12,728,61,21.3,8.1,6,87,5,6,34,22,2.08,19,10,+9,+1.11,+0.14,14.2,10.7,+3.5,+0.43,-0.24,Partidos
1687,Andrei Lupu,ro ROU,DL,Alavés,es La Liga,20,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
1688,Fabian Lustenberger,ch SUI,"DF,CC",Hertha BSC,de Bundesliga,30,1988,29,2172,75,71.0,24.1,24,87,22,5,17,3,1.28,39,44,-5,-0.21,+0.10,38.7,42.2,-3.5,-0.15,+0.56,Partidos
1689,Andreas Luthe,de GER,PO,Augsburg,de Bundesliga,31,1987,15,1311,87,42.8,14.6,14,90,14,1,50,11,1.13,27,22,+5,+0.34,+1.63,24.1,23.3,+0.8,+0.06,+0.91,Partidos
1690,Lyanco,br BRA,DF,Torino,it Serie A,21,1997,2,90,45,2.6,1.0,1,82,0,1,8,9,0.50,2,3,-1,-1.00,-1.43,1.1,3.0,-1.9,-1.92,-1.94,Partidos
1691,Lyanco,br BRA,DF,Bologna,it Serie A,21,1997,13,1119,86,32.7,12.4,13,86,10,0,,1,2.00,27,16,+11,+0.88,+1.63,20.3,13.7,+6.6,+0.53,+0.88,Partidos
1692,Hervé Lybohy,ne NIG,DF,Nîmes,fr Ligue 1,35,1983,17,1480,87,43.3,16.4,15,90,15,2,65,13,1.29,25,30,-5,-0.30,-0.49,21.6,22.2,-0.5,-0.03,+0.25,Partidos
1693,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,24,1993,11,830,75,24.3,9.2,9,85,8,2,33,14,1.00,7,14,-7,-0.76,-0.38,11.2,14.0,-2.7,-0.30,+0.30,Partidos
