Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Saques de esquina,Saques de esquina,Saques de esquina,Resultados,Resultados,Resultados,Unnamed: 24_level_0
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
509,Daniel Congré,fr FRA,DF,Montpellier,fr Ligue 1,33,1985,36.6,1547,1492,54,43,2,16,6,11,0,0,0,0,1264,1,13,Partidos
510,Andrea Consigli,it ITA,PO,Sassuolo,it Serie A,31,1987,35.7,1178,754,419,133,0,5,0,0,0,0,0,0,863,5,0,Partidos
511,Andrea Conti,it ITA,DF,Milan,it Serie A,24,1994,5.6,369,304,63,4,0,0,20,57,2,0,1,0,303,2,10,Partidos
512,Lewis Cook,eng ENG,CC,Bournemouth,eng Premier League,21,1997,8.0,407,397,8,5,1,6,10,3,0,0,0,0,329,2,11,Partidos
513,Steve Cook,eng ENG,DF,Bournemouth,eng Premier League,27,1991,31.0,1610,1447,157,64,0,15,11,93,0,0,0,0,1243,6,10,Partidos
514,Duje Čop,hr CRO,DL,Valladolid,es La Liga,28,1990,7.6,181,162,15,0,0,1,6,2,0,0,0,0,118,4,5,Partidos
515,Francis Coquelin,fr FRA,CC,Valencia,es La Liga,27,1991,19.6,974,951,19,17,5,26,1,2,0,0,0,0,836,4,11,Partidos
516,Gabriele Corbo,it ITA,DF,Bologna,it Serie A,18,2000,0.1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,Partidos
517,Iñigo Córdoba,es ESP,"DL,CC",Athletic Club,es La Liga,21,1997,14.7,465,448,13,1,2,3,44,10,2,0,0,0,301,4,26,Partidos
518,Sergio Córdova,ve VEN,DL,Augsburg,de Bundesliga,20,1997,5.9,123,116,7,0,0,0,5,2,0,0,0,0,89,0,6,Partidos
519,Benjamin Corgnet,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,31,1987,7.5,276,266,10,1,2,5,19,1,1,1,0,0,169,0,14,Partidos
520,Ante Ćorić,hr CRO,CC,Roma,it Serie A,21,1997,0.3,14,11,3,0,0,0,4,0,3,1,2,0,9,0,0,Partidos
521,Jack Cork,eng ENG,CC,Burnley,eng Premier League,29,1989,36.8,1348,1335,9,4,3,20,14,1,1,1,0,0,1083,4,20,Partidos
522,Andreas Cornelius,dk DEN,DL,Bordeaux,fr Ligue 1,25,1993,8.8,242,228,12,0,1,2,4,0,0,0,0,0,155,2,8,Partidos
523,Maxwel Cornet,ci CIV,DL,Lyon,fr Ligue 1,21,1996,14.2,472,444,27,5,4,0,52,5,16,14,0,0,333,1,21,Partidos
524,Quentin Cornette,fr FRA,"DL,CC",Amiens,fr Ligue 1,24,1994,2.3,68,62,6,5,0,0,7,0,1,1,0,0,50,0,2,Partidos
525,Ángel Correa,ar ARG,"CC,DL",Atlético Madrid,es La Liga,23,1995,21.3,753,743,7,2,13,5,34,2,2,1,1,0,547,3,34,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
526,Joaquín Correa,ar ARG,"DL,CC",Lazio,it Serie A,23,1994,21.4,897,836,51,9,6,5,17,16,14,8,2,1,757,10,19,Partidos
527,Danny da Costa,de GER,"DF,DL",Eint Frankfurt,de Bundesliga,25,1993,33.7,1354,1026,317,4,0,7,116,313,0,0,0,0,850,11,62,Partidos
528,Diego Costa,es ESP,DL,Atlético Madrid,es La Liga,29,1988,12.4,310,297,11,0,2,2,4,4,0,0,0,0,214,2,22,Partidos
529,Douglas Costa,br BRA,"DL,CC",Juventus,it Serie A,27,1990,6.9,347,331,15,1,0,4,46,3,11,6,2,0,266,1,11,Partidos
530,Filippo Costa,it ITA,"DF,DL",SPAL,it Serie A,23,1995,6.3,240,183,55,3,0,2,16,49,3,1,2,0,166,2,5,Partidos
531,Hélder Costa,ao ANG,"DL,CC",Wolves,eng Premier League,24,1994,14.9,493,484,9,2,3,0,50,1,6,2,1,1,364,0,24,Partidos
532,Jaume Costa,es ESP,DF,Villarreal,es La Liga,30,1988,16.6,967,805,157,17,2,6,44,140,0,0,0,0,768,5,17,Partidos
533,Nuno da Costa,cv CPV,DL,Strasbourg,fr Ligue 1,27,1991,22.8,500,468,31,0,4,2,15,5,0,0,0,0,339,1,22,Partidos
534,David Costas,es ESP,DF,Celta Vigo,es La Liga,23,1995,13.0,688,661,25,22,0,11,1,3,0,0,0,0,603,2,10,Partidos
535,Benoît Costil,fr FRA,PO,Bordeaux,fr Ligue 1,31,1987,37.0,1161,721,437,111,0,11,0,1,0,0,0,0,813,3,1,Partidos
536,Kalifa Coulibaly,ml MLI,DL,Nantes,fr Ligue 1,26,1991,19.5,449,432,14,0,2,2,14,2,1,0,0,0,232,3,15,Partidos
537,Senou Coulibaly,ml MLI,DF,Dijon,fr Ligue 1,23,1994,4.6,192,192,0,0,1,4,1,0,0,0,0,0,144,0,2,Partidos
538,Thibaut Courtois,be BEL,PO,Real Madrid,es La Liga,26,1992,27.0,841,592,247,63,0,1,0,0,0,0,0,0,651,2,1,Partidos
539,Philippe Coutinho,br BRA,"DL,CC",Barcelona,es La Liga,26,1992,22.4,1461,1351,102,21,9,6,49,16,65,33,3,0,1241,8,21,Partidos
540,Nicolas Cozza,fr FRA,DF,Montpellier,fr Ligue 1,19,1999,10.9,470,434,33,10,0,6,2,23,0,0,0,0,394,3,10,Partidos
541,Alessio Cragno,it ITA,PO,Cagliari,it Serie A,24,1994,38.0,1259,750,503,133,0,1,0,1,0,0,0,0,831,6,1,Partidos
542,Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,28,1989,17.7,1082,859,220,20,0,3,75,192,8,1,6,0,848,3,38,Partidos
543,Domenico Criscito,it ITA,DF,Genoa,it Serie A,31,1986,34.1,1794,1489,299,91,3,28,162,178,30,0,29,0,1282,6,35,Partidos
544,Lorenzo Crisetig,it ITA,CC,Frosinone,it Serie A,25,1993,5.6,204,199,4,4,0,4,1,0,0,0,0,0,174,1,1,Partidos
545,Bryan Cristante,it ITA,CC,Roma,it Serie A,23,1995,26.9,1330,1305,18,14,4,19,26,4,0,0,0,0,1072,7,18,Partidos
546,Sebastián Cristóforo,uy URU,CC,Getafe,es La Liga,24,1993,5.0,149,144,5,2,0,5,6,0,3,1,0,0,112,0,4,Partidos
547,Enzo Crivelli,fr FRA,DL,Caen,fr Ligue 1,23,1995,25.1,542,497,43,1,2,1,5,3,0,0,0,0,348,2,12,Partidos
548,Peter Crouch,eng ENG,DL,Burnley,eng Premier League,37,1981,1.0,29,28,0,0,0,0,0,0,0,0,0,0,11,1,0,Partidos
549,Alessio da Cruz,,"DL,CC",Parma,it Serie A,21,1997,1.6,27,27,0,0,0,0,1,0,0,0,0,0,21,0,0,Partidos
550,Juan Cuadrado,co COL,"CC,DF",Juventus,it Serie A,30,1988,13.6,820,783,34,9,1,23,52,23,2,0,2,0,687,3,12,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
551,Cucho,co COL,DL,Huesca,es La Liga,19,1999,23.9,607,553,48,0,3,13,50,8,1,0,1,0,404,6,33,Partidos
552,Marc Cucurella,es ESP,"CC,DL",Eibar,es La Liga,20,1998,26.2,998,918,74,2,0,2,72,72,0,0,0,0,744,6,43,Partidos
553,Iván Cuéllar,es ESP,PO,Leganés,es La Liga,34,1984,33.9,1080,665,412,138,0,1,0,0,0,0,0,0,599,3,0,Partidos
554,Mickaël Cuisance,fr FRA,CC,M'Gladbach,de Bundesliga,18,1999,3.1,154,149,5,3,1,4,4,0,2,0,1,0,119,0,7,Partidos
555,Matheus Cunha,br BRA,"DL,CC",RB Leipzig,de Bundesliga,19,1999,9.5,236,229,5,1,3,1,10,0,0,0,0,0,155,2,11,Partidos
556,Greg Cunningham,ie IRL,DF,Cardiff City,eng Premier League,27,1991,7.0,220,179,38,7,0,1,7,31,0,0,0,0,157,3,2,Partidos
557,Patrick Cutrone,it ITA,DL,Milan,it Serie A,20,1998,16.2,335,312,23,0,1,2,17,3,0,0,0,0,241,0,17,Partidos
558,Wylan Cyprien,fr FRA,CC,Nice,fr Ligue 1,23,1995,26.2,2018,1810,205,93,7,23,131,6,106,35,50,1,1683,3,30,Partidos
559,Marco D'Alessandro,it ITA,DF,Udinese,it Serie A,27,1991,16.6,664,544,116,2,0,3,56,110,3,0,0,0,458,4,36,Partidos
560,Danilo D'Ambrosio,it ITA,DF,Inter,it Serie A,29,1988,28.7,1937,1651,284,43,4,11,60,241,0,0,0,0,1619,2,31,Partidos
561,Damien Da Silva,fr FRA,DF,Rennes,fr Ligue 1,30,1988,31.9,1424,1383,38,34,0,6,2,4,0,0,0,0,1247,3,10,Partidos
562,Kouadio-Yves Dabila,ci CIV,DF,Lille,fr Ligue 1,21,1997,8.7,379,363,14,14,0,6,0,0,0,0,0,0,324,2,4,Partidos
563,Abdoulaye Dabo,fr FRA,DL,Nantes,fr Ligue 1,17,2001,1.3,31,31,0,0,0,0,1,0,0,0,0,0,26,0,0,Partidos
564,Bryan Dabo,bf BFA,"CC,DF",Fiorentina,it Serie A,26,1992,9.2,430,396,32,9,2,0,14,23,0,0,0,0,337,2,12,Partidos
565,Christoph Daferner,de GER,DL,Freiburg,de Bundesliga,20,1998,0.3,4,2,2,0,0,0,0,0,0,0,0,0,2,0,1,Partidos
566,Colin Dagba,fr FRA,"DF,CC",Paris S-G,fr Ligue 1,19,1998,10.2,655,587,67,5,1,0,17,62,0,0,0,0,600,1,7,Partidos
567,Mahmoud Dahoud,de GER,CC,Dortmund,de Bundesliga,22,1996,7.7,457,450,1,1,7,6,1,0,0,0,0,0,374,6,10,Partidos
568,Leon Dajaku,de GER,"DF,CC",Stuttgart,de Bundesliga,17,2001,0.3,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,Partidos
569,Felipe dal Belo,br BRA,DF,SPAL,it Serie A,34,1984,26.2,1284,1174,105,65,0,9,10,40,0,0,0,0,1086,5,8,Partidos
570,Nicola Dalmonte,it ITA,"DL,CC",Genoa,it Serie A,20,1997,0.5,25,20,5,0,0,0,4,2,3,0,1,0,19,0,1,Partidos
571,Diogo Dalot,pt POR,"DF,DL",Manchester Utd,eng Premier League,19,1999,11.3,560,469,91,1,0,0,50,87,3,0,3,0,389,0,28,Partidos
572,Matty Daly,eng ENG,CC,Huddersfield,eng Premier League,17,2001,0.8,13,12,0,0,0,0,0,0,0,0,0,0,7,1,1,Partidos
573,Vitalie Damașcan,md MDA,CC,Torino,it Serie A,19,1999,0.0,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,Partidos
574,Loïc Damour,fr FRA,CC,Cardiff City,eng Premier League,27,1991,0.3,12,11,0,0,0,1,0,0,0,0,0,0,8,1,0,Partidos
575,Charlie Daniels,eng ENG,DF,Bournemouth,eng Premier League,31,1986,17.6,1024,829,190,36,1,6,27,152,2,0,0,0,799,5,21,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
576,Danilo,br BRA,DF,Manchester City,eng Premier League,27,1991,9.0,880,773,102,6,0,2,12,96,0,0,0,0,762,5,11,Partidos
577,Scott Dann,eng ENG,DF,Crystal Palace,eng Premier League,31,1987,7.4,268,245,20,19,0,2,0,1,0,0,0,0,193,3,3,Partidos
578,Kevin Danso,at AUT,DF,Augsburg,de Bundesliga,19,1998,13.9,623,573,48,25,0,14,1,23,0,0,0,0,451,2,11,Partidos
579,Dante,br BRA,DF,Nice,fr Ligue 1,34,1983,35.8,2410,2333,73,68,1,18,4,5,0,0,0,0,2198,4,9,Partidos
580,Palkó Dárdai,hu HUN,"DL,CC",Hertha BSC,de Bundesliga,19,1999,1.3,44,44,0,0,0,0,4,0,0,0,0,0,30,0,3,Partidos
581,Sergi Darder,es ESP,CC,Espanyol,es La Liga,24,1993,30.1,1307,1222,73,37,13,10,56,4,32,8,9,8,1010,12,29,Partidos
582,Vladimír Darida,cz CZE,CC,Hertha BSC,de Bundesliga,27,1990,4.2,238,230,7,4,0,1,5,3,0,0,0,0,204,1,8,Partidos
583,Matteo Darmian,it ITA,DF,Manchester Utd,eng Premier League,28,1989,4.9,212,178,32,0,0,1,3,32,0,0,0,0,180,2,2,Partidos
584,Alphonso Davies,ca CAN,"CC,DL",Bayern Munich,de Bundesliga,17,2000,0.9,34,32,1,0,0,0,1,1,0,0,0,0,28,1,1,Partidos
585,Ben Davies,wls WAL,DF,Tottenham,eng Premier League,25,1993,20.5,1320,1110,210,11,0,3,43,192,7,3,2,0,1065,0,34,Partidos
586,Tom Davies,eng ENG,CC,Everton,eng Premier League,20,1998,10.9,515,490,23,4,1,2,6,3,0,0,0,0,406,2,9,Partidos
587,Steven Davis,nir NIR,CC,Southampton,eng Premier League,33,1985,1.1,69,69,0,0,1,0,1,0,0,0,0,0,65,0,0,Partidos
588,Kevin De Bruyne,be BEL,CC,Manchester City,eng Premier League,27,1991,10.8,834,744,79,20,10,9,91,7,51,19,16,1,635,11,22,Partidos
589,Sebastien De Maio,fr FRA,DF,Udinese,it Serie A,31,1987,13.0,435,389,45,21,0,3,3,24,0,0,0,0,335,1,4,Partidos
590,Sebastien De Maio,fr FRA,DF,Bologna,it Serie A,31,1987,5.5,239,225,11,5,0,6,3,6,0,0,0,0,196,3,3,Partidos
591,Rodrigo De Paul,ar ARG,"CC,DL",Udinese,it Serie A,24,1994,35.4,1825,1569,243,110,15,51,205,24,107,38,52,0,1289,13,52,Partidos
592,Daniele De Rossi,it ITA,CC,Roma,it Serie A,35,1983,14.1,932,889,41,40,4,13,4,1,0,0,0,0,811,2,3,Partidos
593,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,25,1992,19.4,1193,1030,161,24,1,31,42,137,0,0,0,0,979,2,31,Partidos
594,Lorenzo De Silvestri,it ITA,DF,Torino,it Serie A,30,1988,26.8,1217,964,251,6,0,2,113,245,0,0,0,0,782,2,49,Partidos
595,Lucas Deaux,fr FRA,CC,Guingamp,fr Ligue 1,29,1988,13.2,543,530,11,7,0,5,24,4,0,0,0,0,367,2,15,Partidos
596,Mathieu Debuchy,fr FRA,DF,Saint-Étienne,fr Ligue 1,33,1985,21.6,1171,918,250,15,1,4,97,235,0,0,0,0,836,3,37,Partidos
597,Troy Deeney,eng ENG,DL,Watford,eng Premier League,30,1988,28.3,858,823,26,0,6,4,16,6,1,0,0,0,508,9,26,Partidos
598,Jermain Defoe,eng ENG,DL,Bournemouth,eng Premier League,35,1982,0.3,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,Partidos
599,Steven Defour,be BEL,CC,Burnley,eng Premier League,30,1988,5.0,255,245,8,8,1,0,4,0,0,0,0,0,203,2,3,Partidos
600,Grégoire Defrel,mq MTQ,"DL,CC",Sampdoria,it Serie A,27,1991,26.0,799,784,11,0,5,1,18,3,4,4,0,0,662,4,20,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
601,Alessandro Deiola,it ITA,CC,Cagliari,it Serie A,22,1995,5.0,170,163,7,1,1,1,6,5,0,0,0,0,121,0,6,Partidos
602,Alessandro Deiola,it ITA,"CC,DL",Parma,it Serie A,22,1995,6.1,180,175,5,3,1,0,4,1,1,0,1,0,130,0,3,Partidos
603,Romain Del Castillo,fr FRA,"CC,DL",Rennes,fr Ligue 1,22,1996,14.9,568,529,37,2,3,2,62,21,13,9,0,0,393,2,26,Partidos
604,Thomas Delaney,dk DEN,CC,Dortmund,de Bundesliga,26,1991,25.4,1625,1607,13,11,1,10,9,2,0,0,0,0,1380,5,27,Partidos
605,Moisés Delgado,es ESP,DF,Valladolid,es La Liga,24,1994,3.0,101,83,17,1,0,1,10,16,0,0,0,0,63,1,3,Partidos
606,Cristian Dell'Orco,it ITA,DF,Empoli,it Serie A,24,1994,11.5,526,480,46,14,0,3,1,32,0,0,0,0,454,0,12,Partidos
607,Cristian Dell'Orco,it ITA,DF,Sassuolo,it Serie A,24,1994,1.2,70,59,11,1,0,0,6,10,0,0,0,0,51,0,2,Partidos
608,Andy Delort,dz ALG,DL,Montpellier,fr Ligue 1,26,1991,34.6,1216,1118,91,9,7,22,138,18,12,7,3,0,716,7,55,Partidos
609,Fabian Delph,eng ENG,DF,Manchester City,eng Premier League,28,1989,8.1,766,695,71,6,0,8,8,65,0,0,0,0,700,0,9,Partidos
610,Mousa Dembélé,be BEL,CC,Tottenham,eng Premier League,31,1987,5.7,309,301,8,4,0,0,0,1,0,0,0,0,277,0,2,Partidos
611,Moussa Dembélé,fr FRA,DL,Lyon,fr Ligue 1,22,1996,22.4,419,368,45,1,3,1,8,4,0,0,0,0,307,6,18,Partidos
612,Ousmane Dembélé,fr FRA,"DL,CC",Barcelona,es La Liga,21,1997,18.5,1004,931,70,7,9,7,82,9,54,10,15,0,764,3,29,Partidos
613,Jessy Deminguet,fr FRA,CC,Caen,fr Ligue 1,20,1998,14.1,464,446,17,9,0,9,14,3,4,2,2,0,377,1,9,Partidos
614,Merih Demiral,tr TUR,DF,Sassuolo,it Serie A,20,1998,14.0,714,683,29,24,0,2,1,5,0,0,0,0,619,2,3,Partidos
615,Kerem Demirbay,de GER,CC,Hoffenheim,de Bundesliga,25,1993,22.4,1423,1250,168,67,12,11,130,19,82,31,45,0,1094,5,21,Partidos
616,Diego Demme,de GER,CC,RB Leipzig,de Bundesliga,26,1991,22.8,1531,1441,82,60,6,9,48,8,14,6,8,0,1214,8,33,Partidos
617,Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,23,1995,30.6,1974,1910,62,61,1,4,2,1,0,0,0,0,1848,2,7,Partidos
618,Leander Dendoncker,be BEL,CC,Wolves,eng Premier League,23,1995,16.3,615,614,1,0,0,3,7,1,0,0,0,0,484,0,13,Partidos
619,Fabio Depaoli,it ITA,DF,Chievo,it Serie A,21,1997,27.4,1208,940,263,21,1,10,102,241,1,0,0,0,868,5,36,Partidos
620,Laurent Depoitre,be BEL,DL,Huddersfield,eng Premier League,29,1988,11.9,278,268,10,0,0,0,4,0,0,0,0,0,164,0,7,Partidos
621,Clément Depres,fr FRA,DL,Nîmes,fr Ligue 1,23,1994,4.9,164,158,5,0,1,2,5,0,0,0,0,0,110,1,3,Partidos
622,Kiril Despodov,bg BUL,"DL,CC",Cagliari,it Serie A,21,1996,1.2,18,18,0,0,1,0,3,0,0,0,0,0,6,0,0,Partidos
623,Daniele Dessena,it ITA,CC,Cagliari,it Serie A,31,1987,3.9,182,174,7,6,0,1,8,0,0,0,0,0,132,1,5,Partidos
624,Mattia Destro,it ITA,DL,Bologna,it Serie A,27,1991,5.5,80,76,3,0,0,0,4,0,0,0,0,0,41,1,1,Partidos
625,Gerard Deulofeu,es ESP,"DL,CC",Watford,eng Premier League,24,1994,23.0,793,725,63,14,8,3,62,8,9,4,1,0,568,5,37,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
626,Jacopo Dezi,it ITA,CC,Parma,it Serie A,26,1992,1.0,40,40,0,0,0,0,0,0,0,0,0,0,36,0,0,Partidos
627,Federico Di Francesco,it ITA,"DL,CC",Sassuolo,it Serie A,24,1994,11.9,389,365,23,2,0,3,20,21,0,0,0,0,318,1,13,Partidos
628,Antonio Di Gaudio,it ITA,DL,Parma,it Serie A,28,1989,7.8,118,116,1,1,0,0,5,0,0,0,0,0,67,1,14,Partidos
629,Giovanni Di Lorenzo,it ITA,"DF,DL",Empoli,it Serie A,24,1993,37.0,2186,1862,316,38,4,6,124,278,0,0,0,0,1681,8,69,Partidos
630,Ángel Di María,ar ARG,"DL,CC",Paris S-G,fr Ligue 1,30,1988,25.8,1439,1295,136,39,26,16,149,20,72,41,14,1,1042,8,34,Partidos
631,Franco Di Santo,ar ARG,DL,Rayo Vallecano,es La Liga,29,1989,1.9,38,31,7,0,0,0,2,0,0,0,0,0,23,0,0,Partidos
632,Franco Di Santo,ar ARG,"CC,DL",Schalke 04,de Bundesliga,29,1989,2.7,70,67,3,0,0,0,8,2,0,0,0,0,36,0,3,Partidos
633,Boulaye Dia,sn SEN,DL,Reims,fr Ligue 1,21,1996,8.3,156,145,11,0,0,0,1,0,0,0,0,0,106,0,4,Partidos
634,Fousseni Diabaté,ml MLI,DL,Leicester City,eng Premier League,22,1995,0.6,16,16,0,0,0,0,2,0,0,0,0,0,9,0,1,Partidos
635,Moussa Diaby,fr FRA,"CC,DF",Paris S-G,fr Ligue 1,19,1999,12.7,562,541,19,0,6,3,30,15,4,0,0,0,447,2,19,Partidos
636,Adama Diakhaby,fr FRA,"DL,CC",Huddersfield,eng Premier League,22,1996,6.1,162,156,5,0,1,0,14,0,1,1,0,0,114,1,7,Partidos
637,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,21,1996,17.6,700,675,21,21,0,13,0,0,0,0,0,0,592,4,5,Partidos
638,Bafodé Diakité,fr FRA,DF,Toulouse,fr Ligue 1,17,2001,7.0,343,266,76,4,0,0,5,72,0,0,0,0,265,1,6,Partidos
639,Abdou Diallo,sn SEN,DF,Dortmund,de Bundesliga,22,1996,26.4,1959,1791,165,50,1,13,24,115,0,0,0,0,1730,3,19,Partidos
640,Abdoulaye Diallo,sn SEN,PO,Rennes,fr Ligue 1,26,1992,5.5,145,96,49,13,0,0,0,0,0,0,0,0,104,0,0,Partidos
641,Mustapha Diallo,sn SEN,CC,Nîmes,fr Ligue 1,32,1986,5.1,176,173,2,2,0,2,2,0,0,0,0,0,116,1,3,Partidos
642,Mohamed Diamé,sn SEN,CC,Newcastle Utd,eng Premier League,31,1987,24.1,749,737,10,1,5,13,12,1,0,0,0,0,569,2,13,Partidos
643,Grady Diangana,,"CC,DL",West Ham,eng Premier League,20,1998,6.8,265,252,8,1,0,1,14,2,5,3,0,2,196,5,9,Partidos
644,Lassana Diarra,fr FRA,CC,Paris S-G,fr Ligue 1,33,1985,1.8,146,145,1,1,0,1,0,0,0,0,0,0,131,0,0,Partidos
645,Amadou Diawara,gn GUI,CC,Napoli,it Serie A,21,1997,7.3,545,537,6,6,0,5,0,0,0,0,0,0,504,2,3,Partidos
646,Brahim Díaz,es ESP,DL,Real Madrid,es La Liga,18,1999,4.2,170,166,3,1,2,0,4,2,0,0,0,0,142,1,3,Partidos
647,Javier Díaz,es ESP,PO,Sevilla,es La Liga,21,1997,1.0,23,16,7,2,0,0,0,0,0,0,0,0,13,0,0,Partidos
648,Bakaye Dibassy,ml MLI,DF,Amiens,fr Ligue 1,28,1989,32.7,1435,1250,180,28,1,2,50,152,0,0,0,0,1090,5,31,Partidos
649,Lorenzo Dickmann,it ITA,"DF,CC",SPAL,it Serie A,21,1996,1.9,58,47,11,0,0,0,1,11,0,0,0,0,45,0,3,Partidos
650,Daniel Didavi,de GER,"CC,DL",Stuttgart,de Bundesliga,28,1990,10.6,466,391,72,27,3,1,74,8,35,20,13,0,327,3,16,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
651,Étienne Didot,fr FRA,CC,Guingamp,fr Ligue 1,35,1983,23.4,1221,1134,82,60,1,29,40,5,17,10,5,0,924,5,19,Partidos
652,Adrián Diéguez,es ESP,DF,Huesca,es La Liga,22,1996,8.3,208,190,18,14,1,3,0,4,0,0,0,0,151,0,0,Partidos
653,Eric Dier,eng ENG,"CC,DF",Tottenham,eng Premier League,24,1994,16.7,1093,1066,26,23,5,7,6,3,0,0,0,0,923,1,19,Partidos
654,Tim Dierßen,de GER,CC,Hannover 96,de Bundesliga,22,1996,0.2,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Partidos
655,Lucas Digne,fr FRA,DF,Everton,eng Premier League,25,1993,32.9,2119,1558,554,90,0,4,280,375,89,34,48,1,1478,7,77,Partidos
656,Mitchell Dijks,nl NED,DF,Bologna,it Serie A,25,1993,22.5,987,755,231,8,0,2,84,222,1,0,1,0,705,1,43,Partidos
657,Javairô Dilrosun,nl NED,"DL,CC",Hertha BSC,de Bundesliga,20,1998,10.0,248,236,9,1,0,2,32,6,2,0,0,0,177,3,8,Partidos
658,Federico Dimarco,it ITA,"DF,CC",Parma,it Serie A,20,1997,9.9,447,339,103,16,0,4,45,74,13,2,8,0,322,5,17,Partidos
659,Stole Dimitrievski,mk MKD,PO,Rayo Vallecano,es La Liga,24,1993,21.0,645,389,251,83,0,1,0,0,0,0,0,0,417,5,1,Partidos
660,Tristan Dingomé,cm CMR,CC,Reims,fr Ligue 1,27,1991,14.9,600,589,9,1,8,4,11,2,0,0,0,0,464,2,10,Partidos
661,Ismaël Diomandé,ci CIV,"CC,DF",Caen,fr Ligue 1,25,1992,14.4,597,582,15,15,0,13,4,0,0,0,0,0,491,0,6,Partidos
662,Federico Dionisi,it ITA,"DL,CC",Frosinone,it Serie A,31,1987,2.3,62,59,2,0,0,0,8,1,0,0,0,0,40,1,3,Partidos
663,Lois Diony,fr FRA,DL,Saint-Étienne,fr Ligue 1,25,1992,17.7,318,309,8,1,1,0,28,2,0,0,0,0,195,1,20,Partidos
664,Issa Diop,fr FRA,DF,West Ham,eng Premier League,21,1997,33.0,1141,1112,26,22,0,7,0,4,0,0,0,0,979,3,12,Partidos
665,Papakouli Diop,sn SEN,CC,Eibar,es La Liga,32,1986,26.1,1146,1120,21,20,1,11,11,1,0,0,0,0,829,5,12,Partidos
666,Sofiane Diop,fr FRA,"CC,DL",Monaco,fr Ligue 1,18,2000,8.2,239,230,9,1,2,4,16,4,3,1,0,1,161,0,14,Partidos
667,Assane Dioussé,sn SEN,CC,Chievo,it Serie A,20,1997,9.9,495,471,21,19,1,6,8,1,0,0,0,0,397,3,6,Partidos
668,Assane Dioussé,sn SEN,CC,Saint-Étienne,fr Ligue 1,20,1997,2.4,142,138,4,3,1,0,0,0,0,0,0,0,120,0,2,Partidos
669,Axel Disasi,fr FRA,DF,Reims,fr Ligue 1,20,1998,1.8,69,66,3,0,0,2,0,3,0,0,0,0,52,0,0,Partidos
670,Djené,tg TOG,DF,Getafe,es La Liga,26,1991,33.1,991,954,32,28,0,17,8,4,0,0,0,0,705,5,19,Partidos
671,Koffi Djidji,ci CIV,DF,Torino,it Serie A,25,1992,15.4,600,573,24,20,0,7,3,3,0,0,0,0,493,3,2,Partidos
672,Koffi Djidji,ci CIV,DF,Nantes,fr Ligue 1,25,1992,1.0,54,50,4,4,0,1,0,0,0,0,0,0,45,0,0,Partidos
673,Alexander Djiku,gh GHA,DF,Caen,fr Ligue 1,23,1994,30.6,1418,1352,65,51,0,16,3,11,0,0,0,0,1175,1,12,Partidos
