Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Derribos,Derribos,Derribos,Derribos,Derribos,Desafíos,Desafíos,Desafíos,Desafíos,Bloqueos,Bloqueos,Bloqueos,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0
608,Moanes Dabbur,il ISR,DL,Sevilla,es La Liga,27,1992,0.3,1,1,0,0,1,0,0,,0,1,0,1,0,1,0,0,Partidos
609,Moanes Dabbur,il ISR,DL,Hoffenheim,de Bundesliga,27,1992,8.5,8,5,1,3,4,3,10,30.0,7,6,2,4,4,12,1,0,Partidos
610,Bryan Dabo,bf BFA,CC,SPAL,it Serie A,27,1992,12.5,18,10,13,4,1,5,15,33.3,10,13,2,11,9,27,14,0,Partidos
611,Colin Dagba,fr FRA,DF,Paris S-G,fr Ligue 1,20,1998,7.4,10,4,2,4,4,5,9,55.6,4,6,1,5,6,16,9,0,Partidos
612,Mahmoud Dahoud,de GER,CC,Dortmund,de Bundesliga,23,1996,6.2,10,6,4,4,2,6,18,33.3,12,8,2,6,8,18,4,0,Partidos
613,Leon Dajaku,de GER,"DF,CC",Bayern Munich,de Bundesliga,18,2001,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Partidos
614,Felipe dal Belo,br BRA,DF,SPAL,it Serie A,35,1984,11.1,13,6,9,4,0,9,15,60.0,6,14,12,2,9,22,30,0,Partidos
615,Christian Dalle Mura,it ITA,DL,Fiorentina,it Serie A,17,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Partidos
616,Diogo Dalot,pt POR,"DF,CC",Manchester Utd,eng Premier League,20,1999,0.7,3,2,3,0,0,3,4,75.0,1,1,0,1,2,5,1,0,Partidos
617,Charlie Daniels,eng ENG,DF,Bournemouth,eng Premier League,32,1986,1.4,1,1,0,1,0,0,1,0.0,1,2,0,2,1,2,5,1,Partidos
618,Danilo,br BRA,DF,Juventus,it Serie A,28,1991,16.0,30,20,16,12,2,18,30,60.0,12,12,3,9,26,56,44,0,Partidos
619,Arnaut Danjuma,nl NED,CC,Bournemouth,eng Premier League,22,1997,7.0,4,2,3,1,0,1,4,25.0,3,2,0,2,8,12,4,1,Partidos
620,Scott Dann,eng ENG,DF,Crystal Palace,eng Premier League,32,1987,14.1,8,4,7,1,0,8,14,57.1,6,9,7,2,14,22,67,0,Partidos
621,Kevin Danso,at AUT,DF,Southampton,eng Premier League,20,1998,3.1,6,4,3,3,0,4,7,57.1,3,7,3,4,2,8,7,0,Partidos
622,Dante,br BRA,DF,Nice,fr Ligue 1,35,1983,21.0,34,21,24,10,0,17,25,68.0,8,27,16,11,26,60,79,0,Partidos
623,Andrea Danzi,it ITA,CC,Hellas Verona,it Serie A,20,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Partidos
624,Sergi Darder,es ESP,CC,Espanyol,es La Liga,25,1993,29.5,47,23,11,26,10,17,58,29.3,41,30,1,29,24,71,23,1,Partidos
625,Vladimír Darida,cz CZE,CC,Hertha BSC,de Bundesliga,28,1990,25.1,50,27,14,31,5,11,48,22.9,37,44,7,37,27,77,19,2,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Partidos
626,Matteo Darmian,it ITA,DF,Parma,it Serie A,29,1989,29.8,81,42,48,30,3,40,83,48.2,43,38,16,22,25,106,78,1,Partidos
627,Alphonso Davies,ca CAN,DF,Bayern Munich,de Bundesliga,18,2000,24.8,70,43,35,24,11,38,58,65.5,20,35,6,29,31,101,51,0,Partidos
628,Ben Davies,wls WAL,DF,Tottenham,eng Premier League,26,1993,15.9,28,15,13,11,4,7,21,33.3,14,28,12,16,22,50,47,0,Partidos
629,Tom Davies,eng ENG,CC,Everton,eng Premier League,21,1998,22.5,38,17,12,22,4,17,55,30.9,38,12,4,8,35,73,28,0,Partidos
630,Keinan Davis,eng ENG,DL,Aston Villa,eng Premier League,21,1998,6.1,1,1,0,1,0,0,3,0.0,3,4,0,4,0,1,3,0,Partidos
631,Paweł Dawidowicz,pl POL,DF,Hellas Verona,it Serie A,24,1995,7.7,15,12,11,4,0,5,11,45.5,6,6,5,1,12,27,26,0,Partidos
632,Craig Dawson,eng ENG,DF,Watford,eng Premier League,29,1990,26.2,29,18,16,13,0,17,31,54.8,14,41,32,9,34,63,116,0,Partidos
633,Kevin De Bruyne,be BEL,CC,Manchester City,eng Premier League,28,1991,31.0,45,24,8,20,17,18,66,27.3,48,26,4,22,18,63,24,2,Partidos
634,Sebastien De Maio,fr FRA,DF,Udinese,it Serie A,32,1987,16.7,18,11,11,7,0,7,11,63.6,4,28,20,8,32,50,86,2,Partidos
635,Rodrigo De Paul,ar ARG,CC,Udinese,it Serie A,25,1994,31.4,61,31,31,26,4,27,65,41.5,38,38,3,35,29,90,8,1,Partidos
636,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,26,1992,5.2,10,8,6,4,0,6,14,42.9,8,5,2,3,8,18,18,1,Partidos
637,Lorenzo De Silvestri,it ITA,DF,Torino,it Serie A,31,1988,24.9,15,8,4,7,4,11,27,40.7,16,20,7,13,19,34,72,0,Partidos
638,Lucas Deaux,fr FRA,CC,Nîmes,fr Ligue 1,30,1988,14.8,49,26,16,29,4,16,45,35.6,29,20,4,16,15,64,19,0,Partidos
639,Mathieu Debuchy,fr FRA,DF,Saint-Étienne,fr Ligue 1,34,1985,19.7,44,26,22,15,7,24,47,51.1,23,21,11,10,43,87,59,0,Partidos
640,Troy Deeney,eng ENG,DL,Watford,eng Premier League,31,1988,24.7,19,12,6,10,3,6,29,20.7,23,13,1,12,11,30,27,0,Partidos
641,Grégoire Defrel,mq MTQ,"DL,CC",Sassuolo,it Serie A,28,1991,10.9,12,8,4,6,2,4,15,26.7,11,9,0,9,3,15,5,0,Partidos
642,Alessandro Deiola,it ITA,CC,Cagliari,it Serie A,23,1995,0.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Partidos
643,Alessandro Deiola,it ITA,CC,Lecce,it Serie A,23,1995,8.0,16,9,9,7,0,9,24,37.5,15,12,4,8,8,24,14,1,Partidos
644,Romain Del Castillo,fr FRA,"DL,CC",Rennes,fr Ligue 1,23,1996,13.8,20,14,5,11,4,6,27,22.2,21,12,2,10,7,27,7,0,Partidos
645,Thomas Delaine,fr FRA,DF,Metz,fr Ligue 1,27,1992,13.9,25,16,18,6,1,12,21,57.1,9,17,1,16,15,40,28,0,Partidos
646,Thomas Delaney,dk DEN,CC,Dortmund,de Bundesliga,27,1991,9.2,22,10,10,11,1,9,15,60.0,6,16,7,9,26,48,26,0,Partidos
647,Paul Delecroix,gw GNB,PO,Metz,fr Ligue 1,30,1988,1.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Partidos
648,Cristian Dell'Orco,it ITA,DF,Lecce,it Serie A,25,1994,11.2,22,12,14,7,1,8,14,57.1,6,11,7,4,16,38,33,0,Partidos
649,Andy Delort,dz ALG,DL,Montpellier,fr Ligue 1,27,1991,25.3,28,18,11,9,8,7,27,25.9,20,21,6,15,3,31,10,0,Partidos
650,Fabian Delph,eng ENG,CC,Everton,eng Premier League,29,1989,13.2,26,12,10,13,3,9,22,40.9,13,12,3,9,15,41,19,1,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Partidos
651,Moussa Dembélé,fr FRA,DL,Lyon,fr Ligue 1,23,1996,24.3,12,7,2,5,5,4,14,28.6,10,14,3,11,5,17,31,0,Partidos
652,Ousmane Dembélé,fr FRA,DL,Barcelona,es La Liga,22,1997,4.0,2,2,1,1,0,2,5,40.0,3,4,0,4,0,2,0,1,Partidos
653,Merih Demiral,tr TUR,DF,Juventus,it Serie A,21,1998,4.6,8,7,5,3,0,1,3,33.3,2,4,3,1,4,12,16,1,Partidos
654,Kerem Demirbay,de GER,CC,Leverkusen,de Bundesliga,26,1993,17.5,35,19,10,21,4,12,31,38.7,19,19,5,14,22,57,7,1,Partidos
655,Diego Demme,de GER,CC,Napoli,it Serie A,27,1991,10.0,18,8,14,3,1,8,23,34.8,15,9,1,8,8,26,9,0,Partidos
656,Diego Demme,de GER,CC,RB Leipzig,de Bundesliga,27,1991,13.5,41,18,17,19,5,17,42,40.5,25,14,2,12,15,56,14,0,Partidos
657,Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,24,1995,23.7,17,13,12,5,0,10,14,71.4,4,32,29,3,20,37,83,0,Partidos
658,Leander Dendoncker,be BEL,"CC,DF",Wolves,eng Premier League,24,1995,31.1,68,31,41,19,8,28,67,41.8,39,39,12,27,38,106,64,2,Partidos
659,Kevin Denkey,tg TOG,DL,Nîmes,fr Ligue 1,18,2000,6.7,10,5,1,8,1,6,10,60.0,4,7,0,7,2,12,1,1,Partidos
660,Stefano Denswil,nl NED,DF,Bologna,it Serie A,26,1993,24.9,49,28,29,19,1,26,44,59.1,18,23,8,15,31,80,68,0,Partidos
661,Fabio Depaoli,it ITA,"CC,DF",Sampdoria,it Serie A,22,1997,20.6,41,28,26,10,5,17,31,54.8,14,29,3,26,16,57,39,0,Partidos
662,Kastriot Dermaku,al ALB,DF,Parma,it Serie A,27,1992,11.4,13,5,10,3,0,3,5,60.0,2,20,16,4,12,25,61,1,Partidos
663,Daniele Dessena,it ITA,CC,Brescia,it Serie A,32,1987,20.8,21,11,5,14,2,6,25,24.0,19,11,1,10,11,32,21,0,Partidos
664,Mattia Destro,it ITA,DL,Bologna,it Serie A,28,1991,2.1,3,2,1,2,0,1,3,33.3,2,1,0,1,0,3,0,0,Partidos
665,Mattia Destro,it ITA,"DL,CC",Genoa,it Serie A,28,1991,1.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Partidos
666,Gerard Deulofeu,es ESP,DL,Watford,eng Premier League,25,1994,23.3,33,16,18,9,6,12,59,20.3,47,10,0,10,25,58,6,0,Partidos
667,Deyverson,br BRA,DL,Getafe,es La Liga,28,1991,2.3,0,0,0,0,0,0,1,0.0,1,2,1,1,0,0,5,0,Partidos
668,Samuel Di Carmine,it ITA,"DL,CC",Hellas Verona,it Serie A,30,1988,14.4,2,1,0,0,2,0,8,0.0,8,3,0,3,1,3,10,0,Partidos
669,Federico Di Francesco,it ITA,DL,SPAL,it Serie A,25,1994,12.0,11,5,2,6,3,3,15,20.0,12,9,1,8,3,14,2,1,Partidos
670,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,25,1993,33.0,59,35,27,19,13,32,61,52.5,29,27,11,16,28,87,54,0,Partidos
671,Ángel Di María,ar ARG,"DL,CC",Paris S-G,fr Ligue 1,31,1988,22.2,17,12,2,8,7,4,34,11.8,30,14,3,11,11,28,1,3,Partidos
672,Boulaye Dia,sn SEN,DL,Reims,fr Ligue 1,22,1996,20.1,15,9,7,6,2,3,10,30.0,7,9,2,7,7,22,16,0,Partidos
673,Fousseni Diabaté,ml MLI,"DL,CC",Amiens,fr Ligue 1,23,1995,13.2,16,10,6,6,4,5,16,31.3,11,11,0,11,8,24,3,1,Partidos
674,Moussa Diaby,fr FRA,"DL,CC",Leverkusen,de Bundesliga,20,1999,19.7,10,8,3,7,0,5,15,33.3,10,6,0,6,9,19,4,0,Partidos
675,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,22,1996,16.0,11,8,7,3,1,5,8,62.5,3,17,15,2,11,22,73,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Partidos
676,Bafodé Diakité,fr FRA,DF,Toulouse,fr Ligue 1,18,2001,15.2,23,19,15,8,0,7,13,53.8,6,18,9,9,20,43,75,0,Partidos
677,Abdou Diallo,sn SEN,DF,Paris S-G,fr Ligue 1,23,1996,13.3,20,11,9,10,1,8,14,57.1,6,9,5,4,10,30,32,0,Partidos
678,Amad Diallo,ci CIV,DL,Atalanta,it Serie A,17,2002,0.3,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Partidos
679,Habib Diallo,sn SEN,DL,Metz,fr Ligue 1,24,1995,24.4,2,1,0,2,0,0,6,0.0,6,6,5,1,4,6,43,0,Partidos
680,Ibrahima Diallo,fr FRA,CC,Brest,fr Ligue 1,20,1999,17.3,38,24,15,22,1,12,29,41.4,17,9,2,7,23,61,16,3,Partidos
681,Moussa Diarra,ml MLI,DF,Toulouse,fr Ligue 1,18,2000,1.0,3,3,2,1,0,1,1,100.0,0,0,0,0,3,6,2,0,Partidos
682,Lucas Dias,fr FRA,PO,Nîmes,fr Ligue 1,20,1999,3.5,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,Partidos
683,Amadou Diawara,gn GUI,CC,Roma,it Serie A,22,1997,16.9,40,25,14,20,6,8,30,26.7,22,10,1,9,33,73,16,2,Partidos
684,Brahim Díaz,es ESP,DL,Real Madrid,es La Liga,19,1999,0.7,1,0,0,1,0,0,2,0.0,2,2,0,2,0,1,0,0,Partidos
685,Víctor Díaz,es ESP,DF,Granada,es La Liga,31,1988,32.0,74,43,38,31,5,31,60,51.7,29,53,23,30,48,122,94,1,Partidos
686,Bakaye Dibassy,ml MLI,DF,Amiens,fr Ligue 1,29,1989,20.8,26,14,17,8,1,15,20,75.0,5,29,18,11,37,63,78,2,Partidos
687,Eric Dier,eng ENG,"DF,CC",Tottenham,eng Premier League,25,1994,14.9,21,12,10,10,1,10,20,50.0,10,14,9,5,21,42,65,0,Partidos
688,Lucas Digne,fr FRA,DF,Everton,eng Premier League,26,1993,33.7,73,49,49,19,5,33,68,48.5,35,39,10,29,42,115,108,0,Partidos
689,Mitchell Dijks,nl NED,DF,Bologna,it Serie A,26,1993,11.2,13,10,6,5,2,8,12,66.7,4,5,1,4,10,23,23,0,Partidos
690,Javairô Dilrosun,nl NED,"CC,DL",Hertha BSC,de Bundesliga,21,1998,14.5,15,8,11,1,3,5,13,38.5,8,20,0,20,18,33,10,0,Partidos
691,Federico Dimarco,it ITA,DF,Hellas Verona,it Serie A,21,1997,5.8,11,5,4,4,3,6,10,60.0,4,3,2,1,4,15,11,0,Partidos
692,Federico Dimarco,it ITA,DF,Inter,it Serie A,21,1997,0.3,1,0,0,1,0,0,0,,0,0,0,0,1,2,1,0,Partidos
693,Tristan Dingomé,cm CMR,CC,Reims,fr Ligue 1,28,1991,9.9,10,4,3,6,1,2,12,16.7,10,6,0,6,6,16,1,0,Partidos
694,Lois Diony,fr FRA,DL,Saint-Étienne,fr Ligue 1,26,1992,7.4,15,5,0,11,4,5,9,55.6,4,3,0,3,1,16,0,0,Partidos
695,Issa Diop,fr FRA,DF,West Ham,eng Premier League,22,1997,30.7,27,15,18,9,0,16,25,64.0,9,37,21,16,47,74,166,2,Partidos
696,Papakouli Diop,sn SEN,CC,Eibar,es La Liga,33,1986,25.0,39,26,13,22,4,18,42,42.9,24,24,7,17,34,73,38,0,Partidos
697,Assane Dioussé,sn SEN,CC,Saint-Étienne,fr Ligue 1,21,1997,1.3,1,1,0,1,0,0,3,0.0,3,0,0,0,0,1,2,0,Partidos
698,Axel Disasi,fr FRA,DF,Reims,fr Ligue 1,21,1998,27.0,32,21,18,13,1,17,27,63.0,10,29,24,5,26,58,97,0,Partidos
699,Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,19,2000,7.3,9,4,5,3,1,2,7,28.6,5,3,2,1,11,20,28,0,Partidos
700,Djené,tg TOG,DF,Getafe,es La Liga,27,1991,34.0,42,32,27,15,0,17,30,56.7,13,20,7,13,34,76,105,1,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Partidos
701,Moussa Djenepo,ml MLI,"CC,DF",Southampton,eng Premier League,21,1998,10.3,27,21,13,9,5,11,21,52.4,10,15,1,14,9,36,9,0,Partidos
702,Koffi Djidji,ci CIV,DF,Torino,it Serie A,26,1992,9.5,27,12,19,8,0,8,18,44.4,10,28,23,5,15,42,53,1,Partidos
703,Alexander Djiku,gh GHA,"DF,CC",Strasbourg,fr Ligue 1,24,1994,22.9,46,32,27,19,0,21,29,72.4,8,14,8,6,55,101,82,4,Partidos
704,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,26,1993,30.9,42,23,17,23,2,22,39,56.4,17,21,14,7,49,91,92,0,Partidos
705,Naïs Djouahra,fr FRA,DL,Real Sociedad,es La Liga,19,1999,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Partidos
706,Marko Dmitrović,rs SRB,PO,Eibar,es La Liga,27,1992,35.0,3,2,3,0,0,3,5,60.0,2,1,0,1,3,6,24,0,Partidos
707,Matt Doherty,ie IRL,"CC,DF",Wolves,eng Premier League,27,1992,31.5,55,29,34,17,4,27,41,65.9,14,34,4,30,40,95,52,1,Partidos
708,Kasper Dolberg,dk DEN,DL,Nice,fr Ligue 1,21,1997,21.0,10,6,0,3,7,4,17,23.5,13,18,2,16,10,20,24,0,Partidos
709,Keagan Dolly,za RSA,CC,Montpellier,fr Ligue 1,26,1993,1.6,6,3,1,3,2,2,5,40.0,3,1,0,1,1,7,0,0,Partidos
710,Jaume Doménech,es ESP,PO,Valencia,es La Liga,28,1990,14.7,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,3,1,Partidos
711,Nicolás Domínguez,ar ARG,CC,Bologna,it Serie A,21,1998,7.8,21,14,15,5,1,7,18,38.9,11,12,2,10,12,33,7,0,Partidos
712,Giulio Donati,it ITA,DF,Lecce,it Serie A,29,1990,19.6,32,21,22,8,2,15,28,53.6,13,19,10,9,25,57,42,0,Partidos
713,Ji Dong-won,kr KOR,"DL,CC",Mainz 05,de Bundesliga,28,1991,1.1,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,Partidos
714,Anastasios Donis,gr GRE,DL,Reims,fr Ligue 1,22,1996,6.8,3,2,2,1,0,1,9,11.1,8,2,0,2,1,4,3,0,Partidos
715,Alfredo Donnarumma,it ITA,DL,Brescia,it Serie A,28,1990,18.7,17,9,3,9,5,6,18,33.3,12,7,0,7,5,22,1,0,Partidos
716,Gianluigi Donnarumma,it ITA,PO,Milan,it Serie A,20,1999,35.6,1,0,1,0,0,1,2,50.0,1,0,0,0,3,4,25,7,Partidos
717,Gabriel Dos Santos,br BRA,DF,Lille,fr Ligue 1,21,1997,23.2,41,29,27,11,3,15,22,68.2,7,27,18,9,22,63,86,2,Partidos
718,Mathieu Dossevi,tg TOG,"CC,DL",Toulouse,fr Ligue 1,31,1988,19.5,32,20,7,17,8,15,30,50.0,15,17,0,17,14,46,7,0,Partidos
719,Bas Dost,nl NED,DL,Eint Frankfurt,de Bundesliga,30,1989,16.4,11,7,1,7,3,3,7,42.9,4,6,2,4,5,16,22,0,Partidos
720,Abdoulaye Doucouré,ml MLI,CC,Watford,eng Premier League,26,1993,35.1,64,30,29,29,6,16,57,28.1,41,46,8,38,31,95,32,0,Partidos
721,Mamadou Doucouré,fr FRA,CC,M'Gladbach,de Bundesliga,21,1998,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Partidos
722,Moussa Doumbia,ml MLI,"DL,CC",Reims,fr Ligue 1,24,1994,19.1,16,8,5,6,5,7,24,29.2,17,14,1,13,9,25,5,0,Partidos
723,Souleyman Doumbia,ci CIV,DF,Angers,fr Ligue 1,22,1996,5.0,10,4,7,2,1,5,6,83.3,1,5,0,5,6,16,18,0,Partidos
724,Souleyman Doumbia,ci CIV,DF,Rennes,fr Ligue 1,22,1996,1.0,1,1,1,0,0,1,1,100.0,0,2,2,0,0,1,3,0,Partidos
725,Tommy Doyle,eng ENG,CC,Manchester City,eng Premier League,17,2001,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Partidos
726,Mohamed Dräger,tn TUN,DF,Paderborn 07,de Bundesliga,23,1996,16.2,32,21,22,8,2,14,33,42.4,19,17,5,12,18,50,39,0,Partidos
727,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,28,1991,11.4,18,11,11,6,1,10,21,47.6,11,9,3,6,15,33,39,0,Partidos
728,Bartłomiej Drągowski,pl POL,PO,Fiorentina,it Serie A,21,1997,31.0,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,8,1,Partidos
729,Julian Draxler,de GER,CC,Paris S-G,fr Ligue 1,25,1993,7.6,13,10,2,9,2,7,15,46.7,8,7,1,6,10,23,1,0,Partidos
730,Dominick Drexler,de GER,"CC,DL",Köln,de Bundesliga,29,1990,17.6,34,25,12,19,3,8,32,25.0,24,11,5,6,26,60,11,0,Partidos
731,Danny Drinkwater,eng ENG,CC,Aston Villa,eng Premier League,29,1990,2.9,5,3,3,2,0,2,18,11.1,16,5,0,5,5,10,5,1,Partidos
732,Danny Drinkwater,eng ENG,CC,Burnley,eng Premier League,29,1990,0.6,2,1,1,1,0,0,1,0.0,1,0,0,0,1,3,0,0,Partidos
733,Josip Drmić,ch SUI,DL,Norwich City,eng Premier League,26,1992,7.2,3,2,1,2,0,0,8,0.0,8,6,0,6,1,4,5,1,Partidos
734,Domingos Duarte,pt POR,DF,Granada,es La Liga,24,1995,34.3,30,19,24,5,1,11,20,55.0,9,34,24,10,34,64,153,1,Partidos
735,Léo Duarte,br BRA,DF,Milan,it Serie A,23,1996,4.5,4,3,0,3,1,1,4,25.0,3,9,6,3,3,7,9,0,Partidos
736,Óscar Duarte,cr CRC,DF,Levante,es La Liga,30,1989,5.4,12,3,11,1,0,3,4,75.0,1,7,6,1,6,18,29,0,Partidos
737,Rubén Duarte,es ESP,DF,Alavés,es La Liga,23,1995,29.6,61,32,30,28,3,34,60,56.7,26,30,8,22,47,108,71,0,Partidos
738,Edgaras Dubickas,lt LTU,DF,Lecce,it Serie A,21,1998,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Partidos
739,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,24,1994,15.0,32,23,20,9,3,13,22,59.1,9,12,4,8,18,50,34,1,Partidos
740,Martin Dúbravka,sk SVK,PO,Newcastle Utd,eng Premier League,30,1989,38.0,1,1,1,0,0,1,2,50.0,1,2,0,2,1,2,17,5,Partidos
741,Ondrej Duda,sk SVK,CC,Norwich City,eng Premier League,24,1994,8.0,18,11,9,6,3,7,16,43.8,9,10,2,8,6,24,8,0,Partidos
742,Ondrej Duda,sk SVK,CC,Hertha BSC,de Bundesliga,24,1994,5.0,6,4,1,2,3,1,10,10.0,9,3,1,2,5,11,5,0,Partidos
743,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,27,1992,13.8,18,9,14,4,0,6,17,35.3,11,13,7,6,21,39,72,0,Partidos
744,Haris Duljević,ba BIH,"DL,CC",Nîmes,fr Ligue 1,25,1993,5.8,11,6,3,7,1,4,12,33.3,8,5,0,5,2,13,1,0,Partidos
745,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,27,1991,13.6,27,17,19,7,1,21,27,77.8,6,23,9,14,23,50,69,0,Partidos
746,Alfred Duncan,gh GHA,CC,Fiorentina,it Serie A,26,1993,9.9,12,9,11,1,0,2,19,10.5,17,4,0,4,5,17,12,0,Partidos
747,Alfred Duncan,gh GHA,CC,Sassuolo,it Serie A,26,1993,9.4,19,12,8,7,4,6,16,37.5,10,7,0,7,9,28,13,0,Partidos
748,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,27,1991,35.9,40,24,23,17,0,15,34,44.1,19,55,33,22,55,95,125,2,Partidos
749,Erik Durm,de GER,"DF,DL",Eint Frankfurt,de Bundesliga,27,1992,5.7,13,6,9,2,2,9,17,52.9,8,11,2,9,3,16,11,0,Partidos
750,Riza Durmisi,dk DEN,"DF,CC",Nice,fr Ligue 1,25,1994,1.8,1,1,1,0,0,0,0,,0,2,1,1,1,2,3,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Partidos
751,Hugo Duro,es ESP,"DL,CC",Getafe,es La Liga,19,1999,4.2,6,5,2,2,2,4,8,50.0,4,3,0,3,1,7,3,0,Partidos
752,Jean-Kevin Duverne,ht HAI,DF,Brest,fr Ligue 1,22,1997,13.1,12,8,5,6,1,2,6,33.3,4,23,8,15,20,32,50,0,Partidos
753,Paulo Dybala,ar ARG,"DL,CC",Juventus,it Serie A,25,1993,23.9,19,10,6,9,4,9,39,23.1,30,15,0,15,13,32,3,0,Partidos
754,Edin Džeko,ba BIH,DL,Roma,it Serie A,33,1986,31.7,16,11,2,7,7,2,13,15.4,11,11,4,7,6,22,33,0,Partidos
755,Blerim Džemaili,ch SUI,CC,Bologna,it Serie A,33,1986,7.8,19,12,3,13,3,4,22,18.2,18,9,3,6,7,26,6,0,Partidos
756,Bruno Ecuele Manga,ga GAB,DF,Dijon,fr Ligue 1,31,1988,28.0,22,15,17,5,0,9,20,45.0,11,34,23,11,37,59,112,2,Partidos
757,Simone Edera,it ITA,"CC,DL",Torino,it Serie A,22,1997,4.4,13,5,3,7,3,2,12,16.7,10,1,0,1,1,14,3,0,Partidos
758,Ederson,br BRA,PO,Manchester City,eng Premier League,25,1993,34.1,2,2,2,0,0,2,5,40.0,3,0,0,0,3,5,16,6,Partidos
759,John Egan,ie IRL,DF,Sheffield Utd,eng Premier League,26,1992,35.4,44,27,34,10,0,25,45,55.6,20,39,27,12,58,102,171,4,Partidos
760,Johannes Eggestein,de GER,"CC,DL",Werder Bremen,de Bundesliga,21,1998,5.7,8,6,2,2,4,3,12,25.0,9,6,0,6,2,10,4,0,Partidos
761,Maximilian Eggestein,de GER,CC,Werder Bremen,de Bundesliga,22,1996,31.7,40,28,20,18,2,15,43,34.9,28,37,8,29,36,76,57,0,Partidos
762,Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,24,1995,25.9,79,53,44,30,5,33,53,62.3,20,28,8,20,39,118,79,1,Partidos
763,Albin Ekdal,se SWE,CC,Sampdoria,it Serie A,30,1989,26.5,51,25,18,31,2,24,68,35.3,44,35,14,21,33,84,46,1,Partidos
764,Harvey Elliott,eng ENG,DF,Liverpool,eng Premier League,16,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Partidos
765,Elif Elmas,mk MKD,CC,Napoli,it Serie A,19,1999,12.6,16,7,5,6,5,5,20,25.0,15,11,1,10,11,27,4,0,Partidos
766,Ilay Elmkies,il ISR,CC,Hoffenheim,de Bundesliga,19,2000,0.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,Partidos
