Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Expectativa,Expectativa,Expectativa,Expectativa,Expectativa,Unnamed: 26_level_0
29,Felix Afena-Gyan,gh GHA,"DL,CC",Cremonese,it Serie A,19,2003,9.1,0,21,2,9.5,2.31,0.22,0.00,0.00,18.7,0,0,0,1.9,1.9,0.09,-1.9,-1.9,Partidos
30,Emmanuel Agbadou,ci CIV,DF,Reims,fr Ligue 1,25,1997,26.5,0,22,3,13.6,0.83,0.11,0.00,0.00,15.8,0,0,0,1.7,1.7,0.08,-1.7,-1.7,Partidos
31,Julen Agirrezabala,es ESP,PO,Athletic Club,es La Liga,21,2000,7.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
32,Lucien Agoume,fr FRA,CC,Troyes,fr Ligue 1,20,2002,12.2,0,9,3,33.3,0.74,0.25,0.00,0.00,15.6,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Partidos
33,Felix Agu,de GER,"DF,DL",Werder Bremen,de Bundesliga,22,1999,0.5,0,1,0,0.0,1.84,0.00,0.00,,15.9,0,0,0,0.0,0.0,0.04,0.0,0.0,Partidos
34,Álvaro Aguado,es ESP,CC,Valladolid,es La Liga,26,1996,21.0,1,20,6,30.0,0.95,0.29,0.05,0.17,24.6,1,0,0,1.0,1.0,0.05,0.0,0.0,Partidos
35,Kevin Agudelo,co COL,"CC,DL",Spezia,it Serie A,23,1998,23.7,0,28,7,25.0,1.18,0.30,0.00,0.00,21.4,0,0,0,1.5,1.5,0.05,-1.5,-1.5,Partidos
36,Nayef Aguerd,ma MAR,DF,West Ham,eng Premier League,26,1996,17.7,2,12,2,16.7,0.68,0.11,0.17,1.00,9.9,0,0,0,2.2,2.2,0.19,-0.2,-0.2,Partidos
37,Ruben Aguilar,fr FRA,DF,Monaco,fr Ligue 1,29,1993,13.0,0,4,2,50.0,0.31,0.15,0.00,0.00,17.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Partidos
38,Naouirou Ahamada,fr FRA,"CC,DL",Crystal Palace,eng Premier League,20,2002,1.0,0,3,0,0.0,2.87,0.00,0.00,,15.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Partidos
39,Naouirou Ahamada,fr FRA,CC,Stuttgart,de Bundesliga,20,2002,15.5,2,16,5,31.3,1.03,0.32,0.13,0.40,22.1,0,0,0,0.8,0.8,0.05,+1.2,+1.2,Partidos
40,Amar Ahmed,se SWE,DL,Troyes,fr Ligue 1,18,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
41,Jean-Eudes Aholou,ci CIV,CC,Strasbourg,fr Ligue 1,28,1994,14.4,3,21,8,38.1,1.45,0.55,0.14,0.38,25.0,0,0,0,1.2,1.2,0.06,+1.8,+1.8,Partidos
42,Joseph Aidoo,gh GHA,DF,Celta Vigo,es La Liga,26,1995,34.7,3,14,3,21.4,0.40,0.09,0.21,1.00,13.2,0,0,0,1.0,1.0,0.07,+2.0,+2.0,Partidos
43,Ola Aina,ng NGA,DF,Torino,it Serie A,25,1996,9.7,1,8,3,37.5,0.82,0.31,0.13,0.33,15.2,0,0,0,0.8,0.8,0.10,+0.2,+0.2,Partidos
44,Rayan Aït Nouri,dz ALG,DF,Wolves,eng Premier League,21,2001,12.0,1,10,5,50.0,0.84,0.42,0.10,0.20,14.1,0,0,0,0.7,0.7,0.07,+0.3,+0.3,Partidos
45,Emanuel Aiwum,at AUT,DF,Cremonese,it Serie A,21,2000,18.4,0,3,1,33.3,0.16,0.05,0.00,0.00,17.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Partidos
46,Kristoffer Ajer,no NOR,DF,Brentford,eng Premier League,24,1998,8.5,0,1,0,0.0,0.12,0.00,0.00,,6.0,0,0,0,0.0,0.0,0.04,0.0,0.0,Partidos
47,Ludovic Ajorque,fr FRA,DL,Strasbourg,fr Ligue 1,28,1994,8.6,1,22,7,31.8,2.57,0.82,0.00,0.00,15.1,1,1,1,3.4,2.6,0.12,-2.4,-2.6,Partidos
48,Ludovic Ajorque,fr FRA,"DL,CC",Mainz 05,de Bundesliga,28,1994,13.5,6,32,14,43.8,2.38,1.04,0.19,0.43,14.8,0,0,0,4.6,4.6,0.14,+1.4,+1.4,Partidos
49,Manuel Akanji,ch SUI,DF,Manchester City,eng Premier League,27,1995,25.4,0,15,2,13.3,0.59,0.08,0.00,0.00,15.9,0,0,0,1.3,1.3,0.09,-1.3,-1.3,Partidos
50,Nathan Aké,nl NED,DF,Manchester City,eng Premier League,27,1995,20.8,1,9,2,22.2,0.43,0.10,0.11,0.50,10.5,0,0,0,1.6,1.6,0.17,-0.6,-0.6,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
51,Sergio Akieme,es ESP,DF,Almería,es La Liga,24,1997,25.5,1,23,7,30.4,0.90,0.27,0.04,0.14,20.2,0,0,0,1.5,1.5,0.07,-0.5,-0.5,Partidos
52,Babatunde Akinsola,ng NGA,DL,Valladolid,es La Liga,19,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
53,Maghnes Akliouche,fr FRA,"CC,DL",Monaco,fr Ligue 1,20,2002,4.5,0,5,2,40.0,1.12,0.45,0.00,0.00,14.9,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Partidos
54,Paul Akouokou,ci CIV,"CC,DF",Betis,es La Liga,24,1997,5.0,0,3,1,33.3,0.60,0.20,0.00,0.00,19.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Partidos
55,Jean-Daniel Akpa-Akpro,ci CIV,"CC,DL",Empoli,it Serie A,29,1992,15.1,1,14,5,35.7,0.93,0.33,0.07,0.20,19.5,0,0,0,1.5,1.5,0.10,-0.5,-0.5,Partidos
56,Kevin Akpoguma,ng NGA,DF,Hoffenheim,de Bundesliga,27,1995,21.7,0,8,1,12.5,0.37,0.05,0.00,0.00,19.3,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Partidos
57,David Alaba,at AUT,DF,Real Madrid,es La Liga,30,1992,20.4,1,14,3,21.4,0.69,0.15,0.07,0.33,19.8,5,0,0,0.8,0.8,0.06,+0.2,+0.2,Partidos
58,Ángel Alarcón,es ESP,DL,Barcelona,es La Liga,18,2004,0.3,0,1,1,100.0,3.60,3.60,0.00,0.00,,,0,0,,,,,,Partidos
59,Tomás Alarcón,cl CHI,CC,Cádiz,es La Liga,23,1999,2.5,0,2,1,50.0,0.81,0.40,0.00,0.00,36.4,0,0,0,0.0,0.0,0.01,0.0,0.0,Partidos
60,Lucas Alario,ar ARG,"DL,CC",Eint Frankfurt,de Bundesliga,29,1992,3.7,1,11,4,36.4,2.99,1.09,0.09,0.25,14.7,0,0,0,1.4,1.4,0.13,-0.4,-0.4,Partidos
61,Jordi Alba,es ESP,DF,Barcelona,es La Liga,33,1989,15.8,2,13,4,30.8,0.82,0.25,0.15,0.50,23.3,0,0,0,0.8,0.8,0.06,+1.2,+1.2,Partidos
62,Luis Alberto,es ESP,CC,Lazio,it Serie A,29,1992,27.1,6,45,17,37.8,1.66,0.63,0.11,0.29,23.2,4,1,2,4.4,2.7,0.06,+1.6,+2.3,Partidos
63,Raúl Albiol,es ESP,DF,Villarreal,es La Liga,36,1985,23.5,0,2,1,50.0,0.08,0.04,0.00,0.00,25.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Partidos
64,Marc Albrighton,eng ENG,"DL,CC",Leicester City,eng Premier League,32,1989,2.6,1,2,1,50.0,0.76,0.38,0.50,1.00,8.0,0,0,0,0.3,0.3,0.17,+0.7,+0.7,Partidos
65,Thiago Alcántara,es ESP,CC,Liverpool,eng Premier League,31,1991,13.9,0,10,1,10.0,0.72,0.07,0.00,0.00,24.1,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Partidos
66,Carlos Alcaraz,ar ARG,"CC,DL",Southampton,eng Premier League,19,2002,11.4,4,24,10,41.7,2.10,0.87,0.17,0.40,20.0,0,0,0,1.9,1.9,0.08,+2.1,+2.1,Partidos
67,Rubén Alcaraz,es ESP,CC,Cádiz,es La Liga,31,1991,22.7,3,31,4,12.9,1.37,0.18,0.03,0.25,23.5,3,2,3,4.0,1.6,0.05,-1.0,-0.6,Partidos
68,Omar Alderete,py PAR,DF,Getafe,es La Liga,25,1996,22.7,1,17,8,47.1,0.75,0.35,0.06,0.13,17.6,0,0,0,0.6,0.6,0.04,+0.4,+0.4,Partidos
69,Iván Alejo,es ESP,"CC,DL",Cádiz,es La Liga,27,1995,14.6,0,23,6,26.1,1.58,0.41,0.00,0.00,21.3,0,0,0,1.2,1.2,0.05,-1.2,-1.2,Partidos
70,Doğan Alemdar,tr TUR,PO,Rennes,fr Ligue 1,19,2002,4.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
71,Carles Aleñá,es ESP,"CC,DL",Getafe,es La Liga,24,1998,23.5,2,33,10,30.3,1.40,0.42,0.06,0.20,22.3,0,0,0,2.3,2.3,0.07,-0.3,-0.3,Partidos
72,Trent Alexander-Arnold,eng ENG,DF,Liverpool,eng Premier League,23,1998,32.5,2,40,8,20.0,1.23,0.25,0.05,0.25,23.8,5,0,0,2.4,2.4,0.06,-0.4,-0.4,Partidos
73,Alejandro Alfaro,es ESP,CC,Elche,es La Liga,20,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
74,Ángel Algobia,es ESP,CC,Getafe,es La Liga,23,1999,12.6,0,7,1,14.3,0.55,0.08,0.00,0.00,24.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Partidos
75,Mohamed Ali Cho,fr FRA,"DL,CC",Real Sociedad,es La Liga,18,2004,6.5,1,23,12,52.2,3.53,1.84,0.04,0.08,18.3,0,0,0,1.8,1.8,0.08,-0.8,-0.8,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
76,Faride Alidou,de GER,"DF,CC",Eint Frankfurt,de Bundesliga,21,2001,2.0,0,2,0,0.0,0.99,0.00,0.00,,17.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Partidos
77,Alisson,br BRA,PO,Liverpool,eng Premier League,29,1992,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
78,Jim Allevinah,ga GAB,"DF,DL",Clermont Foot,fr Ligue 1,27,1995,24.9,1,30,8,26.7,1.20,0.32,0.03,0.13,16.9,0,0,0,2.5,2.5,0.08,-1.5,-1.5,Partidos
79,Dele Alli,eng ENG,CC,Everton,eng Premier League,26,1996,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
80,Domingos André Ribeiro Almeida,pt POR,CC,Valencia,es La Liga,22,2000,28.2,2,23,8,34.8,0.82,0.28,0.09,0.25,22.7,3,0,0,1.4,1.4,0.06,+0.6,+0.6,Partidos
81,Miguel Almirón,py PAR,DL,Newcastle Utd,eng Premier League,28,1994,27.7,11,69,20,29.0,2.49,0.72,0.16,0.55,16.4,0,0,0,8.0,8.0,0.12,+3.0,+3.0,Partidos
82,Marcos Alonso,es ESP,DF,Barcelona,es La Liga,31,1990,13.0,1,6,2,33.3,0.46,0.15,0.17,0.50,12.0,0,0,0,0.9,0.9,0.15,+0.1,+0.1,Partidos
83,Mickaël Alphonse,gp GLP,DF,Ajaccio,fr Ligue 1,33,1989,15.1,0,10,2,20.0,0.66,0.13,0.00,0.00,16.3,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Partidos
84,Éder Álvarez Balanta,co COL,"CC,DL",Schalke 04,de Bundesliga,29,1993,2.6,0,1,1,100.0,0.38,0.38,0.00,0.00,17.5,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Partidos
85,Carlos Álvarez,es ESP,CC,Sevilla,es La Liga,18,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
86,Gastón Álvarez,uy URU,DF,Getafe,es La Liga,22,2000,16.7,2,5,2,40.0,0.30,0.12,0.40,1.00,16.9,0,0,0,0.5,0.5,0.11,+1.5,+1.5,Partidos
87,Julián Álvarez,ar ARG,"DL,CC",Manchester City,eng Premier League,22,2000,16.3,9,46,20,43.5,2.83,1.23,0.17,0.40,16.0,0,1,1,7.0,6.2,0.13,+2.0,+1.8,Partidos
88,Agustín Álvarez Martínez,uy URU,"DL,CC",Sassuolo,it Serie A,21,2001,4.1,1,14,4,28.6,3.42,0.98,0.07,0.25,15.8,0,0,0,1.5,1.5,0.11,-0.5,-0.5,Partidos
89,Yeray Álvarez,es ESP,DF,Athletic Club,es La Liga,27,1995,25.9,1,8,1,12.5,0.31,0.04,0.13,1.00,16.0,0,0,0,0.8,0.8,0.10,+0.2,+0.2,Partidos
90,Ibrahim Amadou,fr FRA,"DF,CC",Angers,fr Ligue 1,29,1993,4.7,0,2,0,0.0,0.42,0.00,0.00,,24.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Partidos
91,Selim Amallah,ma MAR,"CC,DL",Valladolid,es La Liga,25,1996,3.0,2,5,2,40.0,1.69,0.67,0.40,1.00,19.2,1,0,0,0.9,0.9,0.17,+1.1,+1.1,Partidos
92,Daniel Amartey,gh GHA,DF,Leicester City,eng Premier League,27,1994,17.9,0,6,2,33.3,0.34,0.11,0.00,0.00,17.4,0,0,0,1.1,1.1,0.18,-1.1,-1.1,Partidos
93,Amath,sn SEN,"CC,DL",Mallorca,es La Liga,26,1996,13.6,2,23,7,30.4,1.69,0.51,0.09,0.29,14.0,0,0,0,2.7,2.7,0.12,-0.7,-0.7,Partidos
94,Jordan Amavi,fr FRA,DF,Getafe,es La Liga,28,1994,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
95,Lukáš Ambros,cz CZE,CC,Wolfsburg,de Bundesliga,18,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
96,Kelvin Amian,fr FRA,DF,Spezia,it Serie A,24,1998,26.4,0,26,7,26.9,0.99,0.27,0.00,0.00,16.7,1,0,0,2.7,2.7,0.10,-2.7,-2.7,Partidos
97,Bruno Amione,ar ARG,DF,Hellas Verona,it Serie A,20,2002,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
98,Bruno Amione,ar ARG,DF,Sampdoria,it Serie A,20,2002,23.2,1,12,2,16.7,0.52,0.09,0.08,0.50,11.5,0,0,0,0.9,0.9,0.07,+0.1,+0.1,Partidos
99,Nadiem Amiri,de GER,"CC,DL",Leverkusen,de Bundesliga,25,1996,10.9,4,23,8,34.8,2.12,0.74,0.13,0.38,24.3,3,1,1,1.9,1.1,0.05,+2.1,+1.9,Partidos
100,Samuel Amo-Ameyaw,eng ENG,CC,Southampton,eng Premier League,16,2006,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
101,Ethan Ampadu,wls WAL,"DF,CC",Spezia,it Serie A,21,2000,29.3,0,16,5,31.3,0.55,0.17,0.00,0.00,18.1,0,0,0,1.1,1.1,0.07,-1.1,-1.1,Partidos
102,Sofyan Amrabat,ma MAR,CC,Fiorentina,it Serie A,25,1996,22.2,0,13,4,30.8,0.59,0.18,0.00,0.00,26.6,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Partidos
103,Ayoub Amraoui,ma MAR,"DF,DL",Nice,fr Ligue 1,18,2004,3.3,0,1,0,0.0,0.31,0.00,0.00,,20.4,0,0,0,0.0,0.0,0.01,0.0,0.0,Partidos
104,Joachim Andersen,dk DEN,DF,Crystal Palace,eng Premier League,26,1996,30.9,1,22,9,40.9,0.71,0.29,0.05,0.11,13.9,1,0,0,1.8,1.8,0.08,-0.8,-0.8,Partidos
105,Elliot Anderson,sct SCO,"CC,DL",Newcastle Utd,eng Premier League,19,2002,4.6,0,11,4,36.4,2.41,0.88,0.00,0.00,16.0,0,0,0,1.0,1.0,0.09,-1.0,-1.0,Partidos
106,Felipe Anderson,br BRA,DL,Lazio,it Serie A,29,1993,32.9,9,41,23,56.1,1.25,0.70,0.22,0.39,15.1,0,0,0,6.0,6.0,0.15,+3.0,+3.0,Partidos
107,Benjamin André,fr FRA,CC,Lille,fr Ligue 1,31,1990,32.4,1,24,4,16.7,0.74,0.12,0.04,0.25,16.9,0,0,0,1.6,1.6,0.07,-0.6,-0.6,Partidos
108,Marcos André,br BRA,"DL,CC",Valencia,es La Liga,25,1996,5.0,1,17,2,11.8,3.42,0.40,0.06,0.50,14.6,0,0,0,1.5,1.3,0.08,-0.5,-0.3,Partidos
109,Komnen Andrić,rs SRB,DL,Clermont Foot,fr Ligue 1,27,1995,16.1,4,28,11,39.3,1.74,0.68,0.11,0.27,14.4,0,1,2,5.5,3.9,0.14,-1.5,-0.9,Partidos
110,Robert Andrich,de GER,CC,Leverkusen,de Bundesliga,27,1994,26.7,2,30,9,30.0,1.12,0.34,0.07,0.22,21.6,1,0,0,1.6,1.6,0.05,+0.4,+0.4,Partidos
111,Angeliño,es ESP,DF,Hoffenheim,de Bundesliga,25,1997,29.1,0,21,4,19.0,0.72,0.14,0.00,0.00,20.5,4,0,0,1.1,1.1,0.05,-1.1,-1.1,Partidos
112,Fabrizio Angileri,ar ARG,DF,Getafe,es La Liga,28,1994,6.5,0,3,0,0.0,0.46,0.00,0.00,,23.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Partidos
113,Jaidon Anthony,eng ENG,"CC,DL",Bournemouth,eng Premier League,22,1999,14.0,3,22,13,59.1,1.58,0.93,0.14,0.23,19.3,2,0,0,2.2,2.2,0.10,+0.8,+0.8,Partidos
114,Janis Antiste,fr FRA,DL,Sassuolo,it Serie A,19,2002,0.6,1,1,1,100.0,1.73,1.73,1.00,1.00,17.3,0,0,0,0.2,0.2,0.18,+0.8,+0.8,Partidos
115,Waldemar Anton,de GER,DF,Stuttgart,de Bundesliga,26,1996,32.6,1,24,5,20.8,0.74,0.15,0.04,0.20,18.3,0,0,0,1.6,1.6,0.07,-0.6,-0.6,Partidos
116,Josep Antoni Gayá,es ESP,"DF,CC",Mallorca,es La Liga,22,2000,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
117,José Antonio,es ESP,"CC,DF",Cádiz,es La Liga,18,2004,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
118,Marcos Antônio,br BRA,CC,Lazio,it Serie A,22,2000,6.6,1,3,1,33.3,0.45,0.15,0.33,1.00,18.3,0,0,0,1.2,1.2,0.41,-0.2,-0.2,Partidos
119,Michail Antonio,jm JAM,DL,West Ham,eng Premier League,32,1990,20.3,5,39,13,33.3,1.92,0.64,0.13,0.38,11.6,0,0,0,6.6,6.6,0.17,-1.6,-1.6,Partidos
120,Antony,br BRA,DL,Manchester Utd,eng Premier League,22,2000,20.0,4,72,24,33.3,3.60,1.20,0.06,0.17,19.6,0,0,0,6.6,6.6,0.09,-2.6,-2.6,Partidos
121,Valentin Antov,bg BUL,DF,Monza,it Serie A,21,2000,3.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
122,Christopher Antwi-Adjei,gh GHA,"DL,CC",Bochum,de Bundesliga,28,1994,22.0,3,29,8,27.6,1.32,0.36,0.10,0.38,20.6,0,0,0,2.2,2.2,0.08,+0.8,+0.8,Partidos
123,Anuar,ma MAR,"CC,DL",Valladolid,es La Liga,27,1995,2.3,1,3,1,33.3,1.29,0.43,0.33,1.00,13.0,0,0,0,0.3,0.3,0.12,+0.7,+0.7,Partidos
124,Houssem Aouar,dz ALG,CC,Lyon,fr Ligue 1,24,1998,5.8,1,14,6,42.9,2.40,1.03,0.07,0.17,15.1,0,0,0,1.4,1.4,0.11,-0.4,-0.4,Partidos
125,Adil Aouchiche,fr FRA,CC,Lorient,fr Ligue 1,20,2002,2.8,0,8,3,37.5,2.88,1.08,0.00,0.00,17.1,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Partidos
