Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,ACT,ACT,Tipos de SCA,Tipos de SCA,Tipos de SCA,Tipos de SCA,Tipos de SCA,Tipos de SCA,ACG,ACG,Tipos de GCA,Tipos de GCA,Tipos de GCA,Tipos de GCA,Tipos de GCA,Tipos de GCA,Unnamed: 25_level_0
63,Allan,br BRA,CC,Napoli,it Serie A,28,1991,14.2,46,3.23,41,0,4,0,0,1,4,0.28,3,0,1,0,0,0,Partidos
64,Dele Alli,eng ENG,"CC,DL",Tottenham,eng Premier League,23,1996,20.5,58,2.82,42,1,7,3,3,2,11,0.54,5,0,4,2,0,0,Partidos
65,Miguel Almirón,py PAR,"CC,DL",Newcastle Utd,eng Premier League,25,1994,33.6,83,2.47,56,0,10,6,7,4,3,0.09,2,0,0,0,1,0,Partidos
66,Marcos Alonso,es ESP,DF,Chelsea,eng Premier League,28,1990,15.9,49,3.08,37,5,1,3,3,0,6,0.38,4,0,0,0,2,0,Partidos
67,Mickaël Alphonse,gp GLP,DF,Dijon,fr Ligue 1,30,1989,15.3,19,1.24,14,4,0,0,1,0,2,0.13,2,0,0,0,0,0,Partidos
68,Sergio Álvarez,es ESP,"CC,DF",Eibar,es La Liga,27,1992,12.7,9,0.71,6,0,1,1,0,1,0,0.00,0,0,0,0,0,0,Partidos
69,Sergio Álvarez,es ESP,PO,Celta Vigo,es La Liga,32,1986,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
70,Yeray Álvarez,es ESP,DF,Athletic Club,es La Liga,24,1995,31.2,21,0.67,17,1,1,0,2,0,1,0.03,1,0,0,0,0,0,Partidos
71,Bruno Alves,pt POR,DF,Parma,it Serie A,37,1981,29.7,26,0.88,19,1,0,4,0,2,0,0.00,0,0,0,0,0,0,Partidos
72,Steven Alzate,co COL,"CC,DF",Brighton,eng Premier League,20,1998,13.2,38,2.88,29,0,6,2,1,0,2,0.15,1,0,0,0,1,0,Partidos
73,Ibrahim Amadou,fr FRA,"DF,CC",Norwich City,eng Premier League,26,1993,8.4,2,0.24,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
74,Ibrahim Amadou,fr FRA,CC,Leganés,es La Liga,26,1993,8.6,3,0.35,1,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Partidos
75,Romain Amalfitano,fr FRA,CC,Dijon,fr Ligue 1,29,1989,18.8,35,1.86,24,0,4,2,3,2,2,0.11,2,0,0,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
76,Amath,sn SEN,CC,Getafe,es La Liga,23,1996,0.7,1,1.36,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
77,Jordan Amavi,fr FRA,DF,Marseille,fr Ligue 1,25,1994,24.0,36,1.50,27,5,0,1,1,2,2,0.08,1,1,0,0,0,0,Partidos
78,Thierry Ambrose,gp GLP,DL,Metz,fr Ligue 1,22,1997,6.1,29,4.77,20,0,4,3,1,1,0,0.00,0,0,0,0,0,0,Partidos
79,Kelvin Amian,fr FRA,DF,Toulouse,fr Ligue 1,21,1998,18.1,14,0.77,11,1,0,1,0,1,2,0.11,2,0,0,0,0,0,Partidos
80,Nadiem Amiri,de GER,"CC,DL",Leverkusen,de Bundesliga,22,1996,20.6,95,4.60,59,24,5,4,3,0,8,0.39,7,0,0,0,1,0,Partidos
81,Ethan Ampadu,wls WAL,DF,RB Leipzig,de Bundesliga,18,2000,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
82,Opoku Ampomah,gh GHA,"DL,CC",Düsseldorf,de Bundesliga,23,1996,5.6,21,3.77,13,0,5,2,1,0,0,0.00,0,0,0,0,0,0,Partidos
83,Sofyan Amrabat,ma MAR,CC,Hellas Verona,it Serie A,22,1996,32.4,81,2.50,72,1,4,0,3,1,7,0.22,6,0,0,0,1,0,Partidos
84,Joachim Andersen,dk DEN,DF,Lyon,fr Ligue 1,23,1996,17.0,16,0.94,16,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
85,Djavan Anderson,nl NED,"DL,DF",Lazio,it Serie A,24,1995,1.9,2,1.08,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
86,Felipe Anderson,br BRA,"CC,DL",West Ham,eng Premier League,26,1993,16.6,67,4.03,50,2,5,5,4,1,11,0.66,9,0,2,0,0,0,Partidos
87,Sebastian Andersson,se SWE,DL,Union Berlin,de Bundesliga,28,1991,29.8,58,1.95,44,0,4,5,5,0,8,0.27,1,0,2,4,1,0,Partidos
88,Florin Andone,ro ROU,DL,Brighton,eng Premier League,26,1993,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
89,Benjamin André,fr FRA,CC,Lille,fr Ligue 1,28,1990,22.8,39,1.71,32,0,2,2,1,2,4,0.18,4,0,0,0,0,0,Partidos
90,Lorenzo Andrenacci,it ITA,PO,Brescia,it Serie A,24,1995,5.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
91,Robert Andrich,de GER,CC,Union Berlin,de Bundesliga,24,1994,28.6,83,2.90,55,4,5,11,6,2,6,0.21,4,0,0,0,1,1,Partidos
92,Victorien Angban,ci CIV,CC,Metz,fr Ligue 1,22,1996,11.4,13,1.14,12,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Partidos
93,Miguel Ángel Guerrero,es ESP,DL,Leganés,es La Liga,29,1990,8.8,20,2.28,16,0,1,0,3,0,2,0.23,1,0,0,0,1,0,Partidos
94,José Ángel,es ESP,DF,Eibar,es La Liga,29,1989,26.2,64,2.44,39,14,2,5,2,2,6,0.23,4,1,0,1,0,0,Partidos
95,Miguel Ángel Moyá,es ESP,PO,Real Sociedad,es La Liga,35,1984,13.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
96,Angeliño,es ESP,DF,Manchester City,eng Premier League,22,1997,4.7,15,3.19,15,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
97,Angeliño,es ESP,"DF,DL",RB Leipzig,de Bundesliga,22,1997,12.2,41,3.37,27,9,3,1,1,0,5,0.41,4,0,1,0,0,0,Partidos
98,Faustino Anjorin,eng ENG,DL,Chelsea,eng Premier League,17,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
99,Peter Ankersen,dk DEN,DF,Genoa,it Serie A,28,1990,11.8,19,1.61,14,1,2,1,1,0,1,0.08,1,0,0,0,0,0,Partidos
100,Cristian Ansaldi,ar ARG,"DF,CC",Torino,it Serie A,32,1986,19.6,59,3.00,46,3,4,3,2,1,8,0.41,6,0,2,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
101,Janis Antiste,fr FRA,CC,Toulouse,fr Ligue 1,16,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
102,Michail Antonio,jm JAM,DL,West Ham,eng Premier League,29,1990,19.6,71,3.61,35,1,15,11,7,2,9,0.46,4,0,1,3,1,0,Partidos
103,Antoñito,es ESP,"DF,CC",Valladolid,es La Liga,31,1987,11.4,19,1.66,17,1,0,0,0,1,0,0.00,0,0,0,0,0,0,Partidos
104,Mirko Antonucci,it ITA,"DL,CC",Roma,it Serie A,20,1999,0.9,3,3.29,1,0,0,0,0,2,0,0.00,0,0,0,0,0,0,Partidos
105,Vitorino Antunes,pt POR,CC,Getafe,es La Liga,32,1987,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
106,Christopher Antwi-Adjei,gh GHA,"CC,DL",Paderborn 07,de Bundesliga,25,1994,27.4,95,3.46,62,12,7,3,10,1,6,0.22,4,1,1,0,0,0,Partidos
107,Anuar,ma MAR,"CC,DL",Valladolid,es La Liga,24,1995,2.1,2,0.95,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Partidos
108,Houssem Aouar,dz ALG,"CC,DL",Lyon,fr Ligue 1,21,1998,21.7,85,3.91,53,2,11,7,8,4,11,0.51,9,0,1,1,0,0,Partidos
109,Adil Aouchiche,fr FRA,CC,Paris S-G,fr Ligue 1,17,2002,0.7,2,2.81,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
110,Dennis Appiah,fr FRA,DF,Nantes,fr Ligue 1,27,1992,17.8,17,0.95,14,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
111,Mauro Arambarri,uy URU,CC,Getafe,es La Liga,23,1995,34.1,49,1.44,28,7,2,6,5,1,4,0.12,3,1,0,0,0,0,Partidos
112,Guilherme Arana,br BRA,DF,Atalanta,it Serie A,22,1997,0.9,2,2.25,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
113,Charles Aránguiz,cl CHI,CC,Leverkusen,de Bundesliga,30,1989,23.5,46,1.95,41,1,0,1,2,1,5,0.21,5,0,0,0,0,0,Partidos
114,Luiz Araújo,br BRA,"DL,CC",Lille,fr Ligue 1,23,1996,9.2,32,3.47,16,1,8,2,4,1,2,0.22,1,0,0,1,0,0,Partidos
115,Néstor Araujo,mx MEX,DF,Celta Vigo,es La Liga,27,1991,32.1,15,0.47,10,0,1,3,0,1,4,0.12,2,0,0,2,0,0,Partidos
116,Ronald Araújo,uy URU,DF,Barcelona,es La Liga,20,1999,2.6,1,0.38,1,0,0,0,0,0,1,0.38,1,0,0,0,0,0,Partidos
117,Anaitz Arbilla,es ESP,DF,Eibar,es La Liga,32,1987,22.3,23,1.03,18,2,1,2,0,0,1,0.04,0,0,1,0,0,0,Partidos
118,Alphonse Areola,fr FRA,PO,Real Madrid,es La Liga,26,1993,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
119,Alphonse Areola,fr FRA,PO,Paris S-G,fr Ligue 1,26,1993,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
120,Santiago Arias,co COL,DF,Atlético Madrid,es La Liga,27,1992,12.0,23,1.92,19,2,0,1,1,0,2,0.17,2,0,0,0,0,0,Partidos
121,Nicolò Armini,it ITA,DF,Lazio,it Serie A,18,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
122,Stuart Armstrong,sct SCO,CC,Southampton,eng Premier League,27,1992,19.1,60,3.15,43,0,6,5,5,1,8,0.42,4,0,1,2,0,1,Partidos
123,José Arnaiz,es ESP,"DL,CC",Osasuna,es La Liga,24,1995,8.8,18,2.05,11,1,0,1,5,0,3,0.34,2,0,0,0,1,0,Partidos
124,José Arnaiz,es ESP,CC,Leganés,es La Liga,24,1995,3.7,14,3.74,9,2,2,0,1,0,0,0.00,0,0,0,0,0,0,Partidos
125,Maximilian Arnold,de GER,CC,Wolfsburg,de Bundesliga,25,1994,31.3,137,4.37,55,56,4,10,11,1,14,0.45,5,6,0,2,1,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
126,Kepa Arrizabalaga,es ESP,PO,Chelsea,eng Premier League,24,1994,33.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
127,Kwadwo Asamoah,gh GHA,"DF,DL",Inter,it Serie A,30,1988,7.1,20,2.82,17,0,2,0,0,1,4,0.56,3,0,1,0,0,0,Partidos
128,Santiago Ascacíbar,ar ARG,CC,Hertha BSC,de Bundesliga,22,1997,7.0,6,0.85,5,1,0,0,0,0,1,0.14,1,0,0,0,0,0,Partidos
129,Sergio Asenjo,es ESP,PO,Villarreal,es La Liga,30,1989,34.0,4,0.12,2,2,0,0,0,0,1,0.03,1,0,0,0,0,0,Partidos
130,Marco Asensio,es ESP,DL,Real Madrid,es La Liga,23,1996,3.7,11,2.95,8,0,2,1,0,0,1,0.27,1,0,0,0,0,0,Partidos
131,Kristoffer Askildsen,no NOR,CC,Sampdoria,it Serie A,18,2001,0.8,6,7.11,3,0,2,0,0,1,0,0.00,0,0,0,0,0,0,Partidos
132,Iago Aspas,es ESP,DL,Celta Vigo,es La Liga,31,1987,36.2,109,3.01,78,1,10,7,11,2,12,0.33,6,0,4,0,2,0,Partidos
133,Roger Assalé,ci CIV,"DL,CC",Leganés,es La Liga,25,1993,5.9,19,3.22,12,0,2,0,5,0,3,0.51,1,0,0,0,2,0,Partidos
134,Youcef Atal,dz ALG,"DL,DF",Nice,fr Ligue 1,23,1996,11.1,35,3.14,17,0,13,2,2,1,3,0.27,1,0,1,0,1,0,Partidos
135,Miguel Atienza,es ESP,CC,Eibar,es La Liga,20,1999,0.3,1,3.00,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
136,Christian Atsu,gh GHA,"CC,DL",Newcastle Utd,eng Premier League,27,1992,8.3,25,3.00,19,3,2,0,1,0,4,0.48,3,1,0,0,0,0,Partidos
137,Pierre-Emerick Aubameyang,ga GAB,DL,Arsenal,eng Premier League,30,1989,34.8,69,1.98,48,0,6,7,6,2,12,0.34,8,0,0,2,1,1,Partidos
138,Emil Audero,it ITA,PO,Sampdoria,it Serie A,22,1997,36.0,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
139,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,24,1994,12.6,44,3.49,39,3,2,0,0,0,5,0.40,5,0,0,0,0,0,Partidos
140,Jean-Kévin Augustin,fr FRA,DL,Monaco,fr Ligue 1,22,1997,3.0,6,2.03,2,0,0,0,4,0,2,0.68,0,0,0,0,2,0,Partidos
141,Ludwig Augustinsson,se SWE,"DF,CC",Werder Bremen,de Bundesliga,25,1994,10.3,28,2.73,20,6,1,0,1,0,1,0.10,1,0,0,0,0,0,Partidos
142,Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,26,1992,30.0,50,1.67,44,2,2,0,1,1,6,0.20,6,0,0,0,0,0,Partidos
143,Mathias Autret,fr FRA,"CC,DL",Brest,fr Ligue 1,28,1991,13.6,60,4.42,40,14,1,2,1,2,5,0.37,4,0,0,1,0,0,Partidos
144,Ezequiel Ávila,ar ARG,DL,Osasuna,es La Liga,25,1994,17.7,47,2.66,29,0,5,5,7,1,6,0.34,3,0,1,0,2,0,Partidos
145,Javier Avilés,es ESP,"CC,DL",Leganés,es La Liga,21,1997,2.0,7,3.41,5,0,1,0,1,0,2,0.97,1,0,1,0,0,0,Partidos
146,Chidozie Awaziem,ng NGA,DF,Leganés,es La Liga,22,1997,22.2,13,0.59,10,1,0,1,1,0,0,0.00,0,0,0,0,0,0,Partidos
147,Taiwo Awoniyi,ng NGA,"DL,CC",Mainz 05,de Bundesliga,21,1997,5.4,13,2.43,9,0,4,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
148,Florian Ayé,fr FRA,"DL,CC",Brescia,it Serie A,22,1997,15.3,36,2.35,22,1,2,7,4,0,2,0.13,1,0,0,0,1,0,Partidos
149,Jordan Ayew,gh GHA,DL,Crystal Palace,eng Premier League,27,1991,35.0,81,2.32,48,0,13,4,13,3,8,0.23,3,0,2,2,1,0,Partidos
150,Kaan Ayhan,tr TUR,DF,Düsseldorf,de Bundesliga,24,1994,30.3,47,1.55,41,0,0,3,1,2,3,0.10,3,0,0,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
151,Ramon Azeez,ng NGA,CC,Granada,es La Liga,26,1992,15.1,22,1.46,13,1,0,3,3,2,1,0.07,1,0,0,0,0,0,Partidos
