Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Titular,Titular,Titular,Sup.,Sup.,Sup.,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Unnamed: 30_level_0
951,Luca Falbo,it ITA,DF,Lazio,it Serie A,19,2000,1,2,2,0.1,0.0,0,,0,1,2,9,0.00,0,0,0,0.00,-0.97,0.1,0.0,+0.1,+2.29,+1.84,Partidos
952,Filippo Falco,it ITA,"DL,CC",Lecce,it Serie A,27,1992,30,2014,67,58.9,22.4,24,75,12,6,35,2,1.00,32,43,-11,-0.49,+0.92,32.5,45.7,-13.2,-0.59,+0.54,Partidos
953,Eliseo Falcon,es ESP,DF,Levante,es La Liga,22,1997,1,73,73,2.1,0.8,1,73,0,0,,3,0.00,2,3,-1,-1.23,-1.10,1.2,2.2,-1.0,-1.18,-0.81,Partidos
954,Wladimiro Falcone,it ITA,PO,Sampdoria,it Serie A,24,1995,2,180,90,5.3,2.0,2,90,2,0,,28,0.50,2,5,-3,-1.50,-1.11,4.2,4.4,-0.2,-0.10,+0.03,Partidos
955,Simon Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,27,1992,1,90,90,2.9,1.0,1,90,1,0,,6,0.00,1,2,-1,-1.00,-1.00,1.9,1.9,0.0,+0.03,-0.26,Partidos
956,Iago Falque,es ESP,"DL,CC",Torino,it Serie A,29,1990,4,102,26,3.0,1.1,1,45,0,3,19,5,0.50,0,3,-3,-2.65,-2.13,0.9,1.9,-1.0,-0.91,-0.50,Partidos
957,Iago Falque,es ESP,CC,Genoa,it Serie A,29,1990,10,519,52,15.2,5.8,6,67,1,4,30,4,1.10,8,10,-2,-0.35,+0.40,8.1,6.4,+1.7,+0.30,+0.70,Partidos
958,Akin Famewo,eng ENG,CC,Norwich City,eng Premier League,20,1998,1,1,1,0.0,0.0,0,,0,1,1,2,0.00,0,0,0,0.00,+1.29,0.0,0.1,-0.1,-6.07,-5.29,Partidos
959,Andri Fannar Baldursson,is ISL,CC,Bologna,it Serie A,17,2002,7,143,20,4.2,1.6,0,,0,7,20,8,0.86,3,3,0,0.00,+0.36,2.5,2.5,0.0,+0.01,-0.05,Partidos
960,Paolo Faragò,it ITA,"DF,CC",Cagliari,it Serie A,26,1993,21,1343,64,39.3,14.9,14,84,12,7,24,5,0.90,20,26,-6,-0.40,-0.49,17.0,22.9,-5.8,-0.39,+0.10,Partidos
961,Davide Faraoni,it ITA,DF,Hellas Verona,it Serie A,27,1991,36,3228,90,94.4,35.9,36,90,35,0,,0,1.33,43,44,-1,-0.03,+1.38,47.6,49.8,-2.2,-0.06,+0.38,Partidos
962,Mohamed Fares,dz ALG,"DF,CC",SPAL,it Serie A,23,1996,8,421,53,12.3,4.7,5,66,1,3,30,3,0.63,3,9,-6,-1.28,+0.04,3.2,9.2,-6.0,-1.30,-0.64,Partidos
963,Diego Farias,br BRA,"CC,DL",Lecce,it Serie A,29,1990,18,824,46,24.1,9.2,7,68,3,11,31,1,0.78,15,19,-4,-0.44,+0.57,15.8,18.9,-3.1,-0.34,+0.62,Partidos
964,Ansu Fati,es ESP,DL,Barcelona,es La Liga,16,2002,24,1027,43,30.0,11.4,11,71,1,13,19,9,2.04,27,14,+13,+1.14,-0.18,22.3,11.3,+11.0,+0.96,+0.32,Partidos
965,Julien Faussurier,fr FRA,DF,Brest,fr Ligue 1,32,1987,22,1980,90,78.6,22.0,22,90,22,0,,1,1.32,29,30,-1,-0.05,+0.29,24.0,37.7,-13.8,-0.63,-0.45,Partidos
966,Andrea Favilli,it ITA,DL,Genoa,it Serie A,22,1997,20,658,33,19.2,7.3,7,64,0,13,16,13,0.70,5,11,-6,-0.82,-0.17,10.3,11.1,-0.9,-0.12,+0.22,Partidos
967,Federico Fazio,ar ARG,DF,Roma,it Serie A,32,1987,16,1213,76,35.5,13.5,14,82,10,2,33,14,1.81,29,20,+9,+0.67,-0.03,24.7,17.5,+7.2,+0.53,-0.14,Partidos
968,Aleix Febas,es ESP,"CC,DL",Mallorca,es La Liga,23,1996,29,1690,58,49.4,18.8,22,70,5,7,20,9,0.97,20,32,-12,-0.64,+0.04,23.6,32.2,-8.6,-0.46,+0.26,Partidos
969,Zouhair Feddal,ma MAR,DF,Betis,es La Liga,30,1989,17,1431,84,41.8,15.9,16,87,13,1,45,8,1.05,23,30,-7,-0.44,-0.21,21.9,24.4,-2.6,-0.16,-0.11,Partidos
970,Ljubomir Fejsa,rs SRB,CC,Alavés,es La Liga,30,1988,13,786,60,23.0,8.7,11,68,4,2,17,4,0.92,4,16,-12,-1.37,-0.93,6.8,14.5,-7.6,-0.88,-0.51,Partidos
971,Nabil Fekir,fr FRA,"CC,DL",Betis,es La Liga,26,1993,32,2638,82,77.1,29.3,31,84,19,1,34,0,0.94,33,49,-16,-0.55,-1.01,38.2,42.3,-4.1,-0.14,-0.18,Partidos
972,Felipe,br BRA,DF,Atlético Madrid,es La Liga,30,1989,25,2102,84,61.5,23.4,23,90,23,2,16,6,1.68,31,20,+11,+0.47,-0.42,36.8,20.8,+16.0,+0.68,+0.11,Partidos
973,Luiz Felipe,it ITA,DF,Lazio,it Serie A,22,1997,26,2024,78,59.2,22.5,24,82,17,2,29,5,2.15,48,23,+25,+1.11,+0.34,42.6,31.8,+10.9,+0.48,+0.10,Partidos
974,Lucas Felippe,br BRA,"CC,DF",Hellas Verona,it Serie A,19,2000,2,28,14,0.8,0.3,0,,0,2,14,14,0.00,0,2,-2,-6.43,-6.38,0.3,1.2,-0.9,-2.79,-2.73,Partidos
975,João Félix,pt POR,"DL,CC",Atlético Madrid,es La Liga,19,1999,27,1745,65,51.0,19.4,21,75,4,6,29,0,1.85,22,7,+15,+0.77,+0.29,30.6,14.9,+15.7,+0.81,+0.35,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
976,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,21,1997,26,1966,76,64.2,21.8,21,90,21,5,15,6,1.15,21,39,-18,-0.82,-0.82,24.0,34.8,-10.8,-0.49,-0.27,Partidos
977,Ohis Felix Uduokhai,de GER,DF,Wolfsburg,de Bundesliga,21,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
978,Kiko Femenía,es ESP,DF,Watford,eng Premier League,28,1991,28,2237,80,65.4,24.9,26,85,20,2,18,3,0.86,23,46,-23,-0.93,-0.54,32.4,40.7,-8.3,-0.33,-0.26,Partidos
979,Zinedine Ferhat,dz ALG,"DL,CC",Nîmes,fr Ligue 1,26,1993,26,2246,86,89.1,25.0,25,89,21,1,26,0,0.96,26,41,-15,-0.60,-0.60,28.4,36.9,-8.5,-0.34,+0.36,Partidos
980,Bruno Fernandes,pt POR,CC,Manchester Utd,eng Premier League,24,1994,14,1186,85,34.7,13.2,14,85,7,0,,0,2.29,28,6,+22,+1.67,+1.35,20.8,11.6,+9.2,+0.70,+0.08,Partidos
981,Edimilson Fernandes,ch SUI,"CC,DF",Mainz 05,de Bundesliga,23,1996,24,1484,62,48.5,16.5,18,78,10,6,13,3,1.08,22,32,-10,-0.61,+0.02,23.5,30.9,-7.4,-0.45,-0.21,Partidos
982,Gedson Fernandes,pt POR,"CC,DF",Tottenham,eng Premier League,20,1999,7,68,10,2.0,0.8,0,,0,7,10,8,1.71,2,1,+1,+1.32,+0.97,2.7,1.6,+1.2,+1.56,+1.76,Partidos
983,Gelson Fernandes,ch SUI,CC,Eint Frankfurt,de Bundesliga,32,1986,11,775,70,25.3,8.6,10,76,5,1,14,9,1.55,17,15,+2,+0.23,+0.35,14.8,13.2,+1.7,+0.19,-0.12,Partidos
984,Matheus Fernandes,br BRA,"CC,DL",Valladolid,es La Liga,21,1998,3,166,55,4.9,1.8,2,82,1,1,2,4,1.00,1,3,-2,-1.08,-0.84,2.3,3.9,-1.5,-0.83,-0.37,Partidos
985,Aitor Fernández,es ESP,PO,Levante,es La Liga,28,1991,36,3240,90,94.7,36.0,36,90,36,0,,2,1.19,43,51,-8,-0.22,-1.22,44.2,59.9,-15.7,-0.44,-0.88,Partidos
986,Andrés Fernández,es ESP,PO,Villarreal,es La Liga,32,1986,4,360,90,10.5,4.0,4,90,4,0,,34,1.00,11,8,+3,+0.75,+0.43,9.5,6.4,+3.0,+0.76,+0.34,Partidos
987,Carlos Fernández,es ESP,"DL,CC",Granada,es La Liga,23,1996,34,2201,65,64.4,24.5,21,86,15,13,30,2,1.59,39,25,+14,+0.57,+1.09,31.2,26.6,+4.7,+0.19,+0.36,Partidos
988,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,30,1989,32,2620,82,76.6,29.1,29,89,28,3,9,4,1.25,33,42,-9,-0.31,+0.93,30.0,51.8,-21.8,-0.75,+0.18,Partidos
989,Gabriel Fernández,uy URU,"DL,CC",Celta Vigo,es La Liga,25,1994,20,561,28,16.4,6.2,5,76,1,15,12,14,0.55,3,10,-7,-1.12,-0.97,6.1,7.0,-0.9,-0.15,+0.01,Partidos
990,Joaquín Fernández,es ESP,"CC,DF",Valladolid,es La Liga,23,1996,20,1659,83,48.5,18.4,19,86,16,1,27,8,1.15,16,22,-6,-0.33,-0.07,17.7,23.0,-5.3,-0.29,+0.36,Partidos
991,Fernandinho,br BRA,DF,Manchester City,eng Premier League,34,1985,30,2397,80,70.1,26.6,26,87,21,4,35,6,2.07,63,26,+37,+1.39,-1.25,60.0,26.9,+33.0,+1.24,-0.76,Partidos
992,Fernando,br BRA,CC,Sevilla,es La Liga,32,1987,34,2659,78,77.7,29.5,30,86,27,4,19,0,1.82,41,28,+13,+0.44,-0.39,42.2,26.4,+15.8,+0.54,+0.38,Partidos
993,Juan Ferney Otero,co COL,"DL,CC",Amiens,fr Ligue 1,24,1995,18,1202,67,47.7,13.4,14,75,6,4,37,4,0.94,15,20,-5,-0.37,+0.58,13.6,16.6,-3.0,-0.23,+0.38,Partidos
994,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,25,1994,12,1005,84,29.4,11.2,11,88,10,1,37,7,1.17,11,13,-2,-0.18,+0.38,14.9,8.6,+6.3,+0.56,+0.97,Partidos
995,Facundo Ferreyra,ar ARG,"DL,CC",Espanyol,es La Liga,28,1991,16,574,36,16.8,6.4,5,79,1,11,16,0,0.81,5,9,-4,-0.63,+0.23,6.3,9.5,-3.2,-0.50,-0.20,Partidos
996,Jordan Ferri,fr FRA,CC,Montpellier,fr Ligue 1,27,1992,16,1150,72,45.6,12.8,13,83,7,3,22,0,1.31,13,17,-4,-0.31,-0.64,16.4,17.7,-1.3,-0.10,-0.23,Partidos
997,Will Ferry,ie IRL,"DF,CC",Southampton,eng Premier League,18,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,,Partidos
998,Oliver Fink,de GER,"CC,DL",Düsseldorf,de Bundesliga,37,1982,14,675,48,22.1,7.5,8,75,2,6,13,7,0.93,9,18,-9,-1.20,-0.37,8.3,16.2,-7.9,-1.05,-0.42,Partidos
999,Alfreð Finnbogason,is ISL,DL,Augsburg,de Bundesliga,30,1989,21,966,46,31.6,10.7,10,77,3,11,18,1,0.90,12,16,-4,-0.37,+0.23,13.7,15.8,-2.0,-0.19,+0.30,Partidos
1000,Roberto Firmino,br BRA,DL,Liverpool,eng Premier League,27,1991,38,2988,79,87.4,33.2,34,84,14,4,33,0,2.61,75,26,+49,+1.48,+0.85,62.2,31.9,+30.3,+0.91,+0.74,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
1001,Junior Firpo,es ESP,DF,Barcelona,es La Liga,22,1996,17,1014,60,29.6,11.3,11,82,8,6,19,11,2.53,29,11,+18,+1.60,+0.48,19.8,10.9,+9.0,+0.80,+0.08,Partidos
1002,John Fleck,sct SCO,CC,Sheffield Utd,eng Premier League,27,1991,30,2516,84,73.6,28.0,28,87,26,2,38,0,1.30,26,30,-4,-0.14,-0.54,32.0,40.6,-8.6,-0.31,-0.37,Partidos
1003,Florian Flecker,at AUT,CC,Union Berlin,de Bundesliga,23,1995,0,,,,,0,,0,0,,6,,,,,,,,,,,,Partidos
1004,Mark Flekken,nl NED,PO,Freiburg,de Bundesliga,26,1993,10,900,90,29.4,10.0,10,90,10,0,,16,1.50,16,14,+2,+0.20,+0.24,14.8,24.1,-9.3,-0.93,-0.57,Partidos
1005,Sergio Floccari,it ITA,DL,SPAL,it Serie A,37,1981,24,942,39,27.5,10.5,9,75,4,15,18,10,0.38,5,21,-16,-1.53,-0.29,10.9,16.9,-6.0,-0.57,+0.22,Partidos
1006,Alessandro Florenzi,it ITA,"DF,DL",Roma,it Serie A,28,1991,14,997,71,29.2,11.1,12,82,5,2,8,5,1.79,21,15,+6,+0.54,-0.20,20.0,14.9,+5.2,+0.47,-0.23,Partidos
1007,Alessandro Florenzi,it ITA,DF,Valencia,es La Liga,28,1991,12,752,63,22.0,8.4,9,75,3,3,25,3,1.17,4,8,-4,-0.48,-0.38,6.1,9.7,-3.6,-0.44,-0.13,Partidos
1008,Phil Foden,eng ENG,"DL,CC",Manchester City,eng Premier League,19,2000,23,901,39,26.3,10.0,9,76,4,14,16,13,2.65,34,7,+27,+2.70,+1.27,21.8,9.3,+12.5,+1.25,-0.30,Partidos
1009,Mamadou Fofana,ml MLI,"DF,CC",Metz,fr Ligue 1,21,1998,20,1587,79,63.0,17.6,18,87,15,2,13,8,1.20,15,23,-8,-0.45,-0.45,17.3,23.1,-5.8,-0.33,+0.17,Partidos
1010,Seko Fofana,ci CIV,CC,Udinese,it Serie A,24,1995,32,2249,70,65.8,25.0,24,84,14,8,29,6,1.13,25,30,-5,-0.20,+0.49,27.5,29.1,-1.7,-0.07,+0.71,Partidos
1011,Wesley Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2000,14,1215,87,48.2,13.5,13,90,13,1,45,2,1.00,16,24,-8,-0.59,-0.04,17.0,20.7,-3.8,-0.28,-0.03,Partidos
1012,Youssouf Fofana,fr FRA,CC,Strasbourg,fr Ligue 1,20,1999,13,1008,78,41.5,11.2,12,83,9,1,16,0,1.69,17,13,+4,+0.36,+0.61,15.2,12.0,+3.2,+0.29,+0.36,Partidos
1013,Youssouf Fofana,fr FRA,CC,Monaco,fr Ligue 1,20,1999,7,610,87,24.2,6.8,7,87,5,0,,0,1.57,8,7,+1,+0.15,+0.19,9.3,9.1,+0.2,+0.04,-0.24,Partidos
1014,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,24,1994,27,2430,90,96.4,27.0,27,90,27,0,,1,1.52,26,18,+8,+0.30,+3.30,30.3,25.7,+4.6,+0.17,+2.66,Partidos
1015,Lamine Fomba,fr FRA,CC,Nîmes,fr Ligue 1,21,1998,20,1373,69,54.5,15.3,15,84,9,5,23,4,1.15,10,27,-17,-1.11,-1.27,12.6,23.1,-10.5,-0.69,-0.68,Partidos
1016,Matias Fonseca,it ITA,DL,Inter,it Serie A,18,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
1017,José Fontán,es ESP,DF,Celta Vigo,es La Liga,19,2000,0,,,,,0,,0,0,,7,,,,,,,,,,,,Partidos
1018,José Fonte,pt POR,DF,Lille,fr Ligue 1,35,1983,25,2205,88,87.5,24.5,25,88,24,0,,3,1.84,30,24,+6,+0.24,-0.33,35.2,28.8,+6.4,+0.26,-0.45,Partidos
1019,Pablo Fornals,es ESP,"CC,DL",West Ham,eng Premier League,23,1996,36,2172,60,63.5,24.1,24,79,7,12,24,1,1.08,34,35,-1,-0.04,+0.82,31.6,37.8,-6.3,-0.26,+0.39,Partidos
1020,Emil Forsberg,se SWE,CC,RB Leipzig,de Bundesliga,27,1991,22,1141,52,37.3,12.7,14,71,4,8,19,8,1.73,19,20,-1,-0.08,-2.19,21.4,18.7,+2.8,+0.22,-1.18,Partidos
1021,Fraser Forster,eng ENG,PO,Southampton,eng Premier League,31,1988,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
1022,Hernâni Fortes,pt POR,"CC,DL",Levante,es La Liga,27,1991,20,654,33,19.1,7.3,5,72,1,15,20,11,0.85,8,9,-1,-0.14,+0.03,11.0,12.9,-1.9,-0.26,+0.16,Partidos
1023,Ben Foster,eng ENG,PO,Watford,eng Premier League,36,1983,38,3420,90,100.0,38.0,38,90,38,0,,0,0.89,36,64,-28,-0.74,,48.9,58.1,-9.3,-0.24,,Partidos
1024,Lyle Foster,za RSA,DL,Monaco,fr Ligue 1,18,2000,2,62,31,2.5,0.7,1,46,0,1,16,0,0.00,0,2,-2,-2.90,-2.98,0.6,0.7,-0.1,-0.12,-0.35,Partidos
1025,Timothy Fosu-Mensah,nl NED,DF,Manchester Utd,eng Premier League,21,1998,3,136,45,4.0,1.5,2,68,1,1,1,0,2.33,3,1,+2,+1.32,+0.56,2.7,1.7,+1.1,+0.72,+0.08,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
1026,Dimitri Foulquier,fr FRA,"DF,CC",Watford,eng Premier League,26,1993,3,59,20,1.7,0.7,1,32,0,2,14,6,0.33,0,6,-6,-9.15,-8.56,0.3,3.6,-3.3,-5.02,-4.86,Partidos
1027,Dimitri Foulquier,fr FRA,"DF,CC",Granada,es La Liga,26,1993,17,1119,66,32.7,12.4,12,83,10,5,24,1,1.53,15,12,+3,+0.24,+0.08,12.8,12.1,+0.7,+0.06,0.00,Partidos
1028,Juan Foyth,ar ARG,DF,Tottenham,eng Premier League,21,1998,4,68,17,2.0,0.8,1,45,0,3,8,7,1.50,0,3,-3,-3.97,-4.43,0.9,0.6,+0.2,+0.27,+0.45,Partidos
1029,Gianluca Frabotta,it ITA,DF,Juventus,it Serie A,20,1999,1,90,90,2.6,1.0,1,90,1,0,,1,0.00,1,3,-2,-2.00,-2.95,1.2,1.7,-0.6,-0.56,-1.28,Partidos
1030,Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,23,1995,18,1175,65,38.4,13.1,12,83,10,6,30,4,1.28,18,16,+2,+0.15,+1.11,16.7,19.0,-2.3,-0.18,+0.36,Partidos
1031,Simon Francis,eng ENG,DF,Bournemouth,eng Premier League,34,1985,15,969,65,28.3,10.8,10,85,9,5,25,4,0.67,7,21,-14,-1.30,-0.90,10.5,20.1,-9.6,-0.89,-0.60,Partidos
1032,Mike Frantz,de GER,CC,Freiburg,de Bundesliga,32,1986,18,350,19,11.4,3.9,3,51,0,15,13,8,1.67,9,2,+7,+1.80,+2.00,6.9,6.8,+0.1,+0.03,+0.62,Partidos
1033,Ryan Fraser,sct SCO,"CC,DL",Bournemouth,eng Premier League,25,1994,28,2067,74,60.4,23.0,21,88,19,7,30,0,0.93,22,34,-12,-0.52,+0.34,26.6,38.7,-12.1,-0.53,-0.17,Partidos
1034,Fred,br BRA,CC,Manchester Utd,eng Premier League,26,1993,29,2163,75,63.2,24.0,23,88,21,6,22,5,1.66,35,26,+9,+0.37,-1.13,39.1,25.4,+13.7,+0.57,-0.21,Partidos
1035,Jean Freddi Greco,it ITA,CC,Torino,it Serie A,18,2001,0,,,,,0,,0,0,,11,,,,,,,,,,,,Partidos
1036,Ryan Fredericks,eng ENG,DF,West Ham,eng Premier League,26,1992,27,2237,83,65.4,24.9,25,88,23,2,15,1,1.11,35,39,-4,-0.16,+0.52,32.8,42.0,-9.3,-0.37,+0.08,Partidos
1037,Kieron Freeman,wls WAL,DL,Sheffield Utd,eng Premier League,27,1992,2,7,4,0.2,0.1,0,,0,2,4,11,1.50,0,0,0,0.00,0.00,0.0,0.0,0.0,+0.38,+0.59,Partidos
1038,Luke Freeman,eng ENG,CC,Sheffield Utd,eng Premier League,27,1992,11,366,33,10.7,4.1,3,73,1,8,18,13,1.27,5,5,0,0.00,0.00,5.5,4.1,+1.5,+0.36,+0.64,Partidos
1039,Remo Freuler,ch SUI,CC,Atalanta,it Serie A,27,1992,31,2337,75,68.3,26.0,28,81,18,3,27,7,2.13,65,31,+34,+1.31,-0.02,54.5,30.2,+24.3,+0.94,-0.56,Partidos
1040,Sidney Friede,de GER,CC,Hertha BSC,de Bundesliga,21,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
1041,Marco Friedl,at AUT,"DF,CC",Werder Bremen,de Bundesliga,21,1998,27,2183,81,71.3,24.3,24,87,19,3,29,6,1.04,29,47,-18,-0.74,+0.18,27.8,37.7,-9.9,-0.41,+0.22,Partidos
1042,Marvin Friedrich,de GER,DF,Union Berlin,de Bundesliga,23,1995,31,2789,90,91.1,31.0,31,90,30,0,,1,1.19,38,55,-17,-0.55,-0.55,37.5,50.2,-12.7,-0.41,-0.37,Partidos
1043,Samúel Friðjónsson,is ISL,CC,Paderborn 07,de Bundesliga,23,1996,5,192,38,6.3,2.1,2,81,1,3,10,6,0.00,1,5,-4,-1.87,-0.84,1.8,4.1,-2.3,-1.07,-0.26,Partidos
1044,Jorge de Frutos,es ESP,"CC,DF",Valladolid,es La Liga,22,1997,3,59,20,1.7,0.7,0,,0,3,20,2,1.33,1,0,+1,+1.53,+1.85,0.7,0.7,0.0,+0.04,+0.52,Partidos
1045,Christian Fuchs,at AUT,DF,Leicester City,eng Premier League,33,1986,11,772,70,22.6,8.6,8,90,7,3,18,5,1.82,15,10,+5,+0.58,-0.13,15.9,10.3,+5.6,+0.65,+0.28,Partidos
1046,Chris Führich,de GER,"DL,CC",Dortmund,de Bundesliga,21,1998,0,,,,,0,,0,0,,5,,,,,,,,,,,,Partidos
1047,Angelo Fulgini,fr FRA,CC,Angers,fr Ligue 1,22,1996,20,1579,79,62.7,17.5,19,82,12,1,29,2,1.35,12,17,-5,-0.28,-0.28,15.9,17.3,-1.4,-0.08,-0.30,Partidos
1048,Niclas Füllkrug,de GER,DL,Werder Bremen,de Bundesliga,26,1993,8,403,50,13.2,4.5,4,78,2,4,23,0,1.50,12,7,+5,+1.12,+2.20,9.1,5.5,+3.6,+0.81,+1.47,Partidos
1049,Ramiro Funes Mori,ar ARG,DF,Villarreal,es La Liga,28,1991,7,453,65,13.2,5.0,5,90,5,2,2,19,2.29,9,7,+2,+0.40,+0.03,6.3,5.9,+0.5,+0.09,-0.42,Partidos
1050,Daniel Fuzato,br BRA,PO,Roma,it Serie A,22,1997,1,90,90,2.6,1.0,1,90,1,0,,35,3.00,3,1,+2,+2.00,+1.35,1.7,1.2,+0.6,+0.56,-0.07,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
1051,Matteo Gabbia,it ITA,DF,Milan,it Serie A,19,1999,9,680,76,19.9,7.6,6,87,5,3,52,28,2.00,16,8,+8,+1.06,+0.76,14.4,9.6,+4.8,+0.63,+0.21,Partidos
1052,Manolo Gabbiadini,it ITA,DL,Sampdoria,it Serie A,27,1991,33,2035,62,59.5,22.6,24,77,10,9,20,4,1.21,32,37,-5,-0.22,+0.56,31.5,33.0,-1.5,-0.07,+0.14,Partidos
1053,Gabriel,br BRA,PO,Lecce,it Serie A,26,1992,34,2997,88,87.6,33.3,34,88,33,0,,2,0.76,43,76,-33,-0.99,-0.99,48.0,74.1,-26.1,-0.78,+0.22,Partidos
1054,Ruben Gabrielsen,no NOR,DF,Toulouse,fr Ligue 1,27,1992,8,656,82,26.0,7.3,8,82,7,0,,0,0.13,3,15,-12,-1.65,-0.49,7.1,8.7,-1.5,-0.21,+0.38,Partidos
1055,Mijat Gaćinović,rs SRB,"CC,DL",Eint Frankfurt,de Bundesliga,24,1995,23,1048,46,34.2,11.6,11,75,0,12,19,5,1.52,19,15,+4,+0.34,+0.57,18.0,18.5,-0.5,-0.04,-0.49,Partidos
1056,Gianluca Gaetano,it ITA,CC,Napoli,it Serie A,19,2000,0,,,,,0,,0,0,,19,,,,,,,,,,,,Partidos
1057,Luca Gagliano,it ITA,DL,Cagliari,it Serie A,19,2000,2,52,26,1.5,0.6,1,45,0,1,7,8,1.50,2,0,+2,+3.46,+3.62,0.8,1.2,-0.3,-0.59,-0.13,Partidos
1058,Roberto Gagliardini,it ITA,CC,Inter,it Serie A,25,1994,24,1797,75,52.5,20.0,21,82,11,3,27,4,2.25,48,23,+25,+1.25,+0.14,38.5,22.2,+16.3,+0.82,+0.13,Partidos
1059,Riccardo Gagliolo,se SWE,DF,Parma,it Serie A,29,1990,32,2604,81,76.1,28.9,31,84,22,1,8,3,1.34,48,41,+7,+0.24,+1.12,37.3,46.2,-8.9,-0.31,+0.46,Partidos
1060,Nicolás Gaitán,ar ARG,"CC,DL",Lille,fr Ligue 1,31,1988,4,54,14,2.1,0.6,0,,0,4,13,1,3.00,1,0,+1,+1.67,+1.41,1.5,0.8,+0.7,+1.20,+0.91,Partidos
1061,Marvin Gakpa,fr FRA,"CC,DL",Metz,fr Ligue 1,25,1993,13,468,36,18.6,5.2,4,81,1,9,16,9,0.62,3,9,-6,-1.15,-1.07,4.5,6.3,-1.8,-0.34,+0.07,Partidos
1062,Enric Gallego,es ESP,DL,Osasuna,es La Liga,32,1986,14,880,63,25.7,9.8,9,83,6,5,27,0,1.57,10,12,-2,-0.20,+0.01,12.1,11.7,+0.5,+0.05,+0.06,Partidos
1063,Enric Gallego,es ESP,DL,Getafe,es La Liga,32,1986,5,164,33,4.8,1.8,2,71,1,3,7,3,1.20,2,1,+1,+0.55,+0.41,1.1,1.2,-0.2,-0.10,-0.11,Partidos
1064,Antonino Gallo,it ITA,DF,Lecce,it Serie A,19,2000,0,,,,,0,,0,0,,10,,,,,,,,,,,,Partidos
1065,Kévin Gameiro,fr FRA,DL,Valencia,es La Liga,32,1987,29,1581,55,46.2,17.6,17,75,5,12,26,1,1.28,21,28,-7,-0.40,-0.40,20.4,26.6,-6.2,-0.35,-0.03,Partidos
1066,Fran Gámez,es ESP,DF,Mallorca,es La Liga,28,1991,23,1768,77,51.7,19.6,18,88,16,5,38,4,0.83,21,34,-13,-0.66,-0.01,21.5,36.1,-14.6,-0.74,-0.32,Partidos
1067,Idrissa Gana Gueye,sn SEN,CC,Paris S-G,fr Ligue 1,29,1989,20,1653,83,68.0,18.4,19,83,16,1,73,1,2.65,47,15,+32,+1.74,-0.46,49.4,16.0,+33.4,+1.82,-0.24,Partidos
1068,Ignatius Ganago,cm CMR,"DL,CC",Nice,fr Ligue 1,20,1999,26,1239,48,49.2,13.8,12,76,4,14,23,1,1.35,19,19,0,0.00,-0.21,18.7,23.9,-5.2,-0.38,-0.17,Partidos
