Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Expectativa,Expectativa,Expectativa,Expectativa,Progresión,Progresión,Progresión,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Unnamed: 37_level_0
456,Andy Carroll,eng ENG,DL,Newcastle Utd,eng Premier League,31,1989,18,4,392,4.4,1,0,1,1,0,0,1,0,0.8,0.8,0.1,0.9,2,12,18,0.23,0.00,0.23,0.23,0.23,0.19,0.02,0.21,0.19,0.21,Partidos
457,Scott Carson,eng ENG,PO,Manchester City,eng Premier League,34,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
458,Dani Carvajal,es ESP,DF,Real Madrid,es La Liga,28,1992,13,11,950,10.6,0,2,2,0,0,0,5,0,0.5,0.5,0.8,1.2,21,48,62,0.00,0.19,0.19,0.00,0.19,0.04,0.07,0.11,0.04,0.11,Partidos
459,Fabio Carvalho,pt POR,"CC,DL",Fulham,eng Premier League,17,2002,4,3,255,2.8,1,0,1,1,0,0,0,0,1.2,1.2,0.4,1.6,10,6,14,0.35,0.00,0.35,0.35,0.35,0.41,0.15,0.56,0.41,0.56,Partidos
460,William Carvalho,pt POR,CC,Betis,es La Liga,28,1992,27,12,1223,13.6,2,0,2,2,0,0,6,1,1.2,1.2,0.7,1.9,10,101,19,0.15,0.00,0.15,0.15,0.15,0.09,0.05,0.14,0.09,0.14,Partidos
461,Casemiro,br BRA,CC,Real Madrid,es La Liga,28,1992,34,32,2901,32.2,6,4,10,6,0,0,11,1,6.2,6.2,2.7,8.8,20,135,45,0.19,0.12,0.31,0.19,0.31,0.19,0.08,0.27,0.19,0.27,Partidos
462,Matty Cash,pl POL,DF,Aston Villa,eng Premier League,22,1997,28,28,2372,26.4,0,2,2,0,0,0,8,1,0.3,0.3,1.7,2.0,43,76,62,0.00,0.08,0.08,0.00,0.08,0.01,0.07,0.08,0.01,0.08,Partidos
463,Kiko Casilla,es ESP,PO,Leeds United,eng Premier League,33,1986,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
464,Giuseppe Caso,it ITA,"DF,DL",Genoa,it Serie A,21,1998,2,0,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
465,Moreto Cassamã,gw GNB,CC,Reims,fr Ligue 1,22,1998,29,26,2031,22.6,1,1,2,1,0,0,8,3,0.3,0.3,0.7,1.1,17,112,12,0.04,0.04,0.09,0.04,0.09,0.02,0.03,0.05,0.02,0.05,Partidos
466,Francesco Cassata,it ITA,"DF,DL",Genoa,it Serie A,23,1997,8,2,227,2.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,3,11,4,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Partidos
467,Timothy Castagne,be BEL,DF,Leicester City,eng Premier League,24,1995,27,27,2345,26.1,2,3,5,2,0,0,1,0,1.1,1.1,2.2,3.4,52,91,148,0.08,0.12,0.19,0.08,0.19,0.04,0.09,0.13,0.04,0.13,Partidos
468,Koen Casteels,be BEL,PO,Wolfsburg,de Bundesliga,28,1992,32,32,2880,32.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
469,Jean-Charles Castelletto,cm CMR,DF,Nantes,fr Ligue 1,25,1995,24,22,1947,21.6,1,0,1,1,0,0,4,0,2.0,2.0,0.3,2.2,8,50,3,0.05,0.00,0.05,0.05,0.05,0.09,0.01,0.10,0.09,0.10,Partidos
470,Samu Castillejo,es ESP,DL,Milan,it Serie A,25,1995,28,12,1181,13.1,1,0,1,1,0,0,5,0,2.5,2.5,0.7,3.2,41,41,90,0.08,0.00,0.08,0.08,0.08,0.19,0.05,0.24,0.19,0.24,Partidos
471,Gonzalo Castro,de GER,CC,Stuttgart,de Bundesliga,33,1987,26,23,1729,19.2,4,2,6,4,0,0,9,0,3.3,3.3,2.8,6.2,55,119,108,0.21,0.10,0.31,0.21,0.31,0.17,0.15,0.32,0.17,0.32,Partidos
472,Jonny Castro,es ESP,"CC,DF",Wolves,eng Premier League,26,1994,7,7,495,5.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,13,16,18,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Partidos
473,Gaetano Castrovilli,it ITA,CC,Fiorentina,it Serie A,23,1997,34,29,2332,25.9,5,3,8,5,0,0,8,1,3.0,3.0,2.5,5.5,74,108,124,0.19,0.12,0.31,0.19,0.31,0.11,0.10,0.21,0.11,0.21,Partidos
474,Danilo Cataldi,it ITA,CC,Lazio,it Serie A,25,1994,19,4,568,6.3,0,0,0,0,0,0,4,0,0.3,0.3,0.3,0.6,12,43,14,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.10,0.05,0.10,Partidos
475,Ivan Cavaleiro,pt POR,DL,Fulham,eng Premier League,26,1993,36,27,2472,27.5,3,0,3,2,1,2,2,0,6.4,4.8,2.7,7.5,68,63,230,0.11,0.00,0.11,0.07,0.07,0.23,0.10,0.33,0.17,0.27,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
476,Edinson Cavani,uy URU,DL,Manchester Utd,eng Premier League,33,1987,26,13,1375,15.3,10,3,13,10,0,0,4,0,8.0,8.0,2.2,10.3,5,30,80,0.65,0.20,0.85,0.65,0.85,0.52,0.15,0.67,0.52,0.67,Partidos
477,Dani Ceballos,es ESP,CC,Arsenal,eng Premier League,23,1996,25,17,1615,17.9,0,3,3,0,0,0,4,0,0.6,0.6,2.6,3.3,54,150,52,0.00,0.17,0.17,0.00,0.17,0.04,0.15,0.18,0.04,0.18,Partidos
478,Federico Ceccherini,it ITA,DF,Hellas Verona,it Serie A,28,1992,25,23,1738,19.3,0,0,0,0,0,0,8,0,1.3,1.3,0.6,1.9,17,69,27,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10,Partidos
479,Federico Ceccherini,it ITA,DF,Fiorentina,it Serie A,28,1992,3,3,270,3.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
480,Zeki Çelik,tr TUR,DF,Lille,fr Ligue 1,23,1997,29,28,2381,26.5,3,2,5,3,0,0,8,0,0.6,0.6,2.0,2.6,69,102,119,0.11,0.08,0.19,0.11,0.19,0.02,0.07,0.10,0.02,0.10,Partidos
481,Bersant Celina,xk KVX,"CC,DL",Dijon,fr Ligue 1,23,1996,32,25,2298,25.5,0,5,5,0,0,0,5,1,1.7,1.7,4.6,6.3,68,113,120,0.00,0.20,0.20,0.00,0.20,0.06,0.18,0.25,0.06,0.25,Partidos
482,Fabien Centonze,fr FRA,DF,Metz,fr Ligue 1,24,1996,36,36,3221,35.8,1,0,1,1,0,0,9,0,1.2,1.2,2.4,3.6,117,107,191,0.03,0.00,0.03,0.03,0.03,0.03,0.07,0.10,0.03,0.10,Partidos
483,Luca Ceppitelli,it ITA,DF,Cagliari,it Serie A,30,1989,19,16,1465,16.3,0,0,0,0,0,0,3,0,0.5,0.5,0.1,0.6,10,51,4,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Partidos
484,Alberto Cerri,it ITA,DL,Cagliari,it Serie A,24,1996,23,3,369,4.1,1,0,1,1,0,0,1,0,3.0,3.0,0.6,3.7,3,9,50,0.24,0.00,0.24,0.24,0.24,0.74,0.15,0.89,0.74,0.89,Partidos
485,Sava Cestic,rs SRB,DF,Köln,de Bundesliga,19,2001,11,11,899,10.0,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,3,19,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Partidos
486,Julian Chabot,de GER,DF,Spezia,it Serie A,22,1998,25,19,1655,18.4,1,1,2,1,0,0,11,1,0.7,0.7,0.5,1.3,11,57,4,0.05,0.05,0.11,0.05,0.11,0.04,0.03,0.07,0.04,0.07,Partidos
487,Nassim Chadli,fr FRA,"DL,CC",Nîmes,fr Ligue 1,19,2001,3,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
488,Fouad Chafik,ma MAR,DF,Dijon,fr Ligue 1,33,1986,23,18,1622,18.0,1,0,1,1,0,0,5,0,0.2,0.2,0.8,1.0,41,65,52,0.06,0.00,0.06,0.06,0.06,0.01,0.04,0.05,0.01,0.05,Partidos
489,Mehdi Chahiri,ma MAR,"DL,CC",Strasbourg,fr Ligue 1,24,1996,23,8,801,8.9,2,0,2,2,0,0,0,0,1.6,1.6,1.0,2.6,24,37,77,0.22,0.00,0.22,0.22,0.22,0.18,0.11,0.29,0.18,0.29,Partidos
490,Sofian Chakla,ma MAR,DF,Villarreal,es La Liga,26,1993,1,0,13,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.39,0.39,0.39,Partidos
491,Sofian Chakla,ma MAR,DF,Getafe,es La Liga,26,1993,11,9,897,10.0,0,0,0,0,0,0,5,0,0.3,0.3,0.1,0.4,2,20,1,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Partidos
492,Aníbal Chalá,ec ECU,DF,Dijon,fr Ligue 1,24,1996,13,9,744,8.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,17,28,31,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Partidos
493,Trevoh Chalobah,eng ENG,"DF,CC",Lorient,fr Ligue 1,21,1999,29,24,2237,24.9,2,2,4,2,0,0,5,0,1.6,1.6,0.7,2.2,25,93,20,0.08,0.08,0.16,0.08,0.16,0.06,0.03,0.09,0.06,0.09,Partidos
494,Calum Chambers,eng ENG,DF,Arsenal,eng Premier League,25,1995,10,8,753,8.4,0,2,2,0,0,0,0,0,0.4,0.4,1.1,1.5,16,40,49,0.00,0.24,0.24,0.00,0.24,0.05,0.13,0.18,0.05,0.18,Partidos
495,Timothy Chandler,us USA,DF,Eint Frankfurt,de Bundesliga,30,1990,15,3,432,4.8,1,0,1,1,0,0,2,0,0.8,0.8,0.2,1.0,14,19,45,0.21,0.00,0.21,0.21,0.21,0.16,0.05,0.22,0.16,0.22,Partidos
496,Kwon Chang-hoon,kr KOR,"CC,DL",Freiburg,de Bundesliga,26,1994,12,1,216,2.4,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,3,6,24,0.00,0.00,0.00,0.00,0.00,0.07,0.05,0.12,0.07,0.12,Partidos
497,Gaëtan Charbonnier,fr FRA,"CC,DL",Brest,fr Ligue 1,31,1988,36,17,1570,17.4,6,1,7,5,1,1,4,0,6.3,5.5,3.1,8.6,18,65,123,0.34,0.06,0.40,0.29,0.34,0.36,0.18,0.54,0.32,0.49,Partidos
498,Brendan Chardonnet,fr FRA,DF,Brest,fr Ligue 1,25,1994,33,30,2716,30.2,3,1,4,3,0,0,3,1,2.3,2.3,0.8,3.1,29,106,7,0.10,0.03,0.13,0.10,0.13,0.08,0.03,0.10,0.08,0.10,Partidos
499,Xavier Chavalerin,fr FRA,CC,Reims,fr Ligue 1,29,1991,30,29,2547,28.3,0,3,3,0,0,0,8,0,1.2,1.2,2.6,3.8,11,101,44,0.00,0.11,0.11,0.00,0.11,0.04,0.09,0.14,0.04,0.14,Partidos
500,Pape Cheikh Diop,sn SEN,CC,Dijon,fr Ligue 1,22,1997,21,13,1089,12.1,0,0,0,0,0,0,5,0,0.3,0.3,0.6,0.9,14,51,5,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
501,Chema,es ESP,"DF,CC",Getafe,es La Liga,28,1992,10,7,557,6.2,0,0,0,0,0,0,3,1,0.1,0.1,0.2,0.3,2,17,0,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Partidos
502,Rayan Cherki,fr FRA,"DL,CC",Lyon,fr Ligue 1,16,2003,27,5,698,7.8,1,3,4,1,0,0,1,1,1.0,1.0,1.8,2.8,54,43,81,0.13,0.39,0.52,0.13,0.52,0.13,0.23,0.36,0.13,0.36,Partidos
503,Denis Cheryshev,ru RUS,CC,Valencia,es La Liga,29,1990,21,13,1101,12.2,0,3,3,0,0,0,3,0,1.0,1.0,2.4,3.4,37,37,95,0.00,0.25,0.25,0.00,0.25,0.08,0.19,0.28,0.08,0.28,Partidos
504,Giorgio Chiellini,it ITA,DF,Juventus,it Serie A,35,1984,17,16,1386,15.4,0,1,1,0,0,0,4,0,0.5,0.5,0.6,1.1,20,63,2,0.00,0.06,0.06,0.00,0.06,0.03,0.04,0.07,0.03,0.07,Partidos
505,Federico Chiesa,it ITA,DF,Fiorentina,it Serie A,22,1997,3,3,240,2.7,1,1,2,1,0,0,0,0,0.8,0.8,0.7,1.5,13,8,16,0.37,0.37,0.75,0.37,0.75,0.31,0.26,0.57,0.31,0.57,Partidos
506,Federico Chiesa,it ITA,"CC,DF",Juventus,it Serie A,22,1997,30,28,2210,24.6,8,8,16,8,0,0,3,1,6.1,6.1,7.8,13.9,92,79,179,0.33,0.33,0.65,0.33,0.65,0.25,0.32,0.57,0.25,0.57,Partidos
507,Ben Chilwell,eng ENG,DF,Chelsea,eng Premier League,23,1996,27,27,2286,25.4,3,5,8,3,0,0,3,0,2.4,2.4,2.4,4.9,94,111,186,0.12,0.20,0.31,0.12,0.31,0.10,0.10,0.19,0.10,0.19,Partidos
508,Vlad Chiricheș,ro ROU,DF,Sassuolo,it Serie A,30,1989,24,22,1837,20.4,2,1,3,2,0,0,6,0,1.3,1.3,0.4,1.7,10,67,9,0.10,0.05,0.15,0.10,0.15,0.06,0.02,0.08,0.06,0.08,Partidos
509,Pedro Chirivella,es ESP,CC,Nantes,fr Ligue 1,23,1997,32,26,2280,25.3,0,2,2,0,0,0,4,0,0.4,0.4,1.4,1.8,19,148,34,0.00,0.08,0.08,0.00,0.08,0.01,0.06,0.07,0.01,0.07,Partidos
510,Tahith Chong,nl NED,"CC,DL",Werder Bremen,de Bundesliga,20,1999,13,4,386,4.3,0,1,1,0,0,0,1,0,0.3,0.3,0.6,1.0,12,12,26,0.00,0.23,0.23,0.00,0.23,0.08,0.15,0.23,0.08,0.23,Partidos
511,Joris Chotard,fr FRA,CC,Montpellier,fr Ligue 1,18,2001,29,11,1165,12.9,0,0,0,0,0,0,3,0,0.5,0.5,0.7,1.2,5,31,21,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.09,0.04,0.09,Partidos
512,Hamza Choudhury,eng ENG,CC,Leicester City,eng Premier League,22,1997,10,4,316,3.5,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,3,15,1,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Partidos
513,Mounir Chouiar,fr FRA,"DL,CC",Dijon,fr Ligue 1,21,1999,23,14,1288,14.3,0,2,2,0,0,1,5,0,2.0,1.2,2.4,3.6,49,42,83,0.00,0.14,0.14,0.00,0.14,0.14,0.17,0.31,0.09,0.25,Partidos
514,Andreas Christensen,dk DEN,DF,Chelsea,eng Premier League,24,1996,17,15,1371,15.2,0,0,0,0,0,0,2,1,0.1,0.1,0.3,0.4,7,43,1,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Partidos
515,Carney Chukwuemeka,eng ENG,"CC,DL",Aston Villa,eng Premier League,16,2003,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17,Partidos
516,Samuel Chukwueze,ng NGA,"CC,DL",Villarreal,es La Liga,21,1999,28,13,1365,15.2,4,2,6,4,0,0,0,0,2.4,2.4,3.0,5.4,84,53,177,0.26,0.13,0.40,0.26,0.40,0.16,0.20,0.36,0.16,0.36,Partidos
517,Darko Churlinov,mk MKD,"DF,CC",Stuttgart,de Bundesliga,20,2000,14,0,216,2.4,0,1,1,0,0,0,0,0,0.1,0.1,0.7,0.8,10,6,23,0.00,0.42,0.42,0.00,0.42,0.05,0.30,0.34,0.05,0.34,Partidos
518,Víctor Chust,es ESP,DF,Real Madrid,es La Liga,20,2000,2,1,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
519,Sébastien Cibois,fr FRA,PO,Brest,fr Ligue 1,22,1998,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
520,Cifu,es ESP,DF,Elche,es La Liga,29,1990,11,4,451,5.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,9,10,16,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Partidos
521,Alberto Cifuentes,es ESP,PO,Cádiz,es La Liga,41,1979,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Partidos
522,Luca Cigarini,it ITA,CC,Crotone,it Serie A,34,1986,14,13,929,10.3,0,0,0,0,0,0,5,1,0.6,0.6,1.7,2.3,14,90,8,0.00,0.00,0.00,0.00,0.00,0.06,0.16,0.22,0.06,0.22,Partidos
523,Jasper Cillessen,nl NED,PO,Valencia,es La Liga,31,1989,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
524,Antonio Cioffi,it ITA,DL,Napoli,it Serie A,17,2002,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.37,0.00,0.37,Partidos
525,Tim Civeja,al ALB,CC,Augsburg,de Bundesliga,18,2002,3,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
526,Ciaran Clark,ie IRL,DF,Newcastle Utd,eng Premier League,30,1989,22,21,1891,21.0,1,0,1,1,0,0,3,0,0.7,0.7,0.1,0.8,9,35,4,0.05,0.00,0.05,0.05,0.05,0.03,0.01,0.04,0.03,0.04,Partidos
527,Alexis Claude-Maurice,fr FRA,"CC,DL",Nice,fr Ligue 1,22,1998,30,21,1910,21.2,4,5,9,4,0,0,2,0,3.8,3.8,3.8,7.6,61,76,116,0.19,0.24,0.42,0.19,0.42,0.18,0.18,0.36,0.18,0.36,Partidos
528,Jonathan Clauss,fr FRA,DF,Lens,fr Ligue 1,27,1992,33,30,2521,28.0,3,6,9,3,0,0,2,0,1.7,1.7,7.1,8.8,102,113,235,0.11,0.21,0.32,0.11,0.32,0.06,0.25,0.31,0.06,0.31,Partidos
529,Carlos Clerc,es ESP,DF,Levante,es La Liga,28,1992,35,30,2781,30.9,0,3,3,0,0,0,5,0,0.3,0.3,3.2,3.5,87,147,196,0.00,0.10,0.10,0.00,0.10,0.01,0.10,0.11,0.01,0.11,Partidos
530,Nathaniel Clyne,eng ENG,DF,Crystal Palace,eng Premier League,29,1991,13,13,1145,12.7,0,1,1,0,0,0,2,0,0.2,0.2,0.2,0.4,18,42,20,0.00,0.08,0.08,0.00,0.08,0.01,0.02,0.03,0.01,0.03,Partidos
531,Conor Coady,eng ENG,DF,Wolves,eng Premier League,27,1993,37,37,3303,36.7,1,0,1,1,0,0,5,0,1.0,1.0,0.2,1.2,4,67,2,0.03,0.00,0.03,0.03,0.03,0.03,0.00,0.03,0.03,0.03,Partidos
532,Marcus Coco,fr FRA,"CC,DL",Nantes,fr Ligue 1,24,1996,32,16,1474,16.4,0,2,2,0,0,0,5,0,0.8,0.8,0.8,1.6,36,40,97,0.00,0.12,0.12,0.00,0.12,0.05,0.05,0.10,0.05,0.10,Partidos
533,Coke,es ESP,DF,Levante,es La Liga,33,1987,17,11,835,9.3,0,0,0,0,0,0,1,0,0.4,0.4,0.6,1.0,10,39,23,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.11,0.05,0.11,Partidos
534,Séamus Coleman,ie IRL,"DF,CC",Everton,eng Premier League,31,1988,25,18,1613,17.9,0,3,3,0,0,0,0,0,0.9,0.9,1.8,2.7,31,49,90,0.00,0.17,0.17,0.00,0.17,0.05,0.10,0.15,0.05,0.15,Partidos
535,Ebrima Colley,gm GAM,"CC,DL",Hellas Verona,it Serie A,20,2000,23,4,734,8.2,1,0,1,1,0,0,1,0,1.7,1.7,0.7,2.4,28,22,95,0.12,0.00,0.12,0.12,0.12,0.21,0.08,0.29,0.21,0.29,Partidos
536,Omar Colley,gm GAM,DF,Sampdoria,it Serie A,27,1992,29,28,2591,28.8,2,0,2,2,0,0,6,0,1.1,1.1,0.1,1.2,12,87,0,0.07,0.00,0.07,0.07,0.07,0.04,0.00,0.04,0.04,0.04,Partidos
537,Simone Colombi,it ITA,PO,Parma,it Serie A,29,1991,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
538,Lorenzo Colombo,it ITA,DL,Milan,it Serie A,18,2002,4,1,94,1.0,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,4,1,3,0.00,0.00,0.00,0.00,0.00,0.57,0.00,0.57,0.57,0.57,Partidos
539,Racine Coly,sn SEN,CC,Nice,fr Ligue 1,24,1995,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
540,Kingsley Coman,fr FRA,"DL,CC",Bayern Munich,de Bundesliga,24,1996,29,23,1752,19.5,5,10,15,5,0,0,1,0,4.2,4.2,6.4,10.6,103,76,268,0.26,0.51,0.77,0.26,0.77,0.21,0.33,0.55,0.21,0.55,Partidos
541,Daniel Congré,fr FRA,DF,Montpellier,fr Ligue 1,35,1985,38,38,3292,36.6,2,0,2,2,0,0,4,0,1.3,1.3,0.2,1.5,26,101,4,0.05,0.00,0.05,0.05,0.05,0.03,0.01,0.04,0.03,0.04,Partidos
542,Aaron Connolly,ie IRL,DL,Brighton,eng Premier League,20,2000,17,9,791,8.8,2,1,3,2,0,0,0,0,4.0,4.0,0.2,4.2,12,4,58,0.23,0.11,0.34,0.23,0.34,0.45,0.02,0.48,0.45,0.48,Partidos
543,Andrea Consigli,it ITA,PO,Sassuolo,it Serie A,33,1987,37,37,3330,37.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
544,Andrea Conti,it ITA,DF,Milan,it Serie A,26,1994,3,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.26,0.00,0.26,Partidos
545,Andrea Conti,it ITA,DF,Parma,it Serie A,26,1994,11,9,809,9.0,0,0,0,0,0,0,3,0,0.5,0.5,0.5,1.0,20,42,21,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.11,0.06,0.11,Partidos
546,Liam Cooper,sct SCO,DF,Leeds United,eng Premier League,28,1991,25,25,2185,24.3,1,0,1,1,0,0,4,1,1.8,1.8,0.0,1.8,12,88,1,0.04,0.00,0.04,0.04,0.04,0.08,0.00,0.08,0.08,0.08,Partidos
547,Francis Coquelin,fr FRA,CC,Villarreal,es La Liga,29,1991,22,7,736,8.2,0,0,0,0,0,0,4,0,0.2,0.2,0.6,0.8,10,31,20,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.10,0.02,0.10,Partidos
548,Theo Corbeanu,ca CAN,DL,Wolves,eng Premier League,18,2002,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.42,0.00,0.42,Partidos
549,Sébastien Corchia,fr FRA,DF,Nantes,fr Ligue 1,29,1990,25,23,2066,23.0,0,1,1,0,0,0,3,0,0.9,0.9,2.8,3.7,39,68,97,0.00,0.04,0.04,0.00,0.04,0.04,0.12,0.16,0.04,0.16,Partidos
550,Alex Cordaz,it ITA,PO,Crotone,it Serie A,37,1983,36,36,3240,36.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
551,Iñigo Córdoba,es ESP,"DL,CC",Athletic Club,es La Liga,23,1997,3,1,95,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,7,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Partidos
552,Iñigo Córdoba,es ESP,CC,Alavés,es La Liga,23,1997,7,3,216,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,2,7,15,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,Partidos
553,Jhon Córdoba,co COL,DL,Hertha BSC,de Bundesliga,27,1993,21,17,1537,17.1,7,1,8,7,0,0,3,0,6.9,6.9,1.6,8.5,22,16,97,0.41,0.06,0.47,0.41,0.47,0.41,0.09,0.50,0.41,0.50,Partidos
