Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Expectativa,Expectativa,Expectativa,Expectativa,Expectativa,Unnamed: 26_level_0
542,Nathaniel Clyne,eng ENG,DF,Crystal Palace,eng Premier League,30,1991,15.0,0,3,2,66.7,0.20,0.13,0.00,0.00,26.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Partidos
543,Conor Coady,eng ENG,DF,Wolves,eng Premier League,28,1993,37.3,4,12,4,33.3,0.32,0.11,0.33,1.00,12.5,0,0,0,2.8,2.8,0.23,+1.2,+1.2,Partidos
544,Marcus Coco,fr FRA,"CC,DL",Nantes,fr Ligue 1,25,1996,10.3,1,12,3,25.0,1.16,0.29,0.08,0.33,17.4,0,0,0,0.7,0.7,0.06,+0.3,+0.3,Partidos
545,Coke,es ESP,DF,Levante,es La Liga,34,1987,1.3,1,1,1,100.0,0.76,0.76,1.00,1.00,2.4,0,0,0,0.6,0.6,0.63,+0.4,+0.4,Partidos
546,Séamus Coleman,ie IRL,DF,Everton,eng Premier League,32,1988,29.5,1,8,1,12.5,0.27,0.03,0.13,1.00,18.3,0,0,0,1.2,1.2,0.15,-0.2,-0.2,Partidos
547,Álex Collado,es ESP,"CC,DL",Granada,es La Liga,22,1999,11.3,2,17,8,47.1,1.50,0.71,0.12,0.25,25.2,1,0,0,0.8,0.8,0.05,+1.2,+1.2,Partidos
548,Ebrima Colley,gm GAM,"DL,CC",Spezia,it Serie A,21,2000,4.4,0,12,5,41.7,2.74,1.14,0.00,0.00,21.8,0,0,0,0.9,0.9,0.07,-0.9,-0.9,Partidos
549,Omar Colley,gm GAM,DF,Sampdoria,it Serie A,28,1992,30.5,0,11,1,9.1,0.36,0.03,0.00,0.00,10.4,0,0,0,1.2,1.2,0.11,-1.2,-1.2,Partidos
550,Nathan Collins,ie IRL,DF,Burnley,eng Premier League,20,2001,18.6,2,15,5,33.3,0.81,0.27,0.13,0.40,9.3,0,0,0,1.5,1.5,0.10,+0.5,+0.5,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
551,Kingsley Coman,fr FRA,"DL,DF",Bayern Munich,de Bundesliga,25,1996,15.1,6,46,20,43.5,3.05,1.32,0.13,0.30,17.2,0,0,0,4.0,4.0,0.09,+2.0,+2.0,Partidos
552,Eray Cömert,ch SUI,DF,Valencia,es La Liga,23,1998,4.5,0,3,1,33.3,0.66,0.22,0.00,0.00,8.8,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Partidos
553,Santi Comesaña,es ESP,CC,Rayo Vallecano,es La Liga,24,1996,29.8,1,32,5,15.6,1.07,0.17,0.03,0.20,13.3,1,0,0,3.7,3.7,0.11,-2.7,-2.7,Partidos
554,Diego Conde,es ESP,PO,Getafe,es La Liga,22,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
555,Aaron Connolly,ie IRL,"DL,CC",Brighton,eng Premier League,21,2000,1.7,0,2,0,0.0,1.15,0.00,0.00,,15.5,0,0,0,0.4,0.4,0.18,-0.4,-0.4,Partidos
556,Andrea Consigli,it ITA,PO,Sassuolo,it Serie A,34,1987,36.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
557,Abdu Conté,pt POR,DF,Troyes,fr Ligue 1,23,1998,15.0,0,5,1,20.0,0.33,0.07,0.00,0.00,15.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Partidos
558,Andrea Conti,it ITA,"DF,CC",Sampdoria,it Serie A,27,1994,2.6,1,4,1,25.0,1.54,0.38,0.25,1.00,12.4,0,0,0,0.4,0.4,0.09,+0.6,+0.6,Partidos
559,Andrea Conti,it ITA,DF,Milan,it Serie A,27,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
560,Liam Cooper,sct SCO,DF,Leeds United,eng Premier League,29,1991,20.2,0,6,1,16.7,0.30,0.05,0.00,0.00,10.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Partidos
561,Lucas Copado,de GER,DL,Bayern Munich,de Bundesliga,17,2004,0.2,0,1,0,0.0,5.63,0.00,0.00,,17.7,0,0,0,0.0,0.0,0.04,0.0,0.0,Partidos
562,Diego Coppola,it ITA,DF,Hellas Verona,it Serie A,17,2003,2.8,0,1,0,0.0,0.36,0.00,0.00,,9.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Partidos
563,Francis Coquelin,fr FRA,CC,Villarreal,es La Liga,30,1991,9.2,2,5,2,40.0,0.54,0.22,0.40,1.00,13.2,0,0,0,0.3,0.3,0.06,+1.7,+1.7,Partidos
564,Sébastien Corchia,fr FRA,DF,Nantes,fr Ligue 1,30,1990,14.7,0,11,3,27.3,0.75,0.20,0.00,0.00,27.7,4,0,0,0.4,0.4,0.04,-0.4,-0.4,Partidos
565,Sergio Córdova,ve VEN,"DL,CC",Augsburg,de Bundesliga,23,1997,3.6,0,7,1,14.3,1.92,0.27,0.00,0.00,10.9,0,0,0,0.7,0.7,0.10,-0.7,-0.7,Partidos
566,Jack Cork,eng ENG,CC,Burnley,eng Premier League,32,1989,18.6,1,7,1,14.3,0.38,0.05,0.14,1.00,18.0,0,0,0,0.7,0.7,0.10,+0.3,+0.3,Partidos
567,Maxwel Cornet,ci CIV,"DL,CC",Burnley,eng Premier League,24,1996,19.6,9,46,22,47.8,2.34,1.12,0.20,0.41,16.9,4,0,1,6.7,5.9,0.13,+2.3,+3.1,Partidos
568,Maxwel Cornet,ci CIV,DF,Lyon,fr Ligue 1,24,1996,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
569,Jesús Corona,mx MEX,"DL,DF",Sevilla,es La Liga,28,1993,12.9,2,12,3,25.0,0.93,0.23,0.17,0.67,13.1,0,0,0,1.6,1.6,0.13,+0.4,+0.4,Partidos
570,Ángel Correa,ar ARG,"DL,CC",Atlético Madrid,es La Liga,26,1995,20.6,12,50,23,46.0,2.42,1.12,0.24,0.52,17.0,0,0,0,7.3,7.3,0.15,+4.7,+4.7,Partidos
571,Joaquín Correa,ar ARG,DL,Inter,it Serie A,26,1994,11.4,6,35,16,45.7,3.07,1.40,0.17,0.38,13.0,0,0,0,4.6,4.6,0.13,+1.4,+1.4,Partidos
572,Thierry Correia,pt POR,DF,Valencia,es La Liga,22,1999,15.7,0,3,1,33.3,0.19,0.06,0.00,0.00,20.0,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Partidos
573,Danny da Costa,de GER,"DF,CC",Eint Frankfurt,de Bundesliga,28,1993,8.1,0,2,0,0.0,0.25,0.00,0.00,,12.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Partidos
574,David Pereira da Costa,pt POR,"CC,DL",Lens,fr Ligue 1,20,2001,16.3,3,25,8,32.0,1.54,0.49,0.12,0.38,19.9,0,0,0,2.1,2.1,0.08,+0.9,+0.9,Partidos
575,Hélder Costa,ao ANG,CC,Leeds United,eng Premier League,27,1994,0.2,0,1,0,0.0,4.09,0.00,0.00,,23.3,0,0,0,0.0,0.0,0.01,0.0,0.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
576,Hélder Costa,ao ANG,"CC,DL",Valencia,es La Liga,27,1994,12.4,0,9,2,22.2,0.72,0.16,0.00,0.00,17.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Partidos
577,Jaume Costa,es ESP,DF,Mallorca,es La Liga,33,1988,20.3,0,11,2,18.2,0.54,0.10,0.00,0.00,19.6,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Partidos
578,Benoît Costil,fr FRA,PO,Bordeaux,fr Ligue 1,34,1987,25.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
579,Vladimír Coufal,cz CZE,DF,West Ham,eng Premier League,28,1992,24.5,0,11,4,36.4,0.45,0.16,0.00,0.00,17.7,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Partidos
580,Kalifa Coulibaly,ml MLI,DL,Nantes,fr Ligue 1,29,1991,9.4,5,26,10,38.5,2.75,1.06,0.19,0.50,9.2,0,0,0,4.7,4.7,0.18,+0.3,+0.3,Partidos
581,Lassana Coulibaly,ml MLI,CC,Salernitana,it Serie A,25,1996,25.9,0,22,7,31.8,0.85,0.27,0.00,0.00,25.7,0,0,0,1.0,1.0,0.04,-1.0,-1.0,Partidos
582,Mamadou Coulibaly,sn SEN,CC,Salernitana,it Serie A,22,1999,9.0,2,10,4,40.0,1.11,0.45,0.20,0.50,19.6,0,0,0,1.4,1.4,0.14,+0.6,+0.6,Partidos
583,Tanguy Coulibaly,fr FRA,"DL,CC",Stuttgart,de Bundesliga,20,2001,12.0,0,13,3,23.1,1.08,0.25,0.00,0.00,16.8,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Partidos
584,Thibaut Courtois,be BEL,PO,Real Madrid,es La Liga,29,1992,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
585,Philippe Coutinho,br BRA,"CC,DL",Aston Villa,eng Premier League,29,1992,14.8,5,43,16,37.2,2.91,1.08,0.12,0.31,21.2,6,0,0,3.8,3.8,0.09,+1.2,+1.2,Partidos
586,Philippe Coutinho,br BRA,"CC,DL",Barcelona,es La Liga,29,1992,5.6,2,23,6,26.1,4.12,1.07,0.04,0.17,19.0,2,1,1,3.1,2.3,0.10,-1.1,-1.3,Partidos
587,Nicolas Cozza,fr FRA,DF,Montpellier,fr Ligue 1,22,1999,30.8,2,6,3,50.0,0.19,0.10,0.33,0.67,14.5,0,0,0,1.6,1.6,0.26,+0.4,+0.4,Partidos
588,Alessio Cragno,it ITA,PO,Cagliari,it Serie A,27,1994,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
589,Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,31,1989,30.3,2,18,3,16.7,0.59,0.10,0.11,0.67,20.5,8,0,0,1.1,1.1,0.06,+0.9,+0.9,Partidos
590,Charlie Cresswell,eng ENG,DF,Leeds United,eng Premier League,18,2002,1.6,0,1,0,0.0,0.64,0.00,0.00,,9.2,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Partidos
591,Domenico Criscito,it ITA,DF,Genoa,it Serie A,34,1986,18.0,6,17,0,0.0,0.95,0.00,0.00,,32.5,0,6,7,5.8,0.3,0.02,+0.2,-0.3,Partidos
592,Bryan Cristante,it ITA,CC,Roma,it Serie A,26,1995,29.8,2,40,5,12.5,1.34,0.17,0.05,0.40,17.0,0,0,0,2.2,2.2,0.06,-0.2,-0.2,Partidos
593,Cristo,es ESP,DF,Real Sociedad,es La Liga,21,2000,0.2,0,1,0,0.0,5.29,0.00,0.00,,33.6,0,0,0,0.0,0.0,0.01,0.0,0.0,Partidos
594,Enzo Crivelli,fr FRA,"DL,CC",Saint-Étienne,fr Ligue 1,26,1995,1.1,0,3,1,33.3,2.65,0.88,0.00,0.00,14.1,0,0,0,0.5,0.5,0.18,-0.5,-0.5,Partidos
595,Domen Črnigoj,si SVN,CC,Venezia,it Serie A,25,1995,20.9,3,32,12,37.5,1.53,0.57,0.09,0.25,22.4,0,0,0,2.2,2.2,0.07,+0.8,+0.8,Partidos
596,Giovanni Crociata,it ITA,DL,Empoli,it Serie A,23,1997,0.2,0,1,0,0.0,6.00,0.00,0.00,,10.8,0,0,0,0.1,0.1,0.15,-0.1,-0.1,Partidos
597,Juan Cruz Armada,es ESP,DF,Osasuna,es La Liga,29,1992,21.5,0,3,0,0.0,0.14,0.00,0.00,,17.2,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Partidos
598,Juan Cuadrado,co COL,"DF,CC",Juventus,it Serie A,33,1988,27.6,4,36,13,36.1,1.30,0.47,0.11,0.31,21.4,5,0,0,1.7,1.7,0.05,+2.3,+2.3,Partidos
599,Cucho,co COL,"DL,CC",Watford,eng Premier League,22,1999,12.7,5,34,10,29.4,2.67,0.78,0.15,0.50,19.0,5,0,0,2.5,2.5,0.07,+2.5,+2.5,Partidos
600,Marc Cucurella,es ESP,DF,Brighton,eng Premier League,23,1998,34.3,1,18,3,16.7,0.52,0.09,0.06,0.33,20.9,0,0,0,0.7,0.7,0.04,+0.3,+0.3,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
601,Marc Cucurella,es ESP,"CC,DF",Getafe,es La Liga,23,1998,0.3,0,1,0,0.0,3.91,0.00,0.00,,18.8,0,0,0,0.2,0.2,0.16,-0.2,-0.2,Partidos
602,Jorge Cuenca,es ESP,DF,Getafe,es La Liga,21,1999,29.8,1,16,7,43.8,0.54,0.23,0.06,0.14,12.4,0,0,0,0.9,0.9,0.06,+0.1,+0.1,Partidos
603,Mickaël Cuisance,fr FRA,CC,Venezia,it Serie A,21,1999,10.2,0,6,1,16.7,0.59,0.10,0.00,0.00,20.5,2,0,0,0.6,0.6,0.10,-0.6,-0.6,Partidos
604,Mickaël Cuisance,fr FRA,CC,Bayern Munich,de Bundesliga,21,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
605,Luke Cundle,eng ENG,CC,Wolves,eng Premier League,19,2002,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
606,Matheus Cunha,br BRA,DL,Atlético Madrid,es La Liga,22,1999,11.8,6,37,14,37.8,3.13,1.19,0.16,0.43,15.4,0,0,0,5.8,5.8,0.16,+0.2,+0.2,Partidos
607,Matheus Cunha,br BRA,DL,Hertha BSC,de Bundesliga,22,1999,0.7,0,2,1,50.0,2.81,1.41,0.00,0.00,11.1,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Partidos
608,Patrick Cutrone,it ITA,DL,Empoli,it Serie A,23,1998,15.6,3,50,14,28.0,3.21,0.90,0.06,0.21,15.8,0,0,0,3.7,3.7,0.07,-0.7,-0.7,Partidos
609,Wylan Cyprien,fr FRA,CC,Nantes,fr Ligue 1,26,1995,16.6,2,20,8,40.0,1.21,0.48,0.10,0.25,24.4,2,0,0,0.8,0.8,0.04,+1.2,+1.2,Partidos
610,Rafael Czichos,de GER,DF,Köln,de Bundesliga,31,1990,15.6,0,2,0,0.0,0.13,0.00,0.00,,6.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Partidos
611,Lennart-Marten Czyborra,de GER,DF,Arminia,de Bundesliga,22,1999,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
612,Danilo D'Ambrosio,it ITA,DF,Inter,it Serie A,32,1988,11.1,1,14,3,21.4,1.26,0.27,0.07,0.33,9.5,0,0,0,2.0,2.0,0.15,-1.0,-1.0,Partidos
613,Lucas Da Cunha,fr FRA,CC,Nice,fr Ligue 1,20,2001,4.4,0,10,3,30.0,2.29,0.69,0.00,0.00,24.4,1,0,0,0.8,0.8,0.08,-0.8,-0.8,Partidos
614,Lucas Da Cunha,fr FRA,"DL,CC",Clermont Foot,fr Ligue 1,20,2001,9.3,2,18,6,33.3,1.94,0.65,0.11,0.33,19.8,0,0,0,1.7,1.7,0.09,+0.3,+0.3,Partidos
615,Damien Da Silva,fr FRA,DF,Lyon,fr Ligue 1,33,1988,12.5,0,12,1,8.3,0.96,0.08,0.00,0.00,10.7,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Partidos
616,Moanes Dabbur,il ISR,"DL,CC",Hoffenheim,de Bundesliga,29,1992,14.6,3,33,9,27.3,2.27,0.62,0.09,0.33,12.4,0,0,0,4.5,4.5,0.14,-1.5,-1.5,Partidos
617,Colin Dagba,fr FRA,DF,Paris S-G,fr Ligue 1,22,1998,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
618,Finn Dahmen,de GER,PO,Mainz 05,de Bundesliga,23,1998,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
619,Mahmoud Dahoud,de GER,CC,Dortmund,de Bundesliga,25,1996,18.4,2,22,4,18.2,1.19,0.22,0.09,0.50,23.7,0,0,0,1.2,1.2,0.06,+0.8,+0.8,Partidos
620,Patson Daka,zm ZAM,DL,Leicester City,eng Premier League,22,1998,12.9,5,26,15,57.7,2.02,1.16,0.19,0.33,15.2,0,0,0,4.2,4.2,0.16,+0.8,+0.8,Partidos
621,Stuart Dallas,nir NIR,"DF,CC",Leeds United,eng Premier League,30,1991,32.4,1,30,8,26.7,0.92,0.25,0.03,0.13,21.7,0,0,0,1.9,1.9,0.06,-0.9,-0.9,Partidos
622,Diogo Dalot,pt POR,DF,Manchester Utd,eng Premier League,22,1999,20.0,0,13,4,30.8,0.65,0.20,0.00,0.00,21.0,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Partidos
623,Mikkel Damsgaard,dk DEN,"CC,DL",Sampdoria,it Serie A,21,2000,6.4,0,11,2,18.2,1.71,0.31,0.00,0.00,21.2,1,0,0,0.6,0.6,0.05,-0.6,-0.6,Partidos
624,Flavius Daniliuc,at AUT,DF,Nice,fr Ligue 1,20,2001,14.4,0,4,0,0.0,0.28,0.00,0.00,,10.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Partidos
625,Danilo,br BRA,"DF,CC",Juventus,it Serie A,30,1991,21.0,1,13,3,23.1,0.62,0.14,0.08,0.33,21.1,0,0,0,0.6,0.6,0.05,+0.4,+0.4,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
626,Arnaut Danjuma,nl NED,DL,Villarreal,es La Liga,24,1997,16.4,10,59,25,42.4,3.61,1.53,0.12,0.28,15.1,2,3,3,11.9,9.5,0.16,-1.9,-2.5,Partidos
627,Kevin Danso,at AUT,DF,Lens,fr Ligue 1,22,1998,31.0,2,13,4,30.8,0.42,0.13,0.15,0.50,10.6,0,0,0,1.7,1.7,0.13,+0.3,+0.3,Partidos
628,Dante,br BRA,DF,Nice,fr Ligue 1,37,1983,31.9,0,12,2,16.7,0.38,0.06,0.00,0.00,14.2,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Partidos
629,Ebrima Darboe,gm GAM,CC,Roma,it Serie A,20,2001,0.7,0,1,0,0.0,1.43,0.00,0.00,,18.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Partidos
630,Márton Dárdai,de GER,DF,Hertha BSC,de Bundesliga,19,2002,8.4,0,4,3,75.0,0.48,0.36,0.00,0.00,16.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Partidos
631,Sergi Darder,es ESP,CC,Espanyol,es La Liga,27,1993,34.7,3,44,17,38.6,1.27,0.49,0.07,0.18,24.1,0,0,0,2.6,2.6,0.06,+0.4,+0.4,Partidos
632,Vladimír Darida,cz CZE,CC,Hertha BSC,de Bundesliga,30,1990,19.8,2,24,9,37.5,1.21,0.45,0.08,0.22,21.8,1,0,0,1.9,1.9,0.08,+0.1,+0.1,Partidos
633,Karl Darlow,eng ENG,PO,Newcastle Utd,eng Premier League,30,1990,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
634,Matteo Darmian,it ITA,DF,Inter,it Serie A,31,1989,16.7,2,8,4,50.0,0.48,0.24,0.25,0.50,17.1,0,0,0,0.7,0.7,0.09,+1.3,+1.3,Partidos
635,Josh Dasilva,eng ENG,"CC,DL",Brentford,eng Premier League,22,1998,2.9,0,1,0,0.0,0.35,0.00,0.00,,13.2,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Partidos
636,Jonathan David,ca CAN,DL,Lille,fr Ligue 1,21,2000,31.2,15,67,30,44.8,2.15,0.96,0.19,0.43,13.8,0,2,3,14.6,12.3,0.18,+0.4,+0.7,Partidos
637,Alphonso Davies,ca CAN,DF,Bayern Munich,de Bundesliga,20,2000,19.3,0,18,6,33.3,0.93,0.31,0.00,0.00,16.6,0,0,0,1.3,1.3,0.07,-1.3,-1.3,Partidos
638,Ben Davies,wls WAL,DF,Tottenham,eng Premier League,28,1993,28.2,1,18,7,38.9,0.64,0.25,0.06,0.14,17.1,0,0,0,2.3,2.3,0.13,-1.3,-1.3,Partidos
639,Tom Davies,eng ENG,CC,Everton,eng Premier League,23,1998,2.6,1,6,2,33.3,2.31,0.77,0.17,0.50,17.3,0,0,0,0.8,0.8,0.14,+0.2,+0.2,Partidos
640,Keinan Davis,eng ENG,DL,Aston Villa,eng Premier League,23,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
641,Paweł Dawidowicz,pl POL,DF,Hellas Verona,it Serie A,26,1995,13.3,0,6,0,0.0,0.45,0.00,0.00,,9.7,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Partidos
642,Craig Dawson,eng ENG,DF,West Ham,eng Premier League,31,1990,30.6,2,25,5,20.0,0.82,0.16,0.08,0.40,8.5,0,0,0,3.0,3.0,0.12,-1.0,-1.0,Partidos
643,Kevin De Bruyne,be BEL,CC,Manchester City,eng Premier League,30,1991,24.5,15,78,31,39.7,3.19,1.27,0.19,0.48,19.2,7,0,0,5.7,5.7,0.07,+9.3,+9.3,Partidos
644,Konrad De La Fuente,us USA,"DL,CC",Marseille,fr Ligue 1,20,2001,8.7,0,15,4,26.7,1.72,0.46,0.00,0.00,17.3,0,0,0,1.0,1.0,0.06,-1.0,-1.0,Partidos
645,Sebastien De Maio,fr FRA,DF,Udinese,it Serie A,34,1987,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
646,Tommaso De Nipoti,it ITA,DL,Atalanta,it Serie A,18,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
647,Rodrigo De Paul,ar ARG,CC,Atlético Madrid,es La Liga,27,1994,23.9,3,24,9,37.5,1.00,0.38,0.13,0.33,22.8,0,0,0,1.6,1.6,0.07,+1.4,+1.4,Partidos
648,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,28,1992,13.0,1,6,2,33.3,0.46,0.15,0.17,0.50,23.7,0,0,0,0.2,0.2,0.03,+0.8,+0.8,Partidos
649,Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,33,1988,25.5,3,16,7,43.8,0.63,0.27,0.19,0.43,11.2,0,0,0,1.8,1.8,0.11,+1.2,+1.2,Partidos
650,Saulo Decarli,ch SUI,DF,Bochum,de Bundesliga,29,1992,0.1,0,1,1,100.0,10.00,10.00,0.00,0.00,14.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
651,Troy Deeney,eng ENG,DL,Watford,eng Premier League,33,1988,0.3,0,2,0,0.0,7.20,0.00,0.00,,12.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Partidos
652,Grégoire Defrel,mq MTQ,DL,Sassuolo,it Serie A,30,1991,15.1,2,27,10,37.0,1.78,0.66,0.07,0.20,13.8,0,0,0,4.0,4.0,0.15,-2.0,-2.0,Partidos
653,Alessandro Deiola,it ITA,CC,Cagliari,it Serie A,25,1995,23.7,4,26,12,46.2,1.10,0.51,0.15,0.33,20.1,0,0,0,2.5,2.5,0.10,+1.5,+1.5,Partidos
654,Romain Del Castillo,fr FRA,"CC,DL",Rennes,fr Ligue 1,25,1996,0.3,0,1,0,0.0,3.21,0.00,0.00,,21.9,1,0,0,0.2,0.2,0.22,-0.2,-0.2,Partidos
655,Romain Del Castillo,fr FRA,"CC,DL",Brest,fr Ligue 1,25,1996,10.8,0,12,3,25.0,1.11,0.28,0.00,0.00,20.9,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Partidos
656,Thomas Delaine,fr FRA,DF,Metz,fr Ligue 1,29,1992,25.7,1,18,5,27.8,0.70,0.19,0.06,0.20,25.5,0,0,0,1.0,1.0,0.06,0.0,0.0,Partidos
657,Thomas Delaney,dk DEN,CC,Sevilla,es La Liga,29,1991,17.2,2,17,4,23.5,0.99,0.23,0.12,0.50,12.2,0,0,0,1.2,1.2,0.07,+0.8,+0.8,Partidos
658,Thomas Delaney,dk DEN,CC,Dortmund,de Bundesliga,29,1991,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
659,Liam Delap,eng ENG,DL,Manchester City,eng Premier League,18,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
660,Sacha Delaye,fr FRA,"CC,DL",Montpellier,fr Ligue 1,19,2002,2.9,0,3,0,0.0,1.03,0.00,0.00,,20.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Partidos
661,Filippo Delli Carri,it ITA,DF,Salernitana,it Serie A,22,1999,3.7,0,4,2,50.0,1.08,0.54,0.00,0.00,13.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Partidos
662,Andy Delort,dz ALG,DL,Nice,fr Ligue 1,29,1991,27.2,16,95,37,38.9,3.49,1.36,0.14,0.35,16.9,7,3,3,14.6,12.2,0.13,+1.4,+0.8,Partidos
663,Andy Delort,dz ALG,DL,Montpellier,fr Ligue 1,29,1991,3.0,2,14,5,35.7,4.68,1.67,0.14,0.40,15.9,0,0,0,1.3,1.3,0.10,+0.7,+0.7,Partidos
664,Fabian Delph,eng ENG,CC,Everton,eng Premier League,31,1989,7.4,0,2,0,0.0,0.27,0.00,0.00,,27.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Partidos
665,Moussa Dembélé,fr FRA,DL,Lyon,fr Ligue 1,25,1996,24.5,21,83,37,44.6,3.38,1.51,0.19,0.43,12.7,0,5,5,19.3,15.3,0.19,+1.7,+0.7,Partidos
666,Ousmane Dembélé,fr FRA,DL,Barcelona,es La Liga,24,1997,15.7,1,46,7,15.2,2.94,0.45,0.02,0.14,19.5,1,0,0,2.6,2.6,0.06,-1.6,-1.6,Partidos
667,Yusuf Demir,at AUT,DL,Barcelona,es La Liga,18,2003,2.1,0,1,0,0.0,0.47,0.00,0.00,,12.4,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Partidos
668,Merih Demiral,tr TUR,DF,Atalanta,it Serie A,23,1998,21.3,1,25,6,24.0,1.17,0.28,0.04,0.17,10.2,0,0,0,2.4,2.4,0.10,-1.4,-1.4,Partidos
669,Kerem Demirbay,de GER,CC,Leverkusen,de Bundesliga,28,1993,22.8,1,36,11,30.6,1.58,0.48,0.00,0.00,25.4,6,1,2,3.3,1.8,0.05,-2.3,-1.8,Partidos
