Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Expectativa,Expectativa,Expectativa,Expectativa,Expectativa,Unnamed: 26_level_0
445,Étienne Capoue,fr FRA,CC,Watford,eng Premier League,31,1988,29.2,0,19,1,5.3,0.65,0.03,0.00,0.00,26.9,2,0,0,0.8,0.8,0.04,-0.8,-0.8,Partidos
446,Gianluca Caprari,it ITA,"DL,CC",Sampdoria,it Serie A,26,1993,7.4,3,23,8,34.8,3.10,1.08,0.13,0.38,19.6,3,0,0,1.2,1.2,0.05,+1.8,+1.8,Partidos
447,Gianluca Caprari,it ITA,"DL,CC",Parma,it Serie A,26,1993,6.5,2,15,7,46.7,2.29,1.07,0.07,0.14,18.9,0,1,1,2.4,1.6,0.10,-0.4,-0.6,Partidos
448,Francesco Caputo,it ITA,DL,Sassuolo,it Serie A,31,1987,32.6,21,71,33,46.5,2.18,1.01,0.27,0.58,13.4,0,2,2,13.9,12.4,0.18,+7.1,+6.6,Partidos
449,Maxence Caqueret,fr FRA,CC,Lyon,fr Ligue 1,19,2000,6.3,0,4,2,50.0,0.63,0.32,0.00,0.00,23.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Partidos
450,Andrea Carboni,it ITA,DF,Cagliari,it Serie A,18,2001,4.1,0,1,0,0.0,0.24,0.00,0.00,,28.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
451,Irvin Cardona,fr FRA,"DL,CC",Brest,fr Ligue 1,21,1997,16.1,6,50,14,28.0,3.10,0.87,0.12,0.43,15.3,0,0,0,5.5,5.5,0.11,+0.5,+0.5,Partidos
452,Marc Cardona,es ESP,DL,Osasuna,es La Liga,24,1995,7.8,1,12,4,33.3,1.53,0.51,0.08,0.25,14.7,0,0,0,1.8,1.8,0.15,-0.8,-0.8,Partidos
453,Diego Carlos,br BRA,DF,Sevilla,es La Liga,26,1993,34.8,2,21,3,14.3,0.60,0.09,0.10,0.67,16.5,0,0,0,2.3,2.3,0.11,-0.3,-0.3,Partidos
454,Lionel Carole,fr FRA,DF,Strasbourg,fr Ligue 1,28,1991,14.1,0,5,0,0.0,0.35,0.00,0.00,,26.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Partidos
455,Yannick Carrasco,be BEL,"CC,DL",Atlético Madrid,es La Liga,25,1993,7.0,1,17,6,35.3,2.42,0.86,0.06,0.17,20.3,1,0,0,1.2,1.2,0.07,-0.2,-0.2,Partidos
456,Daniel Carriço,pt POR,DF,Sevilla,es La Liga,30,1988,9.4,0,6,0,0.0,0.64,0.00,0.00,,14.9,0,0,0,0.6,0.6,0.10,-0.6,-0.6,Partidos
457,Guido Carrillo,ar ARG,DL,Leganés,es La Liga,28,1991,13.5,1,37,13,35.1,2.75,0.96,0.03,0.08,11.3,0,0,0,5.2,5.1,0.15,-4.2,-4.1,Partidos
458,Andy Carroll,eng ENG,DL,Newcastle Utd,eng Premier League,30,1989,7.0,0,16,3,18.8,2.28,0.43,0.00,0.00,14.3,0,0,0,1.2,1.2,0.08,-1.2,-1.2,Partidos
459,Dani Carvajal,es ESP,DF,Real Madrid,es La Liga,27,1992,30.4,1,20,9,45.0,0.66,0.30,0.05,0.11,19.5,0,0,0,2.6,2.6,0.13,-1.6,-1.6,Partidos
460,Matis Carvalho,pt POR,PO,Montpellier,fr Ligue 1,20,1999,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
461,William Carvalho,pt POR,CC,Betis,es La Liga,27,1992,9.9,0,6,2,33.3,0.61,0.20,0.00,0.00,21.5,0,0,0,0.6,0.6,0.10,-0.6,-0.6,Partidos
462,Casemiro,br BRA,CC,Real Madrid,es La Liga,27,1992,34.3,4,45,12,26.7,1.31,0.35,0.09,0.33,22.6,4,0,0,4.2,4.2,0.10,-0.2,-0.2,Partidos
463,Moreto Cassamã,gw GNB,CC,Reims,fr Ligue 1,21,1998,6.6,1,4,1,25.0,0.61,0.15,0.25,1.00,28.1,1,0,0,0.2,0.2,0.04,+0.8,+0.8,Partidos
464,Francesco Cassata,it ITA,CC,Genoa,it Serie A,22,1997,16.2,2,12,7,58.3,0.74,0.43,0.17,0.29,21.9,0,0,0,1.2,1.2,0.10,+0.8,+0.8,Partidos
465,Timothy Castagne,be BEL,DF,Atalanta,it Serie A,23,1995,19.7,1,18,5,27.8,0.92,0.25,0.06,0.20,13.2,0,0,0,2.0,2.0,0.12,-1.0,-1.0,Partidos
466,Koen Casteels,be BEL,PO,Wolfsburg,de Bundesliga,27,1992,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
467,Jean-Charles Castelletto,cm CMR,DF,Brest,fr Ligue 1,24,1995,20.4,1,3,1,33.3,0.15,0.05,0.33,1.00,7.1,0,0,0,0.5,0.5,0.17,+0.5,+0.5,Partidos
468,Samu Castillejo,es ESP,"DL,CC",Milan,it Serie A,24,1995,13.4,2,31,8,25.8,2.31,0.60,0.06,0.25,17.2,0,0,0,4.1,4.1,0.13,-2.1,-2.1,Partidos
469,Jonny Castro,es ESP,"CC,DF",Wolves,eng Premier League,25,1994,32.1,2,18,5,27.8,0.56,0.16,0.11,0.40,19.0,0,0,0,1.6,1.6,0.09,+0.4,+0.4,Partidos
470,Lucas Castro,ar ARG,CC,SPAL,it Serie A,30,1989,4.7,0,10,2,20.0,2.12,0.42,0.00,0.00,22.8,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Partidos
471,Lucas Castro,ar ARG,CC,Cagliari,it Serie A,30,1989,6.7,2,14,3,21.4,2.08,0.45,0.14,0.67,21.6,0,0,0,0.9,0.9,0.07,+1.1,+1.1,Partidos
472,Gaetano Castrovilli,it ITA,CC,Fiorentina,it Serie A,22,1997,29.7,3,49,11,22.4,1.65,0.37,0.06,0.27,19.4,1,0,0,3.5,3.5,0.07,-0.5,-0.5,Partidos
473,Danilo Cataldi,it ITA,CC,Lazio,it Serie A,24,1994,6.6,1,9,1,11.1,1.37,0.15,0.11,1.00,33.3,2,0,0,0.5,0.5,0.05,+0.5,+0.5,Partidos
474,Craig Cathcart,nir NIR,DF,Watford,eng Premier League,30,1989,27.6,0,2,1,50.0,0.07,0.04,0.00,0.00,10.8,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Partidos
475,Edinson Cavani,uy URU,DL,Paris S-G,fr Ligue 1,32,1987,6.7,4,27,10,37.0,4.02,1.49,0.11,0.30,10.5,1,1,1,8.7,7.9,0.29,-4.7,-4.9,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
476,Santi Cazorla,es ESP,CC,Villarreal,es La Liga,34,1984,27.2,11,41,16,39.0,1.51,0.59,0.07,0.19,24.6,0,8,8,8.7,2.4,0.06,+2.3,+0.6,Partidos
477,Dani Ceballos,es ESP,CC,Arsenal,eng Premier League,22,1996,18.8,0,13,3,23.1,0.69,0.16,0.00,0.00,22.8,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Partidos
478,Federico Ceccherini,it ITA,DF,Fiorentina,it Serie A,27,1992,9.3,0,4,0,0.0,0.43,0.00,0.00,,15.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Partidos
479,Christian Celesia,it ITA,DF,Torino,it Serie A,17,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
480,Zeki Çelik,tr TUR,DF,Lille,fr Ligue 1,22,1997,23.0,0,4,1,25.0,0.17,0.04,0.00,0.00,21.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Partidos
481,Fabien Centonze,fr FRA,DF,Metz,fr Ligue 1,23,1996,28.0,0,9,3,33.3,0.32,0.11,0.00,0.00,24.0,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Partidos
482,Luca Ceppitelli,it ITA,DF,Cagliari,it Serie A,29,1989,13.8,2,5,2,40.0,0.36,0.14,0.40,1.00,14.2,0,0,0,0.4,0.4,0.08,+1.6,+1.6,Partidos
483,Alberto Cerri,it ITA,DL,SPAL,it Serie A,23,1996,4.7,1,11,5,45.5,2.36,1.07,0.09,0.20,13.6,0,0,0,1.5,1.5,0.14,-0.5,-0.5,Partidos
484,Alberto Cerri,it ITA,DL,Cagliari,it Serie A,23,1996,2.7,1,7,3,42.9,2.58,1.11,0.14,0.33,17.4,0,0,0,0.4,0.4,0.06,+0.6,+0.6,Partidos
485,Julian Chabot,de GER,DF,Sampdoria,it Serie A,21,1998,6.3,1,1,1,100.0,0.16,0.16,1.00,1.00,8.5,0,0,0,0.1,0.1,0.10,+0.9,+0.9,Partidos
486,Florian Chabrolle,fr FRA,CC,Marseille,fr Ligue 1,21,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
487,Fouad Chafik,ma MAR,DF,Dijon,fr Ligue 1,32,1986,17.0,0,7,1,14.3,0.41,0.06,0.00,0.00,26.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Partidos
488,Sofian Chakla,ma MAR,DF,Villarreal,es La Liga,25,1993,2.0,0,1,0,0.0,0.50,0.00,0.00,,14.3,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Partidos
489,Nathaniel Chalobah,eng ENG,CC,Watford,eng Premier League,24,1994,10.3,0,9,0,0.0,0.87,0.00,0.00,,23.3,2,0,0,0.5,0.5,0.05,-0.5,-0.5,Partidos
490,Calum Chambers,eng ENG,DF,Arsenal,eng Premier League,24,1995,12.2,1,12,2,16.7,0.98,0.16,0.08,0.50,12.0,0,0,0,0.8,0.8,0.07,+0.2,+0.2,Partidos
491,Jhon Chancellor,ve VEN,DF,Brescia,it Serie A,27,1992,24.9,3,13,3,23.1,0.52,0.12,0.23,1.00,8.1,0,0,0,2.4,2.4,0.18,+0.6,+0.6,Partidos
492,Timothy Chandler,us USA,"DF,CC",Eint Frankfurt,de Bundesliga,29,1990,13.6,5,20,8,40.0,1.48,0.59,0.25,0.63,13.5,0,0,0,2.0,2.0,0.10,+3.0,+3.0,Partidos
493,Kwon Chang-hoon,kr KOR,"CC,DL",Freiburg,de Bundesliga,25,1994,7.5,2,15,6,40.0,2.00,0.80,0.13,0.33,20.6,0,0,0,2.1,2.1,0.14,-0.1,-0.1,Partidos
494,Gaëtan Charbonnier,fr FRA,"DL,CC",Brest,fr Ligue 1,30,1988,22.9,4,49,14,28.6,2.14,0.61,0.08,0.29,18.5,0,0,2,7.1,5.5,0.11,-3.1,-1.5,Partidos
495,Brendan Chardonnet,fr FRA,DF,Brest,fr Ligue 1,24,1994,9.1,0,4,0,0.0,0.44,0.00,0.00,,19.6,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Partidos
496,Charles,br BRA,DL,Eibar,es La Liga,35,1984,14.5,6,23,9,39.1,1.59,0.62,0.22,0.56,15.5,0,1,2,4.6,3.0,0.13,+1.4,+2.0,Partidos
497,Xavier Chavalerin,fr FRA,CC,Reims,fr Ligue 1,28,1991,23.9,1,21,3,14.3,0.88,0.13,0.05,0.33,21.5,1,0,0,0.9,0.9,0.04,+0.1,+0.1,Partidos
498,Pablo Chavarría,ar ARG,"DL,CC",Mallorca,es La Liga,31,1988,2.3,0,5,0,0.0,2.15,0.00,0.00,,11.7,0,0,0,0.8,0.8,0.17,-0.8,-0.8,Partidos
499,Aurélien Chedjou,cm CMR,DF,Amiens,fr Ligue 1,34,1985,21.9,0,8,2,25.0,0.37,0.09,0.00,0.00,10.3,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Partidos
500,Pape Cheikh Diop,sn SEN,CC,Celta Vigo,es La Liga,21,1997,6.7,0,2,0,0.0,0.30,0.00,0.00,,18.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
501,Chema,es ESP,DF,Getafe,es La Liga,27,1992,3.4,0,3,0,0.0,0.87,0.00,0.00,,14.1,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Partidos
502,Rayan Cherki,fr FRA,"CC,DL",Lyon,fr Ligue 1,15,2003,1.6,0,3,2,66.7,1.89,1.26,0.00,0.00,23.5,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Partidos
503,Denis Cheryshev,ru RUS,"CC,DL",Valencia,es La Liga,28,1990,10.3,1,22,7,31.8,2.14,0.68,0.05,0.14,19.2,0,0,0,3.4,3.4,0.16,-2.4,-2.4,Partidos
504,Giorgio Chiellini,it ITA,DF,Juventus,it Serie A,34,1984,2.2,1,1,1,100.0,0.45,0.45,1.00,1.00,8.6,0,0,0,0.2,0.2,0.19,+0.8,+0.8,Partidos
505,Federico Chiesa,it ITA,"DL,DF",Fiorentina,it Serie A,21,1997,29.3,10,109,41,37.6,3.72,1.40,0.08,0.22,18.3,2,1,2,12.2,10.6,0.10,-2.2,-1.6,Partidos
506,Ben Chilwell,eng ENG,DF,Leicester City,eng Premier League,22,1996,26.4,3,16,6,37.5,0.61,0.23,0.19,0.50,19.1,0,0,0,1.0,1.0,0.06,+2.0,+2.0,Partidos
507,Vlad Chiricheș,ro ROU,DF,Sassuolo,it Serie A,29,1989,7.9,0,2,0,0.0,0.25,0.00,0.00,,8.8,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Partidos
508,Tahith Chong,nl NED,"DL,DF",Manchester Utd,eng Premier League,19,1999,0.4,0,1,0,0.0,2.43,0.00,0.00,,14.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Partidos
509,Joris Chotard,fr FRA,CC,Montpellier,fr Ligue 1,17,2001,13.9,0,9,2,22.2,0.65,0.14,0.00,0.00,32.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Partidos
510,Hamza Choudhury,eng ENG,CC,Leicester City,eng Premier League,21,1997,9.9,1,7,2,28.6,0.71,0.20,0.14,0.50,16.2,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Partidos
511,Mounir Chouiar,fr FRA,"CC,DL",Dijon,fr Ligue 1,20,1999,16.7,4,39,17,43.6,2.33,1.02,0.10,0.24,17.5,6,0,0,3.6,3.6,0.09,+0.4,+0.4,Partidos
512,Andreas Christensen,dk DEN,DF,Chelsea,eng Premier League,23,1996,19.5,0,7,2,28.6,0.36,0.10,0.00,0.00,12.7,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Partidos
513,Samuel Chukwueze,ng NGA,"DL,CC",Villarreal,es La Liga,20,1999,22.8,3,48,11,22.9,2.11,0.48,0.06,0.27,18.5,0,0,0,3.4,3.4,0.07,-0.4,-0.4,Partidos
514,Darko Churlinov,mk MKD,CC,Köln,de Bundesliga,19,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
515,Churripi,es ESP,PO,Valladolid,es La Liga,25,1994,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
516,Luca Cigarini,it ITA,CC,Cagliari,it Serie A,33,1986,17.8,0,7,1,14.3,0.39,0.06,0.00,0.00,23.4,2,0,0,0.4,0.4,0.05,-0.4,-0.4,Partidos
517,Per Ciljan Skjelbred,no NOR,CC,Hertha BSC,de Bundesliga,32,1987,18.1,0,1,0,0.0,0.06,0.00,0.00,,12.8,0,0,0,0.0,0.0,0.04,0.0,0.0,Partidos
518,Jasper Cillessen,nl NED,PO,Valencia,es La Liga,30,1989,23.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
519,Thiago Cionek,pl POL,DF,SPAL,it Serie A,33,1986,24.1,0,11,2,18.2,0.46,0.08,0.00,0.00,17.4,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Partidos
520,Ibrahim Cissé,ci CIV,DF,Nice,fr Ligue 1,20,1999,0.6,0,1,1,100.0,1.80,1.80,0.00,0.00,8.5,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Partidos
521,Ibrahim Cissé,sn SEN,DF,Angers,fr Ligue 1,23,1996,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
522,Andrea Cistana,it ITA,DF,Brescia,it Serie A,22,1997,20.4,1,6,2,33.3,0.29,0.10,0.17,0.50,11.6,0,0,0,0.4,0.4,0.07,+0.6,+0.6,Partidos
523,Ciaran Clark,ie IRL,DF,Newcastle Utd,eng Premier League,29,1989,13.2,2,6,4,66.7,0.46,0.30,0.33,0.50,8.3,0,0,0,1.3,1.3,0.21,+0.7,+0.7,Partidos
524,Leon Clarke,eng ENG,"DL,CC",Sheffield Utd,eng Premier League,34,1985,0.4,0,1,0,0.0,2.57,0.00,0.00,,9.6,0,0,0,0.5,0.5,0.46,-0.5,-0.5,Partidos
525,Alexis Claude-Maurice,fr FRA,"DL,CC",Nice,fr Ligue 1,21,1998,18.1,1,38,10,26.3,2.10,0.55,0.03,0.10,18.3,0,0,0,3.2,3.2,0.08,-2.2,-2.2,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
526,Christian Clemens,de GER,DL,Köln,de Bundesliga,27,1991,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
527,Óscar Clemente,es ESP,CC,Atlético Madrid,es La Liga,20,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
528,Yannis Clementia,mq MTQ,PO,Nice,fr Ligue 1,22,1997,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
529,Denilho Cleonise,nl NED,DL,Genoa,it Serie A,17,2001,0.5,0,1,0,0.0,1.91,0.00,0.00,,11.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Partidos
530,Carlos Clerc,es ESP,DF,Levante,es La Liga,27,1992,20.5,0,4,2,50.0,0.19,0.10,0.00,0.00,20.4,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Partidos
531,Tom Cleverley,eng ENG,CC,Watford,eng Premier League,29,1989,10.8,1,17,5,29.4,1.58,0.46,0.06,0.20,17.8,0,0,0,2.1,2.1,0.12,-1.1,-1.1,Partidos
532,Conor Coady,eng ENG,DF,Wolves,eng Premier League,26,1993,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
533,Marcus Coco,fr FRA,DL,Nantes,fr Ligue 1,23,1996,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
534,Renaud Cohade,fr FRA,CC,Metz,fr Ligue 1,34,1984,8.5,1,8,4,50.0,0.94,0.47,0.13,0.25,20.5,1,0,0,0.4,0.4,0.05,+0.6,+0.6,Partidos
535,Coke,es ESP,DF,Levante,es La Liga,32,1987,11.0,1,9,3,33.3,0.82,0.27,0.11,0.33,12.0,0,0,0,0.9,0.9,0.10,+0.1,+0.1,Partidos
536,Séamus Coleman,ie IRL,DF,Everton,eng Premier League,30,1988,20.4,0,8,3,37.5,0.39,0.15,0.00,0.00,16.0,0,0,0,0.9,0.9,0.12,-0.9,-0.9,Partidos
537,Álex Collado,es ESP,DL,Barcelona,es La Liga,20,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
538,Ebrima Colley,gm GAM,DL,Atalanta,it Serie A,19,2000,0.9,0,5,2,40.0,5.49,2.20,0.00,0.00,16.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Partidos
539,Omar Colley,gm GAM,DF,Sampdoria,it Serie A,26,1992,30.8,0,24,5,20.8,0.78,0.16,0.00,0.00,11.4,0,0,0,3.0,3.0,0.12,-3.0,-3.0,Partidos
540,Jamilu Collins,ng NGA,DF,Paderborn 07,de Bundesliga,24,1994,29.6,1,18,1,5.6,0.61,0.03,0.06,1.00,26.8,1,0,1,2.1,1.3,0.07,-1.1,-0.3,Partidos
541,Simone Colombi,it ITA,PO,Parma,it Serie A,28,1991,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
542,Lorenzo Colombo,it ITA,DL,Milan,it Serie A,17,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
543,Racine Coly,sn SEN,"DF,DL",Nice,fr Ligue 1,23,1995,7.2,1,6,4,66.7,0.83,0.55,0.17,0.25,10.1,0,0,0,0.9,0.9,0.17,+0.1,+0.1,Partidos
544,Kingsley Coman,fr FRA,"DL,CC",Bayern Munich,de Bundesliga,23,1996,16.7,4,37,15,40.5,2.21,0.90,0.11,0.27,16.9,0,0,0,4.7,4.7,0.13,-0.7,-0.7,Partidos
545,Daniel Congré,fr FRA,DF,Montpellier,fr Ligue 1,34,1985,21.6,0,9,2,22.2,0.42,0.09,0.00,0.00,10.4,0,0,0,1.2,1.2,0.14,-1.2,-1.2,Partidos
546,Aaron Connolly,ie IRL,DL,Brighton,eng Premier League,19,2000,14.0,3,38,13,34.2,2.72,0.93,0.08,0.23,16.2,0,0,0,4.0,4.0,0.11,-1.0,-1.0,Partidos
547,Andrea Consigli,it ITA,PO,Sassuolo,it Serie A,32,1987,31.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
548,Andrea Conti,it ITA,DF,Milan,it Serie A,25,1994,19.2,0,1,0,0.0,0.05,0.00,0.00,,33.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Partidos
549,Lewis Cook,eng ENG,"CC,DL",Bournemouth,eng Premier League,22,1997,15.0,0,9,2,22.2,0.60,0.13,0.00,0.00,25.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Partidos
550,Steve Cook,eng ENG,DF,Bournemouth,eng Premier League,28,1991,27.0,1,11,2,18.2,0.41,0.07,0.09,0.50,12.1,0,0,0,0.7,0.7,0.07,+0.3,+0.3,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
551,Francis Coquelin,fr FRA,CC,Valencia,es La Liga,28,1991,21.2,0,9,1,11.1,0.43,0.05,0.00,0.00,19.9,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Partidos
552,Gabriele Corbo,it ITA,DF,Bologna,it Serie A,19,2000,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
553,Sébastien Corchia,fr FRA,DF,Espanyol,es La Liga,28,1990,3.0,0,3,1,33.3,1.00,0.33,0.00,0.00,22.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Partidos
554,Iñigo Córdoba,es ESP,DL,Athletic Club,es La Liga,22,1997,16.0,1,28,7,25.0,1.75,0.44,0.04,0.14,19.6,0,0,0,1.8,1.8,0.06,-0.8,-0.8,Partidos
555,Jhon Córdoba,co COL,DL,Köln,de Bundesliga,26,1993,22.2,13,61,25,41.0,2.75,1.13,0.21,0.52,14.4,0,0,0,8.9,8.9,0.15,+4.1,+4.1,Partidos
556,Sergio Córdova,ve VEN,DL,Augsburg,de Bundesliga,21,1997,4.1,2,5,2,40.0,1.23,0.49,0.40,1.00,13.2,0,0,0,1.3,1.3,0.26,+0.7,+0.7,Partidos
557,Benjamin Corgnet,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,32,1987,2.9,0,4,1,25.0,1.38,0.34,0.00,0.00,13.9,0,0,0,0.5,0.5,0.13,-0.5,-0.5,Partidos
558,Jack Cork,eng ENG,CC,Burnley,eng Premier League,30,1989,29.0,0,18,5,27.8,0.62,0.17,0.00,0.00,15.1,0,0,0,2.0,2.0,0.11,-2.0,-2.0,Partidos
559,Andreas Cornelius,dk DEN,DL,Parma,it Serie A,26,1993,16.6,12,46,20,43.5,2.77,1.20,0.26,0.60,14.3,0,0,0,6.8,6.8,0.15,+5.2,+5.2,Partidos
560,Maxwel Cornet,ci CIV,"DL,DF",Lyon,fr Ligue 1,22,1996,14.8,4,24,13,54.2,1.62,0.88,0.17,0.31,17.2,3,0,0,2.1,2.1,0.09,+1.9,+1.9,Partidos
561,Quentin Cornette,fr FRA,"DL,CC",Amiens,fr Ligue 1,25,1994,3.9,0,2,1,50.0,0.52,0.26,0.00,0.00,22.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Partidos
562,Ángel Correa,ar ARG,"CC,DL",Atlético Madrid,es La Liga,24,1995,22.9,5,43,16,37.2,1.88,0.70,0.12,0.31,15.7,1,0,0,6.4,6.4,0.15,-1.4,-1.4,Partidos
563,Joaquín Correa,ar ARG,DL,Lazio,it Serie A,24,1994,22.2,9,77,39,50.6,3.46,1.75,0.12,0.23,15.8,0,0,1,10.4,9.7,0.13,-1.4,-0.7,Partidos
564,Rober Correa,es ESP,DF,Eibar,es La Liga,26,1992,10.3,0,5,1,20.0,0.48,0.10,0.00,0.00,21.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Partidos
565,Edmilson Correia,gw GNB,"DL,DF",Saint-Étienne,fr Ligue 1,19,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
566,Thierry Correia,pt POR,DF,Valencia,es La Liga,20,1999,2.9,0,1,0,0.0,0.35,0.00,0.00,,26.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Partidos
567,Antonio Cortés,es ESP,"DL,CC",Granada,es La Liga,19,2000,2.0,1,3,2,66.7,1.49,0.99,0.33,0.50,10.6,0,0,0,0.9,0.9,0.31,+0.1,+0.1,Partidos
568,Danny da Costa,de GER,"DF,DL",Eint Frankfurt,de Bundesliga,26,1993,15.4,1,17,4,23.5,1.10,0.26,0.06,0.25,16.2,0,0,0,1.6,1.6,0.09,-0.6,-0.6,Partidos
569,Diego Costa,es ESP,DL,Atlético Madrid,es La Liga,30,1988,15.0,5,32,7,21.9,2.13,0.47,0.09,0.43,12.2,0,2,3,6.7,4.3,0.13,-1.7,-1.3,Partidos
570,Douglas Costa,br BRA,"DL,CC",Juventus,it Serie A,28,1990,8.9,1,18,8,44.4,2.02,0.90,0.06,0.13,22.3,0,0,0,0.7,0.7,0.04,+0.3,+0.3,Partidos
571,Jaume Costa,es ESP,DF,Valencia,es La Liga,31,1988,15.4,0,3,2,66.7,0.19,0.13,0.00,0.00,22.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Partidos
572,Angelo da Costa Júnior,br BRA,PO,Bologna,it Serie A,35,1983,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
