Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Saques de esquina,Saques de esquina,Saques de esquina,Resultados,Resultados,Resultados,Unnamed: 24_level_0
32,Ola Aina,ng NGA,DF,Torino,it Serie A,22,1996,23.1,1185,936,243,14,1,5,62,225,4,0,0,0,862,6,27,Partidos
33,Youssef Aït Bennasser,ma MAR,CC,Bordeaux,fr Ligue 1,23,1996,6.0,406,400,4,3,1,0,2,1,0,0,0,0,350,2,6,Partidos
34,Rayan Aït Nouri,dz ALG,DF,Angers,fr Ligue 1,18,2001,14.2,808,655,151,3,0,2,43,148,0,0,0,0,618,2,23,Partidos
35,Albian Ajeti,ch SUI,DL,West Ham,eng Premier League,22,1997,1.5,15,13,2,0,0,0,0,0,0,0,0,0,12,0,0,Partidos
36,Ludovic Ajorque,fr FRA,DL,Strasbourg,fr Ligue 1,25,1994,22.9,516,493,18,0,4,5,13,3,0,0,0,0,354,5,5,Partidos
37,Manuel Akanji,ch SUI,DF,Dortmund,de Bundesliga,24,1995,25.7,1948,1871,74,43,2,20,2,31,0,0,0,0,1764,3,10,Partidos
38,Marley Aké,fr FRA,"DL,CC",Marseille,fr Ligue 1,18,2001,1.1,28,26,2,0,0,0,1,0,0,0,0,0,25,0,0,Partidos
39,Nathan Aké,nl NED,DF,Bournemouth,eng Premier League,24,1995,27.8,1238,1183,52,32,1,3,5,20,0,0,0,0,1079,3,8,Partidos
40,Chadrac Akolo,cd COD,"DL,CC",Amiens,fr Ligue 1,24,1995,6.0,209,204,5,3,0,1,6,1,1,0,1,0,169,0,6,Partidos
41,Kevin Akpoguma,ng NGA,DF,Hoffenheim,de Bundesliga,24,1995,12.7,757,727,30,14,0,3,3,16,0,0,0,0,664,0,6,Partidos
42,David Alaba,at AUT,DF,Bayern Munich,de Bundesliga,27,1992,27.8,2516,2397,115,55,5,14,29,56,4,0,1,0,2263,4,19,Partidos
43,Sofiane Alakouch,ma MAR,DF,Nîmes,fr Ligue 1,21,1998,15.6,798,601,196,13,0,4,29,183,0,0,0,0,648,1,20,Partidos
44,Lucas Alario,ar ARG,DL,Leverkusen,de Bundesliga,26,1992,13.0,310,274,32,2,1,3,4,2,0,0,0,0,219,4,12,Partidos
45,Jordi Alba,es ESP,DF,Barcelona,es La Liga,30,1989,24.3,2149,1938,206,33,3,9,65,171,2,0,0,0,1858,5,33,Partidos
46,Luis Alberto,es ESP,CC,Lazio,it Serie A,26,1992,34.6,2296,1977,295,69,28,18,177,21,151,51,73,0,1793,24,38,Partidos
47,Raúl Albiol,es ESP,DF,Villarreal,es La Liga,33,1985,36.0,1954,1900,49,46,1,37,3,2,0,0,0,0,1635,5,8,Partidos
48,Marc Albrighton,eng ENG,"CC,DF",Leicester City,eng Premier League,29,1989,9.6,499,464,35,2,3,5,69,23,10,1,6,1,339,0,14,Partidos
49,Paco Alcácer,es ESP,DL,Villarreal,es La Liga,25,1993,10.3,227,200,27,2,2,0,1,1,1,0,0,0,179,0,4,Partidos
50,Paco Alcácer,es ESP,DL,Dortmund,de Bundesliga,25,1993,5.9,111,93,18,0,0,0,1,0,1,0,0,0,81,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
51,Thiago Alcántara,es ESP,CC,Bayern Munich,de Bundesliga,28,1991,19.7,1813,1748,60,52,4,31,7,4,4,3,0,0,1632,5,20,Partidos
52,Rubén Alcaraz,es ESP,CC,Valladolid,es La Liga,28,1991,21.4,1066,956,106,82,1,48,26,3,21,10,3,0,830,4,13,Partidos
53,Toby Alderweireld,be BEL,DF,Tottenham,eng Premier League,30,1989,32.9,2009,1915,82,72,12,20,9,10,0,0,0,0,1630,12,10,Partidos
54,Haitam Aleesami,no NOR,DF,Amiens,fr Ligue 1,28,1991,21.3,1195,955,238,24,1,3,44,211,3,0,2,0,906,2,19,Partidos
55,Álex Alegría,es ESP,DL,Mallorca,es La Liga,26,1992,1.2,34,33,0,0,0,1,1,0,0,0,0,0,21,1,0,Partidos
56,Carles Aleñá,es ESP,CC,Barcelona,es La Liga,21,1998,1.9,157,151,5,1,0,3,4,0,4,0,3,0,141,1,3,Partidos
57,Carles Aleñá,es ESP,"CC,DL",Betis,es La Liga,21,1998,8.2,393,386,5,3,1,4,3,2,0,0,0,0,333,2,6,Partidos
58,Rúnar Alex Rúnarsson,is ISL,PO,Dijon,fr Ligue 1,24,1995,10.0,330,221,108,27,0,0,0,0,0,0,0,0,247,1,0,Partidos
59,Trent Alexander-Arnold,eng ENG,DF,Liverpool,eng Premier League,20,1998,35.3,3230,2573,645,87,5,103,382,396,162,45,76,2,2278,12,69,Partidos
60,Enrico Alfonso,it ITA,PO,Brescia,it Serie A,31,1988,3.1,80,42,38,14,0,0,0,0,0,0,0,0,58,0,0,Partidos
61,Rachid Alioui,ma MAR,DL,Angers,fr Ligue 1,27,1992,17.4,476,438,38,2,0,2,15,2,1,1,0,0,345,0,10,Partidos
62,Alisson,br BRA,PO,Liverpool,eng Premier League,26,1992,28.3,947,723,222,55,0,3,0,0,0,0,0,0,820,2,0,Partidos
63,Allan,br BRA,CC,Napoli,it Serie A,28,1991,14.2,842,806,33,17,2,6,13,16,0,0,0,0,726,3,16,Partidos
64,Dele Alli,eng ENG,"CC,DL",Tottenham,eng Premier League,23,1996,20.5,841,760,75,14,4,3,7,18,4,0,0,0,632,6,34,Partidos
65,Miguel Almirón,py PAR,"CC,DL",Newcastle Utd,eng Premier League,25,1994,33.6,884,868,12,1,2,4,41,10,0,0,0,0,681,4,35,Partidos
66,Marcos Alonso,es ESP,DF,Chelsea,eng Premier League,28,1990,15.9,1136,966,168,7,1,3,66,160,1,1,0,0,916,2,24,Partidos
67,Mickaël Alphonse,gp GLP,DF,Dijon,fr Ligue 1,30,1989,15.3,736,571,163,6,0,3,31,157,0,0,0,0,491,2,27,Partidos
68,Sergio Álvarez,es ESP,"CC,DF",Eibar,es La Liga,27,1992,12.7,438,428,9,7,0,9,2,2,0,0,0,0,308,1,5,Partidos
69,Sergio Álvarez,es ESP,PO,Celta Vigo,es La Liga,32,1986,2.0,54,31,23,4,0,0,0,0,0,0,0,0,39,0,0,Partidos
70,Yeray Álvarez,es ESP,DF,Athletic Club,es La Liga,24,1995,31.2,1500,1421,70,59,1,29,12,11,0,0,0,0,1164,9,8,Partidos
71,Bruno Alves,pt POR,DF,Parma,it Serie A,37,1981,29.7,1347,1253,90,82,0,45,13,2,0,0,0,0,1107,4,7,Partidos
72,Steven Alzate,co COL,"CC,DF",Brighton,eng Premier League,20,1998,13.2,661,605,55,6,1,2,8,49,0,0,0,0,556,1,15,Partidos
73,Ibrahim Amadou,fr FRA,"DF,CC",Norwich City,eng Premier League,26,1993,8.4,374,364,9,6,0,0,1,3,0,0,0,0,324,1,3,Partidos
74,Ibrahim Amadou,fr FRA,CC,Leganés,es La Liga,26,1993,8.6,280,278,2,1,1,2,5,1,0,0,0,0,222,0,6,Partidos
75,Romain Amalfitano,fr FRA,CC,Dijon,fr Ligue 1,29,1989,18.8,898,873,24,12,5,9,25,8,4,1,3,0,702,1,8,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
76,Amath,sn SEN,CC,Getafe,es La Liga,23,1996,0.7,17,16,1,0,0,1,0,0,1,0,0,0,11,0,3,Partidos
77,Jordan Amavi,fr FRA,DF,Marseille,fr Ligue 1,25,1994,24.0,1236,1021,215,14,0,1,31,201,0,0,0,0,974,0,22,Partidos
78,Thierry Ambrose,gp GLP,DL,Metz,fr Ligue 1,22,1997,6.1,191,190,1,0,0,2,15,0,0,0,0,0,136,0,7,Partidos
79,Kelvin Amian,fr FRA,DF,Toulouse,fr Ligue 1,21,1998,18.1,676,533,141,21,1,2,12,120,0,0,0,0,546,2,12,Partidos
80,Nadiem Amiri,de GER,"CC,DL",Leverkusen,de Bundesliga,22,1996,20.6,1145,972,162,48,7,7,114,34,77,45,25,1,886,11,25,Partidos
81,Ethan Ampadu,wls WAL,DF,RB Leipzig,de Bundesliga,18,2000,0.9,83,81,2,2,0,0,0,0,0,0,0,0,75,0,0,Partidos
82,Opoku Ampomah,gh GHA,"DL,CC",Düsseldorf,de Bundesliga,23,1996,5.6,104,100,4,2,1,3,14,1,1,0,1,0,60,0,8,Partidos
83,Sofyan Amrabat,ma MAR,CC,Hellas Verona,it Serie A,22,1996,32.4,1738,1638,91,82,6,27,25,9,0,0,0,0,1510,9,16,Partidos
84,Joachim Andersen,dk DEN,DF,Lyon,fr Ligue 1,23,1996,17.0,1333,1303,27,26,2,19,1,1,0,0,0,0,1195,3,3,Partidos
85,Djavan Anderson,nl NED,"DL,DF",Lazio,it Serie A,24,1995,1.9,66,47,19,3,0,0,2,16,0,0,0,0,58,0,1,Partidos
86,Felipe Anderson,br BRA,"CC,DL",West Ham,eng Premier League,26,1993,16.6,945,913,29,8,5,11,34,13,5,2,2,0,727,3,30,Partidos
87,Sebastian Andersson,se SWE,DL,Union Berlin,de Bundesliga,28,1991,29.8,800,778,18,0,0,2,31,0,0,0,0,0,463,4,26,Partidos
88,Florin Andone,ro ROU,DL,Brighton,eng Premier League,26,1993,0.8,12,11,1,0,0,0,0,0,1,0,0,0,7,0,1,Partidos
89,Benjamin André,fr FRA,CC,Lille,fr Ligue 1,28,1990,22.8,1236,1208,21,19,1,15,12,1,0,0,0,0,965,7,28,Partidos
90,Lorenzo Andrenacci,it ITA,PO,Brescia,it Serie A,24,1995,5.9,162,76,86,20,0,0,0,0,0,0,0,0,124,0,0,Partidos
91,Robert Andrich,de GER,CC,Union Berlin,de Bundesliga,24,1994,28.6,1214,1174,35,20,5,10,39,2,7,2,2,0,857,5,24,Partidos
92,Victorien Angban,ci CIV,CC,Metz,fr Ligue 1,22,1996,11.4,620,596,23,17,0,6,3,2,1,0,1,0,542,1,7,Partidos
93,Miguel Ángel Guerrero,es ESP,DL,Leganés,es La Liga,29,1990,8.8,194,178,15,0,1,1,4,0,0,0,0,0,145,1,2,Partidos
94,José Ángel,es ESP,DF,Eibar,es La Liga,29,1989,26.2,1498,1107,379,61,0,33,148,313,5,0,4,0,990,12,30,Partidos
95,Miguel Ángel Moyá,es ESP,PO,Real Sociedad,es La Liga,35,1984,13.0,462,325,136,36,0,0,0,0,0,0,0,0,367,1,0,Partidos
96,Angeliño,es ESP,DF,Manchester City,eng Premier League,22,1997,4.7,429,377,50,4,0,1,43,46,0,0,0,0,333,2,8,Partidos
97,Angeliño,es ESP,"DF,DL",RB Leipzig,de Bundesliga,22,1997,12.2,767,613,151,19,1,5,80,102,30,20,3,0,574,3,20,Partidos
98,Faustino Anjorin,eng ENG,DL,Chelsea,eng Premier League,17,2001,0.2,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0,Partidos
99,Peter Ankersen,dk DEN,DF,Genoa,it Serie A,28,1990,11.8,607,528,77,8,0,1,22,69,0,0,0,0,495,2,7,Partidos
100,Cristian Ansaldi,ar ARG,"DF,CC",Torino,it Serie A,32,1986,19.6,819,660,156,19,0,30,141,130,7,2,0,0,571,3,21,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
101,Janis Antiste,fr FRA,CC,Toulouse,fr Ligue 1,16,2002,0.1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Partidos
102,Michail Antonio,jm JAM,DL,West Ham,eng Premier League,29,1990,19.6,524,480,39,1,5,2,48,25,0,0,0,0,329,5,23,Partidos
103,Antoñito,es ESP,"DF,CC",Valladolid,es La Liga,31,1987,11.4,464,364,96,1,1,1,36,95,0,0,0,0,326,4,7,Partidos
104,Mirko Antonucci,it ITA,"DL,CC",Roma,it Serie A,20,1999,0.9,21,21,0,0,0,0,0,0,0,0,0,0,16,0,0,Partidos
105,Vitorino Antunes,pt POR,CC,Getafe,es La Liga,32,1987,0.1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Partidos
106,Christopher Antwi-Adjei,gh GHA,"CC,DL",Paderborn 07,de Bundesliga,25,1994,27.4,854,703,145,6,1,9,69,107,31,14,5,0,593,6,35,Partidos
107,Anuar,ma MAR,"CC,DL",Valladolid,es La Liga,24,1995,2.1,105,101,4,3,0,0,1,0,1,0,0,0,89,0,2,Partidos
108,Houssem Aouar,dz ALG,"CC,DL",Lyon,fr Ligue 1,21,1998,21.7,1082,1030,51,21,5,7,24,5,9,4,4,0,910,1,16,Partidos
109,Adil Aouchiche,fr FRA,CC,Paris S-G,fr Ligue 1,17,2002,0.7,31,30,0,0,0,0,0,0,0,0,0,0,22,1,0,Partidos
110,Dennis Appiah,fr FRA,DF,Nantes,fr Ligue 1,27,1992,17.8,982,781,199,12,0,1,32,187,0,0,0,0,734,2,20,Partidos
111,Mauro Arambarri,uy URU,CC,Getafe,es La Liga,23,1995,34.1,947,899,42,27,0,26,45,0,13,1,2,1,621,6,25,Partidos
112,Guilherme Arana,br BRA,DF,Atalanta,it Serie A,22,1997,0.9,56,47,9,0,0,0,4,9,0,0,0,0,42,0,3,Partidos
113,Charles Aránguiz,cl CHI,CC,Leverkusen,de Bundesliga,30,1989,23.5,1628,1577,42,37,2,8,13,1,4,1,3,0,1385,9,21,Partidos
114,Luiz Araújo,br BRA,"DL,CC",Lille,fr Ligue 1,23,1996,9.2,311,286,23,10,2,1,28,5,7,1,2,0,222,2,12,Partidos
115,Néstor Araujo,mx MEX,DF,Celta Vigo,es La Liga,27,1991,32.1,1559,1477,77,74,0,11,0,3,0,0,0,0,1320,5,6,Partidos
116,Ronald Araújo,uy URU,DF,Barcelona,es La Liga,20,1999,2.6,208,204,4,2,0,0,0,1,0,0,0,0,195,0,1,Partidos
117,Anaitz Arbilla,es ESP,DF,Eibar,es La Liga,32,1987,22.3,1215,1063,147,53,0,45,30,94,0,0,0,0,872,5,15,Partidos
118,Alphonse Areola,fr FRA,PO,Real Madrid,es La Liga,26,1993,4.0,134,96,38,9,0,0,0,0,0,0,0,0,113,0,0,Partidos
119,Alphonse Areola,fr FRA,PO,Paris S-G,fr Ligue 1,26,1993,3.0,58,43,14,5,0,0,0,0,0,0,0,0,57,1,0,Partidos
120,Santiago Arias,co COL,DF,Atlético Madrid,es La Liga,27,1992,12.0,647,534,110,0,0,2,24,110,0,0,0,0,482,3,11,Partidos
121,Nicolò Armini,it ITA,DF,Lazio,it Serie A,18,2001,0.0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Partidos
122,Stuart Armstrong,sct SCO,CC,Southampton,eng Premier League,27,1992,19.1,616,594,21,0,2,0,23,13,0,0,0,0,464,1,30,Partidos
123,José Arnaiz,es ESP,"DL,CC",Osasuna,es La Liga,24,1995,8.8,172,160,12,0,0,1,7,0,1,1,0,0,130,0,6,Partidos
124,José Arnaiz,es ESP,CC,Leganés,es La Liga,24,1995,3.7,95,90,5,1,0,0,12,0,4,1,2,0,72,0,3,Partidos
125,Maximilian Arnold,de GER,CC,Wolfsburg,de Bundesliga,25,1994,31.3,1550,1272,264,146,8,33,166,22,90,29,41,5,1160,14,22,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
126,Kepa Arrizabalaga,es ESP,PO,Chelsea,eng Premier League,24,1994,33.0,1095,839,251,52,0,2,0,1,0,0,0,0,896,5,1,Partidos
127,Kwadwo Asamoah,gh GHA,"DF,DL",Inter,it Serie A,30,1988,7.1,372,326,46,3,0,0,18,43,0,0,0,0,298,0,13,Partidos
128,Santiago Ascacíbar,ar ARG,CC,Hertha BSC,de Bundesliga,22,1997,7.0,311,295,16,15,0,3,2,1,0,0,0,0,261,0,11,Partidos
129,Sergio Asenjo,es ESP,PO,Villarreal,es La Liga,30,1989,34.0,1035,660,372,90,0,2,0,0,0,0,0,0,742,3,0,Partidos
130,Marco Asensio,es ESP,DL,Real Madrid,es La Liga,23,1996,3.7,158,153,4,2,0,4,11,1,1,0,1,0,131,1,2,Partidos
131,Kristoffer Askildsen,no NOR,CC,Sampdoria,it Serie A,18,2001,0.8,32,31,1,0,0,0,0,1,0,0,0,0,28,0,0,Partidos
132,Iago Aspas,es ESP,DL,Celta Vigo,es La Liga,31,1987,36.2,1311,1217,86,7,9,18,26,15,5,2,0,0,991,8,49,Partidos
133,Roger Assalé,ci CIV,"DL,CC",Leganés,es La Liga,25,1993,5.9,124,121,3,0,2,0,6,2,0,0,0,0,100,0,4,Partidos
134,Youcef Atal,dz ALG,"DL,DF",Nice,fr Ligue 1,23,1996,11.1,509,440,69,15,0,6,30,52,2,0,0,0,399,0,12,Partidos
135,Miguel Atienza,es ESP,CC,Eibar,es La Liga,20,1999,0.3,14,14,0,0,0,0,0,0,0,0,0,0,9,0,0,Partidos
136,Christian Atsu,gh GHA,"CC,DL",Newcastle Utd,eng Premier League,27,1992,8.3,218,206,10,2,1,0,17,1,6,0,3,0,167,2,7,Partidos
137,Pierre-Emerick Aubameyang,ga GAB,DL,Arsenal,eng Premier League,30,1989,34.8,912,881,28,0,7,1,89,3,1,0,0,0,614,3,32,Partidos
138,Emil Audero,it ITA,PO,Sampdoria,it Serie A,22,1997,36.0,1039,617,416,125,0,2,0,0,0,0,0,0,674,6,1,Partidos
139,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,24,1994,12.6,823,691,130,11,0,2,82,118,1,0,0,0,632,2,18,Partidos
140,Jean-Kévin Augustin,fr FRA,DL,Monaco,fr Ligue 1,22,1997,3.0,40,39,1,0,0,1,0,0,0,0,0,0,33,0,0,Partidos
141,Ludwig Augustinsson,se SWE,"DF,CC",Werder Bremen,de Bundesliga,25,1994,10.3,546,419,125,17,0,2,57,93,15,5,9,0,386,2,18,Partidos
142,Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,26,1992,30.0,1676,1409,264,9,0,3,137,255,0,0,0,0,1263,3,51,Partidos
143,Mathias Autret,fr FRA,"CC,DL",Brest,fr Ligue 1,28,1991,13.6,565,485,74,20,6,9,71,7,46,29,13,0,373,6,10,Partidos
144,Ezequiel Ávila,ar ARG,DL,Osasuna,es La Liga,25,1994,17.7,316,295,19,0,0,5,23,1,0,0,0,0,170,2,10,Partidos
145,Javier Avilés,es ESP,"CC,DL",Leganés,es La Liga,21,1997,2.0,69,69,0,0,0,0,17,0,0,0,0,0,47,0,5,Partidos
146,Chidozie Awaziem,ng NGA,DF,Leganés,es La Liga,22,1997,22.2,821,715,105,41,2,15,8,64,0,0,0,0,604,1,12,Partidos
147,Taiwo Awoniyi,ng NGA,"DL,CC",Mainz 05,de Bundesliga,21,1997,5.4,109,105,4,0,1,0,9,1,0,0,0,0,73,0,6,Partidos
148,Florian Ayé,fr FRA,"DL,CC",Brescia,it Serie A,22,1997,15.3,310,298,10,0,1,1,7,2,0,0,0,0,207,2,11,Partidos
149,Jordan Ayew,gh GHA,DL,Crystal Palace,eng Premier League,27,1991,35.0,853,816,34,4,2,2,25,11,1,0,0,0,673,3,24,Partidos
150,Kaan Ayhan,tr TUR,DF,Düsseldorf,de Bundesliga,24,1994,30.3,1816,1670,140,55,4,67,23,85,0,0,0,0,1502,6,20,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
151,Ramon Azeez,ng NGA,CC,Granada,es La Liga,26,1992,15.1,388,368,18,4,0,2,7,13,0,0,0,0,303,2,10,Partidos
152,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,29,1989,35.9,2943,2527,407,29,0,12,121,378,0,0,0,0,2317,9,50,Partidos
153,Ludovic Baal,gf GUF,DF,Brest,fr Ligue 1,33,1986,9.2,621,518,103,12,0,2,26,91,0,0,0,0,491,0,13,Partidos
154,Iddrisu Baba,gh GHA,CC,Mallorca,es La Liga,23,1996,32.3,1276,1245,29,28,2,3,2,1,0,0,0,0,1029,2,26,Partidos
155,Khouma Babacar,sn SEN,DL,Lecce,it Serie A,26,1993,15.8,292,281,10,0,1,2,2,2,0,0,0,0,213,1,7,Partidos
156,Carlos Bacca,co COL,DL,Villarreal,es La Liga,32,1986,7.6,134,124,10,0,0,0,3,0,0,0,0,0,99,0,5,Partidos
157,Milan Badelj,hr CRO,CC,Fiorentina,it Serie A,30,1989,17.6,945,894,47,40,4,7,4,2,0,0,0,0,768,4,15,Partidos
158,Matthias Bader,de GER,DF,Köln,de Bundesliga,22,1997,0.1,8,4,4,1,0,0,0,3,0,0,0,0,6,0,0,Partidos
159,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,18,2001,15.7,943,910,30,25,2,15,1,5,0,0,0,0,802,3,5,Partidos
160,Bastian Badu,fr FRA,DL,Montpellier,fr Ligue 1,19,2000,0.1,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,Partidos
161,Alex Baena,es ESP,CC,Villarreal,es La Liga,18,2001,0.2,4,3,1,0,0,0,0,0,0,0,0,0,4,0,0,Partidos
