RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos
475,Matty Cash,pl POL,DF,Aston Villa,eng Premier League,23,1997,37.5,1627.0,1286.0,336.0,30.0,2.0,12.0,98,305.0,1.0,0.0,0.0,0.0,1113.0,5.0,49.0
476,Kiko Casilla,es ESP,PO,Elche,es La Liga,34,1986,14.0,486.0,296.0,188.0,52.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,324.0,2.0,0.0
477,Moreto Cassamã,gw GNB,CC,Reims,fr Ligue 1,23,1998,8.9,434.0,402.0,30.0,20.0,0.0,10.0,19,0.0,10.0,6.0,4.0,0.0,351.0,2.0,12.0
478,Francesco Cassata,it ITA,CC,Genoa,it Serie A,24,1997,0.1,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
479,Timothy Castagne,be BEL,DF,Leicester City,eng Premier League,25,1995,23.6,1330.0,1132.0,195.0,10.0,0.0,1.0,40,185.0,0.0,0.0,0.0,0.0,1077.0,3.0,21.0
480,Koen Casteels,be BEL,PO,Wolfsburg,de Bundesliga,29,1992,28.0,1079.0,817.0,260.0,56.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,843.0,2.0,2.0
481,Jean-Charles Castelletto,cm CMR,DF,Nantes,fr Ligue 1,26,1995,27.9,1208.0,1147.0,61.0,28.0,1.0,7.0,8,33.0,0.0,0.0,0.0,0.0,1036.0,0.0,5.0
482,Samu Castillejo,es ESP,"DL,CC",Milan,it Serie A,26,1995,1.4,65.0,61.0,4.0,0.0,0.0,1.0,8,2.0,2.0,2.0,0.0,0.0,54.0,0.0,2.0
483,Gonzalo Castro,de GER,"CC,DL",Arminia,de Bundesliga,34,1987,4.8,169.0,136.0,31.0,13.0,2.0,2.0,21,0.0,11.0,5.0,6.0,0.0,112.0,2.0,7.0
484,Jonny Castro,es ESP,DF,Wolves,eng Premier League,27,1994,11.4,610.0,515.0,95.0,6.0,1.0,1.0,14,89.0,0.0,0.0,0.0,0.0,509.0,0.0,11.0
485,Gaetano Castrovilli,it ITA,CC,Fiorentina,it Serie A,24,1997,15.5,539.0,499.0,37.0,16.0,4.0,11.0,40,6.0,13.0,1.0,10.0,0.0,404.0,3.0,20.0
486,Danilo Cataldi,it ITA,CC,Lazio,it Serie A,26,1994,19.0,1401.0,1294.0,103.0,51.0,6.0,10.0,66,1.0,51.0,19.0,27.0,0.0,1201.0,4.0,11.0
487,Catena,es ESP,DF,Rayo Vallecano,es La Liga,26,1994,36.0,1723.0,1620.0,96.0,94.0,2.0,36.0,2,2.0,0.0,0.0,0.0,0.0,1393.0,7.0,18.0
488,Craig Cathcart,nir NIR,DF,Watford,eng Premier League,32,1989,26.6,953.0,896.0,55.0,11.0,0.0,13.0,4,44.0,0.0,0.0,0.0,0.0,767.0,2.0,5.0
489,Edinson Cavani,uy URU,DL,Manchester Utd,eng Premier League,34,1987,8.5,233.0,224.0,9.0,2.0,0.0,5.0,2,1.0,0.0,0.0,0.0,0.0,176.0,0.0,3.0
490,Dani Ceballos,es ESP,CC,Real Madrid,es La Liga,24,1996,3.1,262.0,257.0,5.0,4.0,2.0,4.0,1,1.0,0.0,0.0,0.0,0.0,240.0,0.0,2.0
491,Pietro Ceccaroni,it ITA,DF,Venezia,it Serie A,25,1995,34.7,1720.0,1614.0,105.0,59.0,0.0,1.0,12,44.0,0.0,0.0,0.0,0.0,1414.0,1.0,29.0
492,Federico Ceccherini,it ITA,DF,Hellas Verona,it Serie A,29,1992,26.2,1216.0,1157.0,55.0,37.0,2.0,8.0,5,18.0,0.0,0.0,0.0,0.0,954.0,4.0,13.0
493,Emil Ceide,no NOR,"DL,CC",Sassuolo,it Serie A,19,2001,0.6,26.0,23.0,3.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,6.0
494,Zeki Çelik,tr TUR,DF,Lille,fr Ligue 1,24,1997,30.0,1755.0,1453.0,291.0,22.0,3.0,22.0,66,269.0,0.0,0.0,0.0,0.0,1390.0,11.0,34.0
495,Fabien Centonze,fr FRA,DF,Metz,fr Ligue 1,25,1996,17.6,769.0,633.0,135.0,8.0,0.0,4.0,48,127.0,0.0,0.0,0.0,0.0,591.0,1.0,17.0
496,Luca Ceppitelli,it ITA,DF,Cagliari,it Serie A,31,1989,16.1,802.0,763.0,34.0,28.0,0.0,8.0,7,6.0,0.0,0.0,0.0,0.0,671.0,5.0,9.0
497,Franco Cervi,ar ARG,CC,Celta Vigo,es La Liga,27,1994,20.0,763.0,714.0,45.0,8.0,0.0,0.0,78,8.0,29.0,13.0,12.0,1.0,560.0,4.0,31.0
498,Damir Ceter,co COL,DL,Cagliari,it Serie A,23,1997,0.1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
499,Julian Chabot,de GER,DF,Sampdoria,it Serie A,23,1998,5.4,258.0,230.0,25.0,18.0,0.0,4.0,1,7.0,0.0,0.0,0.0,0.0,206.0,3.0,0.0
500,Julian Chabot,de GER,DF,Köln,de Bundesliga,23,1998,2.3,158.0,149.0,9.0,7.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0
501,El Chadaille Bitshiabu,fr FRA,DF,Paris S-G,fr Ligue 1,16,2005,0.1,6.0,6.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
502,Nassim Chadli,fr FRA,"CC,DF",Troyes,fr Ligue 1,20,2001,1.1,43.0,36.0,7.0,1.0,0.0,0.0,5,5.0,1.0,1.0,0.0,0.0,26.0,0.0,3.0
503,Kayky Chagas,br BRA,DL,Manchester City,eng Premier League,18,2003,0.1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
504,Mehdi Chahiri,ma MAR,DF,Strasbourg,fr Ligue 1,25,1996,0.2,6.0,5.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
505,Trevoh Chalobah,eng ENG,DF,Chelsea,eng Premier League,22,1999,16.1,1283.0,1246.0,36.0,27.0,3.0,3.0,4,9.0,0.0,0.0,0.0,0.0,1158.0,1.0,7.0
506,Calum Chambers,eng ENG,DF,Arsenal,eng Premier League,26,1995,1.9,97.0,81.0,15.0,4.0,0.0,0.0,3,11.0,0.0,0.0,0.0,0.0,77.0,1.0,2.0
507,Calum Chambers,eng ENG,DF,Aston Villa,eng Premier League,26,1995,9.2,483.0,476.0,6.0,4.0,1.0,0.0,2,2.0,0.0,0.0,0.0,0.0,399.0,1.0,7.0
508,Dylan Chambost,fr FRA,"CC,DL",Troyes,fr Ligue 1,23,1997,8.4,492.0,467.0,23.0,14.0,2.0,2.0,21,0.0,9.0,7.0,1.0,0.0,379.0,2.0,7.0
509,Timothy Chandler,us USA,DF,Eint Frankfurt,de Bundesliga,31,1990,13.5,562.0,420.0,140.0,3.0,0.0,4.0,30,136.0,1.0,1.0,0.0,0.0,352.0,2.0,23.0
510,Chapela,es ESP,"CC,DL",Cádiz,es La Liga,22,1999,4.4,87.0,86.0,1.0,0.0,0.0,2.0,12,0.0,1.0,1.0,0.0,0.0,52.0,0.0,5.0
511,Brendan Chardonnet,fr FRA,DF,Brest,fr Ligue 1,26,1994,29.8,1287.0,1219.0,65.0,62.0,0.0,25.0,3,3.0,0.0,0.0,0.0,0.0,1044.0,3.0,7.0
512,Xavier Chavalerin,fr FRA,CC,Troyes,fr Ligue 1,30,1991,30.2,1049.0,978.0,64.0,26.0,2.0,8.0,79,13.0,25.0,21.0,4.0,0.0,785.0,7.0,23.0
513,Xavier Chavalerin,fr FRA,CC,Reims,fr Ligue 1,30,1991,2.4,96.0,85.0,11.0,2.0,0.0,4.0,4,9.0,0.0,0.0,0.0,0.0,76.0,0.0,4.0
514,Justin Che,us USA,"DL,DF",Hoffenheim,de Bundesliga,17,2003,0.5,27.0,20.0,7.0,1.0,0.0,1.0,2,6.0,0.0,0.0,0.0,0.0,22.0,0.0,2.0
515,Chema,es ESP,CC,Getafe,es La Liga,29,1992,0.5,15.0,14.0,1.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
516,Rayan Cherki,fr FRA,"DL,CC",Lyon,fr Ligue 1,17,2003,4.9,262.0,219.0,42.0,3.0,2.0,4.0,27,11.0,25.0,13.0,7.0,0.0,196.0,1.0,5.0
517,Denis Cheryshev,ru RUS,"CC,DL",Valencia,es La Liga,30,1990,6.3,171.0,157.0,14.0,5.0,1.0,0.0,27,3.0,6.0,1.0,1.0,0.0,104.0,0.0,13.0
518,Daniel Chesters,eng ENG,CC,West Ham,eng Premier League,19,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,Giorgio Chiellini,it ITA,DF,Juventus,it Serie A,36,1984,15.0,949.0,892.0,51.0,29.0,0.0,6.0,1,11.0,0.0,0.0,0.0,0.0,783.0,6.0,5.0
520,Federico Chiesa,it ITA,"CC,DL",Juventus,it Serie A,23,1997,9.6,288.0,250.0,35.0,1.0,0.0,2.0,32,14.0,18.0,10.0,4.0,0.0,218.0,3.0,7.0
521,Ben Chilwell,eng ENG,DF,Chelsea,eng Premier League,24,1996,6.0,347.0,266.0,80.0,11.0,0.0,0.0,32,44.0,25.0,17.0,2.0,0.0,268.0,1.0,9.0
522,Chiquinho,pt POR,"DF,DL",Wolves,eng Premier League,21,2000,2.3,108.0,100.0,8.0,0.0,0.0,0.0,25,8.0,0.0,0.0,0.0,0.0,70.0,0.0,2.0
523,Vlad Chiricheș,ro ROU,DF,Sassuolo,it Serie A,31,1989,25.6,1342.0,1275.0,65.0,57.0,0.0,16.0,0,3.0,0.0,0.0,0.0,0.0,1224.0,2.0,8.0
524,Pedro Chirivella,es ESP,CC,Nantes,fr Ligue 1,24,1997,29.3,1719.0,1635.0,79.0,56.0,4.0,36.0,8,5.0,3.0,2.0,1.0,0.0,1457.0,5.0,26.0
525,Joris Chotard,fr FRA,CC,Montpellier,fr Ligue 1,19,2001,32.6,1289.0,1248.0,36.0,32.0,2.0,12.0,20,3.0,1.0,0.0,1.0,0.0,1081.0,5.0,16.0
526,Hamza Choudhury,eng ENG,"DF,CC",Leicester City,eng Premier League,23,1997,3.2,156.0,145.0,11.0,4.0,0.0,1.0,0,7.0,0.0,0.0,0.0,0.0,128.0,0.0,4.0
527,Andreas Christensen,dk DEN,DF,Chelsea,eng Premier League,25,1996,16.6,1336.0,1289.0,46.0,33.0,1.0,4.0,1,13.0,0.0,0.0,0.0,0.0,1201.0,1.0,5.0
528,Max Christiansen,de GER,CC,Greuther Fürth,de Bundesliga,24,1996,22.8,935.0,917.0,16.0,14.0,0.0,2.0,3,2.0,0.0,0.0,0.0,0.0,739.0,2.0,17.0
529,Carney Chukwuemeka,eng ENG,"CC,DL",Aston Villa,eng Premier League,17,2003,3.3,121.0,118.0,2.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,98.0,1.0,3.0
530,Samuel Chukwueze,ng NGA,"CC,DL",Villarreal,es La Liga,22,1999,14.8,465.0,455.0,6.0,0.0,9.0,3.0,16,5.0,1.0,0.0,0.0,0.0,337.0,4.0,17.0
531,Víctor Chust,es ESP,DF,Cádiz,es La Liga,21,2000,20.3,807.0,776.0,28.0,22.0,0.0,8.0,2,6.0,0.0,0.0,0.0,0.0,677.0,3.0,5.0
532,Riccardo Ciervo,it ITA,"CC,DF",Sampdoria,it Serie A,19,2002,2.5,66.0,62.0,3.0,1.0,0.0,0.0,9,1.0,1.0,0.0,1.0,0.0,45.0,1.0,3.0
533,Jasper Cillessen,nl NED,PO,Valencia,es La Liga,32,1989,16.2,447.0,303.0,142.0,48.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,299.0,2.0,0.0
534,Pathé Ciss,sn SEN,CC,Rayo Vallecano,es La Liga,27,1994,12.2,523.0,510.0,12.0,10.0,2.0,12.0,0,2.0,0.0,0.0,0.0,0.0,435.0,1.0,7.0
535,Moustapha Cissé,gn GUI,DL,Atalanta,it Serie A,17,2003,0.4,9.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
536,Giorgio Cittadini,it ITA,DF,Atalanta,it Serie A,19,2002,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
537,Ciaran Clark,ie IRL,DF,Newcastle Utd,eng Premier League,31,1989,11.3,370.0,360.0,7.0,5.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,290.0,3.0,2.0
538,Alexis Claude-Maurice,fr FRA,CC,Nice,fr Ligue 1,23,1998,2.3,103.0,94.0,9.0,1.0,0.0,0.0,9,3.0,5.0,2.0,3.0,0.0,88.0,0.0,3.0
539,Jonathan Clauss,fr FRA,DF,Lens,fr Ligue 1,28,1992,33.8,1883.0,1348.0,522.0,46.0,4.0,8.0,348,291.0,185.0,59.0,95.0,0.0,1243.0,13.0,36.0
540,Carlos Clerc,es ESP,DF,Levante,es La Liga,29,1992,16.8,878.0,712.0,161.0,15.0,1.0,4.0,47,144.0,2.0,1.0,0.0,0.0,668.0,5.0,23.0
541,Tom Cleverley,eng ENG,CC,Watford,eng Premier League,31,1989,18.0,658.0,569.0,87.0,27.0,1.0,3.0,54,6.0,32.0,19.0,9.0,2.0,479.0,2.0,12.0
542,Nathaniel Clyne,eng ENG,DF,Crystal Palace,eng Premier League,30,1991,15.0,727.0,561.0,164.0,14.0,1.0,1.0,17,150.0,0.0,0.0,0.0,0.0,561.0,2.0,17.0
543,Conor Coady,eng ENG,DF,Wolves,eng Premier League,28,1993,37.3,1692.0,1654.0,35.0,35.0,2.0,2.0,2,0.0,0.0,0.0,0.0,0.0,1514.0,3.0,5.0
544,Marcus Coco,fr FRA,"CC,DL",Nantes,fr Ligue 1,25,1996,10.3,325.0,302.0,23.0,5.0,0.0,0.0,24,17.0,0.0,0.0,0.0,0.0,224.0,0.0,8.0
545,Coke,es ESP,DF,Levante,es La Liga,34,1987,1.3,69.0,54.0,15.0,3.0,0.0,1.0,0,12.0,0.0,0.0,0.0,0.0,57.0,0.0,1.0
546,Séamus Coleman,ie IRL,DF,Everton,eng Premier League,32,1988,29.5,1255.0,981.0,269.0,11.0,0.0,5.0,41,258.0,0.0,0.0,0.0,0.0,914.0,5.0,23.0
547,Álex Collado,es ESP,"CC,DL",Granada,es La Liga,22,1999,11.3,365.0,314.0,47.0,17.0,2.0,0.0,42,5.0,19.0,11.0,8.0,0.0,268.0,4.0,14.0
548,Ebrima Colley,gm GAM,"DL,CC",Spezia,it Serie A,21,2000,4.4,127.0,115.0,10.0,3.0,2.0,0.0,18,2.0,5.0,2.0,2.0,0.0,80.0,2.0,6.0
549,Omar Colley,gm GAM,DF,Sampdoria,it Serie A,28,1992,30.5,1448.0,1351.0,95.0,59.0,0.0,8.0,1,3.0,0.0,0.0,0.0,0.0,1211.0,2.0,5.0
550,Nathan Collins,ie IRL,DF,Burnley,eng Premier League,20,2001,18.6,652.0,626.0,23.0,7.0,1.0,4.0,3,16.0,0.0,0.0,0.0,0.0,448.0,3.0,3.0
551,Kingsley Coman,fr FRA,"DL,DF",Bayern Munich,de Bundesliga,25,1996,15.1,707.0,675.0,29.0,2.0,4.0,4.0,79,20.0,7.0,4.0,0.0,0.0,547.0,3.0,14.0
552,Eray Cömert,ch SUI,DF,Valencia,es La Liga,23,1998,4.5,201.0,193.0,8.0,7.0,0.0,5.0,0,1.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0
553,Santi Comesaña,es ESP,CC,Rayo Vallecano,es La Liga,24,1996,29.8,1481.0,1422.0,52.0,43.0,3.0,23.0,10,0.0,0.0,0.0,0.0,0.0,1214.0,7.0,30.0
554,Diego Conde,es ESP,PO,Getafe,es La Liga,22,1998,0.1,6.0,3.0,3.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,Aaron Connolly,ie IRL,"DL,CC",Brighton,eng Premier League,21,2000,1.7,19.0,18.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
556,Andrea Consigli,it ITA,PO,Sassuolo,it Serie A,34,1987,36.9,1469.0,1084.0,381.0,135.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,1161.0,4.0,0.0
557,Abdu Conté,pt POR,DF,Troyes,fr Ligue 1,23,1998,15.0,614.0,480.0,132.0,4.0,0.0,3.0,41,128.0,0.0,0.0,0.0,0.0,447.0,2.0,21.0
558,Andrea Conti,it ITA,"DF,CC",Sampdoria,it Serie A,27,1994,2.6,82.0,68.0,14.0,0.0,0.0,0.0,0,14.0,0.0,0.0,0.0,0.0,62.0,0.0,3.0
559,Andrea Conti,it ITA,DF,Milan,it Serie A,27,1994,0.1,6.0,5.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
560,Liam Cooper,sct SCO,DF,Leeds United,eng Premier League,29,1991,20.2,1183.0,1151.0,30.0,25.0,1.0,7.0,1,5.0,0.0,0.0,0.0,0.0,981.0,2.0,8.0
561,Lucas Copado,de GER,DL,Bayern Munich,de Bundesliga,17,2004,0.2,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
562,Diego Coppola,it ITA,DF,Hellas Verona,it Serie A,17,2003,2.8,98.0,98.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0
563,Francis Coquelin,fr FRA,CC,Villarreal,es La Liga,30,1991,9.2,480.0,469.0,7.0,2.0,2.0,7.0,1,2.0,0.0,0.0,0.0,0.0,408.0,4.0,11.0
564,Sébastien Corchia,fr FRA,DF,Nantes,fr Ligue 1,30,1990,14.7,548.0,381.0,167.0,13.0,0.0,2.0,79,143.0,11.0,0.0,9.0,0.0,367.0,0.0,25.0
565,Sergio Córdova,ve VEN,"DL,CC",Augsburg,de Bundesliga,23,1997,3.6,51.0,46.0,5.0,0.0,0.0,1.0,3,3.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0
566,Jack Cork,eng ENG,CC,Burnley,eng Premier League,32,1989,18.6,577.0,567.0,7.0,3.0,0.0,5.0,8,1.0,0.0,0.0,0.0,0.0,423.0,3.0,10.0
567,Maxwel Cornet,ci CIV,"DL,CC",Burnley,eng Premier League,24,1996,19.6,437.0,393.0,44.0,3.0,3.0,3.0,55,5.0,34.0,26.0,4.0,0.0,281.0,0.0,24.0
568,Maxwel Cornet,ci CIV,DF,Lyon,fr Ligue 1,24,1996,0.7,40.0,37.0,3.0,1.0,1.0,0.0,3,2.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
569,Jesús Corona,mx MEX,"DL,DF",Sevilla,es La Liga,28,1993,12.9,603.0,556.0,45.0,2.0,1.0,6.0,52,31.0,12.0,0.0,10.0,0.0,466.0,2.0,13.0
570,Ángel Correa,ar ARG,"DL,CC",Atlético Madrid,es La Liga,26,1995,20.6,638.0,608.0,27.0,2.0,6.0,1.0,34,2.0,15.0,5.0,5.0,0.0,465.0,3.0,21.0
571,Joaquín Correa,ar ARG,DL,Inter,it Serie A,26,1994,11.4,344.0,335.0,7.0,3.0,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,280.0,2.0,6.0
572,Thierry Correia,pt POR,DF,Valencia,es La Liga,22,1999,15.7,658.0,520.0,137.0,6.0,1.0,7.0,48,131.0,0.0,0.0,0.0,0.0,453.0,1.0,19.0
573,Danny da Costa,de GER,"DF,CC",Eint Frankfurt,de Bundesliga,28,1993,8.1,319.0,247.0,71.0,1.0,0.0,0.0,22,70.0,0.0,0.0,0.0,0.0,213.0,1.0,10.0
574,David Pereira da Costa,pt POR,"CC,DL",Lens,fr Ligue 1,20,2001,16.3,798.0,758.0,35.0,12.0,6.0,2.0,35,8.0,15.0,4.0,8.0,0.0,646.0,5.0,19.0
575,Hélder Costa,ao ANG,CC,Leeds United,eng Premier League,27,1994,0.2,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
576,Hélder Costa,ao ANG,"CC,DL",Valencia,es La Liga,27,1994,12.4,302.0,285.0,14.0,2.0,1.0,1.0,46,3.0,9.0,4.0,0.0,0.0,191.0,3.0,12.0
577,Jaume Costa,es ESP,DF,Mallorca,es La Liga,33,1988,20.3,1010.0,796.0,212.0,11.0,2.0,5.0,75,201.0,0.0,0.0,0.0,0.0,724.0,2.0,24.0
578,Benoît Costil,fr FRA,PO,Bordeaux,fr Ligue 1,34,1987,25.0,905.0,589.0,315.0,96.0,1.0,7.0,0,1.0,0.0,0.0,0.0,0.0,632.0,1.0,0.0
579,Vladimír Coufal,cz CZE,DF,West Ham,eng Premier League,28,1992,24.5,1439.0,1135.0,294.0,17.0,0.0,1.0,107,276.0,1.0,1.0,0.0,0.0,990.0,10.0,44.0
580,Kalifa Coulibaly,ml MLI,DL,Nantes,fr Ligue 1,29,1991,9.4,191.0,178.0,11.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,111.0,2.0,4.0
581,Lassana Coulibaly,ml MLI,CC,Salernitana,it Serie A,25,1996,25.9,834.0,809.0,22.0,15.0,0.0,3.0,13,5.0,0.0,0.0,0.0,0.0,677.0,3.0,19.0
582,Mamadou Coulibaly,sn SEN,CC,Salernitana,it Serie A,22,1999,9.0,331.0,327.0,3.0,2.0,0.0,1.0,8,1.0,0.0,0.0,0.0,0.0,250.0,1.0,15.0
583,Tanguy Coulibaly,fr FRA,"DL,CC",Stuttgart,de Bundesliga,20,2001,12.0,326.0,282.0,43.0,1.0,2.0,1.0,14,38.0,0.0,0.0,0.0,0.0,239.0,1.0,10.0
584,Thibaut Courtois,be BEL,PO,Real Madrid,es La Liga,29,1992,36.0,1137.0,897.0,238.0,39.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,936.0,2.0,0.0
585,Philippe Coutinho,br BRA,"CC,DL",Aston Villa,eng Premier League,29,1992,14.8,655.0,615.0,35.0,7.0,3.0,2.0,18,3.0,6.0,3.0,3.0,0.0,531.0,5.0,9.0
586,Philippe Coutinho,br BRA,"CC,DL",Barcelona,es La Liga,29,1992,5.6,325.0,305.0,19.0,7.0,2.0,0.0,19,3.0,9.0,2.0,5.0,0.0,268.0,1.0,3.0
587,Nicolas Cozza,fr FRA,DF,Montpellier,fr Ligue 1,22,1999,30.8,1377.0,1247.0,129.0,22.0,0.0,5.0,24,106.0,0.0,0.0,0.0,0.0,1115.0,1.0,14.0
588,Alessio Cragno,it ITA,PO,Cagliari,it Serie A,27,1994,35.0,1216.0,752.0,454.0,138.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,775.0,10.0,0.0
589,Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,31,1989,30.3,2096.0,1736.0,350.0,67.0,0.0,6.0,145,232.0,51.0,11.0,40.0,0.0,1656.0,10.0,44.0
590,Charlie Cresswell,eng ENG,DF,Leeds United,eng Premier League,18,2002,1.6,106.0,104.0,1.0,1.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,75.0,1.0,1.0
591,Domenico Criscito,it ITA,DF,Genoa,it Serie A,34,1986,18.0,1008.0,836.0,161.0,52.0,2.0,6.0,50,92.0,7.0,3.0,4.0,0.0,774.0,11.0,13.0
592,Bryan Cristante,it ITA,CC,Roma,it Serie A,26,1995,29.8,1818.0,1734.0,79.0,71.0,3.0,18.0,14,8.0,0.0,0.0,0.0,0.0,1484.0,5.0,18.0
593,Cristo,es ESP,DF,Real Sociedad,es La Liga,21,2000,0.2,11.0,9.0,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
594,Enzo Crivelli,fr FRA,"DL,CC",Saint-Étienne,fr Ligue 1,26,1995,1.1,21.0,17.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0
595,Domen Črnigoj,si SVN,CC,Venezia,it Serie A,25,1995,20.9,677.0,650.0,25.0,4.0,0.0,3.0,30,21.0,0.0,0.0,0.0,0.0,494.0,2.0,31.0
596,Giovanni Crociata,it ITA,DL,Empoli,it Serie A,23,1997,0.2,9.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
597,Juan Cruz Armada,es ESP,DF,Osasuna,es La Liga,29,1992,21.5,949.0,863.0,84.0,24.0,1.0,5.0,8,60.0,0.0,0.0,0.0,0.0,770.0,2.0,9.0
598,Juan Cuadrado,co COL,"DF,CC",Juventus,it Serie A,33,1988,27.6,1877.0,1648.0,224.0,57.0,1.0,31.0,134,112.0,55.0,26.0,22.0,1.0,1585.0,5.0,16.0
599,Cucho,co COL,"DL,CC",Watford,eng Premier League,22,1999,12.7,394.0,359.0,35.0,7.0,1.0,5.0,52,5.0,16.0,6.0,8.0,0.0,239.0,0.0,18.0
600,Marc Cucurella,es ESP,DF,Brighton,eng Premier League,23,1998,34.3,2356.0,1994.0,356.0,17.0,5.0,12.0,115,334.0,5.0,3.0,0.0,0.0,1890.0,6.0,76.0
601,Marc Cucurella,es ESP,"CC,DF",Getafe,es La Liga,23,1998,0.3,21.0,18.0,3.0,1.0,0.0,0.0,2,0.0,2.0,1.0,1.0,0.0,15.0,0.0,1.0
602,Jorge Cuenca,es ESP,DF,Getafe,es La Liga,21,1999,29.8,1108.0,1047.0,53.0,32.0,0.0,23.0,5,21.0,0.0,0.0,0.0,0.0,742.0,8.0,13.0
603,Mickaël Cuisance,fr FRA,CC,Venezia,it Serie A,21,1999,10.2,370.0,340.0,30.0,11.0,3.0,4.0,18,4.0,11.0,5.0,5.0,0.0,285.0,0.0,4.0
604,Mickaël Cuisance,fr FRA,CC,Bayern Munich,de Bundesliga,21,1999,0.1,11.0,11.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
605,Luke Cundle,eng ENG,CC,Wolves,eng Premier League,19,2002,2.0,105.0,103.0,2.0,0.0,2.0,1.0,2,0.0,2.0,2.0,0.0,0.0,96.0,0.0,0.0
606,Matheus Cunha,br BRA,DL,Atlético Madrid,es La Liga,22,1999,11.8,216.0,203.0,12.0,0.0,5.0,1.0,7,2.0,0.0,0.0,0.0,0.0,151.0,1.0,7.0
607,Matheus Cunha,br BRA,DL,Hertha BSC,de Bundesliga,22,1999,0.7,13.0,9.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0
608,Patrick Cutrone,it ITA,DL,Empoli,it Serie A,23,1998,15.6,248.0,226.0,20.0,1.0,0.0,2.0,21,2.0,0.0,0.0,0.0,0.0,161.0,2.0,9.0
609,Wylan Cyprien,fr FRA,CC,Nantes,fr Ligue 1,26,1995,16.6,933.0,835.0,96.0,39.0,3.0,10.0,70,3.0,52.0,16.0,31.0,0.0,750.0,2.0,15.0
610,Rafael Czichos,de GER,DF,Köln,de Bundesliga,31,1990,15.6,1080.0,1030.0,48.0,46.0,2.0,7.0,3,1.0,0.0,0.0,0.0,0.0,879.0,2.0,15.0
611,Lennart-Marten Czyborra,de GER,DF,Arminia,de Bundesliga,22,1999,1.5,54.0,34.0,20.0,2.0,0.0,0.0,5,18.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0
