Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Duelos aéreos,Duelos aéreos,Duelos aéreos,Unnamed: 25_level_0
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
693,Berat Djimsiti,al ALB,DF,Benevento,it Serie A,24,1993,30.0,2,0,0,24,22,0,1,62,17,0,3,0,164,60,32,65.2,Partidos
694,Marko Dmitrović,rs SRB,PO,Eibar,es La Liga,25,1992,36.0,1,0,0,0,5,0,0,2,4,0,0,0,80,13,1,92.9,Partidos
695,Keagan Dolly,za RSA,"CC,DL",Montpellier,fr Ligue 1,24,1993,9.8,1,0,0,3,2,2,64,1,7,0,0,0,49,6,12,33.3,Partidos
696,Jaume Doménech,es ESP,PO,Valencia,es La Liga,26,1990,5.0,2,0,0,0,1,0,0,0,0,0,0,0,10,1,0,100.0,Partidos
697,Jean-Luc Dompé,fr FRA,DL,Amiens,fr Ligue 1,21,1995,0.3,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,,Partidos
698,Giulio Donati,it ITA,"DF,DL",Mainz 05,de Bundesliga,27,1990,25.4,3,2,1,20,44,0,69,35,42,0,1,0,83,25,20,55.6,Partidos
699,Ji Dong-won,kr KOR,"DL,CC",Augsburg,de Bundesliga,26,1991,0.2,0,0,0,2,0,0,1,1,1,0,0,0,1,0,1,0.0,Partidos
700,Anastasios Donis,gr GRE,"CC,DL",Stuttgart,de Bundesliga,20,1996,10.5,1,0,0,18,15,3,41,9,14,0,0,0,40,9,16,36.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
701,Gianluigi Donnarumma,it ITA,PO,Milan,it Serie A,18,1999,38.0,2,0,0,0,3,0,0,1,0,0,0,1,69,3,0,100.0,Partidos
702,Godfred Donsah,gh GHA,CC,Bologna,it Serie A,21,1996,19.9,3,0,0,19,12,3,5,22,20,0,0,0,110,17,33,34.0,Partidos
703,Dória,br BRA,DF,Marseille,fr Ligue 1,22,1994,0.9,0,0,0,0,0,0,1,1,2,0,0,0,2,1,4,20.0,Partidos
704,Niklas Dorsch,de GER,CC,Bayern Munich,de Bundesliga,19,1998,1.0,0,0,0,2,0,0,0,1,1,0,0,0,7,0,1,0.0,Partidos
705,Gabriel Dos Santos,br BRA,DF,Troyes,fr Ligue 1,19,1997,0.9,1,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0.0,Partidos
706,Mauro dos Santos,ar ARG,DF,Leganés,es La Liga,28,1989,10.9,3,0,0,9,3,2,3,12,14,0,0,0,35,21,13,61.8,Partidos
707,Mathieu Dossevi,tg TOG,"DL,CC",Metz,fr Ligue 1,29,1988,27.9,2,0,0,27,37,7,245,28,25,0,0,0,147,11,22,33.3,Partidos
708,Abdoulaye Doucouré,ml MLI,CC,Watford,eng Premier League,24,1993,36.9,10,0,0,44,26,2,26,54,52,0,1,0,345,42,51,45.2,Partidos
709,Cheick Doukouré,ci CIV,CC,Levante,es La Liga,24,1992,11.4,4,0,0,34,10,0,4,14,19,0,0,0,71,15,20,42.9,Partidos
710,Mohamed Dräger,tn TUN,"CC,DL",Freiburg,de Bundesliga,21,1996,0.6,0,0,0,2,1,0,0,0,0,0,0,0,4,0,0,,Partidos
711,Aleksandar Dragović,at AUT,DF,Leicester City,eng Premier League,26,1991,8.5,2,0,0,7,3,0,1,16,10,0,0,0,50,13,9,59.1,Partidos
712,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,26,1991,0.5,0,0,0,1,1,0,0,0,0,0,0,0,3,1,2,33.3,Partidos
713,Bartłomiej Drągowski,pl POL,PO,Fiorentina,it Serie A,19,1997,2.4,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,100.0,Partidos
714,Boukary Dramé,sn SEN,"DF,CC",SPAL,it Serie A,32,1985,1.1,0,0,0,0,1,0,2,2,1,0,0,0,9,2,0,100.0,Partidos
715,Julian Draxler,de GER,"CC,DL",Paris S-G,fr Ligue 1,23,1993,18.9,1,0,0,14,10,2,25,28,14,0,0,0,108,10,9,52.6,Partidos
716,Danny Drinkwater,eng ENG,CC,Chelsea,eng Premier League,27,1990,5.9,0,0,0,10,4,0,2,8,10,0,0,0,37,0,3,0.0,Partidos
717,Josip Drmić,ch SUI,"DL,CC",M'Gladbach,de Bundesliga,24,1992,5.2,1,0,0,4,7,4,1,0,0,0,0,0,10,17,20,45.9,Partidos
718,Rick van Drongelen,nl NED,DF,Hamburger SV,de Bundesliga,18,1998,16.0,4,0,0,11,6,0,5,19,25,0,0,1,73,30,37,44.8,Partidos
719,Óscar Duarte,cr CRC,DF,Espanyol,es La Liga,28,1989,11.0,1,0,0,8,6,0,1,9,9,0,0,0,33,32,14,69.6,Partidos
720,Rubén Duarte,es ESP,DF,Alavés,es La Liga,21,1995,23.8,9,1,1,47,35,1,54,44,40,0,2,0,110,25,23,52.1,Partidos
721,Leo Dubois,fr FRA,DF,Nantes,fr Ligue 1,22,1994,33.6,5,0,0,24,30,2,251,50,39,1,1,0,228,34,35,49.3,Partidos
722,Martin Dúbravka,sk SVK,PO,Newcastle Utd,eng Premier League,28,1989,12.0,0,0,0,0,2,0,0,0,0,0,0,0,11,2,0,100.0,Partidos
723,Ondrej Duda,sk SVK,CC,Hertha BSC,de Bundesliga,22,1994,8.3,3,0,0,23,17,1,6,4,12,0,0,0,38,13,26,33.3,Partidos
724,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,25,1992,36.6,8,0,0,33,25,7,3,50,19,1,1,0,162,192,89,68.3,Partidos
725,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,25,1991,17.8,1,0,0,8,11,0,22,23,19,0,1,0,73,54,34,61.4,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
726,Alfred Duncan,gh GHA,CC,Sassuolo,it Serie A,24,1993,21.6,4,0,0,40,16,4,74,19,29,0,0,0,144,14,23,37.8,Partidos
727,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,25,1991,38.0,7,0,0,36,17,0,7,71,33,0,0,4,252,120,73,62.2,Partidos
728,Maxime Dupé,fr FRA,PO,Nantes,fr Ligue 1,24,1993,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Partidos
729,Jimmy Durmaz,se SWE,"CC,DL",Toulouse,fr Ligue 1,28,1989,11.4,5,0,0,24,14,0,60,14,9,1,0,0,65,10,8,55.6,Partidos
730,Riza Durmisi,dk DEN,DF,Betis,es La Liga,23,1994,23.1,4,0,0,15,10,2,68,15,21,0,0,0,89,6,16,27.3,Partidos
731,Hugo Duro,es ESP,DL,Getafe,es La Liga,17,1999,0.2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,4,0.0,Partidos
732,Noë Dussenne,be BEL,DL,Crotone,it Serie A,25,1992,0.9,1,0,0,3,0,0,0,1,0,0,0,0,2,0,3,0.0,Partidos
733,Paulo Dybala,ar ARG,"CC,DL",Juventus,it Serie A,23,1993,26.1,0,0,0,16,74,2,92,12,11,1,0,0,124,6,9,40.0,Partidos
734,Nathan Dyer,eng ENG,"CC,DL",Swansea City,eng Premier League,29,1987,14.5,2,0,0,17,20,1,33,11,16,0,0,0,82,5,26,16.1,Partidos
735,Edin Džeko,ba BIH,DL,Roma,it Serie A,31,1986,33.5,6,0,0,37,28,19,19,4,10,1,0,0,80,109,64,63.0,Partidos
736,Blerim Džemaili,ch SUI,"CC,DL",Bologna,it Serie A,31,1986,13.3,4,0,0,13,19,1,10,18,19,0,0,0,69,9,6,60.0,Partidos
737,Félix Eboa Eboa,cm CMR,DF,Guingamp,fr Ligue 1,20,1997,16.9,2,0,0,16,8,0,13,39,11,0,1,0,89,63,32,66.3,Partidos
738,Éder,it ITA,"DL,CC",Inter,it Serie A,30,1986,8.9,4,0,0,25,15,7,17,5,7,1,0,0,31,10,14,41.7,Partidos
739,Simone Edera,it ITA,"DL,CC",Torino,it Serie A,20,1997,3.6,0,0,0,13,6,1,4,2,2,0,0,0,20,2,8,20.0,Partidos
740,Ederson,br BRA,PO,Manchester City,eng Premier League,23,1993,35.5,1,0,0,0,6,0,0,0,1,0,0,0,81,11,0,100.0,Partidos
741,Tom Edwards,eng ENG,"DF,CC",Stoke City,eng Premier League,18,1999,5.3,0,0,0,3,2,0,15,5,9,0,0,0,29,8,6,57.1,Partidos
742,Mandela Egbo,eng ENG,"DF,CC",M'Gladbach,de Bundesliga,19,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Partidos
743,Johannes Eggestein,de GER,"DL,DF",Werder Bremen,de Bundesliga,19,1998,1.1,0,0,0,0,2,0,3,1,0,0,0,0,4,0,7,0.0,Partidos
744,Maximilian Eggestein,de GER,CC,Werder Bremen,de Bundesliga,20,1996,29.9,3,0,0,48,45,2,26,40,48,0,0,0,107,54,56,49.1,Partidos
745,Albin Ekdal,se SWE,CC,Hamburger SV,de Bundesliga,28,1989,12.3,3,0,0,14,33,2,0,21,28,0,0,0,65,28,30,48.3,Partidos
746,Josip Elez,hr CRO,DF,Hannover 96,de Bundesliga,23,1994,8.6,1,0,0,9,3,0,3,16,8,0,0,0,42,11,21,34.4,Partidos
747,Rob Elliot,ie IRL,PO,Newcastle Utd,eng Premier League,31,1986,16.0,0,0,0,0,2,0,0,0,0,0,0,0,4,5,1,83.3,Partidos
748,Mohamed Elneny,eg EGY,CC,Arsenal,eng Premier League,25,1992,9.6,3,1,0,4,6,1,8,10,6,0,0,0,79,6,13,31.6,Partidos
749,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,23,1994,17.7,1,0,0,21,11,3,9,45,20,0,0,0,69,41,28,59.4,Partidos
750,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,20,1996,32.4,6,0,0,19,30,1,23,51,46,1,0,0,129,86,48,64.2,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
751,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,23,1993,29.9,11,1,1,29,19,2,1,50,18,0,3,0,128,109,45,70.8,Partidos
752,Breel Embolo,ch SUI,"DL,CC",Schalke 04,de Bundesliga,20,1997,10.2,4,0,0,42,30,11,7,6,10,2,0,0,38,13,30,30.2,Partidos
753,Youssef En-Nesyri,ma MAR,DL,Málaga,es La Liga,20,1997,17.7,2,1,1,34,33,14,19,9,25,0,0,0,54,78,115,40.4,Partidos
754,Sergi Enrich,es ESP,DL,Eibar,es La Liga,27,1990,14.8,2,0,0,20,28,20,5,6,8,2,0,1,58,64,81,44.1,Partidos
755,Javier Eraso,es ESP,"CC,DL",Leganés,es La Liga,27,1990,28.1,4,0,0,35,25,6,80,23,15,0,0,0,125,12,46,20.7,Partidos
756,Christian Eriksen,dk DEN,"CC,DL",Tottenham,eng Premier League,25,1992,35.8,0,0,0,14,21,1,222,31,29,0,0,0,227,17,27,38.6,Partidos
757,Gonzalo Escalante,ar ARG,CC,Eibar,es La Liga,24,1993,17.4,3,0,0,25,16,0,10,32,35,0,0,0,110,46,39,54.1,Partidos
758,Sergio Escudero,es ESP,DF,Sevilla,es La Liga,27,1989,25.9,10,0,0,34,38,1,41,66,49,0,0,0,157,56,37,60.2,Partidos
759,Bernardo Espinosa,co COL,DF,Girona,es La Liga,28,1989,31.9,7,0,0,40,16,3,1,66,22,0,1,0,126,102,50,67.1,Partidos
760,Michael Esser,de GER,PO,Hannover 96,de Bundesliga,29,1987,3.0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,100.0,Partidos
761,Alexander Esswein,de GER,"DL,CC",Hertha BSC,de Bundesliga,27,1990,6.9,0,0,0,15,13,7,15,9,16,0,0,0,17,9,8,52.9,Partidos
762,Oghenekaro Etebo,ng NGA,CC,Las Palmas,es La Liga,21,1995,13.5,3,0,0,21,46,1,4,27,17,0,0,0,90,11,14,44.0,Partidos
763,Beñat Etxebarria,es ESP,CC,Athletic Club,es La Liga,30,1987,12.4,3,0,0,17,15,0,79,28,20,0,0,0,105,5,5,50.0,Partidos
764,Xabier Etxeita,es ESP,DF,Athletic Club,es La Liga,29,1987,4.2,2,0,0,10,2,0,0,7,2,0,0,0,17,6,9,40.0,Partidos
765,Jonny Evans,nir NIR,DF,West Brom,eng Premier League,29,1988,25.2,7,0,0,26,27,0,4,48,22,0,0,1,142,54,34,61.4,Partidos
766,Franck Evina,cm CMR,DL,Bayern Munich,de Bundesliga,17,2000,1.2,0,0,0,1,1,0,3,0,2,0,0,0,6,2,1,66.7,Partidos
767,Patrice Evra,fr FRA,"DF,CC",West Ham,eng Premier League,36,1981,2.5,0,0,0,0,2,1,2,7,4,0,0,0,18,7,7,50.0,Partidos
768,Patrice Evra,fr FRA,DF,Marseille,fr Ligue 1,36,1981,3.9,2,0,0,4,2,3,6,3,5,0,0,0,18,10,4,71.4,Partidos
769,Edu Expósito,es ESP,"CC,DL",La Coruña,es La Liga,20,1996,1.1,1,0,0,2,1,0,0,2,0,0,0,0,8,0,1,0.0,Partidos
770,Erik Expósito,es ESP,DL,Las Palmas,es La Liga,21,1996,5.2,0,0,0,5,3,2,3,1,1,0,0,0,9,20,28,41.7,Partidos
771,Valentin Eysseric,fr FRA,"DL,CC",Fiorentina,it Serie A,25,1992,7.8,2,0,0,15,13,1,36,6,13,0,0,0,46,9,13,40.9,Partidos
772,Valentin Eysseric,fr FRA,DL,Nice,fr Ligue 1,25,1992,1.0,0,0,0,1,0,1,10,1,0,0,0,0,3,0,1,0.0,Partidos
773,Imoh Ezekiel,ng NGA,"CC,DL",Las Palmas,es La Liga,23,1993,5.2,0,0,0,6,7,2,11,2,6,0,0,0,21,3,14,17.6,Partidos
774,Marco Fabián,mx MEX,"CC,DL",Eint Frankfurt,de Bundesliga,28,1989,4.7,0,0,0,10,8,2,12,3,3,0,0,0,18,5,12,29.4,Partidos
775,Łukasz Fabiański,pl POL,PO,Swansea City,eng Premier League,32,1985,38.0,0,0,0,1,3,0,0,0,0,0,0,0,38,14,3,82.4,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
776,Fabinho,br BRA,CC,Monaco,fr Ligue 1,23,1993,34.0,8,0,0,58,66,1,10,43,64,1,0,0,250,94,45,67.6,Partidos
777,Cesc Fàbregas,es ESP,CC,Chelsea,eng Premier League,30,1987,25.6,5,2,1,25,22,5,140,22,49,0,0,0,171,10,22,31.3,Partidos
778,Ralf Fährmann,de GER,PO,Schalke 04,de Bundesliga,28,1988,33.5,1,0,0,0,10,0,0,1,0,0,0,0,31,9,0,100.0,Partidos
779,Fayçal Fajr,ma MAR,"CC,DL",Getafe,es La Liga,28,1988,26.5,7,0,0,46,37,1,121,30,45,0,0,0,178,22,27,44.9,Partidos
780,Radamel Falcao,co COL,DL,Monaco,fr Ligue 1,31,1986,23.7,1,0,0,41,50,9,8,10,6,0,0,1,82,37,69,34.9,Partidos
781,Diego Falcinelli,it ITA,DL,Fiorentina,it Serie A,26,1991,4.9,0,0,0,13,17,1,6,1,1,0,0,0,11,13,26,33.3,Partidos
782,Diego Falcinelli,it ITA,DL,Sassuolo,it Serie A,26,1991,14.6,2,0,0,27,53,10,9,2,4,0,0,0,29,39,41,48.8,Partidos
783,Simon Falette,gn GUI,DF,Metz,fr Ligue 1,25,1992,1.0,0,0,0,1,0,0,0,1,0,0,0,0,10,2,1,66.7,Partidos
784,Simon Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,25,1992,24.6,10,1,0,39,25,0,10,58,30,0,0,0,104,72,32,69.2,Partidos
785,Cesar Falletti,uy URU,"CC,DL",Bologna,it Serie A,24,1992,3.6,1,0,0,5,10,0,11,0,7,0,0,0,19,1,3,25.0,Partidos
786,Iago Falque,es ESP,"DL,CC",Torino,it Serie A,27,1990,31.3,2,0,0,28,36,9,123,15,31,0,0,0,148,13,41,24.1,Partidos
787,Paolo Faragò,it ITA,DF,Cagliari,it Serie A,24,1993,27.3,2,0,0,53,60,3,120,23,67,1,2,0,156,71,43,62.3,Partidos
788,Imad Faraj,ma MAR,"CC,DF",Lille,fr Ligue 1,18,1999,1.8,0,0,0,1,3,1,7,4,2,0,0,0,9,2,3,40.0,Partidos
789,Davide Faraoni,it ITA,"DF,CC",Crotone,it Serie A,25,1991,19.5,3,0,0,18,26,0,54,58,39,0,1,0,160,18,22,45.0,Partidos
790,Mohamed Fares,dz ALG,"DF,CC",Hellas Verona,it Serie A,21,1996,28.9,12,0,0,67,20,1,81,50,33,0,1,1,148,62,66,48.4,Partidos
791,Diego Farias,br BRA,"DL,CC",Cagliari,it Serie A,27,1990,17.9,4,0,0,28,24,15,35,8,15,0,0,0,75,8,15,34.8,Partidos
792,Federico Fazio,ar ARG,DF,Roma,it Serie A,30,1987,32.5,6,0,0,24,21,0,5,46,43,0,0,0,214,147,40,78.6,Partidos
793,Zouhair Feddal,ma MAR,DF,Betis,es La Liga,28,1989,14.0,7,0,0,20,16,1,3,36,14,0,0,1,73,27,17,61.4,Partidos
794,Nabil Fekir,fr FRA,"CC,DL",Lyon,fr Ligue 1,24,1993,27.5,8,0,0,72,105,17,99,8,33,1,0,0,131,19,25,43.2,Partidos
795,Felipe,br BRA,DF,Hannover 96,de Bundesliga,30,1987,5.1,0,0,0,9,9,0,4,11,8,0,0,0,14,12,5,70.6,Partidos
796,Luiz Felipe,it ITA,DF,Lazio,it Serie A,20,1997,13.0,6,0,0,19,9,0,2,18,28,0,2,0,72,17,14,54.8,Partidos
797,Ohis Felix Uduokhai,de GER,DF,Wolfsburg,de Bundesliga,19,1997,17.3,2,1,1,18,11,1,1,34,23,0,0,0,67,36,22,62.1,Partidos
798,Marouane Fellaini,be BEL,CC,Manchester Utd,eng Premier League,29,1987,7.6,1,0,0,13,12,3,3,14,8,0,0,0,46,37,25,59.7,Partidos
799,Kiko Femenía,es ESP,"DF,DL",Watford,eng Premier League,26,1991,19.0,2,0,0,7,21,2,60,34,28,0,0,0,108,10,15,40.0,Partidos
800,Leroy Fer,nl NED,CC,Swansea City,eng Premier League,27,1990,15.5,5,0,0,28,26,1,8,12,32,0,0,0,76,41,22,65.1,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
801,Julien Féret,fr FRA,CC,Caen,fr Ligue 1,35,1982,34.0,3,0,0,22,32,0,129,49,27,1,1,0,287,86,61,58.5,Partidos
802,Edimilson Fernandes,ch SUI,"CC,DF",West Ham,eng Premier League,21,1996,9.4,1,0,0,5,11,0,7,16,9,0,0,0,49,10,16,38.5,Partidos
803,Gelson Fernandes,ch SUI,CC,Eint Frankfurt,de Bundesliga,30,1986,11.5,4,0,0,33,1,0,0,16,46,0,0,0,64,8,14,36.4,Partidos
804,Andrés Fernández,es ESP,PO,Villarreal,es La Liga,30,1986,2.5,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,100.0,Partidos
805,Augusto Fernández,ar ARG,CC,Atlético Madrid,es La Liga,31,1986,1.2,1,0,0,1,1,0,0,2,2,0,0,0,12,2,2,50.0,Partidos
806,Brian Fernández,ar ARG,DL,Metz,fr Ligue 1,22,1994,1.4,0,0,0,1,4,6,3,0,0,0,0,0,2,2,0,100.0,Partidos
807,Carlos Fernández,es ESP,DL,Sevilla,es La Liga,21,1996,1.5,0,0,0,4,1,0,0,0,1,0,0,0,3,2,3,40.0,Partidos
808,Federico Fernández,ar ARG,DF,Swansea City,eng Premier League,28,1989,29.7,5,0,0,29,21,2,4,38,29,0,2,1,129,72,60,54.5,Partidos
809,Raúl Fernández,es ESP,PO,Levante,es La Liga,29,1988,11.0,0,0,0,0,2,0,0,0,0,0,0,0,9,2,0,100.0,Partidos
810,Fernandinho,br BRA,CC,Manchester City,eng Premier League,32,1985,32.0,7,0,0,41,27,0,9,47,35,0,0,0,207,93,72,56.4,Partidos
811,Alex Ferrari,it ITA,DF,Hellas Verona,it Serie A,23,1994,23.7,5,0,0,19,25,0,18,47,54,0,0,0,115,52,41,55.9,Partidos
812,Jordan Ferri,fr FRA,CC,Lyon,fr Ligue 1,25,1992,7.1,4,0,0,16,9,0,5,5,11,0,0,0,50,6,6,50.0,Partidos
813,Sam Field,eng ENG,CC,West Brom,eng Premier League,19,1998,6.0,3,0,0,11,7,0,8,11,11,0,0,0,28,8,7,53.3,Partidos
814,Afonso Figueiredo,pt POR,"DF,DL",Rennes,fr Ligue 1,24,1993,2.5,1,0,0,3,7,0,4,0,3,0,0,0,20,2,2,50.0,Partidos
815,Gian Filippo Felicioli,it ITA,"CC,DF",Hellas Verona,it Serie A,19,1997,3.1,1,0,0,4,6,2,8,5,8,0,0,0,18,1,4,20.0,Partidos
816,Alfreð Finnbogason,is ISL,DL,Augsburg,de Bundesliga,28,1989,20.2,2,0,0,34,16,12,4,14,13,1,0,0,59,17,63,21.3,Partidos
817,Roberto Firmino,br BRA,DL,Liverpool,eng Premier League,25,1991,30.7,1,0,0,57,18,13,43,18,50,1,0,0,139,46,131,26.0,Partidos
818,Junior Firpo,es ESP,DF,Betis,es La Liga,20,1996,13.2,4,0,0,17,16,0,13,20,17,0,0,0,56,19,14,57.6,Partidos
819,Viktor Fischer,dk DEN,"DL,CC",Mainz 05,de Bundesliga,23,1994,3.7,1,0,0,4,2,3,5,3,4,0,0,0,21,2,8,20.0,Partidos
820,Mathieu Flamini,fr FRA,CC,Getafe,es La Liga,33,1984,5.3,2,1,1,15,1,0,3,8,5,0,0,0,27,12,3,80.0,Partidos
821,Darren Fletcher,sct SCO,CC,Stoke City,eng Premier League,33,1984,24.7,0,0,0,14,25,0,49,26,26,0,0,0,133,21,21,50.0,Partidos
822,Sergio Floccari,it ITA,DL,SPAL,it Serie A,35,1981,9.8,0,0,0,15,23,11,10,2,9,1,0,0,33,25,56,30.9,Partidos
823,Alessandro Florenzi,it ITA,DF,Roma,it Serie A,26,1991,26.5,2,0,0,15,14,2,144,44,28,0,0,0,165,15,30,33.3,Partidos
824,Phil Foden,eng ENG,"CC,DL",Manchester City,eng Premier League,17,2000,0.5,0,0,0,1,3,0,4,0,1,0,0,0,0,0,3,0.0,Partidos
825,Guessouma Fofana,mr MTN,CC,Amiens,fr Ligue 1,24,1992,8.3,3,1,0,20,8,0,7,12,13,0,0,0,52,14,16,46.7,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
826,Seko Fofana,ci CIV,CC,Udinese,it Serie A,22,1995,20.8,4,1,0,27,15,0,9,27,17,2,0,0,165,9,10,47.4,Partidos
827,Andreu Fontàs,es ESP,DF,Celta Vigo,es La Liga,27,1989,9.8,2,0,0,7,0,0,0,14,9,0,0,0,51,10,14,41.7,Partidos
828,José Fonte,pt POR,DF,West Ham,eng Premier League,33,1983,7.6,0,0,0,6,5,0,3,14,6,0,1,0,32,21,19,52.5,Partidos
829,Pablo Fornals,es ESP,"CC,DL",Villarreal,es La Liga,21,1996,29.1,4,0,0,34,32,2,30,22,33,0,0,0,195,28,35,44.4,Partidos
830,Emil Forsberg,se SWE,CC,RB Leipzig,de Bundesliga,25,1991,15.2,0,1,0,16,23,0,87,8,17,0,0,0,63,6,14,30.0,Partidos
831,Fraser Forster,eng ENG,PO,Southampton,eng Premier League,29,1988,20.0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,,Partidos
832,Steven Fortes,cv CPV,DF,Toulouse,fr Ligue 1,25,1992,1.7,1,0,0,3,0,0,0,3,2,0,0,0,17,1,2,33.3,Partidos
833,Marco Fossati,it ITA,CC,Hellas Verona,it Serie A,24,1992,12.2,5,0,0,14,19,0,15,23,13,0,0,0,80,9,18,33.3,Partidos
834,Iver Fossum,no NOR,CC,Hannover 96,de Bundesliga,21,1996,14.5,0,0,0,13,6,0,30,15,19,0,0,0,60,18,27,40.0,Partidos
835,Ben Foster,eng ENG,PO,West Brom,eng Premier League,34,1983,37.0,2,0,0,1,3,0,0,1,0,0,0,0,55,4,0,100.0,Partidos
836,Timothy Fosu-Mensah,nl NED,DF,Crystal Palace,eng Premier League,19,1998,17.7,2,0,0,18,13,0,17,31,33,0,0,0,97,19,22,46.3,Partidos
837,Dimitri Foulquier,fr FRA,DF,Strasbourg,fr Ligue 1,24,1993,13.8,2,0,0,20,7,1,25,14,12,0,0,0,75,5,8,38.5,Partidos
838,Lilian Fournier,fr FRA,DL,Metz,fr Ligue 1,19,1998,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Partidos
839,Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,21,1995,7.7,3,0,0,8,10,0,36,14,18,0,0,0,29,11,11,50.0,Partidos
840,Simon Francis,eng ENG,DF,Bournemouth,eng Premier League,32,1985,30.1,9,2,1,24,15,1,78,49,34,0,0,0,159,142,73,66.0,Partidos
841,Mike Frantz,de GER,CC,Freiburg,de Bundesliga,30,1986,11.6,0,0,0,20,18,0,12,13,16,0,0,0,17,25,22,53.2,Partidos
842,Ryan Fraser,sct SCO,"CC,DF",Bournemouth,eng Premier League,23,1994,22.3,0,0,0,6,45,1,138,17,8,0,0,0,103,8,25,24.2,Partidos
843,Fabian Frei,ch SUI,CC,Mainz 05,de Bundesliga,28,1989,8.9,1,0,0,12,9,0,1,16,15,0,0,0,35,6,6,50.0,Partidos
844,Remo Freuler,ch SUI,CC,Atalanta,it Serie A,25,1992,33.4,4,1,0,39,46,1,44,28,62,0,0,0,255,27,29,48.2,Partidos
845,Marco Friedl,at AUT,"DF,CC",Werder Bremen,de Bundesliga,19,1998,6.7,0,0,0,5,9,0,12,8,8,0,0,0,28,8,6,57.1,Partidos
846,Marco Friedl,at AUT,CC,Bayern Munich,de Bundesliga,19,1998,0.5,0,0,0,0,2,0,6,1,0,0,0,0,3,1,0,100.0,Partidos
847,Christian Fuchs,at AUT,DF,Leicester City,eng Premier League,31,1986,21.3,1,0,0,12,4,0,71,58,27,0,0,1,132,61,37,62.2,Partidos
848,Javi Fuego,es ESP,CC,Villarreal,es La Liga,33,1984,6.0,2,0,0,13,8,0,1,3,13,0,1,0,40,8,10,44.4,Partidos
849,Javi Fuego,es ESP,CC,Espanyol,es La Liga,33,1984,14.9,6,0,0,24,26,0,0,19,25,0,0,0,79,27,21,56.3,Partidos
850,Chris Führich,de GER,CC,Köln,de Bundesliga,19,1998,1.1,0,0,0,0,1,0,0,0,3,0,0,0,5,1,1,50.0,Partidos
