Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Expectativa,Expectativa,Expectativa,Expectativa,Progresión,Progresión,Progresión,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Unnamed: 37_level_0
478,Petr Čech,cz CZE,PO,Arsenal,eng Premier League,35,1982,34,34,3039,33.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
479,Ricardo Centurión,ar ARG,"CC,DL",Genoa,it Serie A,24,1993,3,1,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
480,Luca Ceppitelli,it ITA,DF,Cagliari,it Serie A,27,1989,27,26,2227,24.7,3,0,3,3,0,0,7,0,1.1,1.1,1.2,2.3,2,73,3,0.12,0.00,0.12,0.12,0.12,0.04,0.05,0.09,0.04,0.09,Partidos
481,Fabio Ceravolo,it ITA,DL,Benevento,it Serie A,30,1987,1,1,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Partidos
482,Alessio Cerci,it ITA,DL,Hellas Verona,it Serie A,30,1987,24,22,1635,18.2,3,1,4,2,1,1,1,0,3.3,2.5,4.1,6.6,76,42,141,0.17,0.06,0.22,0.11,0.17,0.18,0.23,0.41,0.14,0.36,Partidos
483,Boštjan Cesar,si SVN,DF,Chievo,it Serie A,35,1982,10,5,550,6.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,20,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
484,Damir Ceter,co COL,DL,Cagliari,it Serie A,19,1997,6,1,199,2.2,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,4,6,10,0.00,0.00,0.00,0.00,0.00,0.03,0.14,0.18,0.03,0.18,Partidos
485,Nacer Chadli,be BEL,"DL,CC",West Brom,eng Premier League,27,1989,5,2,260,2.9,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.3,4,7,8,0.35,0.00,0.35,0.35,0.35,0.08,0.04,0.11,0.08,0.11,Partidos
486,Fouad Chafik,ma MAR,DF,Dijon,fr Ligue 1,30,1986,23,19,1613,17.9,0,2,2,0,0,0,4,0,0.2,0.2,1.8,1.9,32,59,79,0.00,0.11,0.11,0.00,0.11,0.01,0.10,0.11,0.01,0.11,Partidos
487,Nathaniel Chalobah,eng ENG,CC,Watford,eng Premier League,22,1994,6,5,447,5.0,0,0,0,0,0,0,1,0,0.8,0.8,0.0,0.9,7,22,14,0.00,0.00,0.00,0.00,0.00,0.17,0.01,0.18,0.17,0.18,Partidos
488,Calum Chambers,eng ENG,DF,Arsenal,eng Premier League,22,1995,12,10,866,9.6,0,0,0,0,0,0,1,0,1.4,1.4,0.1,1.5,11,43,20,0.00,0.00,0.00,0.00,0.00,0.15,0.01,0.16,0.15,0.16,Partidos
489,Nereo Champagne,ar ARG,PO,Leganés,es La Liga,32,1985,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
490,Timothy Chandler,us USA,"DF,DL",Eint Frankfurt,de Bundesliga,27,1990,24,22,1892,21.0,2,4,6,2,0,0,3,0,1.6,1.6,2.6,4.2,47,78,122,0.10,0.19,0.29,0.10,0.29,0.08,0.12,0.20,0.08,0.20,Partidos
491,Kwon Chang-hoon,kr KOR,"DL,CC",Dijon,fr Ligue 1,23,1994,34,26,2137,23.7,11,3,14,11,0,0,3,0,6.6,6.6,2.3,8.9,66,40,175,0.46,0.13,0.59,0.46,0.59,0.28,0.10,0.38,0.28,0.38,Partidos
492,Charles,br BRA,DL,Eibar,es La Liga,33,1984,30,18,1582,17.6,8,1,9,7,1,1,5,1,8.1,7.3,1.7,9.0,8,32,66,0.46,0.06,0.51,0.40,0.46,0.46,0.09,0.56,0.42,0.51,Partidos
493,Charly Charrier,fr FRA,"CC,DL",Amiens,fr Ligue 1,31,1986,3,1,105,1.2,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.5,1,7,16,0.00,0.00,0.00,0.00,0.00,0.37,0.03,0.40,0.37,0.40,Partidos
494,Pape Cheikh Diop,sn SEN,CC,Lyon,fr Ligue 1,19,1997,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
495,Chema,es ESP,DF,Levante,es La Liga,25,1992,25,23,2017,22.4,1,1,2,1,0,0,7,1,0.5,0.5,0.9,1.4,3,49,3,0.04,0.04,0.09,0.04,0.09,0.02,0.04,0.06,0.02,0.06,Partidos
496,Denis Cheryshev,ru RUS,"CC,DL",Villarreal,es La Liga,26,1990,24,9,926,10.3,2,1,3,2,0,0,2,0,5.1,5.1,3.5,8.5,51,38,75,0.19,0.10,0.29,0.19,0.29,0.49,0.34,0.83,0.49,0.83,Partidos
497,Raman Chibsah,gh GHA,CC,Benevento,it Serie A,24,1993,14,12,1048,11.6,0,0,0,0,0,0,4,0,0.9,0.9,0.6,1.6,8,25,17,0.00,0.00,0.00,0.00,0.00,0.08,0.06,0.13,0.08,0.13,Partidos
498,Leandro Chichizola,ar ARG,PO,Las Palmas,es La Liga,27,1990,27,27,2430,27.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
499,Giorgio Chiellini,it ITA,DF,Juventus,it Serie A,32,1984,26,25,2161,24.0,0,1,1,0,0,0,2,0,0.6,0.6,0.7,1.3,34,123,9,0.00,0.04,0.04,0.00,0.04,0.03,0.03,0.06,0.03,0.06,Partidos
500,Federico Chiesa,it ITA,"DL,CC",Fiorentina,it Serie A,19,1997,36,35,3012,33.5,6,4,10,6,0,0,7,0,7.0,7.0,6.3,13.3,164,106,339,0.18,0.12,0.30,0.18,0.30,0.21,0.19,0.40,0.21,0.40,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
501,Ben Chilwell,eng ENG,DF,Leicester City,eng Premier League,20,1996,24,20,1853,20.6,0,2,2,0,0,0,2,2,0.2,0.2,2.4,2.6,85,78,121,0.00,0.10,0.10,0.00,0.10,0.01,0.12,0.13,0.01,0.13,Partidos
502,Vlad Chiricheș,ro ROU,DF,Napoli,it Serie A,27,1989,7,7,582,6.5,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,7,46,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Partidos
503,Hamza Choudhury,eng ENG,"CC,DF",Leicester City,eng Premier League,19,1997,8,4,378,4.2,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.4,2,16,1,0.00,0.24,0.24,0.00,0.24,0.01,0.09,0.10,0.01,0.10,Partidos
504,Andreas Christensen,dk DEN,DF,Chelsea,eng Premier League,21,1996,27,23,2086,23.2,0,0,0,0,0,0,0,0,0.9,0.9,0.1,1.0,22,76,2,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Partidos
505,Chuca,es ESP,CC,Villarreal,es La Liga,20,1997,4,1,88,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,5,9,0.00,0.00,0.00,0.00,0.00,0.09,0.02,0.11,0.09,0.11,Partidos
506,Lee Chung-yong,kr KOR,"DL,CC",Crystal Palace,eng Premier League,29,1988,7,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,2,16,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,Partidos
507,Amato Ciciretti,it ITA,"CC,DL",Benevento,it Serie A,23,1993,12,9,807,9.0,2,1,3,2,0,0,0,0,1.6,1.6,1.5,3.1,40,23,59,0.22,0.11,0.33,0.22,0.33,0.17,0.17,0.34,0.17,0.34,Partidos
508,Cifu,es ESP,DF,Málaga,es La Liga,26,1990,2,1,108,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,5,6,9,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,Partidos
509,Luca Cigarini,it ITA,CC,Cagliari,it Serie A,31,1986,26,24,2024,22.5,2,3,5,2,0,1,13,2,1.6,0.8,4.5,5.3,25,182,18,0.09,0.13,0.22,0.09,0.22,0.07,0.20,0.27,0.03,0.24,Partidos
510,Per Ciljan Skjelbred,no NOR,CC,Hertha BSC,de Bundesliga,30,1987,28,24,2183,24.3,0,0,0,0,0,0,2,0,0.2,0.2,0.8,1.0,14,100,21,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Partidos
511,Jasper Cillessen,nl NED,PO,Barcelona,es La Liga,28,1989,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
512,Thiago Cionek,pl POL,DF,SPAL,it Serie A,31,1986,15,15,1350,15.0,1,0,1,1,0,0,5,0,0.5,0.5,0.1,0.6,30,62,4,0.07,0.00,0.07,0.07,0.07,0.03,0.00,0.04,0.03,0.04,Partidos
513,Saliou Ciss,sn SEN,"DF,CC",Angers,fr Ligue 1,27,1989,3,2,144,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,5,10,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Partidos
514,Karamoko Cissé,gn GUI,"DL,CC",Benevento,it Serie A,28,1988,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.62,0.00,0.62,Partidos
515,Issa Cissokho,sn SEN,DF,Amiens,fr Ligue 1,32,1985,19,18,1630,18.1,0,0,0,0,0,0,3,0,0.1,0.1,0.4,0.6,25,49,26,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Partidos
516,Ciaran Clark,ie IRL,DF,Newcastle Utd,eng Premier League,27,1989,20,19,1746,19.4,2,1,3,2,0,0,3,0,1.7,1.7,0.7,2.5,12,29,3,0.10,0.05,0.15,0.10,0.15,0.09,0.04,0.13,0.09,0.13,Partidos
517,Christian Clemens,de GER,"CC,DL",Köln,de Bundesliga,25,1991,14,6,646,7.2,1,0,1,1,0,0,2,0,1.5,1.5,1.6,3.1,14,20,36,0.14,0.00,0.14,0.14,0.14,0.21,0.22,0.43,0.21,0.43,Partidos
518,Tom Cleverley,eng ENG,CC,Watford,eng Premier League,27,1989,23,22,1902,21.1,1,2,3,1,0,1,2,2,1.9,1.1,1.6,2.7,31,136,66,0.05,0.09,0.14,0.05,0.14,0.09,0.08,0.17,0.05,0.13,Partidos
519,Sam Clucas,eng ENG,CC,Swansea City,eng Premier League,26,1990,29,23,2044,22.7,3,1,4,3,0,0,2,0,2.6,2.6,1.3,3.8,24,61,68,0.13,0.04,0.18,0.13,0.18,0.11,0.06,0.17,0.11,0.17,Partidos
520,Nathaniel Clyne,eng ENG,"DF,DL",Liverpool,eng Premier League,26,1991,3,2,174,1.9,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,5,5,29,0.00,0.00,0.00,0.00,0.00,0.07,0.04,0.10,0.07,0.10,Partidos
521,Marcus Coco,fr FRA,"DL,CC",Guingamp,fr Ligue 1,21,1996,29,17,1587,17.6,2,2,4,2,0,0,5,0,2.3,2.3,2.2,4.5,77,54,156,0.11,0.11,0.23,0.11,0.23,0.13,0.13,0.26,0.13,0.26,Partidos
522,Massimo Coda,it ITA,DL,Benevento,it Serie A,28,1988,24,14,1417,15.7,4,1,5,3,1,1,1,0,5.6,4.8,1.3,6.1,26,35,114,0.25,0.06,0.32,0.19,0.25,0.35,0.08,0.44,0.30,0.39,Partidos
523,Isaac Cofie,gh GHA,CC,Genoa,it Serie A,25,1991,12,6,591,6.6,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,3,32,3,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Partidos
524,Renaud Cohade,fr FRA,CC,Metz,fr Ligue 1,32,1984,38,38,3298,36.6,1,3,4,1,0,0,6,0,1.3,1.3,3.5,4.9,70,312,140,0.03,0.08,0.11,0.03,0.11,0.04,0.10,0.13,0.04,0.13,Partidos
525,Coke,es ESP,DF,Levante,es La Liga,30,1987,17,16,1383,15.4,3,0,3,3,0,0,5,1,1.9,1.9,0.4,2.3,35,67,59,0.20,0.00,0.20,0.20,0.20,0.12,0.03,0.15,0.12,0.15,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
526,Coke,es ESP,CC,Schalke 04,de Bundesliga,30,1987,1,0,2,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
527,Emre Çolak,tr TUR,CC,La Coruña,es La Liga,26,1991,26,17,1449,16.1,1,1,2,1,0,0,4,0,1.2,1.2,4.0,5.2,25,144,99,0.06,0.06,0.12,0.06,0.12,0.08,0.25,0.33,0.08,0.33,Partidos
528,Séamus Coleman,ie IRL,DF,Everton,eng Premier League,28,1988,12,12,1035,11.5,0,1,1,0,0,0,0,0,1.0,1.0,0.7,1.7,34,44,44,0.00,0.09,0.09,0.00,0.09,0.09,0.06,0.15,0.09,0.15,Partidos
529,James Collins,wls WAL,DF,West Ham,eng Premier League,33,1983,13,12,1050,11.7,1,0,1,1,0,0,3,0,0.3,0.3,0.2,0.5,5,24,1,0.09,0.00,0.09,0.09,0.09,0.03,0.02,0.05,0.03,0.05,Partidos
530,Racine Coly,sn SEN,DF,Nice,fr Ligue 1,21,1995,7,7,617,6.9,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.1,27,40,34,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Partidos
531,Kingsley Coman,fr FRA,"DL,CC",Bayern Munich,de Bundesliga,21,1996,21,10,1153,12.8,3,3,6,3,0,0,0,0,2.2,2.2,3.6,5.8,97,60,202,0.23,0.23,0.47,0.23,0.47,0.18,0.28,0.45,0.18,0.45,Partidos
532,Marvin Compper,de GER,DF,RB Leipzig,de Bundesliga,32,1985,2,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
533,Alois Confais,fr FRA,"CC,DF",Troyes,fr Ligue 1,20,1996,15,4,611,6.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,3,27,12,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Partidos
534,Daniel Congré,fr FRA,DF,Montpellier,fr Ligue 1,32,1985,32,29,2635,29.3,1,0,1,1,0,0,4,0,1.1,1.1,0.2,1.3,14,121,14,0.03,0.00,0.03,0.03,0.03,0.04,0.01,0.04,0.04,0.04,Partidos
535,Andrea Consigli,it ITA,PO,Sassuolo,it Serie A,30,1987,37,37,3316,36.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
536,Diego Contento,de GER,"DF,CC",Bordeaux,fr Ligue 1,27,1990,3,1,108,1.2,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.4,0,1,0,0.00,0.83,0.83,0.00,0.83,0.00,0.34,0.34,0.00,0.34,Partidos
537,Andrea Conti,it ITA,DF,Milan,it Serie A,23,1994,2,2,157,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,18,12,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.06,0.03,0.06,Partidos
538,Lewis Cook,eng ENG,CC,Bournemouth,eng Premier League,20,1997,29,25,2237,24.9,0,2,2,0,0,0,5,0,0.5,0.5,1.6,2.0,52,173,30,0.00,0.08,0.08,0.00,0.08,0.02,0.06,0.08,0.02,0.08,Partidos
539,Steve Cook,eng ENG,DF,Bournemouth,eng Premier League,26,1991,34,31,2767,30.7,2,1,3,2,0,0,5,0,1.6,1.6,1.0,2.6,15,83,9,0.07,0.03,0.10,0.07,0.10,0.05,0.03,0.08,0.05,0.08,Partidos
540,Duje Čop,hr CRO,"DL,CC",Cagliari,it Serie A,27,1990,2,1,96,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
541,Francis Coquelin,fr FRA,"CC,DF",Arsenal,eng Premier League,26,1991,7,1,169,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.7,1,11,1,0.00,0.00,0.00,0.00,0.00,0.03,0.35,0.38,0.03,0.38,Partidos
542,Francis Coquelin,fr FRA,"CC,DF",Valencia,es La Liga,26,1991,9,7,657,7.3,1,0,1,1,0,0,2,0,0.3,0.3,0.1,0.3,3,28,16,0.14,0.00,0.14,0.14,0.14,0.04,0.01,0.04,0.04,0.04,Partidos
543,Sébastien Corchia,fr FRA,DF,Sevilla,es La Liga,26,1990,12,9,821,9.1,0,1,1,0,0,0,4,0,0.3,0.3,0.5,0.8,20,25,47,0.00,0.11,0.11,0.00,0.11,0.03,0.06,0.09,0.03,0.09,Partidos
544,Alex Cordaz,it ITA,PO,Crotone,it Serie A,34,1983,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Partidos
545,Iñigo Córdoba,es ESP,DL,Athletic Club,es La Liga,20,1997,30,18,1459,16.2,1,1,2,1,0,0,3,0,1.5,1.5,1.9,3.4,59,65,110,0.06,0.06,0.12,0.06,0.12,0.09,0.12,0.21,0.09,0.21,Partidos
546,Jhon Córdoba,co COL,DL,Köln,de Bundesliga,24,1993,18,9,957,10.6,0,2,2,0,0,0,1,0,4.0,4.0,1.1,5.1,27,16,99,0.00,0.19,0.19,0.00,0.19,0.37,0.11,0.48,0.37,0.48,Partidos
547,Sergio Córdova,ve VEN,"DL,CC",Augsburg,de Bundesliga,19,1997,26,3,586,6.5,2,1,3,2,0,0,3,0,1.6,1.6,0.7,2.3,13,11,50,0.31,0.15,0.46,0.31,0.46,0.24,0.11,0.35,0.24,0.35,Partidos
548,Jérémy Cordoval,gp GLP,DF,Troyes,fr Ligue 1,27,1990,11,10,919,10.2,0,1,1,0,0,0,1,0,0.0,0.0,0.5,0.6,17,33,20,0.00,0.10,0.10,0.00,0.10,0.00,0.05,0.06,0.00,0.06,Partidos
549,Benjamin Corgnet,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,30,1987,18,15,1376,15.3,0,2,2,0,0,0,2,0,1.8,1.8,1.8,3.6,30,52,80,0.00,0.13,0.13,0.00,0.13,0.12,0.12,0.23,0.12,0.23,Partidos
550,Jack Cork,eng ENG,CC,Burnley,eng Premier League,28,1989,38,38,3420,38.0,2,1,3,2,0,0,7,0,2.2,2.2,1.1,3.3,39,165,41,0.05,0.03,0.08,0.05,0.08,0.06,0.03,0.09,0.06,0.09,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
551,Andreas Cornelius,dk DEN,DL,Atalanta,it Serie A,24,1993,23,8,934,10.4,3,1,4,3,0,0,0,0,3.8,3.8,2.1,5.9,18,23,127,0.29,0.10,0.39,0.29,0.39,0.36,0.20,0.56,0.36,0.56,Partidos
552,Maxwel Cornet,ci CIV,DL,Lyon,fr Ligue 1,20,1996,30,13,1272,14.1,4,6,10,4,0,0,1,0,3.1,3.0,2.4,5.4,62,35,143,0.28,0.42,0.71,0.28,0.71,0.22,0.17,0.39,0.21,0.39,Partidos
553,Quentin Cornette,fr FRA,"DL,CC",Amiens,fr Ligue 1,23,1994,12,6,448,5.0,1,2,3,1,0,0,1,0,0.6,0.6,0.9,1.6,15,20,20,0.20,0.40,0.60,0.20,0.60,0.13,0.18,0.31,0.13,0.31,Partidos
554,Ángel Correa,ar ARG,"CC,DL",Atlético Madrid,es La Liga,22,1995,37,27,2253,25.0,8,4,12,8,0,0,4,1,5.9,5.9,2.7,8.5,91,85,163,0.32,0.16,0.48,0.32,0.48,0.23,0.11,0.34,0.23,0.34,Partidos
555,Joaquín Correa,ar ARG,DL,Sevilla,es La Liga,22,1994,21,15,1193,13.3,1,1,2,1,0,0,5,0,2.4,2.4,2.0,4.4,42,50,122,0.08,0.08,0.15,0.08,0.15,0.18,0.15,0.33,0.18,0.33,Partidos
556,Andrea Cossu,it ITA,"CC,DL",Cagliari,it Serie A,37,1980,11,2,243,2.7,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,2,7,22,0.00,0.37,0.37,0.00,0.37,0.04,0.12,0.16,0.04,0.16,Partidos
557,Andrea Costa,it ITA,DF,Benevento,it Serie A,31,1986,16,16,1375,15.3,0,0,0,0,0,0,5,0,1.3,1.3,0.1,1.4,15,51,2,0.00,0.00,0.00,0.00,0.00,0.09,0.01,0.09,0.09,0.09,Partidos
558,Danny da Costa,de GER,"DF,DL",Eint Frankfurt,de Bundesliga,24,1993,17,13,1202,13.4,1,2,3,1,0,0,1,0,0.8,0.8,1.5,2.4,21,59,89,0.07,0.15,0.22,0.07,0.22,0.06,0.11,0.18,0.06,0.18,Partidos
559,Diego Costa,es ESP,DL,Atlético Madrid,es La Liga,28,1988,15,13,1041,11.6,3,3,6,3,0,0,7,1,3.6,3.6,2.4,6.0,27,16,122,0.26,0.26,0.52,0.26,0.52,0.31,0.21,0.52,0.31,0.52,Partidos
560,Douglas Costa,br BRA,"DL,CC",Juventus,it Serie A,26,1990,31,18,1795,19.9,4,6,10,4,0,0,1,0,3.0,3.0,7.6,10.6,120,84,213,0.20,0.30,0.50,0.20,0.50,0.15,0.38,0.53,0.15,0.53,Partidos
561,Filippo Costa,it ITA,DF,SPAL,it Serie A,22,1995,23,14,1473,16.4,0,1,1,0,0,0,4,0,0.3,0.3,1.0,1.3,42,46,98,0.00,0.06,0.06,0.00,0.06,0.02,0.06,0.08,0.02,0.08,Partidos
562,Jaume Costa,es ESP,DF,Villarreal,es La Liga,29,1988,30,29,2536,28.2,0,0,0,0,0,0,14,1,0.5,0.5,1.7,2.2,77,129,107,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08,Partidos
563,Angelo da Costa Júnior,br BRA,PO,Bologna,it Serie A,33,1983,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
564,Nuno da Costa,cv CPV,"DL,CC",Strasbourg,fr Ligue 1,26,1991,26,22,1727,19.2,5,2,7,5,0,0,4,1,4.2,4.2,0.6,4.8,47,30,134,0.26,0.10,0.36,0.26,0.36,0.22,0.03,0.25,0.22,0.25,Partidos
565,Benoît Costil,fr FRA,PO,Bordeaux,fr Ligue 1,30,1987,36,36,3240,36.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
566,Kalifa Coulibaly,ml MLI,DL,Nantes,fr Ligue 1,25,1991,8,3,341,3.8,1,0,1,1,0,0,0,0,0.3,0.3,0.7,1.0,8,11,32,0.26,0.00,0.26,0.26,0.26,0.08,0.17,0.25,0.08,0.25,Partidos
567,Lassana Coulibaly,ml MLI,CC,Angers,fr Ligue 1,21,1996,20,8,838,9.3,1,2,3,1,0,0,1,0,1.0,1.0,1.2,2.1,24,38,46,0.11,0.21,0.32,0.11,0.32,0.11,0.12,0.23,0.11,0.23,Partidos
568,Thibaut Courtois,be BEL,PO,Chelsea,eng Premier League,25,1992,35,35,3150,35.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
569,Philippe Coutinho,br BRA,"CC,DL",Liverpool,eng Premier League,25,1992,14,13,1109,12.3,7,6,13,7,0,0,0,0,3.5,3.5,4.7,8.2,69,145,94,0.57,0.49,1.06,0.57,1.06,0.28,0.38,0.67,0.28,0.67,Partidos
570,Philippe Coutinho,br BRA,"CC,DL",Barcelona,es La Liga,25,1992,18,16,1296,14.4,8,5,13,8,0,0,1,0,3.6,3.6,4.2,7.8,72,99,136,0.56,0.35,0.90,0.56,0.90,0.25,0.29,0.54,0.25,0.54,Partidos
571,Nicolas Cozza,fr FRA,"DF,CC",Montpellier,fr Ligue 1,18,1999,9,7,578,6.4,1,1,2,1,0,0,2,0,0.2,0.2,0.1,0.3,29,36,24,0.16,0.16,0.31,0.16,0.31,0.03,0.01,0.05,0.03,0.05,Partidos
572,Alessio Cragno,it ITA,PO,Cagliari,it Serie A,23,1994,29,29,2536,28.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
573,Martin Cranie,eng ENG,DF,Huddersfield,eng Premier League,30,1986,3,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
574,Michele Cremonesi,it ITA,DF,SPAL,it Serie A,29,1988,5,4,385,4.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,6,13,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Partidos
575,Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,27,1989,36,35,3069,34.1,1,3,4,1,0,0,7,0,0.8,0.8,3.2,3.9,35,128,62,0.03,0.09,0.12,0.03,0.12,0.02,0.09,0.12,0.02,0.12,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
