Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Saques de esquina,Saques de esquina,Saques de esquina,Resultados,Resultados,Resultados,Unnamed: 24_level_0
437,Étienne Capoue,fr FRA,CC,Watford,eng Premier League,29,1988,17.1,883,849,31,14,5,28,4,1,2,0,0,0,723,3,11,Partidos
438,Elio Capradossi,it ITA,DF,Roma,it Serie A,21,1996,0.9,47,43,4,2,0,1,0,2,0,0,0,0,41,0,1,Partidos
439,Gianluca Caprari,it ITA,"DL,CC",Sampdoria,it Serie A,24,1993,20.1,698,637,60,5,7,2,58,8,33,16,12,2,515,1,26,Partidos
440,Marco Capuano,it ITA,DF,Crotone,it Serie A,25,1991,15.6,605,576,27,24,0,1,0,3,0,0,0,0,491,2,2,Partidos
441,Marco Capuano,it ITA,DF,Cagliari,it Serie A,25,1991,7.7,395,310,85,13,0,2,10,70,0,0,0,0,309,0,9,Partidos
442,Antonio Caracciolo,it ITA,DF,Hellas Verona,it Serie A,27,1990,31.7,981,944,33,28,1,14,5,5,0,0,0,0,785,4,7,Partidos
443,Yoan Cardinale,fr FRA,PO,Nice,fr Ligue 1,23,1994,10.0,283,174,109,18,0,0,0,0,0,0,0,0,235,0,0,Partidos
444,Diego Carlos,br BRA,DF,Nantes,fr Ligue 1,24,1993,25.5,903,861,37,35,1,20,4,2,0,0,0,0,681,5,6,Partidos
445,Lionel Carole,fr FRA,DF,Sevilla,es La Liga,26,1991,6.0,360,299,58,3,0,0,8,55,0,0,0,0,294,3,6,Partidos
446,Yannick Carrasco,be BEL,"CC,DL",Atlético Madrid,es La Liga,23,1993,10.0,333,301,26,8,3,0,24,11,6,1,1,0,247,6,15,Partidos
447,Michael Carrick,eng ENG,CC,Manchester Utd,eng Premier League,36,1981,1.2,99,98,1,1,1,2,0,0,0,0,0,0,84,0,2,Partidos
448,Daniel Carriço,pt POR,DF,Sevilla,es La Liga,28,1988,5.1,249,242,7,7,0,2,0,0,0,0,0,0,214,0,3,Partidos
449,André Carrillo,pe PER,"DL,CC",Watford,eng Premier League,26,1991,17.1,772,752,20,7,2,6,54,9,4,0,3,0,561,0,39,Partidos
450,Guido Carrillo,ar ARG,DL,Southampton,eng Premier League,26,1991,5.0,124,119,4,0,1,0,0,0,0,0,0,0,81,1,6,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
451,Guido Carrillo,ar ARG,DL,Monaco,fr Ligue 1,26,1991,4.7,96,91,4,0,0,0,0,0,0,0,0,0,60,1,1,Partidos
452,Thomas Carrique,fr FRA,DF,Bordeaux,fr Ligue 1,18,1999,1.0,49,36,13,1,0,0,5,12,0,0,0,0,39,0,1,Partidos
453,Andy Carroll,eng ENG,DL,West Ham,eng Premier League,28,1989,8.3,262,248,13,1,0,2,10,3,0,0,0,0,158,1,3,Partidos
454,Tom Carroll,eng ENG,CC,Swansea City,eng Premier League,25,1992,28.6,1577,1430,144,62,3,10,129,1,70,42,20,1,1235,3,32,Partidos
455,Federico Cartabia,ar ARG,"DL,CC",La Coruña,es La Liga,24,1993,14.7,596,544,49,12,3,10,47,21,16,4,4,0,451,3,16,Partidos
456,Dani Carvajal,es ESP,DF,Real Madrid,es La Liga,25,1992,24.7,1898,1628,261,31,4,20,91,230,0,0,0,0,1595,9,40,Partidos
457,Casemiro,br BRA,CC,Real Madrid,es La Liga,25,1992,28.8,1762,1704,48,47,3,47,6,1,0,0,0,0,1545,10,21,Partidos
458,Kiko Casilla,es ESP,PO,Real Madrid,es La Liga,30,1986,10.0,268,175,92,20,0,1,0,0,0,0,0,0,211,1,0,Partidos
459,Francesco Cassata,it ITA,CC,Sassuolo,it Serie A,20,1997,5.1,132,126,6,2,0,1,13,0,4,4,0,0,82,0,6,Partidos
460,Timothy Castagne,be BEL,DF,Atalanta,it Serie A,21,1995,16.7,968,821,146,5,0,5,33,141,0,0,0,0,780,1,23,Partidos
461,Leandro Castán,br BRA,DF,Cagliari,it Serie A,30,1986,12.7,537,497,39,34,0,5,2,5,0,0,0,0,417,1,9,Partidos
462,Koen Casteels,be BEL,PO,Wolfsburg,de Bundesliga,25,1992,34.0,1337,948,383,95,0,3,0,0,0,0,0,0,888,6,1,Partidos
463,Dani Castellano,es ESP,DF,Las Palmas,es La Liga,29,1987,22.5,1079,853,223,27,0,4,39,196,0,0,0,0,831,3,26,Partidos
464,Javi Castellano,es ESP,CC,Las Palmas,es La Liga,29,1987,17.4,1085,1034,51,47,0,6,3,4,0,0,0,0,971,0,10,Partidos
465,Samu Castillejo,es ESP,"CC,DL",Villarreal,es La Liga,22,1995,23.0,996,875,111,34,7,15,97,4,73,32,13,0,763,10,26,Partidos
466,Chory Castro,uy URU,"CC,DL",Málaga,es La Liga,32,1984,22.9,1013,889,111,32,2,18,133,45,33,8,16,1,672,13,37,Partidos
467,Gonzalo Castro,de GER,CC,Dortmund,de Bundesliga,30,1987,13.4,842,770,69,33,2,3,51,9,27,13,11,2,693,3,19,Partidos
468,Jonny Castro,es ESP,DF,Celta Vigo,es La Liga,23,1994,35.6,2114,1739,361,54,5,19,51,307,0,0,0,0,1744,14,37,Partidos
469,Lucas Castro,ar ARG,CC,Chievo,it Serie A,28,1989,22.1,1038,1031,3,1,4,8,55,1,1,0,0,0,766,4,26,Partidos
470,Rubén Castro,es ESP,DL,Betis,es La Liga,36,1981,4.0,59,51,8,0,2,0,0,1,0,0,0,0,49,0,3,Partidos
471,Danilo Cataldi,it ITA,CC,Benevento,it Serie A,22,1994,25.4,1369,1272,92,46,5,19,62,12,33,11,14,0,1124,5,19,Partidos
472,Craig Cathcart,nir NIR,DF,Watford,eng Premier League,28,1989,5.8,186,181,4,4,0,5,0,0,0,0,0,0,143,1,1,Partidos
473,Edinson Cavani,uy URU,DL,Paris S-G,fr Ligue 1,30,1987,28.7,531,470,58,0,8,4,13,6,3,0,0,0,414,3,15,Partidos
474,Marijan Ćavar,ba BIH,CC,Eint Frankfurt,de Bundesliga,19,1998,0.4,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0,Partidos
475,Dani Ceballos,es ESP,CC,Real Madrid,es La Liga,20,1996,4.5,380,362,17,8,1,3,2,4,3,0,1,0,353,1,4,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
476,Federico Ceccherini,it ITA,DF,Crotone,it Serie A,25,1992,35.9,1266,1204,54,48,0,17,4,6,0,0,0,0,1023,8,12,Partidos
477,Emanuel Cecchini,ar ARG,"CC,DF",Málaga,es La Liga,20,1996,0.3,16,16,0,0,0,0,0,0,0,0,0,0,13,0,2,Partidos
478,Petr Čech,cz CZE,PO,Arsenal,eng Premier League,35,1982,33.8,1039,735,299,74,0,2,0,0,0,0,0,0,749,5,3,Partidos
479,Ricardo Centurión,ar ARG,"CC,DL",Genoa,it Serie A,24,1993,0.6,21,19,1,1,0,0,1,0,0,0,0,0,13,1,1,Partidos
480,Luca Ceppitelli,it ITA,DF,Cagliari,it Serie A,27,1989,24.7,1176,1118,53,47,1,14,0,1,0,0,0,0,917,5,10,Partidos
481,Fabio Ceravolo,it ITA,DL,Benevento,it Serie A,30,1987,0.6,11,10,1,0,0,0,0,0,0,0,0,0,7,0,0,Partidos
482,Alessio Cerci,it ITA,DL,Hellas Verona,it Serie A,30,1987,18.2,493,426,63,17,4,6,67,18,22,11,5,1,314,4,25,Partidos
483,Boštjan Cesar,si SVN,DF,Chievo,it Serie A,35,1982,6.1,239,226,13,12,0,1,0,1,0,0,0,0,197,0,1,Partidos
484,Damir Ceter,co COL,DL,Cagliari,it Serie A,19,1997,2.2,60,58,2,0,0,0,2,1,0,0,0,0,37,0,0,Partidos
485,Nacer Chadli,be BEL,"DL,CC",West Brom,eng Premier League,27,1989,2.9,77,70,7,3,0,0,7,1,3,1,1,0,54,0,5,Partidos
486,Fouad Chafik,ma MAR,DF,Dijon,fr Ligue 1,30,1986,17.9,888,676,211,13,0,3,39,198,0,0,0,0,654,1,18,Partidos
487,Nathaniel Chalobah,eng ENG,CC,Watford,eng Premier League,22,1994,5.0,184,178,6,5,1,3,2,0,0,0,0,0,132,0,5,Partidos
488,Calum Chambers,eng ENG,DF,Arsenal,eng Premier League,22,1995,9.6,630,593,35,14,0,7,7,21,0,0,0,0,521,2,7,Partidos
489,Nereo Champagne,ar ARG,PO,Leganés,es La Liga,32,1985,2.0,58,29,28,9,0,0,0,0,0,0,0,0,32,1,0,Partidos
490,Timothy Chandler,us USA,"DF,DL",Eint Frankfurt,de Bundesliga,27,1990,21.0,919,704,209,11,0,3,90,197,1,0,0,0,582,6,32,Partidos
491,Kwon Chang-hoon,kr KOR,"DL,CC",Dijon,fr Ligue 1,23,1994,23.7,706,632,69,20,8,6,87,5,41,18,8,1,459,5,17,Partidos
492,Charles,br BRA,DL,Eibar,es La Liga,33,1984,17.6,424,391,31,0,0,1,7,2,0,0,0,0,286,2,11,Partidos
493,Charly Charrier,fr FRA,"CC,DL",Amiens,fr Ligue 1,31,1986,1.2,72,70,2,1,1,2,1,1,0,0,0,0,54,0,1,Partidos
494,Pape Cheikh Diop,sn SEN,CC,Lyon,fr Ligue 1,19,1997,0.1,9,9,0,0,0,0,0,0,0,0,0,0,9,0,0,Partidos
495,Chema,es ESP,DF,Levante,es La Liga,25,1992,22.4,693,650,41,41,0,10,0,0,0,0,0,0,535,2,1,Partidos
496,Denis Cheryshev,ru RUS,"CC,DL",Villarreal,es La Liga,26,1990,10.3,334,324,5,1,1,2,27,2,1,0,0,0,224,5,10,Partidos
497,Raman Chibsah,gh GHA,CC,Benevento,it Serie A,24,1993,11.6,420,409,10,8,2,0,3,2,0,0,0,0,372,1,10,Partidos
498,Leandro Chichizola,ar ARG,PO,Las Palmas,es La Liga,27,1990,27.0,1142,809,328,98,0,3,0,0,0,0,0,0,807,5,1,Partidos
499,Giorgio Chiellini,it ITA,DF,Juventus,it Serie A,32,1984,24.0,1770,1708,54,39,3,19,8,15,0,0,0,0,1531,8,18,Partidos
500,Federico Chiesa,it ITA,"DL,CC",Fiorentina,it Serie A,19,1997,33.5,1050,985,60,4,9,9,110,55,1,0,0,0,753,5,53,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
501,Ben Chilwell,eng ENG,DF,Leicester City,eng Premier League,20,1996,20.6,1199,974,219,10,0,2,84,208,1,1,0,0,852,6,50,Partidos
502,Vlad Chiricheș,ro ROU,DF,Napoli,it Serie A,27,1989,6.5,590,571,19,18,0,8,1,1,0,0,0,0,534,0,8,Partidos
503,Hamza Choudhury,eng ENG,"CC,DF",Leicester City,eng Premier League,19,1997,4.2,169,162,6,0,1,5,1,3,0,0,0,0,139,1,2,Partidos
504,Andreas Christensen,dk DEN,DF,Chelsea,eng Premier League,21,1996,23.2,1357,1314,38,35,1,1,0,3,0,0,0,0,1263,5,6,Partidos
505,Chuca,es ESP,CC,Villarreal,es La Liga,20,1997,1.0,54,46,7,1,1,2,8,0,6,2,3,0,35,1,0,Partidos
506,Lee Chung-yong,kr KOR,"DL,CC",Crystal Palace,eng Premier League,29,1988,1.5,77,73,4,0,0,0,7,3,1,0,1,0,58,0,3,Partidos
507,Amato Ciciretti,it ITA,"CC,DL",Benevento,it Serie A,23,1993,9.0,346,317,28,8,0,5,47,3,14,10,1,2,250,1,15,Partidos
508,Cifu,es ESP,DF,Málaga,es La Liga,26,1990,1.2,85,66,19,1,0,0,12,18,0,0,0,0,65,0,7,Partidos
509,Luca Cigarini,it ITA,CC,Cagliari,it Serie A,31,1986,22.5,1620,1369,244,108,5,20,116,6,85,45,34,0,1239,7,15,Partidos
510,Per Ciljan Skjelbred,no NOR,CC,Hertha BSC,de Bundesliga,30,1987,24.3,1140,1095,43,40,1,21,3,2,0,0,0,0,969,2,10,Partidos
511,Jasper Cillessen,nl NED,PO,Barcelona,es La Liga,28,1989,1.0,31,21,10,0,0,0,0,0,0,0,0,0,25,0,0,Partidos
512,Thiago Cionek,pl POL,DF,SPAL,it Serie A,31,1986,15.0,721,669,50,42,0,7,4,8,0,0,0,0,566,2,16,Partidos
513,Saliou Ciss,sn SEN,"DF,CC",Angers,fr Ligue 1,27,1989,1.6,62,62,0,0,0,0,4,0,0,0,0,0,42,0,3,Partidos
514,Karamoko Cissé,gn GUI,"DL,CC",Benevento,it Serie A,28,1988,0.2,5,5,0,0,0,0,1,0,0,0,0,0,2,0,1,Partidos
515,Issa Cissokho,sn SEN,DF,Amiens,fr Ligue 1,32,1985,18.1,805,615,186,30,0,5,30,156,0,0,0,0,610,4,9,Partidos
516,Ciaran Clark,ie IRL,DF,Newcastle Utd,eng Premier League,27,1989,19.4,715,680,31,21,1,3,2,10,0,0,0,0,511,4,8,Partidos
517,Christian Clemens,de GER,"CC,DL",Köln,de Bundesliga,25,1991,7.2,231,208,20,3,0,1,38,4,13,5,7,0,150,3,5,Partidos
518,Tom Cleverley,eng ENG,CC,Watford,eng Premier League,27,1989,21.1,1238,1092,136,44,2,7,82,9,47,26,12,0,964,10,26,Partidos
519,Sam Clucas,eng ENG,CC,Swansea City,eng Premier League,26,1990,22.7,872,788,80,26,2,5,55,27,24,16,4,1,689,4,12,Partidos
520,Nathaniel Clyne,eng ENG,"DF,DL",Liverpool,eng Premier League,26,1991,1.9,141,111,30,0,0,0,7,30,0,0,0,0,108,0,5,Partidos
521,Marcus Coco,fr FRA,"DL,CC",Guingamp,fr Ligue 1,21,1996,17.6,620,606,10,3,1,2,50,7,0,0,0,0,451,4,17,Partidos
522,Massimo Coda,it ITA,DL,Benevento,it Serie A,28,1988,15.7,352,311,37,0,3,8,7,0,0,0,0,0,243,4,11,Partidos
523,Isaac Cofie,gh GHA,CC,Genoa,it Serie A,25,1991,6.6,313,305,7,6,0,1,0,1,0,0,0,0,250,1,3,Partidos
524,Renaud Cohade,fr FRA,CC,Metz,fr Ligue 1,32,1984,36.6,2019,1927,85,44,2,54,65,12,8,2,3,0,1545,7,41,Partidos
525,Coke,es ESP,DF,Levante,es La Liga,30,1987,15.4,748,589,155,7,0,2,36,148,0,0,0,0,543,4,21,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
526,Coke,es ESP,CC,Schalke 04,de Bundesliga,30,1987,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Partidos
527,Emre Çolak,tr TUR,CC,La Coruña,es La Liga,26,1991,16.1,881,805,69,24,9,20,70,12,30,15,11,0,683,7,20,Partidos
528,Séamus Coleman,ie IRL,DF,Everton,eng Premier League,28,1988,11.5,516,384,129,1,0,1,28,128,0,0,0,0,369,3,16,Partidos
529,James Collins,wls WAL,DF,West Ham,eng Premier League,33,1983,11.7,389,370,19,19,0,6,0,0,0,0,0,0,283,0,3,Partidos
530,Racine Coly,sn SEN,DF,Nice,fr Ligue 1,21,1995,6.9,435,370,65,16,0,1,14,49,0,0,0,0,374,0,7,Partidos
531,Kingsley Coman,fr FRA,"DL,CC",Bayern Munich,de Bundesliga,21,1996,12.8,612,604,7,0,1,6,57,7,0,0,0,0,486,1,16,Partidos
532,Marvin Compper,de GER,DF,RB Leipzig,de Bundesliga,32,1985,1.0,58,57,1,1,0,0,0,0,0,0,0,0,55,0,0,Partidos
533,Alois Confais,fr FRA,"CC,DF",Troyes,fr Ligue 1,20,1996,6.8,279,268,11,4,0,3,10,7,0,0,0,0,222,0,4,Partidos
534,Daniel Congré,fr FRA,DF,Montpellier,fr Ligue 1,32,1985,29.3,1277,1214,59,44,0,17,15,15,0,0,0,0,1059,4,10,Partidos
535,Andrea Consigli,it ITA,PO,Sassuolo,it Serie A,30,1987,36.8,1114,660,449,153,0,5,0,0,0,0,0,0,761,5,0,Partidos
536,Diego Contento,de GER,"DF,CC",Bordeaux,fr Ligue 1,27,1990,1.2,32,28,4,0,0,0,1,4,0,0,0,0,25,0,1,Partidos
537,Andrea Conti,it ITA,DF,Milan,it Serie A,23,1994,1.7,106,88,18,1,0,0,3,17,0,0,0,0,94,0,3,Partidos
538,Lewis Cook,eng ENG,CC,Bournemouth,eng Premier League,20,1997,24.9,1263,1221,41,21,5,15,29,5,15,9,1,1,989,1,17,Partidos
539,Steve Cook,eng ENG,DF,Bournemouth,eng Premier League,26,1991,30.7,1400,1296,101,31,0,11,6,70,0,0,0,0,1029,3,14,Partidos
540,Duje Čop,hr CRO,"DL,CC",Cagliari,it Serie A,27,1990,1.1,21,20,1,0,0,1,0,0,0,0,0,0,11,0,0,Partidos
541,Francis Coquelin,fr FRA,"CC,DF",Arsenal,eng Premier League,26,1991,1.9,96,96,0,0,0,1,0,0,0,0,0,0,79,0,2,Partidos
542,Francis Coquelin,fr FRA,"CC,DF",Valencia,es La Liga,26,1991,7.3,310,296,9,8,0,8,1,1,0,0,0,0,256,5,4,Partidos
543,Sébastien Corchia,fr FRA,DF,Sevilla,es La Liga,26,1990,9.1,397,315,81,6,0,2,23,75,0,0,0,0,305,1,6,Partidos
544,Alex Cordaz,it ITA,PO,Crotone,it Serie A,34,1983,38.0,1184,650,529,174,0,2,0,0,0,0,0,0,553,5,0,Partidos
545,Iñigo Córdoba,es ESP,DL,Athletic Club,es La Liga,20,1997,16.2,540,527,10,5,2,3,70,5,0,0,0,0,348,3,33,Partidos
546,Jhon Córdoba,co COL,DL,Köln,de Bundesliga,24,1993,10.6,218,189,25,0,0,2,8,1,0,0,0,0,146,4,12,Partidos
547,Sergio Córdova,ve VEN,"DL,CC",Augsburg,de Bundesliga,19,1997,6.5,155,145,8,0,0,0,9,2,0,0,0,0,114,2,7,Partidos
548,Jérémy Cordoval,gp GLP,DF,Troyes,fr Ligue 1,27,1990,10.2,432,312,119,5,0,0,16,114,0,0,0,0,337,1,9,Partidos
549,Benjamin Corgnet,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,30,1987,15.3,582,541,35,6,14,4,34,5,10,2,8,0,378,6,17,Partidos
550,Jack Cork,eng ENG,CC,Burnley,eng Premier League,28,1989,38.0,1608,1581,22,8,0,10,19,0,2,2,0,0,1281,5,37,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
551,Andreas Cornelius,dk DEN,DL,Atalanta,it Serie A,24,1993,10.4,317,299,17,0,0,3,12,0,0,0,0,0,205,1,18,Partidos
552,Maxwel Cornet,ci CIV,DL,Lyon,fr Ligue 1,20,1996,14.1,530,505,23,4,1,0,41,5,12,7,2,0,397,2,27,Partidos
553,Quentin Cornette,fr FRA,"DL,CC",Amiens,fr Ligue 1,23,1994,5.0,139,132,4,1,1,0,6,0,3,2,1,0,97,3,2,Partidos
554,Ángel Correa,ar ARG,"CC,DL",Atlético Madrid,es La Liga,22,1995,25.0,891,873,8,0,10,8,30,1,3,0,0,0,633,10,34,Partidos
555,Joaquín Correa,ar ARG,DL,Sevilla,es La Liga,22,1994,13.3,486,455,23,6,2,5,7,11,2,0,0,0,397,8,14,Partidos
556,Andrea Cossu,it ITA,"CC,DL",Cagliari,it Serie A,37,1980,2.7,124,103,20,8,0,0,27,0,12,2,10,0,75,1,3,Partidos
557,Andrea Costa,it ITA,DF,Benevento,it Serie A,31,1986,15.3,702,658,42,27,1,10,6,15,0,0,0,0,539,2,4,Partidos
558,Danny da Costa,de GER,"DF,DL",Eint Frankfurt,de Bundesliga,24,1993,13.4,688,553,133,8,0,2,35,125,0,0,0,0,493,2,31,Partidos
559,Diego Costa,es ESP,DL,Atlético Madrid,es La Liga,28,1988,11.6,316,311,4,0,3,2,2,0,0,0,0,0,237,1,16,Partidos
560,Douglas Costa,br BRA,"DL,CC",Juventus,it Serie A,26,1990,19.9,1047,1012,34,3,2,24,99,12,19,4,8,2,828,1,32,Partidos
561,Filippo Costa,it ITA,DF,SPAL,it Serie A,22,1995,16.4,767,550,211,24,0,1,103,163,24,6,10,0,506,6,30,Partidos
562,Jaume Costa,es ESP,DF,Villarreal,es La Liga,29,1988,28.2,1583,1350,225,16,1,6,67,208,1,0,0,0,1262,8,22,Partidos
563,Angelo da Costa Júnior,br BRA,PO,Bologna,it Serie A,33,1983,4.0,166,115,50,8,0,0,0,0,0,0,0,0,120,1,0,Partidos
564,Nuno da Costa,cv CPV,"DL,CC",Strasbourg,fr Ligue 1,26,1991,19.2,377,367,8,0,8,4,21,2,0,0,0,0,231,2,20,Partidos
565,Benoît Costil,fr FRA,PO,Bordeaux,fr Ligue 1,30,1987,36.0,1172,768,402,107,0,4,0,0,0,0,0,0,760,2,0,Partidos
566,Kalifa Coulibaly,ml MLI,DL,Nantes,fr Ligue 1,25,1991,3.8,92,90,2,0,0,0,4,1,0,0,0,0,53,0,3,Partidos
567,Lassana Coulibaly,ml MLI,CC,Angers,fr Ligue 1,21,1996,9.3,312,308,4,4,1,1,7,0,0,0,0,0,249,0,12,Partidos
568,Thibaut Courtois,be BEL,PO,Chelsea,eng Premier League,25,1992,35.0,1202,897,300,52,0,0,0,0,0,0,0,0,903,5,1,Partidos
569,Philippe Coutinho,br BRA,"CC,DL",Liverpool,eng Premier League,25,1992,12.3,758,674,76,19,17,5,58,2,53,21,22,0,566,8,18,Partidos
570,Philippe Coutinho,br BRA,"CC,DL",Barcelona,es La Liga,25,1992,14.4,877,802,70,11,10,6,51,7,52,28,9,0,728,5,18,Partidos
571,Nicolas Cozza,fr FRA,"DF,CC",Montpellier,fr Ligue 1,18,1999,6.4,323,267,53,2,0,2,25,51,0,0,0,0,234,3,15,Partidos
572,Alessio Cragno,it ITA,PO,Cagliari,it Serie A,23,1994,28.2,807,462,341,86,0,0,0,0,0,0,0,0,516,4,2,Partidos
573,Martin Cranie,eng ENG,DF,Huddersfield,eng Premier League,30,1986,2.0,91,89,2,1,0,0,0,1,0,0,0,0,72,0,1,Partidos
574,Michele Cremonesi,it ITA,DF,SPAL,it Serie A,29,1988,4.3,147,137,8,8,0,0,2,0,0,0,0,0,125,2,2,Partidos
575,Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,27,1989,34.1,1723,1346,361,82,3,23,196,212,67,43,14,2,1204,16,51,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
576,Lorenzo Crisetig,it ITA,CC,Bologna,it Serie A,24,1993,6.2,360,349,11,9,0,6,2,1,1,1,0,0,313,0,5,Partidos
577,Bryan Cristante,it ITA,CC,Atalanta,it Serie A,22,1995,31.4,1622,1589,26,19,3,13,27,6,0,0,0,0,1233,7,41,Partidos
578,Sebastián Cristóforo,uy URU,CC,Fiorentina,it Serie A,23,1993,3.0,193,183,9,2,1,1,2,0,0,0,0,0,156,1,5,Partidos
579,Enzo Crivelli,fr FRA,DL,Angers,fr Ligue 1,22,1995,11.4,261,248,12,0,1,0,5,0,0,0,0,0,163,1,7,Partidos
580,Enzo Crivelli,fr FRA,DL,Caen,fr Ligue 1,22,1995,8.1,145,136,9,1,0,1,1,0,0,0,0,0,84,0,5,Partidos
581,Giovanni Crociata,it ITA,"CC,DL",Crotone,it Serie A,19,1997,3.2,95,86,9,0,1,1,3,5,2,2,0,0,65,0,2,Partidos
582,Luca Crosta,it ITA,PO,Cagliari,it Serie A,19,1998,1.0,23,10,12,2,0,0,0,0,0,0,0,0,12,1,0,Partidos
583,Peter Crouch,eng ENG,DL,Stoke City,eng Premier League,36,1981,17.4,643,633,6,0,1,0,3,2,0,0,0,0,375,4,13,Partidos
584,Juan Cruz,es ESP,DL,Málaga,es La Liga,17,2000,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Partidos
585,Juan Cuadrado,co COL,"DL,CC",Juventus,it Serie A,29,1988,15.0,837,806,27,9,0,35,60,18,0,0,0,0,708,4,18,Partidos
586,Iván Cuéllar,es ESP,PO,Leganés,es La Liga,33,1984,35.0,1126,684,433,175,0,1,0,0,0,0,0,0,503,9,2,Partidos
587,Mickaël Cuisance,fr FRA,"CC,DL",M'Gladbach,de Bundesliga,17,1999,13.4,675,629,43,23,5,9,32,6,11,2,9,0,534,3,19,Partidos
588,Josh Cullen,ie IRL,CC,West Ham,eng Premier League,21,1996,0.1,4,3,1,0,0,0,0,0,1,0,0,0,3,0,1,Partidos
589,Patrick Cutrone,it ITA,DL,Milan,it Serie A,19,1998,16.7,336,308,27,0,0,0,14,2,0,0,0,0,252,1,12,Partidos
590,Wylan Cyprien,fr FRA,CC,Nice,fr Ligue 1,22,1995,10.6,849,787,59,13,2,7,50,2,44,13,27,0,728,3,13,Partidos
591,Marco D'Alessandro,it ITA,"CC,DL",Benevento,it Serie A,26,1991,11.6,289,282,5,0,0,2,26,5,0,0,0,0,205,2,15,Partidos
592,Danilo D'Ambrosio,it ITA,DF,Inter,it Serie A,28,1988,33.1,2119,1801,309,40,3,7,59,268,1,1,0,0,1719,9,50,Partidos
593,Damien Da Silva,fr FRA,DF,Caen,fr Ligue 1,29,1988,31.5,1355,1289,59,58,0,26,0,1,0,0,0,0,1108,7,9,Partidos
594,Kouadio-Yves Dabila,ci CIV,DF,Lille,fr Ligue 1,20,1997,10.5,517,487,30,9,1,2,9,21,0,0,0,0,432,0,6,Partidos
595,Bryan Dabo,bf BFA,CC,Fiorentina,it Serie A,25,1992,6.6,331,314,16,9,1,1,4,6,0,0,0,0,253,1,8,Partidos
596,Bryan Dabo,bf BFA,"CC,DL",Saint-Étienne,fr Ligue 1,25,1992,14.3,645,613,30,10,0,2,9,17,1,1,0,0,498,2,17,Partidos
597,Mahmoud Dahoud,de GER,CC,Dortmund,de Bundesliga,21,1996,12.7,668,659,7,2,2,7,6,0,4,1,0,0,554,2,13,Partidos
598,Dario Dainelli,it ITA,DF,Chievo,it Serie A,38,1979,16.7,600,558,38,38,0,11,1,0,0,0,0,0,465,4,2,Partidos
599,Felipe dal Belo,br BRA,DF,SPAL,it Serie A,33,1984,28.6,1287,1185,97,77,1,16,12,20,0,0,0,0,1043,5,23,Partidos
600,Charlie Daniels,eng ENG,"DF,CC",Bournemouth,eng Premier League,30,1986,33.4,2024,1603,409,57,2,9,106,338,14,5,2,0,1510,12,59,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
601,Danilo,br BRA,DF,Manchester City,eng Premier League,26,1991,15.0,1255,1126,125,9,2,8,24,116,0,0,0,0,1106,4,17,Partidos
602,Scott Dann,eng ENG,DF,Crystal Palace,eng Premier League,30,1987,15.9,574,546,24,22,1,12,2,2,0,0,0,0,454,4,4,Partidos
