RL2017-2018,Jugador2017-2018,País2017-2018,Posc2017-2018,Equipo2017-2018,Comp2017-2018,Edad2017-2018,Nacimiento2017-2018,PJ2017-2018,Titular2017-2018,Mín2017-2018,90 s2017-2018,Gls.2017-2018,Ass2017-2018,G+A2017-2018,G-TP2017-2018,TP2017-2018,TPint2017-2018,TA2017-2018,TR2017-2018,xG2017-2018,npxG2017-2018,xAG2017-2018,npxG+xAG2017-2018,PrgC2017-2018,PrgP2017-2018,PrgR2017-2018,Gls..12017-2018,Ast2017-2018,G+A.12017-2018,G-TP.12017-2018,G+A-TP2017-2018,xG.12017-2018,xAG.12017-2018,xG+xAG2017-2018,npxG.12017-2018,npxG+xAG.12017-2018
469,Lucas Castro,ar ARG,CC,Chievo,it Serie A,28.0,1989.0,25,23,1985,22.1,3,4,7,3,0,0,3,0,3.4,3.4,2.6,6.0,63.0,126.0,103.0,0.14,0.18,0.32,0.14,0.32,0.15,0.12,0.27,0.15,0.27
470,Rubén Castro,es ESP,DL,Betis,es La Liga,36.0,1981.0,10,3,359,4.0,1,1,2,0,1,1,0,0,1.8,1.1,0.6,1.7,6.0,6.0,12.0,0.25,0.25,0.5,0.0,0.25,0.46,0.14,0.6,0.28,0.42
471,Danilo Cataldi,it ITA,CC,Benevento,it Serie A,22.0,1994.0,29,25,2282,25.4,1,4,5,1,0,0,10,2,1.5,1.5,2.3,3.8,49.0,135.0,66.0,0.04,0.16,0.2,0.04,0.2,0.06,0.09,0.15,0.06,0.15
472,Craig Cathcart,nir NIR,DF,Watford,eng Premier League,28.0,1989.0,7,5,523,5.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
473,Edinson Cavani,uy URU,DL,Paris S-G,fr Ligue 1,30.0,1987.0,32,30,2581,28.7,28,6,34,25,3,5,3,0,23.4,19.8,6.0,25.8,30.0,43.0,168.0,0.98,0.21,1.19,0.87,1.08,0.82,0.21,1.03,0.69,0.9
474,Marijan Ćavar,ba BIH,CC,Eint Frankfurt,de Bundesliga,19.0,1998.0,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08
475,Dani Ceballos,es ESP,CC,Real Madrid,es La Liga,20.0,1996.0,12,4,401,4.5,2,0,2,2,0,0,0,0,0.4,0.4,0.2,0.6,13.0,38.0,17.0,0.45,0.0,0.45,0.45,0.45,0.09,0.04,0.13,0.09,0.13
476,Federico Ceccherini,it ITA,DF,Crotone,it Serie A,25.0,1992.0,37,37,3229,35.9,1,0,1,1,0,0,4,1,1.6,1.6,0.6,2.2,26.0,98.0,4.0,0.03,0.0,0.03,0.03,0.03,0.05,0.02,0.06,0.05,0.06
477,Emanuel Cecchini,ar ARG,"CC,DF",Málaga,es La Liga,20.0,1996.0,2,0,30,0.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09
478,Petr Čech,cz CZE,PO,Arsenal,eng Premier League,35.0,1982.0,34,34,3039,33.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,Ricardo Centurión,ar ARG,"CC,DL",Genoa,it Serie A,24.0,1993.0,3,1,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,Luca Ceppitelli,it ITA,DF,Cagliari,it Serie A,27.0,1989.0,27,26,2227,24.7,3,0,3,3,0,0,7,0,1.1,1.1,1.2,2.3,2.0,73.0,3.0,0.12,0.0,0.12,0.12,0.12,0.04,0.05,0.09,0.04,0.09
481,Fabio Ceravolo,it ITA,DL,Benevento,it Serie A,30.0,1987.0,1,1,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
482,Alessio Cerci,it ITA,DL,Hellas Verona,it Serie A,30.0,1987.0,24,22,1635,18.2,3,1,4,2,1,1,1,0,3.3,2.5,4.1,6.6,76.0,42.0,141.0,0.17,0.06,0.22,0.11,0.17,0.18,0.23,0.41,0.14,0.36
483,Boštjan Cesar,si SVN,DF,Chievo,it Serie A,35.0,1982.0,10,5,550,6.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,Damir Ceter,co COL,DL,Cagliari,it Serie A,19.0,1997.0,6,1,199,2.2,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,4.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.03,0.14,0.18,0.03,0.18
485,Nacer Chadli,be BEL,"DL,CC",West Brom,eng Premier League,27.0,1989.0,5,2,260,2.9,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.3,4.0,7.0,8.0,0.35,0.0,0.35,0.35,0.35,0.08,0.04,0.11,0.08,0.11
486,Fouad Chafik,ma MAR,DF,Dijon,fr Ligue 1,30.0,1986.0,23,19,1613,17.9,0,2,2,0,0,0,4,0,0.2,0.2,1.8,1.9,32.0,59.0,79.0,0.0,0.11,0.11,0.0,0.11,0.01,0.1,0.11,0.01,0.11
487,Nathaniel Chalobah,eng ENG,CC,Watford,eng Premier League,22.0,1994.0,6,5,447,5.0,0,0,0,0,0,0,1,0,0.8,0.8,0.0,0.9,7.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.17,0.01,0.18,0.17,0.18
488,Calum Chambers,eng ENG,DF,Arsenal,eng Premier League,22.0,1995.0,12,10,866,9.6,0,0,0,0,0,0,1,0,1.4,1.4,0.1,1.5,11.0,43.0,20.0,0.0,0.0,0.0,0.0,0.0,0.15,0.01,0.16,0.15,0.16
489,Nereo Champagne,ar ARG,PO,Leganés,es La Liga,32.0,1985.0,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,Timothy Chandler,us USA,"DF,DL",Eint Frankfurt,de Bundesliga,27.0,1990.0,24,22,1892,21.0,2,4,6,2,0,0,3,0,1.6,1.6,2.6,4.2,47.0,78.0,122.0,0.1,0.19,0.29,0.1,0.29,0.08,0.12,0.2,0.08,0.2
491,Kwon Chang-hoon,kr KOR,"DL,CC",Dijon,fr Ligue 1,23.0,1994.0,34,26,2137,23.7,11,3,14,11,0,0,3,0,6.6,6.6,2.3,8.9,66.0,40.0,175.0,0.46,0.13,0.59,0.46,0.59,0.28,0.1,0.38,0.28,0.38
492,Charles,br BRA,DL,Eibar,es La Liga,33.0,1984.0,30,18,1582,17.6,8,1,9,7,1,1,5,1,8.1,7.3,1.7,9.0,8.0,32.0,66.0,0.46,0.06,0.51,0.4,0.46,0.46,0.09,0.56,0.42,0.51
493,Charly Charrier,fr FRA,"CC,DL",Amiens,fr Ligue 1,31.0,1986.0,3,1,105,1.2,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.5,1.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.37,0.03,0.4,0.37,0.4
494,Pape Cheikh Diop,sn SEN,CC,Lyon,fr Ligue 1,19.0,1997.0,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,Chema,es ESP,DF,Levante,es La Liga,25.0,1992.0,25,23,2017,22.4,1,1,2,1,0,0,7,1,0.5,0.5,0.9,1.4,3.0,49.0,3.0,0.04,0.04,0.09,0.04,0.09,0.02,0.04,0.06,0.02,0.06
496,Denis Cheryshev,ru RUS,"CC,DL",Villarreal,es La Liga,26.0,1990.0,24,9,926,10.3,2,1,3,2,0,0,2,0,5.1,5.1,3.5,8.5,51.0,38.0,75.0,0.19,0.1,0.29,0.19,0.29,0.49,0.34,0.83,0.49,0.83
497,Raman Chibsah,gh GHA,CC,Benevento,it Serie A,24.0,1993.0,14,12,1048,11.6,0,0,0,0,0,0,4,0,0.9,0.9,0.6,1.6,8.0,25.0,17.0,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.13,0.08,0.13
498,Leandro Chichizola,ar ARG,PO,Las Palmas,es La Liga,27.0,1990.0,27,27,2430,27.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,Giorgio Chiellini,it ITA,DF,Juventus,it Serie A,32.0,1984.0,26,25,2161,24.0,0,1,1,0,0,0,2,0,0.6,0.6,0.7,1.3,34.0,123.0,9.0,0.0,0.04,0.04,0.0,0.04,0.03,0.03,0.06,0.03,0.06
500,Federico Chiesa,it ITA,"DL,CC",Fiorentina,it Serie A,19.0,1997.0,36,35,3012,33.5,6,4,10,6,0,0,7,0,7.0,7.0,6.3,13.3,164.0,106.0,339.0,0.18,0.12,0.3,0.18,0.3,0.21,0.19,0.4,0.21,0.4
501,Ben Chilwell,eng ENG,DF,Leicester City,eng Premier League,20.0,1996.0,24,20,1853,20.6,0,2,2,0,0,0,2,2,0.2,0.2,2.4,2.6,85.0,78.0,121.0,0.0,0.1,0.1,0.0,0.1,0.01,0.12,0.13,0.01,0.13
502,Vlad Chiricheș,ro ROU,DF,Napoli,it Serie A,27.0,1989.0,7,7,582,6.5,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,7.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
503,Hamza Choudhury,eng ENG,"CC,DF",Leicester City,eng Premier League,19.0,1997.0,8,4,378,4.2,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.4,2.0,16.0,1.0,0.0,0.24,0.24,0.0,0.24,0.01,0.09,0.1,0.01,0.1
504,Andreas Christensen,dk DEN,DF,Chelsea,eng Premier League,21.0,1996.0,27,23,2086,23.2,0,0,0,0,0,0,0,0,0.9,0.9,0.1,1.0,22.0,76.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
505,Chuca,es ESP,CC,Villarreal,es La Liga,20.0,1997.0,4,1,88,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.11,0.09,0.11
506,Lee Chung-yong,kr KOR,"DL,CC",Crystal Palace,eng Premier League,29.0,1988.0,7,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07
507,Amato Ciciretti,it ITA,"CC,DL",Benevento,it Serie A,23.0,1993.0,12,9,807,9.0,2,1,3,2,0,0,0,0,1.6,1.6,1.5,3.1,40.0,23.0,59.0,0.22,0.11,0.33,0.22,0.33,0.17,0.17,0.34,0.17,0.34
508,Cifu,es ESP,DF,Málaga,es La Liga,26.0,1990.0,2,1,108,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,5.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09
509,Luca Cigarini,it ITA,CC,Cagliari,it Serie A,31.0,1986.0,26,24,2024,22.5,2,3,5,2,0,1,13,2,1.6,0.8,4.5,5.3,25.0,182.0,18.0,0.09,0.13,0.22,0.09,0.22,0.07,0.2,0.27,0.03,0.24
510,Per Ciljan Skjelbred,no NOR,CC,Hertha BSC,de Bundesliga,30.0,1987.0,28,24,2183,24.3,0,0,0,0,0,0,2,0,0.2,0.2,0.8,1.0,14.0,100.0,21.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
511,Jasper Cillessen,nl NED,PO,Barcelona,es La Liga,28.0,1989.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,Thiago Cionek,pl POL,DF,SPAL,it Serie A,31.0,1986.0,15,15,1350,15.0,1,0,1,1,0,0,5,0,0.5,0.5,0.1,0.6,30.0,62.0,4.0,0.07,0.0,0.07,0.07,0.07,0.03,0.0,0.04,0.03,0.04
513,Saliou Ciss,sn SEN,"DF,CC",Angers,fr Ligue 1,27.0,1989.0,3,2,144,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
514,Karamoko Cissé,gn GUI,"DL,CC",Benevento,it Serie A,28.0,1988.0,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.62,0.0,0.62
515,Issa Cissokho,sn SEN,DF,Amiens,fr Ligue 1,32.0,1985.0,19,18,1630,18.1,0,0,0,0,0,0,3,0,0.1,0.1,0.4,0.6,25.0,49.0,26.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
516,Ciaran Clark,ie IRL,DF,Newcastle Utd,eng Premier League,27.0,1989.0,20,19,1746,19.4,2,1,3,2,0,0,3,0,1.7,1.7,0.7,2.5,12.0,29.0,3.0,0.1,0.05,0.15,0.1,0.15,0.09,0.04,0.13,0.09,0.13
517,Christian Clemens,de GER,"CC,DL",Köln,de Bundesliga,25.0,1991.0,14,6,646,7.2,1,0,1,1,0,0,2,0,1.5,1.5,1.6,3.1,14.0,20.0,36.0,0.14,0.0,0.14,0.14,0.14,0.21,0.22,0.43,0.21,0.43
518,Tom Cleverley,eng ENG,CC,Watford,eng Premier League,27.0,1989.0,23,22,1902,21.1,1,2,3,1,0,1,2,2,1.9,1.1,1.6,2.7,31.0,136.0,66.0,0.05,0.09,0.14,0.05,0.14,0.09,0.08,0.17,0.05,0.13
519,Sam Clucas,eng ENG,CC,Swansea City,eng Premier League,26.0,1990.0,29,23,2044,22.7,3,1,4,3,0,0,2,0,2.6,2.6,1.3,3.8,24.0,61.0,68.0,0.13,0.04,0.18,0.13,0.18,0.11,0.06,0.17,0.11,0.17
520,Nathaniel Clyne,eng ENG,"DF,DL",Liverpool,eng Premier League,26.0,1991.0,3,2,174,1.9,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,5.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.07,0.04,0.1,0.07,0.1
521,Marcus Coco,fr FRA,"DL,CC",Guingamp,fr Ligue 1,21.0,1996.0,29,17,1587,17.6,2,2,4,2,0,0,5,0,2.3,2.3,2.2,4.5,77.0,54.0,156.0,0.11,0.11,0.23,0.11,0.23,0.13,0.13,0.26,0.13,0.26
522,Massimo Coda,it ITA,DL,Benevento,it Serie A,28.0,1988.0,24,14,1417,15.7,4,1,5,3,1,1,1,0,5.6,4.8,1.3,6.1,26.0,35.0,114.0,0.25,0.06,0.32,0.19,0.25,0.35,0.08,0.44,0.3,0.39
523,Isaac Cofie,gh GHA,CC,Genoa,it Serie A,25.0,1991.0,12,6,591,6.6,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,3.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
524,Renaud Cohade,fr FRA,CC,Metz,fr Ligue 1,32.0,1984.0,38,38,3298,36.6,1,3,4,1,0,0,6,0,1.3,1.3,3.5,4.9,70.0,312.0,140.0,0.03,0.08,0.11,0.03,0.11,0.04,0.1,0.13,0.04,0.13
1051,Coke,es ESP,DF,Levante,es La Liga,30.0,1987.0,18,16,1385,15.4,3,0,3,3,0,0,6,1,1.9,1.9,0.4,2.3,35.0,68.0,60.0,0.2,0.0,0.2,0.2,0.2,0.12,0.03,0.15,0.12,0.15
527,Emre Çolak,tr TUR,CC,La Coruña,es La Liga,26.0,1991.0,26,17,1449,16.1,1,1,2,1,0,0,4,0,1.2,1.2,4.0,5.2,25.0,144.0,99.0,0.06,0.06,0.12,0.06,0.12,0.08,0.25,0.33,0.08,0.33
528,Séamus Coleman,ie IRL,DF,Everton,eng Premier League,28.0,1988.0,12,12,1035,11.5,0,1,1,0,0,0,0,0,1.0,1.0,0.7,1.7,34.0,44.0,44.0,0.0,0.09,0.09,0.0,0.09,0.09,0.06,0.15,0.09,0.15
529,James Collins,wls WAL,DF,West Ham,eng Premier League,33.0,1983.0,13,12,1050,11.7,1,0,1,1,0,0,3,0,0.3,0.3,0.2,0.5,5.0,24.0,1.0,0.09,0.0,0.09,0.09,0.09,0.03,0.02,0.05,0.03,0.05
530,Racine Coly,sn SEN,DF,Nice,fr Ligue 1,21.0,1995.0,7,7,617,6.9,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.1,27.0,40.0,34.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
531,Kingsley Coman,fr FRA,"DL,CC",Bayern Munich,de Bundesliga,21.0,1996.0,21,10,1153,12.8,3,3,6,3,0,0,0,0,2.2,2.2,3.6,5.8,97.0,60.0,202.0,0.23,0.23,0.47,0.23,0.47,0.18,0.28,0.45,0.18,0.45
532,Marvin Compper,de GER,DF,RB Leipzig,de Bundesliga,32.0,1985.0,2,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,Alois Confais,fr FRA,"CC,DF",Troyes,fr Ligue 1,20.0,1996.0,15,4,611,6.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,3.0,27.0,12.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
534,Daniel Congré,fr FRA,DF,Montpellier,fr Ligue 1,32.0,1985.0,32,29,2635,29.3,1,0,1,1,0,0,4,0,1.1,1.1,0.2,1.3,14.0,121.0,14.0,0.03,0.0,0.03,0.03,0.03,0.04,0.01,0.04,0.04,0.04
535,Andrea Consigli,it ITA,PO,Sassuolo,it Serie A,30.0,1987.0,37,37,3316,36.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,Diego Contento,de GER,"DF,CC",Bordeaux,fr Ligue 1,27.0,1990.0,3,1,108,1.2,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.4,0.0,1.0,0.0,0.0,0.83,0.83,0.0,0.83,0.0,0.34,0.34,0.0,0.34
537,Andrea Conti,it ITA,DF,Milan,it Serie A,23.0,1994.0,2,2,157,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.06,0.03,0.06
538,Lewis Cook,eng ENG,CC,Bournemouth,eng Premier League,20.0,1997.0,29,25,2237,24.9,0,2,2,0,0,0,5,0,0.5,0.5,1.6,2.0,52.0,173.0,30.0,0.0,0.08,0.08,0.0,0.08,0.02,0.06,0.08,0.02,0.08
539,Steve Cook,eng ENG,DF,Bournemouth,eng Premier League,26.0,1991.0,34,31,2767,30.7,2,1,3,2,0,0,5,0,1.6,1.6,1.0,2.6,15.0,83.0,9.0,0.07,0.03,0.1,0.07,0.1,0.05,0.03,0.08,0.05,0.08
540,Duje Čop,hr CRO,"DL,CC",Cagliari,it Serie A,27.0,1990.0,2,1,96,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,Francis Coquelin,fr FRA,"CC,DF",Arsenal,eng Premier League,26.0,1991.0,16,8,826,9.2,1,0,1,1,0,0,2,0,0.4,0.4,0.7,1.0,4.0,39.0,17.0,0.14,0.0,0.14,0.14,0.14,0.07,0.36,0.42,0.07,0.42
543,Sébastien Corchia,fr FRA,DF,Sevilla,es La Liga,26.0,1990.0,12,9,821,9.1,0,1,1,0,0,0,4,0,0.3,0.3,0.5,0.8,20.0,25.0,47.0,0.0,0.11,0.11,0.0,0.11,0.03,0.06,0.09,0.03,0.09
544,Alex Cordaz,it ITA,PO,Crotone,it Serie A,34.0,1983.0,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
545,Iñigo Córdoba,es ESP,DL,Athletic Club,es La Liga,20.0,1997.0,30,18,1459,16.2,1,1,2,1,0,0,3,0,1.5,1.5,1.9,3.4,59.0,65.0,110.0,0.06,0.06,0.12,0.06,0.12,0.09,0.12,0.21,0.09,0.21
546,Jhon Córdoba,co COL,DL,Köln,de Bundesliga,24.0,1993.0,18,9,957,10.6,0,2,2,0,0,0,1,0,4.0,4.0,1.1,5.1,27.0,16.0,99.0,0.0,0.19,0.19,0.0,0.19,0.37,0.11,0.48,0.37,0.48
547,Sergio Córdova,ve VEN,"DL,CC",Augsburg,de Bundesliga,19.0,1997.0,26,3,586,6.5,2,1,3,2,0,0,3,0,1.6,1.6,0.7,2.3,13.0,11.0,50.0,0.31,0.15,0.46,0.31,0.46,0.24,0.11,0.35,0.24,0.35
548,Jérémy Cordoval,gp GLP,DF,Troyes,fr Ligue 1,27.0,1990.0,11,10,919,10.2,0,1,1,0,0,0,1,0,0.0,0.0,0.5,0.6,17.0,33.0,20.0,0.0,0.1,0.1,0.0,0.1,0.0,0.05,0.06,0.0,0.06
549,Benjamin Corgnet,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,30.0,1987.0,18,15,1376,15.3,0,2,2,0,0,0,2,0,1.8,1.8,1.8,3.6,30.0,52.0,80.0,0.0,0.13,0.13,0.0,0.13,0.12,0.12,0.23,0.12,0.23
550,Jack Cork,eng ENG,CC,Burnley,eng Premier League,28.0,1989.0,38,38,3420,38.0,2,1,3,2,0,0,7,0,2.2,2.2,1.1,3.3,39.0,165.0,41.0,0.05,0.03,0.08,0.05,0.08,0.06,0.03,0.09,0.06,0.09
551,Andreas Cornelius,dk DEN,DL,Atalanta,it Serie A,24.0,1993.0,23,8,934,10.4,3,1,4,3,0,0,0,0,3.8,3.8,2.1,5.9,18.0,23.0,127.0,0.29,0.1,0.39,0.29,0.39,0.36,0.2,0.56,0.36,0.56
552,Maxwel Cornet,ci CIV,DL,Lyon,fr Ligue 1,20.0,1996.0,30,13,1272,14.1,4,6,10,4,0,0,1,0,3.1,3.0,2.4,5.4,62.0,35.0,143.0,0.28,0.42,0.71,0.28,0.71,0.22,0.17,0.39,0.21,0.39
553,Quentin Cornette,fr FRA,"DL,CC",Amiens,fr Ligue 1,23.0,1994.0,12,6,448,5.0,1,2,3,1,0,0,1,0,0.6,0.6,0.9,1.6,15.0,20.0,20.0,0.2,0.4,0.6,0.2,0.6,0.13,0.18,0.31,0.13,0.31
554,Ángel Correa,ar ARG,"CC,DL",Atlético Madrid,es La Liga,22.0,1995.0,37,27,2253,25.0,8,4,12,8,0,0,4,1,5.9,5.9,2.7,8.5,91.0,85.0,163.0,0.32,0.16,0.48,0.32,0.48,0.23,0.11,0.34,0.23,0.34
555,Joaquín Correa,ar ARG,DL,Sevilla,es La Liga,22.0,1994.0,21,15,1193,13.3,1,1,2,1,0,0,5,0,2.4,2.4,2.0,4.4,42.0,50.0,122.0,0.08,0.08,0.15,0.08,0.15,0.18,0.15,0.33,0.18,0.33
556,Andrea Cossu,it ITA,"CC,DL",Cagliari,it Serie A,37.0,1980.0,11,2,243,2.7,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,2.0,7.0,22.0,0.0,0.37,0.37,0.0,0.37,0.04,0.12,0.16,0.04,0.16
557,Andrea Costa,it ITA,DF,Benevento,it Serie A,31.0,1986.0,16,16,1375,15.3,0,0,0,0,0,0,5,0,1.3,1.3,0.1,1.4,15.0,51.0,2.0,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.09,0.09,0.09
558,Danny da Costa,de GER,"DF,DL",Eint Frankfurt,de Bundesliga,24.0,1993.0,17,13,1202,13.4,1,2,3,1,0,0,1,0,0.8,0.8,1.5,2.4,21.0,59.0,89.0,0.07,0.15,0.22,0.07,0.22,0.06,0.11,0.18,0.06,0.18
559,Diego Costa,es ESP,DL,Atlético Madrid,es La Liga,28.0,1988.0,15,13,1041,11.6,3,3,6,3,0,0,7,1,3.6,3.6,2.4,6.0,27.0,16.0,122.0,0.26,0.26,0.52,0.26,0.52,0.31,0.21,0.52,0.31,0.52
560,Douglas Costa,br BRA,"DL,CC",Juventus,it Serie A,26.0,1990.0,31,18,1795,19.9,4,6,10,4,0,0,1,0,3.0,3.0,7.6,10.6,120.0,84.0,213.0,0.2,0.3,0.5,0.2,0.5,0.15,0.38,0.53,0.15,0.53
561,Filippo Costa,it ITA,DF,SPAL,it Serie A,22.0,1995.0,23,14,1473,16.4,0,1,1,0,0,0,4,0,0.3,0.3,1.0,1.3,42.0,46.0,98.0,0.0,0.06,0.06,0.0,0.06,0.02,0.06,0.08,0.02,0.08
562,Jaume Costa,es ESP,DF,Villarreal,es La Liga,29.0,1988.0,30,29,2536,28.2,0,0,0,0,0,0,14,1,0.5,0.5,1.7,2.2,77.0,129.0,107.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08
563,Angelo da Costa Júnior,br BRA,PO,Bologna,it Serie A,33.0,1983.0,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,Nuno da Costa,cv CPV,"DL,CC",Strasbourg,fr Ligue 1,26.0,1991.0,26,22,1727,19.2,5,2,7,5,0,0,4,1,4.2,4.2,0.6,4.8,47.0,30.0,134.0,0.26,0.1,0.36,0.26,0.36,0.22,0.03,0.25,0.22,0.25
565,Benoît Costil,fr FRA,PO,Bordeaux,fr Ligue 1,30.0,1987.0,36,36,3240,36.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,Kalifa Coulibaly,ml MLI,DL,Nantes,fr Ligue 1,25.0,1991.0,8,3,341,3.8,1,0,1,1,0,0,0,0,0.3,0.3,0.7,1.0,8.0,11.0,32.0,0.26,0.0,0.26,0.26,0.26,0.08,0.17,0.25,0.08,0.25
567,Lassana Coulibaly,ml MLI,CC,Angers,fr Ligue 1,21.0,1996.0,20,8,838,9.3,1,2,3,1,0,0,1,0,1.0,1.0,1.2,2.1,24.0,38.0,46.0,0.11,0.21,0.32,0.11,0.32,0.11,0.12,0.23,0.11,0.23
568,Thibaut Courtois,be BEL,PO,Chelsea,eng Premier League,25.0,1992.0,35,35,3150,35.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,Philippe Coutinho,br BRA,"CC,DL",Liverpool,eng Premier League,25.0,1992.0,32,29,2405,26.700000000000003,15,11,26,15,0,0,1,0,7.1,7.1,8.9,16.0,141.0,244.0,230.0,1.13,0.84,1.96,1.13,1.96,0.53,0.6699999999999999,1.21,0.53,1.21
