Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Derribos,Derribos,Derribos,Derribos,Derribos,Desafíos,Desafíos,Desafíos,Desafíos,Bloqueos,Bloqueos,Bloqueos,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0
751,Abdoulaye Doucouré,ml MLI,CC,Everton,eng Premier League,27,1993,27.1,52,32,25,19,8,14,43,32.6,29,24,7,17,39,91,31,1,Partidos
752,Cheick Doucouré,ml MLI,CC,Lens,fr Ligue 1,20,2000,29.2,87,47,40,42,5,32,65,49.2,33,20,4,16,52,139,26,1,Partidos
753,Fodé Doucouré,ml MLI,DF,Reims,fr Ligue 1,19,2001,3.7,11,8,7,4,0,4,9,44.4,5,2,0,2,4,15,11,0,Partidos
754,Mahamadou Doucouré,ml MLI,"DL,CC",Nîmes,fr Ligue 1,20,2000,0.5,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,Partidos
755,Cheick Doukouré,ci CIV,"CC,DL",Levante,es La Liga,27,1992,1.1,5,4,2,1,2,3,4,75.0,1,2,0,2,3,8,0,0,Partidos
756,Idrissa Doumbia,ci CIV,CC,Huesca,es La Liga,22,1998,8.7,15,8,6,7,2,5,13,38.5,8,6,3,3,7,22,9,0,Partidos
757,Moussa Doumbia,ml MLI,"CC,DL",Reims,fr Ligue 1,25,1994,10.0,10,6,4,4,2,4,22,18.2,18,5,1,4,10,20,4,0,Partidos
758,Souleyman Doumbia,ci CIV,DF,Angers,fr Ligue 1,23,1996,24.7,48,33,25,19,4,22,36,61.1,14,18,4,14,42,90,50,0,Partidos
759,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,29,1991,12.6,11,7,5,5,1,9,13,69.2,4,17,5,12,13,24,33,0,Partidos
760,Bartłomiej Drągowski,pl POL,PO,Fiorentina,it Serie A,22,1997,35.0,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,13,1,Partidos
761,Denis Drăguș,ro ROU,"DL,CC",Crotone,it Serie A,21,1999,2.0,3,1,0,0,3,0,4,0.0,4,4,0,4,1,4,0,0,Partidos
762,Radu Drăgușin,ro ROU,DF,Juventus,it Serie A,18,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Partidos
763,Mouhamadou Drammeh,fr FRA,CC,Reims,fr Ligue 1,21,1999,1.9,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,7,0,Partidos
764,Julian Draxler,de GER,"CC,DL",Paris S-G,fr Ligue 1,26,1993,11.8,13,6,5,6,2,5,20,25.0,15,4,0,4,14,27,0,0,Partidos
765,Dominick Drexler,de GER,"CC,DL",Köln,de Bundesliga,30,1990,13.7,36,26,15,18,3,12,30,40.0,18,5,1,4,14,50,15,0,Partidos
766,Matthieu Dreyer,fr FRA,PO,Lorient,fr Ligue 1,31,1989,15.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,2,Partidos
767,Domingos Duarte,pt POR,DF,Granada,es La Liga,25,1995,26.3,32,20,18,12,2,14,21,66.7,7,29,20,9,29,61,86,0,Partidos
768,Léo Duarte,br BRA,DF,Milan,it Serie A,24,1996,0.2,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0,Partidos
769,Óscar Duarte,cr CRC,DF,Levante,es La Liga,31,1989,22.9,22,13,17,5,0,10,18,55.6,8,23,15,8,36,58,97,1,Partidos
770,Rubén Duarte,es ESP,DF,Alavés,es La Liga,24,1995,28.3,55,30,28,21,6,23,52,44.2,29,44,6,38,66,121,72,0,Partidos
771,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,25,1994,32.3,38,26,19,16,3,18,36,50.0,18,27,9,18,31,69,69,2,Partidos
772,Martin Dúbravka,sk SVK,PO,Newcastle Utd,eng Premier League,31,1989,13.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Partidos
773,Ondrej Duda,sk SVK,"DL,CC",Köln,de Bundesliga,25,1994,28.2,36,14,13,18,5,8,39,20.5,31,28,2,26,19,55,20,0,Partidos
774,Unai Dufur,es ESP,DF,Eibar,es La Liga,21,1999,0.7,2,2,2,0,0,2,4,50.0,2,0,0,0,1,3,0,0,Partidos
775,Haris Duljević,ba BIH,"CC,DL",Nîmes,fr Ligue 1,26,1993,8.6,15,9,4,7,4,6,22,27.3,16,3,0,3,8,23,1,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Partidos
776,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,28,1991,13.9,16,7,11,5,0,13,21,61.9,8,12,7,5,16,32,74,0,Partidos
777,Alfred Duncan,gh GHA,CC,Fiorentina,it Serie A,27,1993,1.8,3,0,1,1,1,0,2,0.0,2,2,0,2,2,5,0,0,Partidos
778,Alfred Duncan,gh GHA,CC,Cagliari,it Serie A,27,1993,11.9,18,10,8,9,1,4,21,19.0,17,8,0,8,16,34,8,1,Partidos
779,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,28,1991,32.6,30,15,20,8,2,16,23,69.6,7,29,20,9,32,62,106,0,Partidos
780,Jimmy Dunne,ie IRL,DF,Burnley,eng Premier League,22,1997,3.0,3,3,2,1,0,1,2,50.0,1,3,2,1,6,9,16,1,Partidos
781,Erik Durm,de GER,DF,Eint Frankfurt,de Bundesliga,28,1992,16.4,17,13,7,9,1,8,21,38.1,13,19,5,14,29,46,26,0,Partidos
782,Hugo Duro,es ESP,DL,Real Madrid,es La Liga,20,1999,0.6,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Partidos
783,Jean-Kevin Duverne,ht HAI,DF,Brest,fr Ligue 1,23,1997,22.5,38,21,24,14,0,15,32,46.9,17,24,16,8,30,68,70,0,Partidos
784,Paulo Dybala,ar ARG,DL,Juventus,it Serie A,26,1993,12.6,14,8,3,4,7,2,14,14.3,12,15,0,15,1,15,1,0,Partidos
785,Edin Džeko,ba BIH,DL,Roma,it Serie A,34,1986,20.3,8,6,2,3,3,3,9,33.3,6,9,4,5,1,9,11,0,Partidos
786,Steeve-Mike Ebongue,fr FRA,CC,Genoa,it Serie A,19,2001,0.6,2,1,1,0,1,0,3,0.0,3,1,0,1,0,2,0,0,Partidos
787,Enzo Ebosse,cm CMR,DF,Angers,fr Ligue 1,21,1999,2.9,5,3,5,0,0,3,4,75.0,1,1,1,0,2,7,13,0,Partidos
788,Bruno Ecuele Manga,ga GAB,DF,Dijon,fr Ligue 1,32,1988,38.0,52,38,46,6,0,29,40,72.5,11,50,33,17,57,109,165,3,Partidos
789,Simone Edera,it ITA,"DF,CC",Torino,it Serie A,23,1997,0.6,3,1,2,1,0,3,4,75.0,1,0,0,0,1,4,1,0,Partidos
790,Ederson,br BRA,PO,Manchester City,eng Premier League,26,1993,36.0,3,1,3,0,0,3,4,75.0,1,0,0,0,0,3,11,4,Partidos
791,Kyle Edwards,eng ENG,"CC,DL",West Brom,eng Premier League,22,1998,1.3,3,2,1,1,1,0,0,,0,2,0,2,1,4,0,0,Partidos
792,John Egan,ie IRL,DF,Sheffield Utd,eng Premier League,27,1992,29.2,41,21,29,12,0,22,39,56.4,17,43,31,12,41,82,131,0,Partidos
793,Johannes Eggestein,de GER,"DL,CC",Werder Bremen,de Bundesliga,22,1998,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,2,0,Partidos
794,Maximilian Eggestein,de GER,CC,Werder Bremen,de Bundesliga,23,1996,32.7,57,42,22,29,6,21,46,45.7,25,30,5,25,43,100,36,0,Partidos
795,Lilian Egloff,de GER,CC,Stuttgart,de Bundesliga,17,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Partidos
796,Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,25,1995,12.6,32,19,22,9,1,10,17,58.8,7,19,5,14,18,50,42,0,Partidos
797,Albin Ekdal,se SWE,CC,Sampdoria,it Serie A,31,1989,25.5,56,29,21,32,3,23,65,35.4,42,31,12,19,49,105,35,0,Partidos
798,Hugo Ekitike,fr FRA,"DL,CC",Reims,fr Ligue 1,18,2002,1.0,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,Partidos
799,Anthony Elanga,se SWE,DL,Manchester Utd,eng Premier League,18,2002,1.7,4,2,3,1,0,4,5,80.0,1,1,1,0,1,5,1,0,Partidos
800,Niclas Eliasson,se SWE,"CC,DL",Nîmes,fr Ligue 1,24,1995,20.0,28,14,9,12,7,11,24,45.8,13,20,1,19,23,51,16,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Partidos
801,Elif Elmas,mk MKD,"CC,DL",Napoli,it Serie A,20,1999,8.2,15,4,3,6,6,7,12,58.3,5,11,1,10,2,17,10,0,Partidos
802,Ahmed Elmohamady,eg EGY,DF,Aston Villa,eng Premier League,32,1987,9.3,17,13,12,4,1,9,14,64.3,5,6,3,3,17,34,26,0,Partidos
803,Mohamed Elneny,eg EGY,CC,Arsenal,eng Premier League,28,1992,17.2,14,6,7,7,0,7,28,25.0,21,11,4,7,24,38,20,2,Partidos
804,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,26,1994,20.9,30,16,21,7,2,18,22,81.8,4,12,5,7,15,45,63,0,Partidos
805,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,23,1996,28.2,49,35,36,12,1,25,37,67.6,12,38,22,16,65,114,123,0,Partidos
806,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,26,1993,5.2,5,2,3,2,0,3,4,75.0,1,2,1,1,7,12,23,1,Partidos
807,Breel Embolo,ch SUI,"DL,CC",M'Gladbach,de Bundesliga,23,1997,16.0,15,10,1,13,1,0,6,0.0,6,16,1,15,8,23,8,0,Partidos
808,Emerson,br BRA,DF,Betis,es La Liga,21,1999,33.2,91,52,62,25,4,43,78,55.1,35,33,6,27,61,152,102,2,Partidos
809,Renaud Emond,be BEL,"DL,CC",Nantes,fr Ligue 1,28,1991,3.9,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,1,0,Partidos
810,Alan Empereur,br BRA,DF,Hellas Verona,it Serie A,26,1994,2.4,0,0,0,0,0,0,0,,0,1,1,0,6,6,7,1,Partidos
811,Youssef En-Nesyri,ma MAR,DL,Sevilla,es La Liga,23,1997,25.7,17,11,2,9,6,4,21,19.0,17,15,0,15,8,25,23,0,Partidos
812,Keita Endo,jp JPN,"CC,DL",Union Berlin,de Bundesliga,22,1997,5.1,8,3,1,5,2,3,9,33.3,6,5,2,3,6,14,4,0,Partidos
813,Wataru Endo,jp JPN,CC,Stuttgart,de Bundesliga,27,1993,32.8,65,44,25,34,6,29,71,40.8,42,53,14,39,51,116,59,0,Partidos
814,Sergi Enrich,es ESP,DL,Eibar,es La Liga,30,1990,15.6,21,15,6,7,8,9,22,40.9,13,11,0,11,6,27,5,0,Partidos
815,Christian Eriksen,dk DEN,CC,Inter,it Serie A,28,1992,15.4,12,6,6,4,2,7,20,35.0,13,16,1,15,9,21,13,1,Partidos
816,Martin Erlic,hr CRO,DF,Spezia,it Serie A,22,1998,20.0,23,14,16,6,1,11,20,55.0,9,22,16,6,41,64,71,2,Partidos
817,Patrick Erras,de GER,"DL,CC",Werder Bremen,de Bundesliga,25,1995,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Partidos
818,Gonzalo Escalante,ar ARG,CC,Lazio,it Serie A,27,1993,8.1,26,13,11,14,1,8,28,28.6,20,10,3,7,19,45,13,0,Partidos
819,Aarón Escandell,es ESP,PO,Granada,es La Liga,24,1995,5.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,6,0,Partidos
820,Dani Escriche,es ESP,"DL,CC",Huesca,es La Liga,22,1998,9.5,9,7,5,2,2,3,10,30.0,7,11,0,11,8,17,5,0,Partidos
821,Sergio Escudero,es ESP,DF,Sevilla,es La Liga,30,1989,6.3,12,8,6,5,1,6,12,50.0,6,5,2,3,9,21,7,0,Partidos
822,Alfonso Espino,uy URU,DF,Cádiz,es La Liga,28,1992,28.9,92,48,63,28,1,43,85,50.6,42,30,5,25,41,133,74,0,Partidos
823,Vicente Esquerdo,es ESP,CC,Valencia,es La Liga,21,1999,2.6,7,4,5,2,0,4,6,66.7,2,4,2,2,8,15,1,0,Partidos
824,Nahuel Estévez,ar ARG,CC,Spezia,it Serie A,24,1995,19.6,13,5,4,6,3,5,32,15.6,27,23,5,18,20,33,22,1,Partidos
825,Pervis Estupiñán,ec ECU,DF,Villarreal,es La Liga,22,1998,13.0,37,17,23,12,2,14,23,60.9,9,10,2,8,35,72,14,2,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Partidos
826,Yoann Etienne,fr FRA,DF,Lorient,fr Ligue 1,23,1997,1.0,2,0,1,1,0,1,1,100.0,0,1,0,1,1,3,2,0,Partidos
827,Xabier Etxeita,es ESP,DF,Getafe,es La Liga,32,1987,9.8,8,4,5,3,0,7,14,50.0,7,6,3,3,13,21,38,0,Partidos
828,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,32,1988,27.5,25,12,22,2,1,14,20,70.0,6,8,3,5,46,71,98,1,Partidos
829,Edu Expósito,es ESP,CC,Eibar,es La Liga,23,1996,27.3,51,30,16,31,4,20,66,30.3,46,25,4,21,22,73,17,0,Partidos
830,Valentin Eysseric,fr FRA,"CC,DL",Fiorentina,it Serie A,28,1992,8.1,14,8,6,7,1,5,11,45.5,6,11,0,11,7,21,8,0,Partidos
831,Eberechi Eze,eng ENG,CC,Crystal Palace,eng Premier League,22,1998,28.4,27,14,11,13,3,16,35,45.7,19,19,3,16,24,51,9,1,Partidos
832,Jokin Ezkieta,es ESP,PO,Athletic Club,es La Liga,23,1996,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Partidos
833,Łukasz Fabiański,pl POL,PO,West Ham,eng Premier League,35,1985,35.0,1,0,1,0,0,1,1,100.0,0,1,0,1,1,2,12,3,Partidos
834,Fabinho,br BRA,"DF,CC",Liverpool,eng Premier League,26,1993,28.5,58,31,21,29,8,27,54,50.0,27,28,10,18,44,102,66,1,Partidos
835,Fábio,br BRA,DF,Nantes,fr Ligue 1,30,1990,16.7,62,37,37,23,2,35,61,57.4,26,29,8,21,37,99,49,0,Partidos
836,Cesc Fàbregas,es ESP,"CC,DL",Monaco,fr Ligue 1,33,1987,9.7,20,12,6,9,5,9,22,40.9,13,11,1,10,13,33,3,0,Partidos
837,Bandiougou Fadiga,fr FRA,"DL,CC",Paris S-G,fr Ligue 1,19,2001,0.7,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,Partidos
838,Bandiougou Fadiga,fr FRA,"CC,DL",Brest,fr Ligue 1,19,2001,0.5,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,Partidos
839,Wout Faes,be BEL,DF,Reims,fr Ligue 1,22,1998,32.2,35,22,26,9,0,20,39,51.3,19,40,31,9,68,103,144,1,Partidos
840,Nicolò Fagioli,it ITA,CC,Juventus,it Serie A,19,2001,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Partidos
841,Ralf Fährmann,de GER,PO,Schalke 04,de Bundesliga,31,1988,20.8,2,1,2,0,0,1,2,50.0,1,0,0,0,1,3,9,3,Partidos
842,Romain Faivre,fr FRA,"CC,DL",Brest,fr Ligue 1,22,1998,32.1,54,27,26,23,5,21,54,38.9,33,30,0,30,30,84,18,0,Partidos
843,Fali,es ESP,"DF,CC",Cádiz,es La Liga,26,1993,29.3,42,25,24,15,3,16,37,43.2,21,28,15,13,32,74,119,0,Partidos
844,Iago Falque,es ESP,"CC,DL",Benevento,it Serie A,30,1990,4.0,4,2,2,2,0,1,6,16.7,5,4,1,3,0,4,1,0,Partidos
845,Andri Fannar Baldursson,is ISL,CC,Bologna,it Serie A,18,2002,2.4,6,6,1,2,3,1,3,33.3,2,3,1,2,3,9,7,0,Partidos
846,Paolo Faragò,it ITA,DF,Bologna,it Serie A,27,1993,0.3,1,1,1,0,0,1,2,50.0,1,1,0,1,0,1,0,0,Partidos
847,Paolo Faragò,it ITA,DF,Cagliari,it Serie A,27,1993,4.1,13,9,10,3,0,9,20,45.0,11,3,2,1,6,19,15,0,Partidos
848,Davide Faraoni,it ITA,DF,Hellas Verona,it Serie A,28,1991,32.1,62,33,36,19,7,28,51,54.9,23,48,17,31,49,111,83,1,Partidos
849,Mohamed Fares,dz ALG,DF,Lazio,it Serie A,24,1996,12.7,20,15,9,7,4,11,19,57.9,8,14,1,13,16,36,21,0,Partidos
850,Diego Farias,br BRA,DL,Spezia,it Serie A,30,1990,16.8,9,5,4,1,4,4,21,19.0,17,12,0,12,13,22,3,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Partidos
851,Wuilker Faríñez,ve VEN,PO,Lens,fr Ligue 1,22,1998,1.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Partidos
852,Noah Fatar,fr FRA,"DL,CC",Angers,fr Ligue 1,18,2002,0.2,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,Partidos
853,Ansu Fati,es ESP,DL,Barcelona,es La Liga,17,2002,4.8,9,4,2,4,3,2,10,20.0,8,4,0,4,3,12,1,0,Partidos
854,Julien Faussurier,fr FRA,DF,Brest,fr Ligue 1,33,1987,10.6,16,11,6,8,2,11,25,44.0,14,12,4,8,9,25,10,0,Partidos
855,Andrea Favilli,it ITA,DL,Hellas Verona,it Serie A,23,1997,3.8,3,1,0,1,2,2,3,66.7,1,2,0,2,0,3,2,0,Partidos
856,Federico Fazio,ar ARG,DF,Roma,it Serie A,33,1987,4.5,3,2,3,0,0,3,4,75.0,1,3,3,0,7,10,18,1,Partidos
857,Nabil Fekir,fr FRA,"CC,DL",Betis,es La Liga,27,1993,29.1,45,23,9,22,14,7,43,16.3,36,31,2,29,8,53,2,0,Partidos
858,Felipe,br BRA,DF,Atlético Madrid,es La Liga,31,1989,22.9,29,17,19,10,0,18,23,78.3,5,30,15,15,36,65,128,2,Partidos
859,Luiz Felipe,it ITA,DF,Lazio,it Serie A,23,1997,10.1,32,20,19,11,2,16,24,66.7,8,20,9,11,21,53,29,1,Partidos
860,João Félix,pt POR,"DL,CC",Atlético Madrid,es La Liga,20,1999,17.5,8,4,1,6,1,4,17,23.5,13,3,0,3,5,13,2,0,Partidos
861,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,22,1997,29.0,33,24,19,10,4,18,27,66.7,9,48,25,23,54,87,164,2,Partidos
862,Zinedine Ferhat,dz ALG,"DL,CC",Nîmes,fr Ligue 1,27,1993,32.9,36,21,18,9,9,18,39,46.2,21,22,0,22,32,68,38,0,Partidos
863,Bruno Fernandes,pt POR,CC,Manchester Utd,eng Premier League,25,1994,34.4,57,30,16,29,12,26,100,26.0,74,38,0,38,26,83,29,0,Partidos
864,Edimilson Fernandes,ch SUI,"CC,DL",Mainz 05,de Bundesliga,24,1996,9.3,8,4,4,4,0,4,7,57.1,3,12,4,8,29,37,25,0,Partidos
865,Aitor Fernández,es ESP,PO,Levante,es La Liga,29,1991,29.0,0,0,0,0,0,0,0,,0,0,0,0,2,2,17,1,Partidos
866,Álex Fernández,es ESP,CC,Cádiz,es La Liga,27,1992,21.6,19,9,8,8,3,8,30,26.7,22,14,1,13,22,41,15,0,Partidos
867,Álvaro Fernández,es ESP,PO,Huesca,es La Liga,22,1998,22.0,1,1,0,1,0,1,3,33.3,2,0,0,0,2,3,7,0,Partidos
868,Andrés Fernández,es ESP,PO,Huesca,es La Liga,33,1986,16.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,2,Partidos
869,Augusto Fernández,ar ARG,CC,Cádiz,es La Liga,34,1986,4.1,11,3,5,6,0,2,13,15.4,11,5,1,4,9,20,5,0,Partidos
870,Carlos Fernández,es ESP,DL,Sevilla,es La Liga,24,1996,1.6,1,0,1,0,0,0,2,0.0,2,3,1,2,1,2,0,0,Partidos
871,Carlos Fernández,es ESP,"DL,CC",Real Sociedad,es La Liga,24,1996,4.3,3,2,0,2,1,1,8,12.5,7,6,1,5,0,3,6,0,Partidos
872,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,31,1989,23.1,29,22,23,5,1,17,21,81.0,4,41,31,10,17,46,147,0,Partidos
873,Joaquín Fernández,es ESP,DF,Valladolid,es La Liga,24,1996,23.0,30,16,21,8,1,12,21,57.1,9,24,15,9,43,73,113,0,Partidos
874,Fernandinho,br BRA,CC,Manchester City,eng Premier League,35,1985,13.2,31,17,8,14,9,20,43,46.5,23,11,2,9,23,54,17,0,Partidos
875,Fernando,br BRA,CC,Sevilla,es La Liga,33,1987,28.3,54,28,24,25,5,23,43,53.5,20,25,11,14,41,95,70,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Partidos
876,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,26,1994,9.8,27,15,16,9,2,15,24,62.5,9,18,6,12,23,50,26,0,Partidos
877,David Ferreiro,es ESP,"CC,DL",Huesca,es La Liga,32,1988,28.1,25,12,12,8,5,8,49,16.3,41,21,1,20,25,50,15,0,Partidos
878,Salvador Ferrer,es ESP,DF,Spezia,it Serie A,22,1998,13.2,20,10,10,8,2,8,22,36.4,14,13,4,9,24,44,37,1,Partidos
879,Facundo Ferreyra,ar ARG,DL,Celta Vigo,es La Liga,29,1991,3.3,4,3,1,2,1,0,2,0.0,2,5,0,5,2,6,2,0,Partidos
880,Jordan Ferri,fr FRA,CC,Montpellier,fr Ligue 1,28,1992,28.6,58,40,34,22,2,31,103,30.1,72,30,5,25,8,66,18,1,Partidos
881,Marco Festa,it ITA,PO,Crotone,it Serie A,28,1992,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Partidos
882,Fidel,es ESP,"CC,DF",Elche,es La Liga,30,1989,26.6,46,30,28,15,3,25,64,39.1,39,22,2,20,16,62,14,0,Partidos
883,Sam Field,eng ENG,CC,West Brom,eng Premier League,22,1998,0.7,5,5,3,2,0,0,0,,0,4,1,3,2,7,4,0,Partidos
884,Alfreð Finnbogason,is ISL,DL,Augsburg,de Bundesliga,31,1989,6.0,2,1,0,1,1,0,1,0.0,1,7,1,6,1,3,4,0,Partidos
885,Roberto Firmino,br BRA,DL,Liverpool,eng Premier League,28,1991,31.5,33,15,3,17,13,6,32,18.8,26,42,5,37,11,44,12,0,Partidos
886,Junior Firpo,es ESP,"DF,CC",Barcelona,es La Liga,23,1996,3.2,1,1,1,0,0,0,1,0.0,1,5,3,2,4,5,7,0,Partidos
887,John Fleck,sct SCO,CC,Sheffield Utd,eng Premier League,28,1991,28.6,51,33,28,18,5,26,83,31.3,57,26,4,22,28,79,12,1,Partidos
888,Mark Flekken,nl NED,PO,Freiburg,de Bundesliga,27,1993,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Partidos
889,Florian Flick,de GER,CC,Schalke 04,de Bundesliga,20,2000,4.0,10,7,4,6,0,7,16,43.8,9,4,3,1,7,17,5,1,Partidos
890,Alexis Flips,fr FRA,"CC,DL",Reims,fr Ligue 1,20,2000,0.5,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0,Partidos
891,Alessandro Florenzi,it ITA,DF,Paris S-G,fr Ligue 1,29,1991,17.1,24,16,9,9,6,12,29,41.4,17,7,1,6,17,41,25,0,Partidos
892,Kingsley Fobi,gh GHA,DF,Granada,es La Liga,21,1998,0.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,Partidos
893,Phil Foden,eng ENG,"DL,CC",Manchester City,eng Premier League,20,2000,18.0,22,11,12,8,2,9,23,39.1,14,9,0,9,11,33,11,0,Partidos
894,Mamadou Fofana,ml MLI,"CC,DF",Metz,fr Ligue 1,22,1998,11.9,25,11,17,8,0,7,31,22.6,24,14,2,12,18,43,36,0,Partidos
895,Seko Fofana,ci CIV,CC,Lens,fr Ligue 1,25,1995,25.7,16,8,3,10,3,4,26,15.4,22,16,5,11,34,50,23,1,Partidos
896,Wesley Fofana,fr FRA,DF,Leicester City,eng Premier League,19,2000,25.1,51,37,27,22,2,31,46,67.4,15,28,16,12,61,112,94,0,Partidos
897,Wesley Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,19,2000,3.5,6,4,6,0,0,3,4,75.0,1,3,3,0,8,14,14,1,Partidos
898,Youssouf Fofana,fr FRA,CC,Monaco,fr Ligue 1,21,1999,31.9,90,51,31,51,8,42,82,51.2,40,43,7,36,34,124,14,2,Partidos
899,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,25,1994,36.9,77,43,50,20,7,40,69,58.0,29,28,7,21,69,146,92,2,Partidos
900,Ramón Folch,es ESP,CC,Elche,es La Liga,30,1989,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Partidos
901,Lamine Fomba,fr FRA,CC,Nîmes,fr Ligue 1,22,1998,24.2,66,36,30,25,11,30,65,46.2,35,48,19,29,59,125,39,2,Partidos
902,Thomas Fontaine,mg MAD,DF,Lorient,fr Ligue 1,29,1991,3.6,5,2,5,0,0,2,2,100.0,0,3,2,1,5,10,14,0,Partidos
903,José Fontán,es ESP,DF,Celta Vigo,es La Liga,20,2000,7.2,12,9,8,4,0,5,11,45.5,6,4,3,1,13,25,27,0,Partidos
904,José Fonte,pt POR,DF,Lille,fr Ligue 1,36,1983,35.4,40,29,28,10,2,27,33,81.8,6,36,23,13,36,76,137,1,Partidos
905,Fernando Forestieri,it ITA,"DL,CC",Udinese,it Serie A,30,1990,6.1,9,7,4,4,1,3,7,42.9,4,7,0,7,2,11,0,0,Partidos
906,Pablo Fornals,es ESP,"DL,CC",West Ham,eng Premier League,24,1996,28.6,44,26,14,24,6,11,73,15.1,62,43,1,42,36,80,9,0,Partidos
907,Emil Forsberg,se SWE,"DL,CC",RB Leipzig,de Bundesliga,28,1991,17.1,11,6,1,6,4,5,27,18.5,22,10,1,9,11,22,4,0,Partidos
908,Fraser Forster,eng ENG,PO,Southampton,eng Premier League,32,1988,8.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,9,0,Partidos
909,Philipp Förster,de GER,CC,Stuttgart,de Bundesliga,25,1995,16.8,22,13,7,12,3,6,25,24.0,19,18,1,17,15,37,2,0,Partidos
910,Steven Fortes,cv CPV,DF,Lens,fr Ligue 1,28,1992,15.9,33,20,20,10,3,16,22,72.7,6,25,10,15,27,60,52,0,Partidos
